TMO Close,TMO Volume,EMA 12,EMA 26,MACD,RSI,VWMA
16.25,0.003208,16.594510810970583,16.02278213944177,0.5717286715288132,0.5315711969169441,16.205502677066267
16.125,0.003141,16.52227837851357,16.030353832816452,0.49192454569711686,0.5157986586804524,16.242067714015132
16.375,0.004557,16.499620166434557,16.05588317853375,0.44373698790080596,0.5448841741367828,16.271970447146998
16.625,0.004006,16.518909371598472,16.098039980123843,0.42086939147462843,0.5725366693200012,16.337416766198864
16.4375,0.002074,16.506384852891014,16.123185166781337,0.3831996861096769,0.5457539175384226,16.423278087060066
15.9375,0.003016,16.418864106292396,16.10943070998272,0.30943339630967515,0.4811202314722796,16.480819142899897
15.6875,0.004273,16.306346551478182,16.078176583317333,0.22816996816084867,0.4522784148205305,16.60464507187059
16.5,0.003811,16.336139389712308,16.109422762330865,0.2267166273814425,0.5472684045384684,16.688442256843896
16.375,0.002799,16.342117945141183,16.129095150306355,0.21302279483482778,0.5319826534832649,16.799885795909358
16.0625,0.003667,16.299099799734847,16.124162176209587,0.17493762352525977,0.4947760705703072,16.921172906869472
15.5625,0.003284,16.185776753621795,16.082557570564433,0.10321918305736233,0.44156285391527994,16.93385986316151
15.625,0.002519,16.09950340691075,16.04866441718929,0.05083898972145917,0.4495324668725095,16.947864682077483
15.625,0.003979,16.026502882770632,16.01728186776786,0.009221015002772504,0.44953246687250953,16.838930259200914
17.25,0.019927,16.214733208498227,16.108594322007278,0.1061388864909496,0.6151475539933074,16.766096580664044
20.125,0.033752,16.816312714883114,16.406105853710443,0.41020686117267147,0.7553760610341984,17.589253086840074
21.9375,0.022138,17.604187681824172,16.815838753435596,0.7883489283885758,0.8038900099337208,18.24071331094912
21.5625,0.013326,18.213158807697376,17.167443290218145,1.0457155174792305,0.7698708576236669,18.574352003818664
24.0,0.037505,19.103442068051624,17.673558602053838,1.4298834659977864,0.8224623376816605,19.73690569720396
26.25,0.044827,20.202912519120602,18.308850557457255,1.894061961663347,0.8553285209582879,21.148931101452163
25.875,0.021797,21.075541362332817,18.86930607171968,2.2062352906131366,0.827822397921247,21.675655286482662
25.8125,0.015272,21.80430422966623,19.38361673307378,2.42068749659245,0.8230715900009841,21.998414907678136
25.0,0.019487,22.2959497327945,19.79964512321646,2.49630460957804,0.7618600200208779,22.287646701702148
22.9375,0.01144,22.394649773903037,20.032078817793018,2.3625709561100194,0.6331388099577883,22.413620973327127
22.8125,0.005295,22.4589344240718,20.23803594240094,2.220898481670858,0.6262330472481757,22.505898097290903
23.0625,0.005831,22.55179066652229,20.447255502223094,2.1045351642991967,0.6348121856159412,22.56285686017018
22.4375,0.005036,22.534207487057323,20.59468102057694,1.939526466480384,0.5978658627504828,22.63197542549962
22.25,0.004758,22.490483258279273,20.717297241274945,1.7731860170043277,0.586831548249494,22.73130259404528
20.9375,0.0196,22.251562757005537,20.733608556736062,1.5179542002694753,0.5151571498049363,22.692782896580123
20.9375,0.004782,22.049399255927764,20.748711626607466,1.3006876293202971,0.5151571498049363,22.72393321921253
21.9375,0.009737,22.032183985785032,20.836770024636543,1.195413961148489,0.5623864409561857,22.779044675837685
21.875,0.006519,22.008001834125796,20.91367594873754,1.0943258853882547,0.5587231467741073,22.836944195143843
21.3125,0.003406,21.901001551952596,20.943218471053278,0.9577830808993184,0.5255434239386688,22.879013071715292
20.625,0.004297,21.704693620882967,20.91964673245674,0.7850468884262263,0.48744259484046126,22.941132398002154
19.6875,0.009262,21.394356140747124,20.82837660412661,0.5659795366205138,0.4405402386891168,23.22050600200626
19.625,0.007673,21.122147503709105,20.739237596413528,0.38290990729557706,0.43751778041116396,23.503206713163816
20.375,0.005265,21.007201733907703,20.71225703371623,0.294944700191472,0.48332734251451365,23.574514189679164
20.0,0.005239,20.852247620998824,20.659497253440954,0.19275036755787056,0.46302229847001464,23.607244168677234
19.5,0.008785,20.644209525460543,20.573608568000882,0.07060095745966066,0.4366802501658246,23.37448839483665
19.8125,0.003197,20.51625421385123,20.517230155556373,-0.0009759417051427022,0.457455566625579,22.58045498024655
20.125,0.006496,20.45606125787412,20.488176069959604,-0.032114812085485056,0.47818070721977424,22.036623868333162
21.4375,0.00653,20.607051833585793,20.558496361073708,0.04855547251208492,0.5550582216599022,21.633194385298257
21.0625,0.010758,20.677120782264904,20.595829963957136,0.08129081830776741,0.5309879757468617,21.13461565188387
20.625,0.004935,20.669102200377996,20.59799070736772,0.07111149301027453,0.5035521572440422,20.966203848589164
19.8125,0.010393,20.537317246473688,20.53980621052567,-0.0024889640519809575,0.4563894401284414,20.81345483126197
19.6875,0.002908,20.40657613163158,20.476672417153395,-0.07009628552181368,0.44941557091023276,20.696038806814926
18.5,0.009388,20.113256726765183,20.330252238104997,-0.21699551133981387,0.3886563413518471,20.491864421794226
18.4375,0.005333,19.855447999570536,20.190048368615738,-0.3346003690452015,0.38570074107449576,20.3581569240777
19.0625,0.003649,19.733455999636607,20.106526267236795,-0.3730702676001876,0.4322013836013668,20.2330482022839
19.0625,0.003157,19.630231999692512,20.02919098818222,-0.39895898848970646,0.43220138360136673,20.177393304813
19.1875,0.002883,19.562119384355203,19.96684350757613,-0.40472412322092666,0.4419988419330099,20.010894414231338
18.8125,0.00876,19.446793325223634,19.88133658108901,-0.4345432558653748,0.4186596335162104,19.825714963127687
19.875,0.003519,19.512671275189227,19.880867204712043,-0.3681959295228161,0.4993275819465523,19.785768253734876
19.875,0.004579,19.568414155929343,19.880432596955593,-0.3120184410262503,0.49932758194655236,19.759709964224303
19.5,0.003341,19.557888901170983,19.852252404588512,-0.2943635034175287,0.47249049904826257,19.75800702983183
19.375,0.006758,19.529752147144677,19.816900374618996,-0.2871482274743187,0.463547010311343,19.74447671157215
19.375,0.005632,19.50594412450703,19.784167013536106,-0.2782228890290739,0.463547010311343,19.69801595836201
20.0,0.006938,19.58195272073672,19.80015464216306,-0.21820192142634198,0.5166055084295613,19.702366265611886
19.25,0.008654,19.53088307139261,19.759402446447282,-0.2285193750546739,0.4580578485805372,19.6842266654217
19.5625,0.008551,19.53574721425528,19.744817080043777,-0.2090698657884964,0.4842839994959121,19.672445640700868
20.0,0.006096,19.607170719754468,19.763719518559054,-0.15654879880458594,0.519352788646517,19.66476393346475
19.3125,0.002295,19.561836762869167,19.730295850517646,-0.16845908764847906,0.46575498367509244,19.56027793245421
18.875,0.004131,19.4561695685816,19.666940602331152,-0.21077103374955186,0.4349901879918136,19.3905568588025
18.0625,0.004555,19.241758865722893,19.54809315030662,-0.3063342845837269,0.38423056068148653,19.281686020444763
18.75,0.005991,19.16610365561168,19.488975139172798,-0.3228714835611193,0.44341462312359387,19.2004477538789
18.6875,0.007766,19.092472323979113,19.429606610345182,-0.33713428636606935,0.4392810925879663,19.15222402568408
18.6875,0.002683,19.030168889520787,19.374635750319612,-0.3444668607988248,0.4392810925879664,19.198544708419224
19.125,0.007105,19.044758291132975,19.3561442132589,-0.3113859221259254,0.47873053178821456,19.23157924852629
19.125,0.003344,19.05710316942021,19.33902241968417,-0.2819192502639609,0.47873053178821456,19.23402045194776
19.3125,0.002825,19.09639498950941,19.33705779600386,-0.24066280649445204,0.49634311232334505,19.241192930849767
18.8125,0.00449,19.052718837277194,19.29820166296654,-0.2454828256893471,0.45244186096907574,19.2248056946849
18.8125,0.003079,19.015762093080703,19.26222376200606,-0.24646166892535604,0.45244186096907574,19.24769500254075
18.5625,0.003329,18.94602946337598,19.210392372227833,-0.26436290885185443,0.43036819628881146,19.203751272737954
18.125,0.004536,18.819717238241214,19.129992937247994,-0.3102756990067803,0.3941294411551132,19.12572050166995
18.25,0.005143,18.73206843235795,19.064808275229623,-0.3327398428716748,0.4094304748676393,19.07033799000972
17.9375,0.002374,18.60982713507211,18.981303958545947,-0.3714768234738379,0.3833643012357923,19.022624903282857
18.625,0.003421,18.612161421984094,18.95491107272773,-0.3427496507436345,0.46418447436085664,18.98825033913633
18.5625,0.003497,18.60452120321731,18.92584358585901,-0.3213223826417,0.45830367382108816,18.89760560379268
19.1875,0.002697,18.694210248876185,18.945225542462047,-0.25101529358586205,0.5233377902941694,18.871808453155573
19.4375,0.005593,18.80856251827985,18.981690317094486,-0.1731277988146367,0.5467769489691557,18.839528399058267
19.25,0.003844,18.876475977006027,19.001565108420824,-0.12508913141479638,0.5258901317939927,18.77306509830951
19.1875,0.001783,18.92432582669741,19.015338063352615,-0.09101223665520664,0.5187762671664964,18.766992705570296
19.3125,0.002592,18.984044930282423,19.037350058659833,-0.05330512837740997,0.5324001109013822,18.778992863962703
18.9375,0.002446,18.976884171777435,19.029953758018365,-0.05306958624093028,0.48778452766319846,18.825484160533755
18.875,0.001536,18.961209683811674,19.01847570186886,-0.057266018057184453,0.480556393089574,18.832615107379567
18.75,0.002167,18.928715886302186,18.998588612841537,-0.0698727265393515,0.465693177951011,18.846456836633376
18.6875,0.001373,18.891605749948003,18.97554501189031,-0.08393926194230872,0.458064492286033,18.849556748146608
18.625,0.001815,18.850589480725233,18.94957871471325,-0.09898923398801784,0.45012365378686403,18.81134663240902
18.5625,0.002807,18.80626802215212,18.920906217327083,-0.11463819517496177,0.44187423972275375,18.78286326144718
18.0625,0.004014,18.691842172590256,18.85732057159915,-0.16547839900889372,0.38161886721468996,18.712699485096582
18.875,0.003367,18.720020299884062,18.858630158888104,-0.13860985900404188,0.5007561883984779,18.714301125168937
19.0625,0.006312,18.772709484517282,18.873731628600098,-0.1010221440828154,0.5235677660831605,18.74362199517371
19.5625,0.004817,18.89421571766847,18.92475150796305,-0.0305357902945822,0.5788328167379541,18.812383758732267
19.0,0.004475,18.91049022264255,18.93032547033616,-0.019835247693610114,0.507509602711906,18.872280470086118
19.3125,0.003952,18.972337880697545,18.958634694755705,0.01370318594183928,0.541323586958132,18.94842078696711
20.4375,0.008631,19.197747437513307,19.06818027292195,0.1295671645913572,0.6377496748195685,19.162820323591838
21.5625,0.014612,19.561555524049723,19.252944697149953,0.3086108268997698,0.7046225705825993,19.611065225312768
21.765625,0.006877,19.90064313573438,19.439069164027735,0.4615739717066454,0.7148578181859856,19.826719643273833
21.3125,0.00458,20.11785188408294,19.577841818544197,0.5400100655387412,0.659922305325122,19.924088718561986
21.0625,0.006696,20.263182363454796,19.687816498652033,0.5753658648027624,0.6311057339881783,20.04071509002661
21.9375,0.002605,20.520769692154058,19.854459720974106,0.6663099711799525,0.6832409583152369,20.1319671738683
22.125,0.004382,20.767574354899587,20.02264788979084,0.7449264651087475,0.6932455220539596,20.24764469468997
23.375,0.009669,21.168716761838112,20.270970268324852,0.8977464935132602,0.7499470265657568,20.583908307423844
23.5,0.020691,21.527375721555327,20.510157655856343,1.0172180656989838,0.7548274796948341,21.14176134640053
24.0,0.008921,21.907779456700663,20.768664496163282,1.1391149605373805,0.7738419749208898,21.377826711835
23.5,0.009994,22.1527364633621,20.970985644595633,1.1817508187664671,0.7141916947091443,21.58384172314113
22.5625,0.011126,22.21577700746024,21.08887559684781,1.1269014106124295,0.6180005636038498,21.68976242580677
23.125,0.009326,22.35565746785097,21.239699626710934,1.1159578411400375,0.6485834441150028,21.81791296228036
23.375,0.004973,22.5124793958739,21.397870024732345,1.1146093711415546,0.6615525224273736,21.930440212138386
22.90625,0.011704,22.573059488816376,21.50960187475217,1.0634576140642054,0.615672599877432,22.10130312361296
23.3125,0.007709,22.686819567460013,21.64314988402979,1.043669683430224,0.6390371604475971,22.22595495967344
22.9375,0.011149,22.72538578785078,21.739027670397952,0.9863581174528271,0.6026187104185795,22.393136399792677
23.25,0.006813,22.806095666642968,21.85095154666477,0.9551441199781969,0.6219536928711857,22.508439637179148
22.4375,0.004232,22.749388641005588,21.89439958024516,0.8549890607604276,0.5473803514717538,22.59975764118666
21.5625,0.007987,22.56679038854319,21.869814426152924,0.6969759623902654,0.48055543666367617,22.627014689999246
21.625,0.004581,22.421899559536545,21.85168002421567,0.5702195353208737,0.48538809052651793,22.71186155316171
20.625,0.006552,22.145453473454,21.760814837236733,0.384638636217268,0.4183274743656863,22.731301127410987
20.4375,0.007926,21.882691400614924,21.66279151595994,0.21989988465498556,0.40697394253197816,22.65989908177408
20.4375,0.004522,21.66035426205878,21.57202918144439,0.0883250806143927,0.40697394253197816,22.635891599301797
20.75,0.011154,21.520299760203585,21.511138130967026,0.00916162923655861,0.4365336864248037,22.572645859435234
21.3125,0.005935,21.48833056632611,21.496424195339838,-0.008093629013728787,0.48618084203877826,22.538252305929873
22.8125,0.007813,21.69204894073748,21.59391129198133,0.0981376487561505,0.589940152365017,22.561134800928365
22.25,0.011678,21.777887565239404,21.642510455538268,0.13537710970113537,0.5454572180663342,22.495324639845293
22.5,0.00368,21.8889817859718,21.706028199572472,0.18295358639932857,0.5612902793989414,22.363678101727142
21.75,0.003884,21.86759997274537,21.709285369974513,0.15831460277085796,0.5045137227580803,22.252499787217328
21.75,0.004949,21.849507669246083,21.71230126849492,0.13720640075116464,0.5045137227580804,22.151246589208696
21.1875,0.002959,21.747660335515913,21.673427100458255,0.07423323505765822,0.4637135548681262,22.098013990224047
20.8125,0.00379,21.603789514667312,21.609654722646535,-0.005865207979223186,0.43826743365065124,21.99017184118218
20.5625,0.007275,21.44359112779542,21.5320877061542,-0.08849657835878233,0.4216553967101844,21.86343613344877
20.703125,0.007428,21.329673261980737,21.470683061253887,-0.14100979927314938,0.43463670625818185,21.705698551690706
20.4375,0.0062,21.192415837060626,21.39415098264249,-0.20173514558186412,0.41565831537933584,21.55053704015877
20.0625,0.00601,21.01858263135899,21.295510169113417,-0.27692753775442824,0.3897820372145818,21.355859350073384
21.125,0.008876,21.034954534226838,21.282879786216125,-0.24792525198928672,0.48719183160407314,21.238510448791892
21.1875,0.007594,21.05842306742271,21.275814616866782,-0.21739154944407346,0.4923256280055168,21.196753648895587
21.875,0.010384,21.184050287819215,21.320198719321095,-0.13614843150187994,0.5461493844101547,21.227699620842404
23.1875,0.020457,21.492273320462413,21.458517332704716,0.03375598775769717,0.6273717806711244,21.484442294017413
22.9375,0.009926,21.71461588654512,21.568071604356216,0.14654428218890203,0.605156295376717,21.615996457622675
22.8125,0.012463,21.883521134768948,21.660251485515012,0.2232696492539361,0.5938335883327457,21.77049543882225
23.0,0.010063,22.055287114035266,21.7594921162176,0.2957949978176657,0.6057495968183901,21.883715573044217
23.125,0.008281,22.21985832726061,21.86064084834963,0.3592174789109812,0.6138823918900062,22.02731255285164
23.0625,0.004131,22.349495507682054,21.949667452175582,0.3998280555064717,0.6071385069955643,22.081283142529504
23.0,0.004253,22.449573121884818,22.02746986312554,0.4221032587592788,0.6000396309797639,22.06957920936473
23.125,0.007112,22.553484949287153,22.108768391782906,0.4447165575042469,0.6098646145907896,22.105642387202348
23.75,0.005268,22.73756418785836,22.230341103502692,0.5072230843556689,0.6554403772818589,22.153303305288066
23.9375,0.004632,22.92216969741861,22.35679731805805,0.5653723793605607,0.6679717758464345,22.217958119315227
24.0,0.007287,23.087989743969594,22.478516035238936,0.6094737087306576,0.672250756145103,22.317069221252808
24.125,0.008931,23.247529783358885,22.600477810406424,0.6470519729524611,0.6811025444183678,22.43860142116849
23.25,0.006679,23.24790981668829,22.64859056519113,0.5993192514971568,0.565889053557793,22.509549387442572
23.625,0.004131,23.305923691043937,22.720917189991788,0.585006501052149,0.5973268033611902,22.6268011504878
24.25,0.013333,23.4511662001141,22.83418258332573,0.6169836167883673,0.6436464501172557,22.843239679900726
23.9375,0.007838,23.52598678471193,22.915909799375676,0.6100769853362529,0.6061046722331461,22.983368153105598
25.0625,0.009734,23.762373433217785,23.074916480903404,0.6874569523143812,0.6787486481195752,23.20389698202167
25.8125,0.016142,24.07777752041505,23.27770044528093,0.8000770751341193,0.7163111466540935,23.54290671409938
26.125,0.014802,24.39273482496658,23.488611523408267,0.9041233015583146,0.7304533441608407,23.844806144301494
25.0625,0.006669,24.495775621125567,23.605195855007654,0.8905797661179129,0.6177029865859343,24.001699316978897
25.25,0.005338,24.6118101409524,23.727033199081163,0.8847769418712375,0.6285979739629217,24.141326199158147
25.25,0.006419,24.709993196190496,23.83984555470478,0.8701476414857154,0.6285979739629218,24.2579320483652
24.9375,0.003258,24.744994242930417,23.921153291393313,0.8238409515371039,0.5957787038850152,24.389029397087512
25.4375,0.005982,24.851533590171893,24.033475269808623,0.8180583203632708,0.6291419512814274,24.523830049261083
26.375,0.008658,25.085913037837756,24.206921546119094,0.8789914917186614,0.6821202433129725,24.707174611712052
25.8125,0.010848,25.19769564740118,24.325853283443607,0.8718423639575725,0.6244777027202882,24.82658369566599
26.9375,0.019061,25.465357855493306,24.519308595781116,0.9460492597121899,0.6823021094900692,25.10548259374165
26.0,0.008038,25.54761049310972,24.62898944053807,0.9186210525716483,0.5994620187228877,25.228427228283483
27.75,0.015036,25.886439648015916,24.860175407905622,1.0262642401102937,0.6780423792534456,25.478420242210746
27.3125,0.013532,26.105833548321158,25.041829081394095,1.064004466927063,0.6440252322082152,25.645105911869642
26.875,0.011961,26.224166848579443,25.177619519809348,1.046547328770096,0.6110129069160385,25.78105300677224
27.125,0.012611,26.362756564182607,25.321869925749397,1.0408866384332107,0.6229079825206231,25.939691108112157
26.4375,0.005134,26.374255554308363,25.4045091905087,0.9697463637996613,0.5711803446631889,26.043054401208913
26.5625,0.005216,26.403216238260924,25.490286287508056,0.9129299507528685,0.5780413947918692,26.106670507489607
26.375,0.008042,26.39887527852847,25.555820636581533,0.8430546419469387,0.5634777975540614,26.245169026188897
25.75,0.008523,26.299048312601016,25.57020429313105,0.7288440194699675,0.5167422712354054,26.316281332690615
26.75,0.016479,26.368425495277783,25.657596567713934,0.7108289275638491,0.5771705499690982,26.41220030830388
26.5625,0.012071,26.398283111388892,25.724626451586975,0.6736566598019174,0.5629563604683991,26.470348559273162
26.75,0.009286,26.452393401944448,25.800580047765717,0.6518133541787314,0.5742480585721881,26.51046415264204
26.25,0.014741,26.421255955491453,25.833870414597886,0.5873855408935675,0.5345834324535793,26.5395150174296
25.3125,0.008191,26.250678116185078,25.79525038388693,0.4554277322981477,0.4691497616401012,26.523920474968858
26.1875,0.006042,26.240958406002758,25.824305911006416,0.4166524949963417,0.5273049306057834,26.55423295594691
26.1875,0.006933,26.232734035848488,25.85120917685779,0.3815248589906979,0.5273049306057833,26.567435254500086
26.0625,0.004061,26.206544184179492,25.866860348942396,0.33968383523709633,0.5179047217613827,26.59046488623914
26.125,0.004832,26.193998925074954,25.88598180457629,0.3080171204986648,0.5224884016757444,26.58855282897557
25.125,0.006219,26.0295375519865,25.829612782015083,0.1999247699714175,0.4489398350420543,26.58506720354678
24.375,0.008984,25.774993313219348,25.721863687051005,0.05312962616834227,0.4031082201430109,26.44214954929759
24.25,0.008757,25.540378957339446,25.61283674726945,-0.07245778993000584,0.3958547420740371,26.358342575180416
25.3125,0.005944,25.5053206562103,25.590589580805048,-0.08526892459474666,0.48129265903525364,26.205483811014933
29.0,0.031799,26.042963632177944,25.843138500745415,0.19982513143252945,0.6606569575478346,26.582771184623088
28.5625,0.022613,26.430584611842875,26.044572685875384,0.386011925967491,0.6327029437107439,26.78265814033456
28.8125,0.016928,26.79703313309782,26.249604338773505,0.5474287943243148,0.6420240748395779,26.925184717379448
29.0,0.013435,27.135951112621235,26.453337350716208,0.6826137619050279,0.6492142433317817,27.063840451217736
29.125,0.009162,27.44195863375643,26.651238287700192,0.7907203460562364,0.6542008214737123,27.160231873369142
29.375,0.012727,27.73934961317852,26.85299841453721,0.8863511986413073,0.6644739242864862,27.311738671742923
29.75,0.012568,28.048680441920283,27.06759112457149,0.9810893173487933,0.6798385727105042,27.50138525145401
29.9375,0.009533,28.339268066240237,27.28017696719582,1.0590910990444158,0.6875430161913592,27.65975465471076
29.25,0.008479,28.479380671434047,27.426089784440578,1.0532908869934694,0.6278800219840976,27.78057085484148
28.0,0.008989,28.405629798905736,27.468601652259792,0.9370281466459431,0.536689399377193,27.8328134830291
28.8125,0.004137,28.4682252144587,27.568149678018326,0.9000755364403723,0.5794451202005259,27.96301281776992
29.1875,0.004188,28.578882873772745,27.688101553720674,0.8907813200520707,0.5978893349016347,28.093088438423884
29.0625,0.008407,28.65328550857694,27.78990884603766,0.8633766625392774,0.5886223665137776,28.18730923117468
28.6875,0.006278,28.65854927648818,27.8563970796645,0.8021521968236804,0.5605525763541436,28.26904771918862
28.0,0.008468,28.55723400318231,27.867034333022684,0.6901996701596254,0.5123170184047552,28.300502595941577
27.75,0.007214,28.433044156538877,27.85836512316915,0.5746790333697263,0.4956158025801857,28.330948684767886
27.5,0.005496,28.28949890168674,27.831819558489954,0.45767934319678716,0.478806338032431,28.402739764415756
27.5625,0.001871,28.17765291681186,27.811869961564774,0.3657829552470844,0.48352245825924617,28.569958585556037
28.875,0.005754,28.28493708345619,27.8906203347822,0.39431674867399025,0.5712597085002584,28.764012635423303
28.375,0.005477,28.298792916770623,27.926500309983517,0.37229260678710574,0.5340408994798594,28.85434723593894
29.375,0.010248,28.46436323726745,28.033796583318072,0.4305666539493771,0.591381424187887,28.85821616787198
29.0,0.017046,28.546768893072453,28.105367206775995,0.4414016862964587,0.5633830021689985,28.90982398458094
29.875,0.013123,28.751112140292076,28.23645111738518,0.5146610229068962,0.6098035879791447,28.992752752027805
30.07,0.006005,28.954017964862523,28.372269553134426,0.5817484117280962,0.6195123048402529,29.03132817702972
30.5,0.009168,29.191861354883674,28.52987921586521,0.6619821390184626,0.64074014376315,29.107650173148638
29.73,0.007358,29.274651915670802,28.618777051727047,0.6558748639437546,0.578499366458907,29.115013359865337
29.860001,0.006339,29.364705620952215,28.710719566413935,0.6539860545382794,0.5858146052132875,29.093799153127403
30.950001,0.010701,29.608597217728796,28.876592265198088,0.7320049525307084,0.6419278413835406,29.170183782068676
31.1,0.008868,29.838043799616674,29.041289134442675,0.7967546651739994,0.6489756536005933,29.276135685306347
30.690001,0.007962,29.969114138137186,29.163415939298773,0.8056981988384138,0.6134345337171724,29.423619133996933
29.82,0.007688,29.946173501500695,29.212051795647014,0.7341217058536813,0.5452033568076265,29.45898391466393
28.76,0.006742,29.763685270500588,29.17856647745094,0.5851187930496486,0.4757680007478792,29.436666281774883
28.879999,0.013439,29.627733536577423,29.15645036801013,0.47128316856729313,0.48378313461247124,29.410429871179158
29.74,0.013492,29.645005300180898,29.199676266676047,0.4453290335048514,0.5382688256526763,29.462529871233162
29.950001,0.016447,29.691927715537684,29.255255876551892,0.43667183898579154,0.550738540649579,29.57559995959831
28.879999,0.008297,29.567015605454962,29.227459070881384,0.33955653457357826,0.47965854026027094,29.616358202152927
29.25,0.008619,29.518243973846506,29.229128769334615,0.28911520451189077,0.503520508181693,29.662251181803907
29.200001,0.004645,29.469283516331657,29.22697115679131,0.24231235954034602,0.5001824845272285,29.6717565781195
29.5,0.005801,29.474009129203708,29.24719551554751,0.2268136136561978,0.5207135083537789,29.69089709736751
29.73,0.006928,29.513392340095447,29.28295881069214,0.23043352940330664,0.536435305915197,29.730481215767853
29.4,0.00663,29.49594736469615,29.29162852841865,0.20431883627750125,0.5105577831475255,29.73831660006044
29.75,0.018072,29.535032385512125,29.325581970758005,0.2094504147541194,0.5361172815796804,29.806995284332668
29.0,0.016514,29.452719710817952,29.301464787738894,0.1512549230790583,0.4784575975549859,29.732045248704637
28.690001,0.011459,29.335378370692112,29.256171173832307,0.07920719685980515,0.4565985760686915,29.66046521638683
29.030001,0.018536,29.288397236739478,29.239417827622507,0.04897940911697063,0.48442044234101345,29.565699283518384
27.639999,0.007811,29.034797508010328,29.120942358909726,-0.08614485089939805,0.3953106899624344,29.48642434529489
27.15,0.005213,28.744828660624126,28.974946628620117,-0.23011796799599082,0.3695065511509882,29.415063621841032
26.4,0.008445,28.384085789758874,28.784209841314922,-0.40012405155604824,0.33361090300024376,29.207296186173167
26.799999,0.008772,28.14038012979597,28.63723126047678,-0.49685113068080966,0.3688277045720073,29.019211564224463
28.17,0.01237,28.144937032904288,28.602621537478502,-0.45768450457421395,0.47178942309521626,28.90359592447553
28.02,0.012075,28.125715950919012,28.55946438655417,-0.43374843563515597,0.46288600106225103,28.8193631822431
28.0,0.012481,28.106375035393008,28.51802258014275,-0.41164754474974075,0.4616350769022605,28.773880991862843
28.0,0.008699,28.090009645332543,28.47965053716921,-0.3896408918366667,0.4616350769022605,28.73527295110882
27.9,0.006001,28.060777392204457,28.43671346034186,-0.37593606813740266,0.4545124194330288,28.64416949786326
26.690001,0.009587,27.849888716480695,28.30732735216839,-0.4574386356876943,0.37842792927810565,28.44000294151964
27.700001,0.012896,27.82682906779136,28.26234021497073,-0.43551114717937267,0.45972685496499605,28.374543003562323
27.139999,0.005942,27.72116290351576,28.179203828676606,-0.4580409251608444,0.4264235464822238,28.29971673244266
27.549999,0.012249,27.694829995282568,28.132596063589446,-0.43776606830687825,0.45741448064581586,28.23498868033378
27.57,0.006634,27.67562538062371,28.09092228110134,-0.41529690047762813,0.45895027501229274,28.178312018020975
