MS Close,MS Volume,EMA 12,EMA 26,MACD,RSI,VWMA
83.375,0.028766,76.02957578107593,71.8763969666528,4.1531788144231285,0.7473424632908582,71.20709611371628
86.625,0.043066,77.65964104552579,72.96888608023409,4.690754965291703,0.7779002765905917,72.28692122029759
82.5,0.028183,78.40431165390643,73.67489451873527,4.729417135171161,0.6675444037303053,72.93680089686355
79.9375,0.029358,78.64018678407467,74.13879122105118,4.501395563023493,0.6096816311898409,73.41004788107834
78.0,0.041109,78.54169650960165,74.42480668615849,4.1168898234431595,0.569487227622191,74.00074639314415
80.75,0.059759,78.88143550812447,74.89333952422082,3.988095983903648,0.6088990910707753,74.81141520057047
88.875,0.057268,80.41890696841301,75.92901807798224,4.489888890430777,0.6971224158590731,76.23122807834572
87.6875,0.041392,81.53715205019562,76.80001673887244,4.737135311323172,0.6732197481314839,77.46373446166399
88.6875,0.06144,82.63720558093476,77.68057105451152,4.956634526423244,0.6830744974091101,78.85890183738549
90.140625,0.044044,83.7915777992525,78.60353801343659,5.188039785815903,0.6973571179595676,80.08809377021039
94.75,0.071239,85.47748890705981,79.79957223466351,5.677916672396293,0.7377326847476032,82.0663318743068
95.8125,0.048616,87.06749061366598,80.98571503209584,6.081775581570142,0.7461399379979469,83.46499513104905
90.0,0.030735,87.5186459038712,81.6534398445332,5.865206059338007,0.62761218838105,84.32332802009041
88.0,0.04902,87.59270038019872,82.12355541160481,5.469144968593909,0.5927220608335719,85.15907424426968
86.75,0.03079,87.46305416786046,82.4662550107452,4.996799157115262,0.5713437508363506,85.79944093542173
84.140625,0.038422,86.95191121895884,82.59028241735666,4.36162880160218,0.5284916994835543,86.08879650974539
82.875,0.042802,86.32469410834979,82.61137260866357,3.7133214996862165,0.5085677168490139,86.21169595139719
85.375,0.039472,86.17858732244983,82.81608574876257,3.362501573687254,0.54505305565251,86.35075345514659
78.625,0.08308,85.01649696514986,82.50563495255794,2.5108620125919145,0.44828035604431143,85.89020603602812
79.75,0.056482,84.20626666281912,82.30151384496105,1.9047528178580677,0.4653192750673052,85.7438207264419
85.3125,0.040096,84.37645640700079,82.52454985644542,1.8519065505553698,0.540828602791866,85.79812308369635
84.5625,0.033109,84.40507849823143,82.67550912633834,1.729569371893092,0.5299611924258446,85.71552463337204
88.75,0.046209,85.07352796004199,83.12547141327624,1.9480565467657414,0.5806301385010947,85.95994748089348
86.0625,0.040208,85.2256775046509,83.3430290863669,1.8826484182840062,0.5403697880366212,86.14934553387864
79.75,0.053984,84.38326558085846,83.07687878367305,1.3063867971854108,0.45973488983828115,86.13855109061763
75.5,0.058215,83.01660933764947,82.51562850340098,0.5009808342484945,0.41485045367740525,85.83097634108643
66.875,0.098671,80.53328482416492,81.35706342907498,-0.8237786049100606,0.34189802440996836,83.80252639192838
68.9375,0.067989,78.74931792813955,80.43709576766202,-1.687777839522468,0.3704098892386836,82.67026361897038
75.75,0.062301,78.28788440073347,80.08990348857594,-1.8020190878424671,0.4544797866760305,81.89686842698679
75.0,0.028623,77.78205603138986,79.71287360053329,-1.9308175691434286,0.44739682408308934,81.34739542435125
75.0,0.028845,77.35404741117603,79.36377185234564,-2.0097244411696096,0.44739682408308934,80.18352629443095
77.625,0.047792,77.39573242484126,79.23497393735707,-1.8392415125158124,0.4802752620129103,79.28052195460897
79.875,0.043819,77.7771582056349,79.28238327533063,-1.505225069695726,0.5073328629354674,78.97402146391308
80.625,0.034053,78.21528771246031,79.38183636604688,-1.166548653586574,0.5163712602363939,78.57786992595608
80.5,0.032524,78.56678191054334,79.46466330189526,-0.8978813913519161,0.5146765103465892,78.38425335902882
76.75,0.024095,78.28727700122897,79.26357713138451,-0.9763001301555363,0.4653347154934944,78.11351661888528
79.75,0.035545,78.51231130873221,79.29960845498566,-0.7872971462534508,0.5061263512029709,77.96104004033035
75.75,0.033372,78.08734033815803,79.03667449535709,-0.9493341571990612,0.4561545954725757,77.5749219978251
73.0,0.0372,77.30467259382601,78.58951342162693,-1.2848408278009202,0.4250807845690945,77.28988328948594
71.625,0.030612,76.43087681016047,78.07362353854346,-1.6427467283829884,0.41004023766455433,76.93381438498419
71.125,0.035234,75.61458807013578,77.55891068383653,-1.9443226137007485,0.4044362875625105,76.31412210568546
71.8125,0.024375,75.02965144396104,77.13325063318197,-2.1035991892209296,0.41624988436209454,75.87086906280902
71.125,0.024916,74.4289358371978,76.68819503072405,-2.2592591935262476,0.4075439959055664,75.02399976020125
66.125,0.0608,73.15140724685968,75.90573613955931,-2.7543288926996325,0.3501808057909701,73.88270758373746
67.0,0.037795,72.20503690118896,75.24605198107344,-3.041015079884474,0.36697286115953853,73.20145085595247
69.40625,0.029385,71.77445430100605,74.81347405654948,-3.0390197555434355,0.41197416594676395,72.90151416627748
74.0625,0.039097,72.1264613316205,74.75784634865693,-2.631385017036422,0.48784645495446716,73.74547101389554
75.25,0.051519,72.60700574214043,74.79430217468234,-2.1872964325419133,0.5053749604674749,74.29055779098857
76.0,0.02955,73.12900485873422,74.88361312470587,-1.7546082659716546,0.5166272069541124,74.23357318293283
74.6875,0.034442,73.36877334200588,74.86908622657951,-1.5003128845736313,0.4953883255998569,74.22475702651859
69.4375,0.039387,72.76396205862036,74.46674650609214,-1.702784447471771,0.4208577654934331,73.93404153721784
67.5,0.034074,71.95412174190953,73.95069120934457,-1.9965694674350374,0.39711290052787834,73.37821805712045
68.25,0.02409,71.38425685853883,73.52841778643015,-2.1441609278913205,0.41096699749334864,72.78835834603686
68.25,0.034136,70.9020634956867,73.13742387632422,-2.235360380637516,0.4109669974933487,72.17897630817399
64.0,0.062332,69.84020757327337,72.46057766326317,-2.620370089989791,0.3570454045977956,71.09796177848789
63.6875,0.039309,68.89363717738516,71.810720058577,-2.9170828811918454,0.3533739674883988,70.51806337920696
67.0,0.034624,68.60230838086437,71.45437042460834,-2.8520620437439703,0.421302859450092,69.90691332857497
71.5,0.043963,69.04810709150061,71.45775039315586,-2.409643301655251,0.4983941396360295,69.73959687650634
75.25,0.048604,70.00224446203897,71.73865777144061,-1.736413309401641,0.5519584645177902,69.93286004406234
83.0625,0.051899,72.01151454480221,72.57746089948205,-0.5659463546798378,0.6385547078449497,70.74054491578912
82.125,0.026436,73.5674353840634,73.28468601803893,0.28274936602447553,0.6229939573607464,71.11345429448332
79.75,0.021112,74.51859917113057,73.76359816485086,0.7550010062797128,0.5841575168800168,71.32883146083886
79.9375,0.038662,75.35227622172587,74.22092422671376,1.1313519950121105,0.5863498729310967,71.76137125487702
78.75,0.01709,75.87500295684497,74.55641132103126,1.3185916358137035,0.5659975577866798,72.38797908932267
79.25,0.018014,76.3942332711765,74.90408455651043,1.490148714666077,0.5727224926815321,72.8439352206625
80.8125,0.018525,77.07396661407242,75.34174495973188,1.7322216543405347,0.5938994793022672,73.19567712717419
83.375,0.027338,78.04335636575358,75.93680088864063,2.1065554771129484,0.6265863158552546,73.54726689166831
85.5,0.031309,79.1905323094838,76.64518600800058,2.545346301483221,0.6516279352945948,73.97178417119082
83.9375,0.027892,79.92083503110167,77.18535741481536,2.7354776162863175,0.6187695016480337,74.29563690700762
81.125,0.041401,80.10609118016295,77.4771827914957,2.6289083886672557,0.563672126359497,74.6914721029349
84.4375,0.028028,80.77246176783018,77.9927618439775,2.779699923852675,0.6079504352893215,75.40928399328386
86.5625,0.024966,81.66323688047169,78.62755726294213,3.035679617529553,0.633635418190521,76.23985427750746
85.625,0.028326,82.27273889886065,79.14588635457605,3.1268525442846027,0.6145077215799455,76.93012942304274
83.1875,0.02875,82.413471375959,79.44526514312598,2.968206232833026,0.5666150191861502,77.65320680479213
81.125,0.023905,82.21524501042684,79.56968994733886,2.6455550630879827,0.5290428019307624,79.15932691206848
82.1875,0.028396,82.21097654728425,79.76360180309153,2.4473747441927145,0.5457533294683032,80.29873018022452
83.0,0.035075,82.33236477077898,80.00333500286253,2.3290297679164524,0.5586498084632636,81.20935912618032
83.5,0.030091,82.51200095988992,80.26234722487271,2.249653735017205,0.5668005775447026,82.04145785045459
84.375,0.032294,82.79861619682993,80.56698817117844,2.2316280256514887,0.5813708433535649,82.7411043227974
83.25,0.047521,82.86805985885609,80.76572978812818,2.102330070727902,0.5555010111148694,82.75415025011692
85.0,0.012009,83.19605064980131,81.07937943345202,2.116671216349289,0.5863369584620425,82.83191432110347
86.875,0.042128,83.76204285752418,81.50868466060372,2.253358196920459,0.6169946379061582,83.23656344547206
89.5,0.038093,84.64480549482815,82.10063394500345,2.5441715498246964,0.6554898964044165,83.86659157860868
90.625,0.034507,85.56483541870074,82.7320684675958,2.8327669511049436,0.6707627184446758,84.40229503999544
93.375,0.037788,86.76639920043908,83.52043376629241,3.245965434146669,0.7051702478920875,85.10073379699261
94.875,0.032667,88.01387624652537,84.36151274656704,3.6523634999583265,0.7222226128964833,85.73116157879093
95.5,0.035283,89.16558759321377,85.18658587645096,3.9790017167628093,0.7292493903272165,86.36993132728217
96.375,0.025634,90.27472796348857,86.01535729301015,4.259370670478418,0.7391962471078949,86.8168865418729
96.0,0.022865,91.15553904602879,86.75496045649089,4.400578589537901,0.7268713899450715,87.27785413361661
92.125,0.025008,91.30468688510128,87.15274116341749,4.151945721683788,0.613112038467771,87.89081825726277
91.25,0.022788,91.29627351816262,87.45624181797915,3.8400317001834736,0.5906334717021751,88.17587063019863
88.25,0.02251,90.82761605382991,87.51503872035106,3.312577333478856,0.5202117246797382,88.24513323140225
91.25,0.026052,90.89259819939454,87.79170251884356,3.100895680550977,0.574807497837282,88.49788394733528
94.6875,0.034381,91.47642924564154,88.30250233226256,3.1739269133789776,0.6271600614339963,89.09801814875325
94.125,0.018882,91.88390166938899,88.73379845579868,3.150103213590313,0.6138410261335984,89.5707461397217
94.46875,0.024477,92.28157064332913,89.15860968129508,3.122960962034057,0.6191637933106737,90.11993612439235
93.0,0.026523,92.39209823666312,89.44315711231025,2.9489411243528707,0.5822354488620383,90.67127871508247
92.5,0.020719,92.40869850794572,89.66958991880578,2.7391085891399314,0.5697769428947405,91.1070587983935
88.25,0.02553,91.76889873749253,89.56443511000536,2.204463627487172,0.47645337434820495,91.3581418425695
91.25,0.027123,91.6890681624937,89.68929176852347,1.9997763939702224,0.5344223467018411,92.04714475139963
90.9375,0.021894,91.57344229134081,89.78175163752174,1.7916906538190744,0.5278657693817409,92.15395963234619
92.1875,0.019602,91.66791270805761,89.95995521992754,1.7079574881300772,0.5515651299149718,92.56524264234058
93.875,0.023898,92.00746459912567,90.24995853696994,1.757506062155727,0.5820650225284905,92.84559897307675
97.75,0.034216,92.89093158387556,90.80551716386105,2.0854144200145015,0.6422385042126463,93.30868474585101
98.6875,0.038219,93.7827113402024,91.38936774431579,2.3933435958866056,0.6551739310993634,93.69308407758518
96.75,0.022251,94.23921728786357,91.78645161510723,2.4527656727563425,0.606377780274269,93.7498756287957
98.375,0.031301,94.87549155126918,92.27449223621039,2.600999315058786,0.6311879853540053,93.91143574141859
96.625,0.02373,95.14464669722776,92.59675207056517,2.5478946266625826,0.5881909554546411,93.91386142276193
101.625,0.02995,96.14162412842349,93.26551117644922,2.876112951974264,0.6595500929788908,94.26690569526484
104.0625,0.033223,97.36022041635833,94.06528812634187,3.2949322900164617,0.6879392299868793,94.9857111005009
101.5,0.024779,97.99710958307243,94.61600752439062,3.3811020586818046,0.6285955834524934,95.45154443232062
98.5,0.028399,98.07447733952283,94.90371067073205,3.170766668790776,0.5669360427626436,95.91623717179698
102.1875,0.033693,98.70725005651931,95.4432506210482,3.2639994354711206,0.616704901630781,96.52948072689254
100.4375,0.022126,98.97344235551634,95.81319501948906,3.1602473360272825,0.5824922676816535,96.81183339694837
101.875,0.024804,99.41983583928305,96.26221761063802,3.1576182286450347,0.6020231305199607,97.1405075919412
102.875,0.028807,99.95139955631643,96.75205334318335,3.199346213133083,0.6154982330056428,97.56690492282544
101.59375,0.024534,100.20406885534467,97.11069753998459,3.0933713153600877,0.5880262795018317,97.97507762649454
103.125,0.024488,100.65344287759933,97.55620142591165,3.0972414516876796,0.610406840177829,98.41658887289496
101.25,0.017175,100.74522089643021,97.82981613510339,2.915404761326826,0.5696019012123139,98.99354493160018
102.875,0.018859,101.07287922005634,98.20353345842906,2.8693457616272724,0.5948783233016166,99.53205545034871
104.5,0.026891,101.6001285708169,98.66993838743431,2.9301901833825923,0.6189763703504835,100.13807338801571
105.875,0.032937,102.25780109838354,99.20364665503178,3.054154443351763,0.638567418944794,100.77157873704711
107.578125,0.028259,103.07631246786299,99.82397838428868,3.2523340835743113,0.6617655061645215,101.42257024060359
107.6875,0.019942,103.7857259343456,100.40646146693396,3.3792644674116445,0.6632602798710344,101.89152863925916
106.9375,0.024701,104.27061425213859,100.89024209901292,3.3803721531256627,0.6422987717171202,102.36593736260411
106.1875,0.030795,104.56551975180957,101.2826315731601,3.282888178649472,0.6211577897461216,102.82428351314617
105.0,0.021987,104.6323628669158,101.55799219737045,3.0743706695453454,0.5881487938741699,103.18404520635325
105.5,0.028337,104.7658455027749,101.84999277534301,2.915852727431883,0.5978394005434683,103.60577049297103
109.375,0.025435,105.47494619465569,102.40740071791019,3.0675454767454937,0.6638520898172491,104.00191796904286
107.9375,0.026859,105.85380062624711,102.8170377017687,3.03676292447841,0.6229980133184145,104.2037312587703
104.5,0.032744,105.64552360682448,102.94170157571176,2.703822031112722,0.5377703703314893,104.35072416088828
104.9375,0.030025,105.53659689808225,103.08953849602942,2.447058402052832,0.5462779059865306,104.70183872382967
98.5,0.0583,104.45404352914653,102.74957268150871,1.7044708476378219,0.4229285539610199,104.19663971473801
93.5,0.049813,102.76880606312399,102.0644191495451,0.7043869135788867,0.3557402487358415,103.41556756368858
97.5,0.04355,101.95822051495107,101.72631402735658,0.23190648759448607,0.43330285189139867,103.04646140030584
95.9375,0.040954,101.03195582034321,101.29751298829314,-0.2655571679499218,0.41241606351441845,102.5746378032345
89.3125,0.114993,99.22896261721348,100.40973424841957,-1.1807716312060847,0.33801675667559555,100.4212760196989
90.5625,0.040587,97.89566067610372,99.68030948927738,-1.7846488131736606,0.3614242315129097,99.76734415029661
92.4375,0.036028,97.05594364901083,99.14380508266424,-2.0878614336534156,0.39592842732588174,99.37178974936337
88.6875,0.046604,95.76849077993224,98.36926396542985,-2.6007731854976157,0.3546541736369748,98.62943454989924
86.8125,0.030852,94.39064604455804,97.51320737539801,-3.1225613308399716,0.335804503760655,97.9453438440321
90.0625,0.041508,93.72477742231834,96.96130312536852,-3.2365257030501766,0.39575320783677465,97.18346279019855
91.4375,0.042767,93.37288858811552,96.55213252348938,-3.1792439353738615,0.4196203315106458,96.49778234032087
90.625,0.026386,92.95013649763621,96.11308566989757,-3.1629491722613636,0.40933149545785374,96.0211148318573
91.875,0.040175,92.78473088261525,95.7991533980533,-3.0144225154380564,0.43238999753159224,95.48171043861807
90.375,0.039687,92.4140030545206,95.39736425745676,-2.983361202936152,0.41162395006087604,94.83058437837501
92.0,0.042548,92.35031027690205,95.1457076457933,-2.795397368891244,0.4428418361574229,94.4201210669425
84.25,0.080247,91.1041086958402,94.33861819054934,-3.234509494709144,0.3480067241669029,93.1504429607151
83.25,0.038197,89.89578428109554,93.51723906532347,-3.6214547842279217,0.3379500132305855,92.27448172345882
74.5,0.137783,87.52720208400393,92.10855469011432,-4.581352606110386,0.2656195685497376,89.44368509235035
77.75,0.114589,86.02301714800333,91.04495804640214,-5.02194089839881,0.3235325056830734,87.77064441357328
70.75,0.07805,83.67332220215667,89.54162782074272,-5.868305618586049,0.27350399912136764,86.15830870754046
78.1875,0.054374,82.82934955567103,88.70058131550252,-5.871231759831488,0.3827219605406275,85.1466973642879
77.6875,0.057864,82.03829577787549,87.88479751435419,-5.8465017364787,0.37860126424837665,84.40809816526871
73.9375,0.051044,80.79201950435618,86.85166436514277,-6.059644860786591,0.34831117331235145,83.45191901099084
73.0,0.051748,79.59324727291676,85.82561515290996,-6.232367879993205,0.3409667907418558,82.54954129650069
76.5625,0.03888,79.1269784616988,85.13945847491662,-6.012480013217825,0.3933169521396229,81.62243570158488
80.9375,0.039248,79.40552023682206,84.82820229158946,-5.422682054767407,0.45099311794111185,81.26441598404892
78.0,0.036276,79.18928635423404,84.3224095292495,-5.133123175015456,0.4219852197292568,80.78595262378688
81.25,0.04481,79.50631922281342,84.09482363819399,-4.588504415380569,0.4631291998063939,80.46632134213037
78.125,0.039492,79.29380857314982,83.65261447980924,-4.358805906659427,0.43133598851392585,80.20323576240357
77.25,0.048347,78.97937648497292,83.17834674056412,-4.198970255591206,0.42258831764652705,79.70254422400845
79.4375,0.043564,79.04985702574632,82.90124698200381,-3.851389956257492,0.45248333264791146,79.2372029277383
80.875,0.040924,79.33064825255458,82.7511546129665,-3.4205063604119204,0.47183538310347384,79.02836110397935
80.3125,0.044957,79.48170236754618,82.57051353052454,-3.0888111629783594,0.4649107213931302,78.62004928832229
79.0625,0.043824,79.417209695616,82.3106606764116,-2.893450980795606,0.44913612650483514,78.22322442059843
80.4375,0.036653,79.57417743475199,82.17190803371444,-2.597730598962457,0.4704222110962922,77.77266908948488
83.5625,0.032911,80.18776552171322,82.27491484603189,-2.0871493243186734,0.5161802200163932,77.46598393391923
80.25,0.039888,80.19734005683426,82.12492115373323,-1.9275810968989617,0.4698380767650913,77.36378846168155
76.625,0.053576,79.64774927885975,81.71751958679002,-2.06977030793027,0.42488279634813686,77.72200564519953
73.0625,0.05558,78.63463400518901,81.07640702480558,-2.441773019616562,0.38581301992699896,77.4406962505767
70.8125,0.042678,77.43122877362147,80.31611761556071,-2.8848888419392438,0.3631031757149421,77.70761632620969
69.125,0.042769,76.15334742383355,79.48714594033399,-3.333798516500437,0.3466237693593264,77.26338078636616
68.0,0.046823,74.89898628170532,78.63624624104999,-3.7372599593446694,0.3356857705405839,76.73902757405102
67.875,0.065803,73.81837300759682,77.83911688986109,-4.02074388226427,0.33442301911152916,76.24363748957808
70.0,0.069451,73.23093100642808,77.2584415646862,-4.027510558258115,0.37730676267439667,75.95043439876706
71.0,0.031772,72.88771085159298,76.79485330063535,-3.907142449042368,0.3969965024790728,75.74908551603053
68.6875,0.039282,72.24152456673252,76.1943086116994,-3.952784044966876,0.3680164304036772,75.21424140796994
64.5,0.044186,71.05052078723521,75.32806352935128,-4.2775427421160686,0.3221561256627297,74.58106386877404
65.5625,0.051273,70.20620989689134,74.60468845310304,-4.3984785562117,0.3444772615140292,73.7479679957275
64.375,0.037636,69.30910068198499,73.84693375287318,-4.5378330708881975,0.33134450912314917,73.17156652560541
65.3125,0.045915,68.69423903860267,73.21475347488257,-4.520514436279896,0.352337124145061,72.55798704458115
66.5,0.02883,68.35666380189457,72.71736432859497,-4.360700526700398,0.3789350735357353,72.02782672948629
63.625,0.042063,67.62871552468002,72.04385585981015,-4.415140335130133,0.3422849174796947,71.22915078359583
65.0,0.044232,67.22429775165233,71.52208875908347,-4.297791007431144,0.3734943278236947,70.46515396946863
63.375,0.046423,66.63209809755196,70.91860070285507,-4.286502605303113,0.35222271252230963,69.6788314653175
62.375,0.032263,65.97715992869782,70.28574139153247,-4.308581462834653,0.33941195210868086,68.97364517593249
63.9375,0.034815,65.66336609351353,69.81550128845599,-4.15213519494246,0.37750933181566315,68.24149065129828
72.0,0.073744,66.6382328483576,69.97731600782961,-3.339083159472011,0.5285870161858488,68.0242644470969
69.4375,0.070793,67.06888933322567,69.93732963687927,-2.8684403036535997,0.4880449285274416,67.64305974865032
67.875,0.038372,67.19290635888325,69.7845644785919,-2.5916581197086543,0.4646430922121329,67.32844857462361
74.1875,0.060451,68.26899768828582,70.11070785054805,-1.8417101622622312,0.5570511355065476,67.60930747674507
77.8125,0.059835,69.73722881316493,70.68121097272967,-0.9439821595647402,0.5997742312249814,68.17539137953571
73.625,0.032279,70.33534745729341,70.89926941919414,-0.5639219619007321,0.535518074317169,68.36932099454613
75.25,0.055475,71.09144784847904,71.2215457585131,-0.1300979100340669,0.5554228510080524,68.8104219244162
68.1875,0.063137,70.64468664102073,70.99680162825287,-0.35211498723214163,0.46263043726121394,68.67968656193985
68.875,0.08736,70.37242715778677,70.83963113727117,-0.4672039794843954,0.4718799804430188,68.6223611063333
69.25,0.065507,70.19974605658881,70.7218806826585,-0.5221346260696862,0.47716630758329365,68.6603626567014
69.0,0.094289,70.01516974019053,70.59433396542454,-0.5791642252340097,0.4737616399460489,68.86310096018379
68.5625,0.061018,69.79168208785353,70.44382774576347,-0.6521456579099407,0.46747546438964127,69.00353696866358
72.0,0.06692,70.13142330510684,70.5590997645958,-0.42767645948896416,0.5212286379642405,69.34304570629715
74.25,0.047492,70.76505048893655,70.83249978203315,-0.06744929309660108,0.5530314791151139,69.72131797261916
76.5625,0.022519,71.65696579833093,71.25694424262329,0.40002155570763875,0.5836431723531755,69.94600413835651
76.5625,0.028726,72.41166336781848,71.64994837279934,0.7617149950191333,0.5836431723531754,70.36597913692259
79.375,0.038737,73.48294592661564,72.22217441925865,1.260771507356992,0.6203212728603826,70.90879977873546
79.25,0.030019,74.37018501482862,72.74275409190615,1.6274309229224713,0.6177167230376026,71.47296947311918
72.125,0.057986,74.02477193562422,72.69699452954274,1.3277774060814806,0.4911337450571684,71.77709461171172
83.6875,0.111275,75.51134548398971,73.5111060458729,2.0002394381168074,0.6253177226506141,73.14789762971147
88.6875,0.122195,77.53844617876052,74.63528337580824,2.9031628029522807,0.6662966442603218,74.78124477616242
84.625,0.079109,78.62868522818198,75.37526238500763,3.2534228431743486,0.6081021417061477,75.72753447081503
83.375,0.047621,79.35888750076937,75.96783554167374,3.391051959095634,0.5909979853855762,76.26773286253501
82.5,0.051125,79.84213557757408,76.45169957562383,3.390436001950249,0.5787269404288553,76.63119441259128
86.0,0.05848,80.78949933487037,77.15898108854059,3.6305182463297854,0.6133129055631785,77.02193906502171
87.5,0.066642,81.82188405258263,77.92498248938944,3.8969015631931967,0.6274302089749046,77.66538295057786
85.125,0.04324,82.33005573680069,78.45831711980503,3.871738616995657,0.5906607514382041,78.0325602965103
83.9375,0.049343,82.57735485421595,78.864182518338,3.7131723358779567,0.5725922574015556,78.7750397892653
80.875,0.07966,82.3154541074135,79.01313196142408,3.3023221459894216,0.5277545887035379,79.6197470257459
80.125,0.065444,81.97846116781143,79.09549255687415,2.882968610937283,0.51707580912987,80.20276672886793
84.375,0.057535,82.34715944968659,79.48656718229088,2.8605922673957025,0.5701538620505678,81.2966511502119
83.875,0.042189,82.5822118420425,79.81163627989896,2.7705755621435344,0.5623233902726993,82.05616675827027
86.8125,0.0431,83.23302540480519,80.33021877768422,2.9028066271209667,0.5973142544909992,82.82466133799936
84.25,0.123254,83.38948303483517,80.62057294230021,2.768910092534952,0.5555866176678936,83.30315993117706
82.875,0.055622,83.31033179870668,80.78756753916686,2.5227642595398265,0.5340285946957608,83.4054356482288
82.5,0.048713,83.18566536813643,80.91441438811746,2.271250980018962,0.5280111309164889,83.52536406946022
83.980003,0.041981,83.3078711576539,81.14149502603469,2.1663761316192165,0.5495826199340609,83.66648152181466
