TXN Close,TXN Volume,EMA 12,EMA 26,MACD,RSI,VWMA
67.875,0.08574,66.00239682545491,61.673703645032354,4.328693180422555,0.6499477335500663,61.90008204534215
71.5,0.084598,66.84818192923107,62.40157744910403,4.446604480127043,0.7004951559963812,62.59363826057909
67.0,0.091546,66.87153855550322,62.74220134176299,4.129337213740229,0.5871496920640087,63.12722560122239
74.5,0.155472,68.04514800850272,63.61314939052129,4.431998617981428,0.6800661479222136,64.42692989062658
73.5625,0.119898,68.89397139181,64.35013832455675,4.543833067253246,0.6600682850605667,65.57667449049985
78.875,0.134516,70.42951425460846,65.42605400421921,5.003460250389253,0.7117880722154216,66.8839720913336
76.625,0.094302,71.38266590774562,66.25560555946224,5.127060348283379,0.6655983312665488,67.87231149178574
77.9375,0.122054,72.3911019219386,67.12093107357614,5.270170848362454,0.6786965340045185,69.2007557946631
83.0625,0.113022,74.03285547240958,68.30178803108902,5.731067441320562,0.7241345917800908,70.70624049290714
82.1875,0.101258,75.28741616896195,69.33035928804539,5.957056880916568,0.7057829724462795,71.80241697099136
86.5,0.112082,77.01242906604473,70.60218452596794,6.410244540076789,0.740666433576693,73.2540767111264
93.8125,0.132112,79.5970553635763,72.32146715367402,7.275588209902281,0.7868212590212732,75.05180559648426
93.0,0.12745,81.65904684610302,73.85321032747595,7.805836518627075,0.7704144185146536,76.70549277751161
90.0,0.10917,82.94227040824103,75.049268821737,7.8930015865040275,0.7114266999592577,77.76650209345443
86.0,0.120862,83.41269034543471,75.86043409420093,7.552256251233786,0.6409588873138524,78.53883015991744
90.0,0.0966,84.42612259998322,76.90780934648234,7.518313253500878,0.6755664542150325,79.43973853834257
90.375,0.08506,85.34133450767811,77.90537902452068,7.435955483157429,0.6786932726545316,80.09868704256674
85.875,0.088106,85.42343689111226,78.49572131900064,6.927715572111623,0.6035244559031748,80.77581287978303
78.25,0.128526,84.31983121555652,78.4775197398154,5.842311475741113,0.5020565252954113,81.1365579469059
73.5,0.18261,82.65524179777859,78.10881457390315,4.54642722387544,0.45116896891623404,80.9855055877853
80.0,0.157938,82.2467430596588,78.24890238324365,3.9978406764151515,0.5224940391941295,81.3963546302322
84.9375,0.125546,82.66070566586514,78.74435405855894,3.916351607306197,0.5683803548576981,81.9308496099044
83.5625,0.089818,82.79944325573203,79.10125375792494,3.6981894978070926,0.552458832705218,82.56238435788319
85.625,0.079234,83.23414429331172,79.58449422030087,3.6496500730108465,0.5718334957491394,83.2072259762672
89.0,0.092546,84.12119901741761,80.28193909287118,3.8392599245464254,0.6021828316906898,83.94539439997696
87.125,0.087818,84.58332224550722,80.78883249339925,3.794489752107964,0.5776843437869907,84.37336723559
88.28125,0.101008,85.15223420773688,81.34382638277708,3.808407824959801,0.5887941218035325,84.87292510054064
90.46875,0.080982,85.97015971423889,82.01974665071951,3.9504130635193775,0.6097127665344796,85.46054062782018
89.4375,0.082776,86.50359668127906,82.56920986177732,3.9343868195017393,0.594362145340639,85.73568506354796
85.40625,0.104454,86.33477411492844,82.77936098312715,3.555413131801288,0.5374032677335232,85.88438813968796
81.5625,0.126462,85.60057809724714,82.68922313252514,2.911354964721994,0.4892585353917479,85.6044737271711
80.0,0.137184,84.73895069767065,82.49002141900476,2.2489292786658837,0.47079438517679134,84.76368571785042
75.375,0.112956,83.298342898029,81.96298279537477,1.335360102654235,0.42023939079863126,83.7999605303299
72.875,0.241748,81.69475168294763,81.28979888460627,0.40495279834135545,0.39551590517174684,82.37118734589193
75.0,0.15996,80.66478988557107,80.82388785611693,-0.15909797054585795,0.4264061288193042,81.68611608829254
80.0,0.102498,80.56251451856014,80.76285912603419,-0.20034460747405092,0.4921650278077617,81.27384321548817
83.25,0.07803,80.97597382339704,80.947091783365,0.028882040032044642,0.5298914982648281,81.01117696593509
78.1875,0.078772,80.54697785056673,80.74267757718982,-0.19569972662309,0.47117355478624084,80.73427531598992
75.0,0.138028,79.69359664278723,80.31729405295354,-0.6236974101663151,0.43824513926786346,80.53422321222793
70.25,0.126354,78.24073562081996,79.57156856754958,-1.3308329467296147,0.39405047114552366,80.5277420867562
70.9375,0.126162,77.11716090992458,78.93200793291628,-1.8148470229916995,0.4034278087217312,80.03196435298301
69.5,0.150338,75.94529000070541,78.23334067862619,-2.288050677920779,0.38984302583541225,79.07458416553192
74.5,0.167984,75.72293769290458,77.95679692465389,-2.2338592317493067,0.4581846100180124,78.58135992849726
75.0,0.212432,75.6117165093808,77.73777493023508,-2.126058420854278,0.46464222664388893,78.05558937401435
71.5,0.112998,74.97914473870682,77.27571752799544,-2.296572789288618,0.4263371105873029,77.36216559164615
72.5,0.085324,74.59773785582885,76.92196067406985,-2.3242228182409974,0.44052874846171697,76.85860842288587
70.625,0.085918,73.98654741647057,76.45551914265727,-2.4689717261866946,0.41956996311185774,76.18592216966108
76.0,0.084294,74.29630935239817,76.42177698394191,-2.125467631543742,0.49390383888211375,75.71972853219027
74.5,0.071748,74.32764637510614,76.27942313327955,-1.9517767581734091,0.475598618698037,75.2312344276982
79.75,0.096122,75.16185462508982,76.53650290118476,-1.3746482760949448,0.5398762590359235,74.97937482366935
81.4375,0.099976,76.12733852892215,76.89953972331922,-0.7722011943970699,0.5586043416623971,74.90368797760554
80.0,0.083126,76.72313260139566,77.1292034475178,-0.40607084612213384,0.5384971758253507,74.78959981869895
77.75,0.082522,76.88111220118095,77.17518837733128,-0.2940761761503268,0.5076931683188828,74.86432663167156
75.90625,0.080638,76.73113340099927,77.08119294197341,-0.3500595409741436,0.4832959054827515,75.11843253873656
77.75,0.089524,76.88788210853785,77.13073420553093,-0.24285209699307586,0.5087204485645596,75.23666662137656
76.90625,0.074864,76.89070793799357,77.11410574586196,-0.2233978078683947,0.4966761639999874,75.0657423238504
73.40625,0.06999,76.35463748599456,76.839449764687,-0.4848122786924449,0.4491698483277877,74.70923554423617
70.65625,0.115764,75.47796248814925,76.38143496730278,-0.9034724791535353,0.4155389045219609,74.36422946456676
66.4375,0.147958,74.08712210535705,75.64484719194701,-1.5577250865899543,0.36979574585165303,73.78171735590352
70.0,0.095752,73.45833408914828,75.2267103629139,-1.7683762737656252,0.4271434587731252,73.82115593920412
70.625,0.08086,73.02243653697163,74.88584292862399,-1.8634063916523615,0.4368259526887866,73.87161569527214
71.34375,0.072334,72.76417706974522,74.62346567465184,-1.8592886049066237,0.4483729596283558,74.10760530548303
73.9375,0.071196,72.94468828978441,74.5726534024554,-1.6279651126709922,0.4890839163001494,74.06682486515727
72.4375,0.088212,72.86665932212527,74.41449389116241,-1.5478345690371356,0.46759173877458826,73.87569052802495
72.53125,0.0636,72.81505788795215,74.27499434366891,-1.4599364557167576,0.46916182637950277,73.98084632918362
69.75,0.094018,72.3435105205749,73.93980957747122,-1.5962990568963278,0.4287646078002861,73.82560639887761
66.875,0.133054,71.50220120971721,73.4164903495104,-1.9142891397931834,0.3912606207839242,73.46370304925728
64.0,0.06087,70.34801640822226,72.71897254584297,-2.370956137620709,0.3575774252497446,73.01799584313322
68.375,0.091355,70.04447542234192,72.39719680170646,-2.3527213793645387,0.4370058453645622,72.72191873379714
70.0,0.097489,70.03763304967393,72.21962666824672,-2.1819936185727897,0.463536926940944,72.19717983834718
67.0,0.047266,69.57030488818563,71.832987655784,-2.2626827675983634,0.4238275706639564,71.52522768577424
72.25,0.061347,69.98256567461861,71.86387745905925,-1.8813117844406406,0.5039186492745457,71.14119049052927
72.25,0.077221,70.33140172467729,71.89247912875857,-1.5610774040812743,0.5039186492745457,70.87285127431548
78.125,0.069127,71.53041684395771,72.35414734144312,-0.823730497485414,0.579736471607937,70.92893073279427
85.6875,0.111596,73.70842963719498,73.34180309392883,0.3666265432661504,0.6532094799799487,71.53010488591677
84.0,0.053416,75.2917481545496,74.1312991610452,1.1604489935043887,0.6268735218164321,71.68494999779726
80.5,0.055027,76.09301766923427,74.60305477874556,1.4899628904887123,0.5750845497696393,71.9010093634701
82.875,0.053883,77.13639956627514,75.21579146180144,1.9206081044737005,0.5992771067110616,72.35340752783159
81.75,0.047447,77.84618424838666,75.69980690907542,2.1463773393112433,0.5823630927432435,73.21969298950212
83.75,0.040669,78.75446359478872,76.29611750840317,2.4583460863855464,0.6037734880309427,73.72075122943265
79.125,0.050867,78.81146919559045,76.50566435963258,2.305804835957872,0.5354163504279141,74.0854891148852
83.25,0.05631,79.49432008857653,77.00524477743758,2.489075311138947,0.5809821743653792,74.58716721560145
81.875,0.066625,79.86057853648782,77.36596738651627,2.494611149971547,0.5612227625657898,74.96183675273831
80.5,0.067128,79.95895106933585,77.59811795047803,2.360833118857826,0.5413933959677957,75.38695027586775
82.0,0.053086,80.27295859713034,77.92418328747966,2.3487753096506765,0.559671195312949,75.77078260860166
87.75,0.063708,81.42327265911028,78.65202156248117,2.771251096629115,0.6218827876360432,76.74996694269058
86.875,0.073933,82.26199994232408,79.26113107637146,3.0008688659526257,0.6078097840136415,78.33848017129169
82.0,0.055748,82.2216922588896,79.4640102558995,2.7576820029901086,0.5351483884097451,79.17119415610927
81.625,0.167715,82.12989344982967,79.6240835702773,2.505809879552359,0.5299006541450999,80.19179739750354
75.75,0.138869,81.14837138062511,79.33711441692344,1.8112569637016662,0.45467589139910586,80.45881609198659
74.75,0.099629,80.16400655283663,78.997328163818,1.166678389018628,0.44314432315084934,80.50486161556591
71.75,0.073733,78.86954400624637,78.46048904057221,0.40905496567415867,0.40958334048083356,80.41059602761197
71.625,0.082863,77.75499877451617,77.95415651904835,-0.1991577445321866,0.4081961636107256,80.34455522523271
69.0,0.095235,76.40807588612905,77.29088566578551,-0.8828097796564549,0.3791552293732127,79.72964609313381
68.6875,0.088488,75.22029498057074,76.65359783869029,-1.4333028581195464,0.37572817632903915,78.62347975146508
69.0,0.037971,74.2633265220214,76.08666466545398,-1.8233381434325793,0.3817462186967554,78.17920835789762
65.75,0.150018,72.95358398017196,75.32098580134628,-2.367401821174326,0.3445459034223466,76.9052910145947
67.0,0.117249,72.03764798322243,74.70461648272804,-2.6669684995056144,0.369975566408383,75.99392894387051
69.0,0.092424,71.57031752426514,74.28205229882226,-2.7117347745571294,0.40945372803123614,75.44406780193127
68.0,0.05728,71.02103790514742,73.8167150915021,-2.7956771863546805,0.39608939080212374,74.99158413657815
68.0,0.080548,70.55626284281705,73.38584730694639,-2.82958446412934,0.39608939080212374,74.54154888394935
68.0,0.07792,70.1629916362298,72.98689565458,-2.8239040183501913,0.39608939080212374,73.96684045236958
70.875,0.109931,70.27253138450214,72.83045893942592,-2.557927554923779,0.45944360452253297,73.48083994401942
72.5,0.06702,70.6152188638095,72.80598049946845,-2.1907616356589443,0.4918896018725993,73.17977024371862
73.5,0.079076,71.05903134630034,72.85738935135967,-1.7983580050593275,0.5113283624119793,72.93498273973421
70.5625,0.065751,70.98264190840798,72.68739754755525,-1.7047556391472654,0.4561259761322772,72.32781280207972
67.25,0.06282,70.40838930711445,72.28462735884746,-1.8762380517330115,0.4032568193065264,71.55321152087888
67.75,0.082372,69.99940633678915,71.94872903596988,-1.9493226991807262,0.4142924510734662,71.06294942640916
63.5,0.159659,68.99949766959082,71.32289725552766,-2.3233995859368406,0.35431324268119774,69.42515772963884
68.0,0.13576,68.84572879734608,71.07675671808117,-2.2310279207350874,0.44580185575535697,68.8348750885999
67.0625,0.143292,68.57138590544669,70.77940436859367,-2.208018463146985,0.4320665216707652,68.38135211572488
64.0625,0.123752,67.87771115076258,70.281855896846,-2.4041447460834178,0.39059424673482185,67.97136195558986
57.0625,0.220408,66.21383251218373,69.30264434893148,-3.0888118367477517,0.3146920306714117,66.64884791526418
57.5,0.153312,64.87324289492469,68.42837439715878,-3.55513150223409,0.32353983564755023,65.87616348131233
59.5,0.118784,64.04659014185935,67.76701333070257,-3.7204231888432133,0.3639663654537874,65.40497273393973
58.0,0.075075,63.116345504650226,67.04353086176164,-3.927185357111412,0.3472069600811331,65.08623822240409
57.0,0.080619,62.17536927316557,66.29956561274226,-4.1241963395766845,0.3360959372278534,64.72890960970057
55.75,0.165282,61.18685092344779,65.51811630809468,-4.331265384646883,0.3222153898002913,63.91521084127312
55.25,0.10308,60.273489242917364,64.75751510008766,-4.484025857170295,0.31658321797607036,63.284623510633324
58.5,0.093392,60.000644744007,64.29399546304413,-4.293350719037129,0.39108770049541264,62.95842229325618
59.875,0.087268,59.98131478339054,63.966662465781596,-3.9853476823910583,0.41990162619940763,62.652162034325926
60.0,0.077498,59.98418943209969,63.67283561646444,-3.6886461843647496,0.4225766890876237,62.369857969122805
60.5,0.059797,60.06354490408435,63.437810755985595,-3.3742658519012423,0.43382348651129066,61.88388656519423
57.25,0.083021,59.630691841917525,62.97945440369037,-3.348762561772844,0.38177162700205153,61.3787286269054
63.5,0.107506,60.22597002008406,63.01801333675034,-2.7920433166662804,0.5048181273702734,61.04647048167617
66.5,0.144828,61.191205401609594,63.27593827476883,-2.08473287315924,0.5510116735977995,61.11853788652156
66.5,0.128011,62.007943032131195,63.51475766182299,-1.506814629691796,0.5510116735977995,61.24817711579209
67.5,0.084005,62.85287487334178,63.80996079798425,-0.9570859246424703,0.566640035690001,61.243747837885934
70.625,0.106606,64.0485864312892,64.31477851665208,-0.2661920853628885,0.6120816212327556,61.5230076122858
67.75,0.094783,64.61803467262932,64.56923936727044,0.04879530535887966,0.5544765901493235,61.39453539698149
65.375,0.106475,64.7344908768402,64.62892534006522,0.10556553677497504,0.5116389877695144,61.219087615461845
67.875,0.094632,65.2176461265571,64.8693753148752,0.3482708116818998,0.5509652749089614,61.346347559630125
69.625,0.188999,65.89570056862524,65.22164381006964,0.6740567585556079,0.5766639055738528,62.511643782806374
67.125,0.077966,66.08482355806751,65.36263315747189,0.7221904005956219,0.5299988659386582,63.05458535146106
69.375,0.062839,66.59100454913406,65.65984551617768,0.9311590329563728,0.5641812225682923,63.459889648817175
67.0625,0.073543,66.66354231080574,65.76374584831267,0.8997964624930717,0.5221490808629632,63.79394800509863
66.9375,0.064146,66.70568964760486,65.85069060028951,0.8549990473153457,0.5198943694614653,64.16794420333217
66.75,0.066295,66.71250662489642,65.91730611137918,0.7952005135172442,0.5162929922195062,64.98829399403577
67.0,0.067243,66.75673637491236,65.99750565868443,0.7592307162279326,0.5210568728128262,65.5978103614891
66.0,0.051821,66.64031539415662,65.99769042470781,0.6426249694488035,0.49985064514251104,65.97198390149961
62.875,0.109938,66.0610361027479,65.7663800228776,0.2946560798703075,0.4396354984833325,66.07555165620514
61.5,0.109828,65.35933824078668,65.4503518730348,-0.09101363224812076,0.4158951697793514,66.05872071108368
58.625,0.154735,64.32328620374258,64.94477025281,-0.6214840490674192,0.3708070808136472,65.64507834864102
58.0,0.105342,63.35047294162834,64.43034282667593,-1.0798698850475859,0.3616286665899194,65.59087588726612
57.25,0.082477,62.41193864291628,63.89846558025549,-1.4865269373392067,0.35041948733844597,65.35631224955837
57.0,0.094034,61.57933269785224,63.38746812986619,-1.8081354320139553,0.34656331019631836,64.86174107249607
60.125,0.107497,61.35558920587497,63.145803823950175,-1.790214618075204,0.4308721749667729,64.4840093008947
59.0,0.095353,60.99319086650959,62.83870724439831,-1.845516377888714,0.41034604107671896,64.0785488915945
59.1875,0.083869,60.71539227166197,62.56824744851695,-1.8528551768549804,0.4153451397131668,63.492815959805796
63.6875,0.127463,61.1726396144832,62.6511550449231,-1.4785154304398986,0.5204304502560169,63.2960403573405
60.0,0.154247,60.99223351994733,62.45477318974361,-1.4625396697962856,0.4491829106847193,62.92602880974026
53.875,0.093289,59.89727451687851,61.81923443494779,-1.9219599180692768,0.3608222049906981,62.259999846518696
57.0,0.139197,59.45153997582028,61.462254106433136,-2.010714130612854,0.4231688732622856,61.15431584381418
52.0,0.132667,58.305149210309466,60.761346394845496,-2.4561971845360304,0.362279680894051,60.30404434633062
49.0625,0.193448,56.88320317795416,59.8947651804125,-3.0115620024583407,0.3320507033909664,59.00105234230206
48.375,0.163359,55.57424884288429,59.041449241122685,-3.467200398238397,0.32521120129314124,57.94073295684276
47.0,0.135507,54.25513363628671,58.14949003807656,-3.8943564017898495,0.3113962871062171,57.03244033693638
47.5,0.095478,53.21588230762721,57.36063892414496,-4.144756616517746,0.3226640783923704,56.35568599594565
50.0,0.127305,52.72113118337687,56.81540641124533,-4.094275227868458,0.3775114115680703,55.70869377144278
48.75,0.079959,52.11018792439581,56.217968899301226,-4.107780974905417,0.3617388841958508,55.25178826595644
50.75,0.105534,51.90092824371953,55.81293416601965,-3.912005922300125,0.4046019544729594,54.70017144923859
48.8125,0.122538,51.42578543699345,55.294383487055235,-3.8685980500617845,0.37811082933984375,54.08667699342079
46.875,0.099271,50.725664600532916,54.670725450977066,-3.9450608504441504,0.35320591356930225,53.48006942537408
45.375,0.098573,49.902485431220164,53.98215319534914,-4.079667764128978,0.334818941691605,52.93307501077834
43.25,0.123019,48.87902613410937,53.187178884582536,-4.30815275047317,0.3101838708390209,52.280669605039954
41.8125,0.274195,47.79186826732331,52.34461007831716,-4.552741810993851,0.2944033909322416,50.98192407675777
39.5625,0.169217,46.52581161081203,51.39778710955293,-4.871975498740902,0.27115080581438894,49.86647456387785
44.5,0.16335,46.21414828607172,50.88683991625271,-4.672691630180992,0.3857947753854195,49.21477497543338
43.5625,0.099375,45.806202395906844,50.34429621875251,-4.538093822845667,0.373772954265572,48.69638344176899
40.1875,0.14058,44.9417866426904,49.591940943289366,-4.650154300598963,0.33348481851878975,47.5499377930695
36.875,0.279281,43.700742543814954,48.64994531786052,-4.949202774045567,0.2993769590883129,45.8210324870853
45.75,0.251884,44.01601292168958,48.43513455357456,-4.419121631884977,0.4590219222534091,45.56408322190626
47.5,0.153309,44.552010933737336,48.36586532738385,-3.8138543936465155,0.4839899005186964,45.13352575627967
48.875,0.13472,45.217086174700825,48.40357900683689,-3.186492832136068,0.5033841776146732,44.99833759122391
45.875,0.129074,45.31830368628531,48.216276858182304,-2.897973171896993,0.46253673556137664,44.769838739438214
42.625,0.125862,44.903949273010646,47.80210820202065,-2.898158929010002,0.42253534088795114,44.47448795679964
44.25,0.127688,44.80334169254747,47.53898907594505,-2.735647383397577,0.4482299329509295,44.346604554253275
44.6875,0.079592,44.785519893694016,47.32776766291208,-2.542247769218065,0.45525769096879215,44.25162661484866
46.6875,0.082847,45.078132217741086,47.2803404286223,-2.202208210881217,0.48739977810174867,44.06500108455746
49.0625,0.113199,45.69111187655015,47.41235224872435,-1.7212403721742007,0.523365342993279,44.131515831461954
46.75,0.097248,45.85401774169628,47.36328911918922,-1.5092713774929365,0.48749918933713043,43.976590757645674
47.5,0.112474,46.10724578143532,47.37341585110113,-1.2661700696658116,0.49947944179186043,43.90783161392314
46.625,0.057043,46.18690027659912,47.31797763990845,-1.1310773633093305,0.4852283208048154,43.85821140130061
46.375,0.058519,46.21583869558387,47.248127444359675,-1.0322887487758052,0.4810055439701868,43.85740546085881
44.9375,0.074747,46.01917120395558,47.076969855888585,-1.0577986519330054,0.45640982606604735,43.91447029113826
42.3125,0.075194,45.44891409565472,46.7240461628598,-1.275132067205078,0.414707746993052,44.095006743022246
41.875,0.132408,44.89908115786169,46.364857558203525,-1.4657764003418379,0.40801639662508915,44.285101454994674
38.75,0.093133,43.95306867203681,45.80079403537363,-1.8477253633368207,0.3629664063382371,44.05740750160142
42.3125,0.135026,43.70067349172346,45.54240188460521,-1.8417283928817554,0.43900986238477496,43.98143377918094
45.6875,0.120355,44.00633910838138,45.55314989315298,-1.5468107847715942,0.4999141246790526,44.28496924107999
48.0,0.10794,44.62074847632271,45.73439804921572,-1.11364957289301,0.5370045514310493,45.37700192329624
46.5,0.11141,44.90986409534998,45.79110930482937,-0.8812452094793883,0.5105529347894557,45.39168810691737
43.75,0.097428,44.73142346529614,45.63991602299016,-0.9084925576940179,0.46530126544031924,45.15781040724485
42.3125,0.101045,44.359281393712116,45.39344076202792,-1.0341593683158052,0.44318854391413764,44.76991956996052
41.9375,0.072672,43.98669964083333,45.137445150025854,-1.1507455091925252,0.43734946081131304,44.59355077992541
41.6875,0.08664,43.63297661916666,44.88189365743135,-1.2489170382646861,0.43325129594918455,44.59147782488763
44.0,0.042251,43.68944175467948,44.816568201325325,-1.1271264466458462,0.48163742552797734,44.6015320505237
44.25,0.129589,43.775681484728786,44.774600186412336,-0.9989187016835501,0.48673908530417465,44.57397159930107
40.5,0.128866,43.27173048707821,44.45796313556698,-1.1862326484887689,0.41997044591071886,44.21442939224635
39.0625,0.154028,42.62415656598925,44.058299199599055,-1.4341426336098024,0.3974626044376518,43.539214441684585
37.3125,0.174612,41.806978632760135,43.55861036999912,-1.7516317372389878,0.37136891182117426,42.86161441841211
37.8125,0.140511,41.19244345848934,43.132972564814004,-1.9405291063246608,0.3838159594901602,42.27350708196216
39.625,0.100482,40.95129831102945,42.87312274519815,-1.9218244341687054,0.4280277545126882,42.03280321650125
45.6875,0.137791,41.679944724717224,43.081595134442736,-1.4016504097255122,0.5454967199087962,42.14537943543874
46.3125,0.112859,42.39264553629919,43.320921420780316,-0.9282758844811241,0.5556289922320221,42.26142494255271
42.875,0.109913,42.466853915330084,43.28789020442622,-0.8210362890961349,0.49081944798250954,42.28921020975037
49.5,0.178385,43.54887638989469,43.74804648557983,-0.19917009568514032,0.590062401466242,42.86359061340439
51.875,0.113017,44.829818483757045,44.350043042203545,0.4797754415534996,0.6187503652465357,43.458775591127996
52.8125,0.087695,46.05792333240981,44.97689170574402,1.0810316266657836,0.6297645490151166,43.88133529563955
48.0,0.114983,46.356704358192914,45.20082565346669,1.1558787047262271,0.5430371067966355,43.99262219839391
49.25,0.089125,46.80182676462478,45.50076449395063,1.3010622706741444,0.5599870309744429,44.00839209508861
47.0,0.118169,46.83231495468251,45.61181897588022,1.2204959788022904,0.5224234751437319,44.04154635509708
47.75,0.068771,46.97349726934674,45.77020275544465,1.2032945139020867,0.5336529990582182,44.16688390818271
48.0,0.121962,47.13142076637032,45.93537292170801,1.19604784466231,0.5375563769412911,44.453815819510055
43.0,0.122256,46.495817571544116,45.717937890470374,0.7778796810737418,0.45544841330398933,44.45601487839342
43.875,0.114344,46.09261486822964,45.58142397265775,0.511190895571886,0.4706853583967532,44.52951373511459
47.625,0.082786,46.32836642696354,45.732799974683104,0.5955664522804369,0.5312239345620641,44.64560485745855
46.75,0.051058,46.39323313050761,45.80814812470658,0.5850850058010337,0.5163833172336394,44.71396777800607
50.0,0.121815,46.948120341198745,46.118655671024605,0.8294646701741399,0.5649937835462878,45.226788426924834
49.75,0.086987,47.37917875024509,46.3876441398376,0.9915346104074914,0.560328132304941,45.8243061466389
47.375,0.081033,47.378535865592,46.46078161096074,0.9177542546312623,0.5166769530305382,46.57266467713615
46.3125,0.08293,47.21453034780861,46.44979778792661,0.764732559881999,0.497986445953599,47.14953289891388
50.25,0.153177,47.68152567891498,46.7312942480802,0.9502314308347835,0.5613190163228735,47.722342711171784
52.0625,0.193548,48.355521728312674,47.126198377852035,1.2293233504606391,0.5871390951181367,48.230509061312674
47.3125,0.126254,48.1950568470338,47.13999849801114,1.0550583490226586,0.5035001351460713,48.27584397518177
47.0,0.108078,48.011201947490136,47.1296282388992,0.8815737085909348,0.4984692191520761,48.48146473427532
44.75,0.15945,47.50947857095319,46.953359480462225,0.5561190904909665,0.4626269434276511,48.128019738213325
46.4375,0.103239,47.344558790806545,46.91514766709466,0.42941112371188694,0.49212285658382876,47.85466828711957
49.625,0.118424,47.69539589991323,47.11587746953209,0.5795184303811425,0.5431340881642752,47.75318595498806
47.875,0.100385,47.72302729992658,47.172108768085266,0.5509185318413117,0.512687911910389,47.745857167263146
47.6875,0.075433,47.71756156147633,47.21028589637525,0.5072756651010835,0.5093931298964375,47.682636835138496
50.5625,0.154619,48.15524439817228,47.45859805219931,0.6966463459729724,0.5564612092657281,47.918853543083934
51.25,0.118933,48.63136064460731,47.73944264092528,0.8919180036820293,0.5671553150929809,48.097969587488265
50.3125,0.134879,48.889997468513876,47.93003948233823,0.9599579861756453,0.5477604484794255,48.23364324903434
48.5625,0.095224,48.83961324258866,47.97688840957243,0.8627248330162303,0.5125271637000431,48.530275676700555
45.0,0.306671,48.24890351295964,47.75637815701151,0.49252535594813196,0.4491854701241042,48.306101505016656
43.5,0.163632,47.518302972504316,47.44109088612177,0.07721208638254495,0.42534913895530063,48.018202121328876
42.0625,0.10686,46.678948669042114,47.04267674640905,-0.363728077366936,0.4032637923864265,47.797612191601154
41.5,0.125598,45.88218733534333,46.6321080985269,-0.7499207631835674,0.3946290950535126,47.38947851622554
