MCD Close,MCD Volume,EMA 12,EMA 26,MACD,RSI,VWMA
32.4375,0.056597,31.812717916064596,33.06839942886476,-1.2556815128001624,0.4628202956368152,31.96962340867758
30.5,0.052357,31.61076131359312,32.87814761931922,-1.2673863057261023,0.38683493278371317,31.8034093356679
32.5,0.070446,31.747567265348025,32.85013668455483,-1.1025694192068087,0.4814722679097029,31.761342831735735
34.0625,0.082419,32.103710762986786,32.93994137458781,-0.8362306116010245,0.5410671490383115,31.88485280466303
33.8125,0.05463,32.366601414834975,33.00457534684056,-0.6379739320055862,0.5305602076421786,31.909251928117246
34.5625,0.02736,32.70443196639882,33.11997717300052,-0.41554520660169914,0.558273284582311,31.94848963079348
35.25,0.042399,33.096057817722084,33.27775664166715,-0.18169882394506942,0.5825984089881387,32.06969294643627
35.25,0.03754,33.427433538072535,33.423848742284406,0.0035847957881287584,0.5825984089881387,32.16092954698223
35.1875,0.040349,33.698212993753685,33.55448957618927,0.14372341756441642,0.5792353603229162,32.333581464742004
34.8125,0.031881,33.869641763945424,33.64767553350858,0.22196623043684127,0.558407205144723,32.477060235173795
34.75,0.021899,34.005081492569204,33.72932919769313,0.2757522948760709,0.5548263541202294,32.58390565205669
35.125,0.029635,34.17737664755856,33.832712220086236,0.34466442747232406,0.5725383824623622,32.70764429649726
36.8125,0.052928,34.58278024024186,34.05343724082059,0.5293429994212673,0.6416356467234864,33.015528023746164
37.625,0.049391,35.05081404943542,34.31799744520425,0.7328166042311679,0.669349515895016,33.36839442929717
37.375,0.037383,35.40838111875304,34.54444207889282,0.8639390398602202,0.6526256070605945,33.58914314665119
38.5,0.044594,35.884014792791035,34.83744636934521,1.0465684234458266,0.6901438241206282,33.91568041609664
38.53125,0.051455,36.29128174774626,35.11106145309741,1.1802202946488478,0.6911417213575456,34.44574170034783
38.5625,0.041436,36.64069994040068,35.36672356768279,1.2739763727178897,0.6922092166236253,34.79222283212572
37.0,0.041241,36.695976872646725,35.48770700711369,1.2082698655330333,0.5835978913770793,35.03780755268385
37.0,0.031554,36.742749661470306,35.59972871029046,1.1430209511798495,0.5835978913770793,35.283336817572035
36.375,0.032346,36.68617279047487,35.6571562132319,1.0290165772429702,0.5440005156262039,35.508218967973406
37.6875,0.033541,36.84022313040181,35.807552049288795,1.0326710811130155,0.6046634769676636,35.90065809454757
36.3125,0.045482,36.75903495649384,35.844955601193334,0.9140793553005082,0.5257538821783343,36.21205734161741
34.125,0.074003,36.353798809340944,35.71755148258642,0.6362473267545212,0.42968254513158743,36.23972428649029
33.5625,0.057447,35.92436822328849,35.557918039431875,0.3664501838566139,0.4089868580949433,36.213992805548
33.6875,0.047289,35.58023465047488,35.41936855502952,0.1608660954453569,0.4157216487580778,36.125949321990106
32.5,0.0544,35.106352396555664,35.20311903243474,-0.09676663587907797,0.37231593733518814,35.938857255659656
33.0625,0.03473,34.79191356631633,35.0445546596618,-0.252641093345467,0.40405707563236853,35.85206056766597
35.8125,0.070097,34.94892686380613,35.101439499686855,-0.1525126358807256,0.5293608828364331,35.87929564833947
39.0,0.096016,35.57216888475904,35.390221758969304,0.18194712578973338,0.6272044899362677,36.23166621473766
38.75,0.039751,36.061065979411495,35.63909422126787,0.4219717581436271,0.6163809789783773,36.36906715193751
38.875,0.034793,36.49397890565588,35.87879094561839,0.6151879600374883,0.6199127858784397,36.49697703291242
38.8125,0.029046,36.8506744586319,36.09610272742444,0.7545717312074629,0.6168548071559488,36.55041989518972
38.0625,0.029365,37.03710915730392,36.241761784652255,0.795347372651662,0.579887841999761,36.54105418890913
38.875,0.030891,37.31986159464178,36.4368164672706,0.8830451273711759,0.6073410520454087,36.58556049390033
39.1875,0.031298,37.60719058008151,36.64057080302834,0.9666197770531681,0.6176890412080118,36.58121587326373
37.3125,0.052438,37.561853567761275,36.690343336137346,0.8715102316239296,0.5278107809936811,36.51287990649981
35.75,0.065154,37.28310686502877,36.62068827420124,0.662418590827528,0.46684813280605614,36.36825068859426
35.6875,0.049681,37.03762888579357,36.551563216853005,0.4860656689405687,0.46453686416926837,36.304508597690685
35.8125,0.031156,36.84914751874841,36.49681779338241,0.3523297253659976,0.47018639760297803,36.26480937221756
37.0,0.031657,36.872355592787116,36.53409054942816,0.3382650433589589,0.5218039362567177,36.28581658646288
38.625,0.059955,37.14199319389679,36.688972730952,0.45302046294478515,0.5818410752553955,36.38246508574621
38.1875,0.031852,37.30284039483574,36.79997475088148,0.5028656439542587,0.561404902396523,36.44626625493286
37.5625,0.024105,37.342788026399475,36.856458102668036,0.48632992373143935,0.5326241157591556,36.666755491215945
38.1875,0.028401,37.47274371464571,36.9550537987667,0.5176899158790107,0.5570774953594867,36.920771292606716
39.1875,0.027534,37.736552373930984,37.12042018404324,0.6161321898877432,0.5937058820787467,37.17338800274545
39.0625,0.020179,37.94054431640314,37.26427794818819,0.6762663682149537,0.5871693392722658,37.530744139767926
38.625,0.019337,38.04584519080266,37.365072174248326,0.6807730165543333,0.5637737319991962,37.75042823898165
37.8125,0.029853,38.00994593067917,37.398214976155856,0.6117309545233169,0.5221628502328709,37.93102213618515
38.875,0.03145,38.14303117211315,37.50760645940357,0.6354247127095789,0.5671538734186141,37.82649241434253
39.125,0.027571,38.294103299480355,37.627413388336635,0.6666899111437203,0.5772402537586675,37.82516650479207
38.75,0.051084,38.364241253406455,37.710567952163544,0.653673301242911,0.556299773829279,37.840433215053416
37.3125,0.034531,38.202434906728534,37.68108143718846,0.5213534695400739,0.48384056791585617,37.77475796546109
37.75,0.031307,38.1328295364626,37.686186515915246,0.4466430205473557,0.5049738857310808,37.76175514565132
36.5625,0.042102,37.89124037700682,37.6029504776993,0.2882898993075145,0.4509981222182079,37.643971372867355
35.8125,0.038807,37.571434165159616,37.470324516388246,0.10110964877137008,0.42043215604341305,37.480018049066544
35.625,0.029791,37.27198275513506,37.3336338114706,-0.061651056335534804,0.41289806380436406,37.414138431652695
36.125,0.037018,37.09552386972967,37.24410538099129,-0.1485815112616251,0.4416328697230313,37.50375541985115
35.5,0.019579,36.85005865900202,37.11491238980675,-0.26485373080472385,0.41433427371145626,37.58255087915535
35.125,0.035776,36.58466501915556,36.967511472043284,-0.38284645288772623,0.39842108652918756,37.53227600864565
34.875,0.02518,36.321639631593165,36.8125106222623,-0.4908709906691371,0.38772982519699356,37.45471322968894
35.4375,0.033123,36.1856181498096,36.710657983576205,-0.5250398337666056,0.42510977837896263,37.23326944372595
33.875,0.153015,35.83013843445428,36.50060924405204,-0.6704708095977665,0.35946062159241654,36.49752777315906
32.625,0.081457,35.337040213769,36.213527077825965,-0.8764868640569645,0.3172514916052491,36.069579222050066
32.375,0.060469,34.881341719343,35.929191738727745,-1.0478500193847466,0.3094257375761596,35.72759751399905
31.75,0.059418,34.39959683944407,35.61962198030347,-1.2200251408593985,0.29015587650392266,35.342478183537025
32.125,0.062801,34.04965886414498,35.36076109287358,-1.3111022287286005,0.3176150537254255,35.035809295217604
31.3125,0.06858,33.62855750043037,35.06088990080887,-1.432332400378499,0.2913201359040826,34.6950131544151
31.5,0.045105,33.30108711574877,34.797120278526734,-1.4960331627779624,0.30560705628597673,34.45003668025252
31.5,0.039302,33.02399679024896,34.55288914678402,-1.52889235653506,0.3056070562859768,34.1886603933747
31.3125,0.043968,32.76068959174912,34.312860321096316,-1.5521707293471962,0.29862498876422466,33.924094290884945
31.4375,0.039289,32.557121962249255,34.09987066768178,-1.5427487054325226,0.3099437419512378,33.57306833547824
32.625,0.079787,32.56756473728783,33.99062098859424,-1.4230562513064058,0.4077297096440083,33.37346307879915
33.4375,0.048872,32.70140093155124,33.949649063513185,-1.2482481319619438,0.46372529471160456,33.24515023158997
32.6875,0.034221,32.6992623266972,33.85615654028999,-1.1568942135927855,0.42388651589654425,33.09185084273407
32.21875,0.031798,32.62533735335917,33.734867166935175,-1.1095298135760032,0.4007154496273613,32.96220889816626
31.25,0.055451,32.41374699130392,33.55080293234738,-1.1370559410434637,0.35725182048396625,32.79689926285964
32.9375,0.061476,32.49432437725716,33.50537308550683,-1.0110487082496746,0.46592219812574015,32.69069775472875
32.5,0.016812,32.49519754998683,33.43090100509892,-0.9357034551120904,0.4449197017845626,32.636594827586215
31.8125,0.05067,32.39016715768116,33.31101944916566,-0.9208522914845005,0.41338480910469305,32.51669861587064
32.1875,0.040103,32.358987594960986,33.2277957862645,-0.8688081913035148,0.43683200615887635,32.45105444024104
32.5,0.037666,32.38068181112084,33.173884987281944,-0.7932031761611071,0.45633374962365475,32.36361865689118
32.25,0.030139,32.36057691710225,33.10544906229809,-0.744872145195842,0.44311392946172284,32.1259316284242
32.5625,0.030945,32.391642006778824,33.065230613238974,-0.6735886064601502,0.46401600789496533,32.09695968339325
32.0,0.02893,32.33138939035131,32.98632464188794,-0.654935251536628,0.43254493577232417,32.07529045942211
31.5,0.067317,32.20348333029726,32.87622652026661,-0.6727431899693528,0.406174153112527,32.05404862893547
31.375,0.031439,32.07602435640538,32.76502455580242,-0.6890001993970429,0.3996148440889914,32.02478759624435
31.3125,0.026694,31.95855907080455,32.6574301442615,-0.6988710734569459,0.39616990161894605,32.060305984994955
31.3125,0.026517,31.85916536760385,32.557805689131015,-0.698640321527165,0.3961699016189461,32.06693254532527
31.375,0.031705,31.784678387972487,32.47019045289909,-0.685512064926602,0.40214718718900316,32.06735508399495
31.6875,0.032663,31.76972786674595,32.41221338231397,-0.6424855155680227,0.4324013599211676,32.09325217696332
30.875,0.040318,31.63207742570811,32.298345724364786,-0.666268298656675,0.3787369115043318,32.06418811284805
30.25,0.041923,31.419450129445323,32.146616411448875,-0.7271662820035516,0.34342856610472405,31.90641329887065
31.3125,0.068957,31.402996263376814,32.08483001060081,-0.6818337472239975,0.4391520458679369,31.759060282356597
31.6875,0.112961,31.44676606901115,32.055398157963715,-0.6086320889525645,0.46859935296747024,31.71295687658765
32.1875,0.065614,31.560725135317128,32.06518347959603,-0.5044583442789019,0.5058538960361618,31.72971459979962
32.0,0.030929,31.628305883729876,32.06035507370002,-0.4320491899701473,0.4919263937605297,31.76972511896614
31.6875,0.048713,31.637412670848356,32.03273617935187,-0.39532350850351605,0.4687613376379965,31.681694642369756
32.625,0.031342,31.789349183025532,32.07660757347396,-0.28725839044842516,0.5389107681919407,31.699749370392155
33.4375,0.046431,32.04291084717545,32.1774144198833,-0.13450357270784963,0.5895027305054968,31.785795403681366
33.25,0.038057,32.22861687068692,32.256865203595645,-0.028248332908724194,0.5738546512642405,31.831367125486047
33.375,0.025366,32.40498350596586,32.3396900033293,0.06529350263655687,0.5818240884558834,31.847670180055076
33.6875,0.030781,32.60229373581726,32.439527780860466,0.16276595495679658,0.6018697225321873,31.899566028297514
33.5,0.026255,32.74040239184538,32.518081278574506,0.22232111327087267,0.583787512044231,31.924779534699944
32.6875,0.035483,32.73226356233071,32.530630813494916,0.20163274883579163,0.5120033540033601,31.953736481415763
32.8125,0.02316,32.74460762966444,32.55151001249529,0.1930976171691512,0.5217465897862618,32.015594260083304
33.4375,0.022241,32.851206455869914,32.617138900458606,0.23406755541130764,0.5681716247305025,32.07980912964731
33.3125,0.024574,32.92217469342839,32.66864713005427,0.25352756337412075,0.5565356746012614,32.142962521300014
32.4375,0.028728,32.847609355977866,32.651525120420615,0.19608423555725096,0.4821057847134935,32.18077300201811
32.375,0.020876,32.77490022428896,32.63104177816724,0.14385844612172605,0.47719661137558717,32.21799044975181
31.25,0.047352,32.54030018978297,32.52874238719188,0.011557802591084965,0.39853093957310765,32.182796959117894
31.5625,0.033354,32.38986939135482,32.457168877029524,-0.06729948567470245,0.42679782242533676,32.22269048757497
31.5625,0.029858,32.26258179268485,32.39089710836067,-0.12831531567582033,0.4267978224253367,32.30231954901951
31.3125,0.034856,32.11641536304102,32.31101584107469,-0.19460047803367075,0.4089653919800683,32.346912565346116
31.1875,0.034148,31.973505307188557,32.227792445439526,-0.2542871382509695,0.3999669537079809,32.39837305233012
30.375,0.066049,31.72758141377493,32.090548560592154,-0.36296714681722264,0.3465856473572185,32.221812721334956
30.375,0.049921,31.519491965501864,31.96347088943718,-0.44397892393531535,0.34658564735721853,32.0994775426675
30.375,0.040562,31.34341627850158,31.8458063791085,-0.5023901006069202,0.3465856473572185,32.027124728384635
30.4375,0.048238,31.204044543347493,31.741487388063426,-0.5374428447159332,0.35485803877362665,31.892025938353935
30.375,0.04095,31.07649922898634,31.640266100058728,-0.5637668710723887,0.3500849389606658,31.700989410096046
29.890625,0.067926,30.89405703991152,31.510663055609932,-0.6166060156984123,0.3147504646804299,31.4520131046097
29.5625,0.04717,30.689202110694364,31.366354681120306,-0.6771525704259425,0.2931641570321326,31.268743845367727
29.6875,0.052081,30.535094093664462,31.241995075111394,-0.7069009814469318,0.3125076642116492,31.06609698371117
30.125,0.040092,30.47200269463916,31.159254699177215,-0.6872520045380561,0.37679162984973597,30.93705923327141
29.5,0.066295,30.322463818540825,31.03634694368261,-0.7138831251417841,0.3294053999681875,30.744763570478145
28.75,0.062681,30.080546307996084,30.86698791081723,-0.7864416028211458,0.2833536944225973,30.543210859989834
28.375,0.045146,29.81815456830438,30.682396213719656,-0.8642416454152766,0.2635166165496923,30.35900623625628
29.0,0.117304,29.692284634719087,30.557774271962646,-0.8654896372435594,0.34572945129622157,30.120716259820647
27.1875,0.078164,29.30693315245461,30.308124325891338,-1.0011911734367267,0.256356868390498,29.831545362372104
27.25,0.178271,28.990481898230826,30.081596598047536,-1.0911146998167105,0.26342769202905625,29.396689377195194
28.0,0.101759,28.838100067733777,29.92740425745142,-1.0893041897176445,0.3440312997680595,29.210522366529666
28.5,0.055279,28.78608467269781,29.821670608751315,-1.0355859360535042,0.39181382131915393,29.11684834394271
27.875,0.051102,28.645917799975074,29.677472785880845,-1.031554985905771,0.356824515361226,29.01005347540755
27.6875,0.047932,28.498468907671217,29.530067394334118,-1.0315984866629009,0.34681844167351517,28.898791724112556
27.0,0.041281,28.267935229567954,29.342654994753815,-1.0747197651858613,0.3122437095569638,28.778210558171565
28.6875,0.068869,28.332483655788266,29.294124995142422,-0.9616413393541556,0.4556819998579634,28.692344673191783
29.4375,0.044168,28.502486170282378,29.304745365872613,-0.802259195590235,0.5050860329882567,28.652902845545718
29.875,0.056031,28.71364214408509,29.34698644988205,-0.6333443057969603,0.5317827928748567,28.651852766836104
29.875,0.035424,28.892312583456615,29.386098564705602,-0.49378598124898687,0.5317827928748567,28.618871443843055
29.875,0.033179,29.04349526292483,29.42231348583852,-0.37881822291369005,0.5317827928748567,28.595435191263988
30.1875,0.030745,29.219495991705625,29.478993968369,-0.2594979766633756,0.5532803879840398,28.56428605205379
30.0625,0.021618,29.349188916058605,29.522216637378705,-0.17302772132009991,0.5425497207350913,28.55231186976596
30.25,0.030473,29.487775236664973,29.576126516091392,-0.08835127942641918,0.5564461663278052,28.546184814726658
30.0,0.021997,29.566579046408826,29.607524551936475,-0.04094550552764886,0.5331886081371839,28.519816362133092
30.125,0.057175,29.652489962345932,29.64585606660785,0.006633895738083595,0.5434633587297168,28.54255108612097
29.875,0.035406,29.686722275831173,29.662829691303564,0.023892584527608562,0.5188653911016886,28.572233096185865
30.0625,0.021794,29.74453423339561,29.692434899355153,0.05209933404045586,0.535834074985067,28.608921239996413
29.9375,0.019448,29.77422127441167,29.71058786977329,0.06363340463838085,0.5226014621402801,28.58947010770642
30.0,0.024241,29.80895646296372,29.732025805345636,0.07693065761808526,0.5288663612254666,28.736752862141874
28.375,0.057415,29.58834777635392,29.63150537532003,-0.043157598966111266,0.3867554393015232,29.022342243282168
28.875,0.027071,29.478601964607165,29.575467940111142,-0.09686597550397735,0.43689411947072915,29.15049708703538
29.0,0.026948,29.40497089312914,29.532840685288097,-0.12786979215895755,0.44902236158238806,29.1929037227658
28.0,0.043102,29.18882152495543,29.41929693082231,-0.23047540586687987,0.3787430992534401,29.21430721050306
28.0625,0.030778,29.015541290346903,29.3187934544651,-0.30325216411819866,0.38521965192601026,29.266197365652545
27.875,0.064606,28.8400733995243,29.211845791171392,-0.37177239164709164,0.37266800476194634,29.27108911135155
28.25,0.051995,28.749292876520563,29.140597954788326,-0.39130507826776295,0.4138064613530946,29.253504482602565
29.125,0.036102,28.807093972440477,29.13944255072993,-0.3323485782894551,0.4967357771228648,29.235909529762328
29.125,0.050205,28.856002592065018,29.138372732157347,-0.2823701400923291,0.49673577712286476,29.178419150032926
29.0,0.042469,28.87815603943963,29.12812290014569,-0.2499668607060599,0.4853594551189589,29.134040466201686
28.9375,0.040748,28.88728587952584,29.114002685320084,-0.22671680579424347,0.47944694793737097,29.089656250680886
29.75,0.037439,29.02001112882956,29.161113597518597,-0.14110246868903786,0.5552895996343852,29.077469704330458
31.1875,0.059169,29.353470955163473,29.311216293998697,0.04225466116477605,0.6519170342364538,29.21047320381566
31.0,0.040471,29.606783115907554,29.43631138333213,0.17047173257542525,0.6326090616407675,29.2621439164624
31.625,0.031813,29.917278021152548,29.598436466048266,0.3188415551042816,0.6679156814841252,29.335965671753954
31.9375,0.030657,30.228081402513695,29.771700431526174,0.45638097098752084,0.6842544609990443,29.380846138698267
32.375,0.037944,30.55837657135774,29.96453743659831,0.5938391347594312,0.7060588701282935,29.50495809740255
32.0,0.024406,30.780164791148856,30.11531244129473,0.6648523498541259,0.6637483423954647,29.567688124093504
31.75,0.023336,30.929370207895182,30.23640040860623,0.692969799288953,0.6363697884292285,29.623692079163547
31.625,0.027284,31.036390175911308,30.33925963759836,0.6971305383129476,0.6225426953480536,29.681707438408697
31.75,0.024311,31.146176302694187,30.443758923702184,0.7024173789920027,0.6311730504048804,29.84859323516956
33.0625,0.060934,31.440995333048924,30.637739744168687,0.8032555888802371,0.706941601607353,30.131742876731355
33.0625,0.046037,31.690457589502934,30.817351614971006,0.8731059745319278,0.7069416016073531,30.337540634804917
33.4375,0.040111,31.959233344964023,31.01143668052871,0.9477966644353124,0.725619213842108,30.618623215099614
33.3125,0.036702,32.16742821496956,31.181885815304362,0.9855423996651993,0.7093893354077586,30.838698141530287
32.6875,0.025878,32.2474392588204,31.293412791948484,0.9540264668719161,0.6331361028389788,31.150303023003577
33.4375,0.03465,32.43052552669418,31.452234066618967,0.9782914600752157,0.677882118257449,31.456767723594776
33.5,0.030916,32.595060061048926,31.603920432054597,0.9911396289943291,0.6813698231824452,31.65442567205022
33.9375,0.024718,32.801589282426015,31.77677817782833,1.0248111045976849,0.7054145023386175,31.90918210315933
34.25,0.03043,33.02442170051432,31.95997979428549,1.0644419062288257,0.7215764851749051,32.184314588235964
33.6875,0.014755,33.126433746589036,32.08794425396805,1.0384894926209896,0.6522131426858386,32.41083883462544
31.9375,0.05253,32.94352086249842,32.0768002351556,0.866720627342815,0.49332791050550795,32.5180828510642
31.25,0.05332,32.68297919134481,32.01555577329223,0.6674234180525858,0.4472335590949593,32.534163624868526
32.5,0.052716,32.65482854652254,32.051440530826135,0.6033880156964031,0.532722325019368,32.61986742445781
31.875,0.037949,32.53485492398061,32.038370861876054,0.49648406210455676,0.49176951818803577,32.62463464508782
30.9375,0.05264,32.28910801259898,31.956824872107457,0.33228314049152274,0.43744652528851796,32.53203166968986
31.4375,0.028579,32.15809139527606,31.91835636306246,0.2397350322135985,0.47100898560698484,32.496969165136626
30.5,0.037628,31.903000411387435,31.813292928761538,0.08970748262589723,0.4203676428002754,32.41128672031372
29.625,0.048591,31.55253880963552,31.651197156260682,-0.09865834662516093,0.37936986557811697,32.25358988482659
30.25,0.032392,31.35214822353775,31.547404774315446,-0.195256550777696,0.42268136838800613,32.191235944198574
29.5,0.054631,31.067202342993482,31.39574516140319,-0.32854281840970856,0.3877151182864695,32.02003028487376
29.9375,0.12259,30.893401982532946,31.28772700129925,-0.39432501876630255,0.41796254050572396,31.648343423533074
30.875,0.097982,30.890570908297107,31.257154630832638,-0.3665837225355304,0.47752569274551904,31.49348355461313
31.125,0.074538,30.926636922405244,31.247365398919108,-0.3207284765138638,0.49244215046953943,31.381801993359005
31.5625,0.05369,31.024462011265975,31.270708702702876,-0.2462466914369017,0.5183570031766238,31.31816934461042
31.5,0.078067,31.097621701840442,31.287693243243403,-0.19007154140296123,0.5143170091153775,31.297207819506724
32.3125,0.032026,31.28452605540345,31.363604854855005,-0.07907879945155472,0.5620981556189164,31.25600284162867
32.875,0.046338,31.529214354572147,31.47556005079167,0.0536543037804762,0.5920224409938452,31.261504858153604
31.375,0.052573,31.505489069253354,31.468111158140434,0.03737791111291955,0.49490031896947306,31.20440764161998
32.6875,0.042976,31.687336904752836,31.55843625753744,0.12890064721539574,0.5625277971429635,31.177272433195718
32.6875,0.032142,31.841208150175476,31.642070608830966,0.19913754134450912,0.5625277971429635,31.187885356832464
32.5,0.033651,31.94256074245617,31.705620934102747,0.23693980835342288,0.5503201260069661,31.1923704530154
33.125,0.038656,32.12447447438599,31.81076012416921,0.31371435021678096,0.5828195879409239,31.260571128332803
33.875,0.035394,32.39378609371122,31.963666781638157,0.43011931207306375,0.6184551974650578,31.286898809137757
34.0,0.033382,32.64089592544796,32.11450627929459,0.526389646153369,0.6242166403461304,31.353260644980004
33.5,0.035298,32.77306578307135,32.217135443791285,0.5559303392800672,0.5860927886660636,31.449847459362054
33.6875,0.032654,32.91374797029115,32.32605133684378,0.587696633447365,0.5960559820833868,31.5221694219557
33.0,0.059538,32.92701751332328,32.37597346004054,0.5510440532827374,0.5443185556601668,31.644094183928594
32.9375,0.039991,32.928630203581235,32.417568018556054,0.5110621850251817,0.5397319867177769,31.789775356851518
33.0,0.028036,32.93961017226105,32.460711128292644,0.4788990439684042,0.5438710976086779,31.871605182526434
33.0625,0.027781,32.9585162996055,32.50528808175245,0.45322821785305223,0.5482461455622287,32.03469244051206
33.1875,0.030918,32.99374456120465,32.55582229791893,0.4379222632857207,0.5573900375970402,32.357933722454284
32.6875,0.021798,32.94663001332701,32.565576201776786,0.381053811550224,0.5126880255165379,32.54177271121602
33.625,0.032842,33.050994626661314,32.644052038682204,0.40694258797910976,0.5806048307342851,32.72099019867952
34.125,0.04546,33.21622622255957,32.753751887668706,0.46247433489086376,0.6116886027106242,32.882660794256985
34.6875,0.052231,33.44257603447348,32.896992488582136,0.5455835458913469,0.6436836831886217,33.15095422822532
33.625,0.047445,33.4706412599391,32.950918970909385,0.5197222890297155,0.5512841693791606,33.21511126908714
32.8125,0.052385,33.36938875841001,32.94066571380498,0.42872304460502875,0.4930032874204232,33.20823426661385
33.5,0.032675,33.389482795577706,32.98209788315276,0.4073849124249449,0.5375531562527375,33.348468162324416
32.875,0.032906,33.31033159625806,32.97416470662293,0.3361668896351304,0.4949723190021681,33.365679806168416
30.8125,0.110066,32.92604981221836,32.81404139502123,0.1120084171971314,0.38624195337241457,33.050750844057944
