^RUT Close,^RUT Volume,EMA 12,EMA 26,MACD,RSI,VWMA
549.909973,0.09937,540.5878827169361,528.2954954348837,12.292387282052346,0.6325982131735272,530.210125802222
554.039978,0.1215,542.6574358374074,530.2024941434108,12.454941693996602,0.6496976772812053,532.0915219346966
556.73999,0.10652,544.8239826316525,532.1682345772323,12.6557480544202,0.6608119631349,534.1751590415198
557.679993,0.10265,546.8018303806291,534.0579944604002,12.74383592022889,0.6647993795095685,536.9051187456513
577.710022,0.12043,551.5569367836092,537.291477981852,14.265458801757177,0.7360139760757097,541.1880312871032
588.349976,0.12741,557.2174043553616,541.0735889461592,16.143815409202375,0.7646211230065146,545.7537132433944
584.039978,0.11986,561.3439541468445,544.256284431629,17.087669715215497,0.7301065990912691,549.6450104492515
597.880005,0.11503,566.96488504733,548.228411881138,18.736473166192013,0.766548194710431,553.744609304564
601.640015,0.1029,572.2995204246638,552.1848269269796,20.114693497684243,0.7754200184813519,557.4341437329672
595.469971,0.13141,575.8642051285617,555.3911338953515,20.47307123321025,0.7266213714127755,560.7895424308882
594.679993,0.1203,578.7589417241676,558.3014197549551,20.457521969212507,0.7203705350105173,563.7652936882548
606.049988,0.1123,582.9575642281418,561.8383507360695,21.119213492072276,0.7532695353832127,567.2532378075272
603.809998,0.11388,586.1656309622738,564.9473616445089,21.218269317764907,0.7349247294894959,570.3428615665923
590.140015,0.10161,586.7770746603856,566.813484115286,19.963590545099578,0.6335257533781021,572.8018408077289
572.98999,0.1094,584.655984712634,567.2710030697093,17.384981642924686,0.5339849403038862,574.1829082725257
558.869995,0.13028,580.6889093722287,566.6487061756567,14.040203196572065,0.46869032502615,574.9463355050925
574.23999,0.14823,579.6967679303474,567.2110234959783,12.485744434369053,0.5353010172281429,576.1107242206319
574.77002,0.12951,578.938806710294,567.7709491629429,11.167857547351105,0.5374546021181912,576.8265480418779
549.200012,0.09208,574.363607524095,566.3953241879101,7.968283336184868,0.43316157105366376,577.131652113794
552.789978,0.10659,571.0445875973111,565.3875207665834,5.657066830727672,0.4493184757876826,577.5432119068777
571.190002,0.1075,571.0669590438787,565.8173341912809,5.249624852597776,0.5241793511134974,578.4326461482889
573.789978,0.10783,571.4858850371281,566.4079003993342,5.077984637793975,0.5338229887067952,579.5008982663204
574.01001,0.10522,571.874211954493,566.9710196290131,4.903192325479949,0.5346824932554455,580.3022889351854
573.650024,0.0901,572.147413807648,567.4657606935307,4.681653114117353,0.5329512056358707,581.0539937033818
559.039978,0.09591,570.130885221856,566.8416286421581,3.2892565796979625,0.46687774058509246,580.3004048292015
543.0,0.10619,565.956902880032,565.0755820760722,0.8813208039597384,0.4071913824524002,578.0803526275549
531.570007,0.11934,560.6666112061808,562.5936876259929,-1.9270764198120105,0.37081220985160906,575.2905247659344
539.090027,0.12274,557.3471367129222,560.8526757277712,-3.505539014848978,0.40826946378747286,572.1654839341328
516.039978,0.10217,550.9921892186264,557.5332166368252,-6.541027418198723,0.34121582449878257,568.2733987397705
506.119995,0.151546,544.0887747234532,553.7248298489121,-9.636055125458938,0.31707969405890285,562.5564749733933
518.039978,0.11103,540.0812675352297,551.0815074897334,-11.00023995450374,0.3743487698355764,558.6654667640194
532.5,0.1008,538.9149186836559,549.7050995275309,-10.790180843875078,0.43612366506655015,555.1313121070838
542.98999,0.08916,539.5418527323242,549.2076840069731,-9.665831274648895,0.4765052058562352,552.1563022614488
518.659973,0.08537,536.3292558504281,546.9448905990491,-10.615634748621005,0.4042031377902605,549.11735208677
510.130005,0.09714,532.2986018734392,544.2178620361566,-11.919260162717364,0.3823013973265859,546.2070902437308
493.440002,0.11759,526.320355739064,540.4565390705154,-14.136183331451434,0.343124958707522,542.6140253502076
489.220001,0.1032,520.612608856131,536.6612399541809,-16.048631098049896,0.3338104528020558,537.8507820801993
453.720001,0.12797,510.32143841672627,530.5174444760935,-20.19600605936722,0.26792114002465334,530.583756622645
459.26001,0.12047,502.46583404492225,525.2391159963829,-22.77328195146066,0.29142649193595543,525.8295160234674
486.089996,0.11094,499.94647434570345,522.339181181836,-22.39270683613256,0.3930624846049255,522.4769866279181
486.230011,0.10014,497.8362492155952,519.6644278350333,-21.828178619438063,0.39355135693027915,518.381369509792
481.839996,0.08962,495.3752871824267,516.8626180694753,-21.487330887048586,0.3831311800639685,514.0725323063374
468.540009,0.08687,491.2467828466688,513.2831655458104,-22.036382699141654,0.35266577951084166,509.2508196768214
489.029999,0.10711,490.9057391779505,511.4866346905652,-20.58089551261469,0.4281132437484076,505.5365614720651
484.23999,0.09996,489.88023930441966,509.4683647134863,-19.588125409066663,0.41590946973213055,502.15865759595437
494.579987,0.1111,490.60327741143203,508.3655219198948,-17.762244508462743,0.4522104226378151,499.7546218579832
506.25,0.09846,493.010465501981,508.20881659249517,-15.198351090514166,0.4906838534274399,498.274667864198
518.929993,0.09663,496.99808511706084,509.0029778078659,-12.004892690805036,0.529362069365091,496.84450251687014
505.350006,0.10115,498.2829960221284,508.7323873035795,-10.449391281451142,0.48673038682833886,496.32183573144954
495.559998,0.09916,497.86407324949323,507.75665476257365,-9.892581513080415,0.45808876102896934,495.5620916025795
501.910004,0.09258,498.4865241341866,507.3235695209015,-8.83704538671492,0.4794840908771675,494.62467819554206
512.840027,0.08055,500.6947553443117,507.73219600083473,-7.037440656523017,0.5149802890368712,493.4582326392413
500.079987,0.07876,500.60017559903304,507.1653657044766,-6.565190105443548,0.4743144418938039,491.515504988273
490.859985,0.08966,499.1016847376434,505.9575597263672,-6.855874988723826,0.4468563226181991,490.3328140002937
474.279999,0.10064,495.282963854929,503.61107374663635,-8.328109891707356,0.40180965820081826,488.5745288135957
489.390015,0.09536,494.3763563387861,502.55766198762626,-8.18130564884018,0.45566473508101735,488.32614476207976
490.940002,0.08582,493.8476864405113,501.69709458113545,-7.849408140624121,0.4610252130787354,488.3930877988544
497.809998,0.08546,494.4572728342788,501.40916150105136,-6.951888666772561,0.4852226618138712,491.1084708532045
505.980011,0.09555,496.2300017828513,501.74774294541794,-5.517741162566665,0.5132119579375556,493.8676965448854
499.660004,0.08205,496.75769443164336,501.5930956161277,-4.83540118448434,0.49097323375010404,494.5807390333577
490.950012,0.08079,495.86420482677516,500.8047190519701,-4.940514225194931,0.4613053561245168,494.8730565451144
479.700012,0.08537,493.37740593034823,499.24140741849084,-5.8640014881426055,0.42553802876005464,494.80435829049173
471.670013,0.0869,490.037807017987,497.19908190601,-7.1612748880230015,0.40160255064275463,494.95071589203803
459.01001,0.08699,485.26429978445054,494.3702617648241,-9.105961980373536,0.3665926790333668,493.5909801564208
461.73999,0.11523,481.6451752022274,491.9532045970593,-10.30802939483192,0.3791611736958277,492.11091857267843
456.170013,0.09845,477.7259194788078,489.30259781209196,-11.576678333284178,0.36332067260533696,490.0337891648107
457.369995,0.07226,474.5942387897604,486.9372198260111,-12.342981036250649,0.36943266129428337,487.84686456982575
476.700012,0.08442,474.9182038990281,486.1789081351954,-11.260704236167328,0.4594524313166812,485.6519559677878
476.179993,0.09605,475.11232529917766,485.43824775481056,-10.325922455632906,0.45755997391349146,484.0324476930108
492.470001,0.09601,477.78273694545805,485.95911836556536,-8.176381420107305,0.5237385953945378,483.8463096218849
513.030029,0.11624,483.2053972615414,487.9643710051531,-4.758973743611705,0.591481632526773,484.7952319830681
513.299988,0.08386,487.83533429822734,489.84108337514175,-2.0057490769144124,0.5923016385329648,484.86759432231383
511.649994,0.09501,491.4991280985,491.45655823624236,0.04256986225766468,0.5845780840783381,485.60251766034975
516.539978,0.08546,495.35156654488463,493.314589329854,2.0369772150306176,0.6011764314918905,486.7910438753665
514.539978,0.08543,498.3036298456716,494.88684034245745,3.4167895032141473,0.5907794312675494,488.7934066352808
523.059998,0.0786,502.1123018694144,496.9737409096829,5.138560959731535,0.6208609607721821,490.26141048149447
508.51001,0.07741,503.09656465873525,497.8282793608175,5.268285297917771,0.5469218177691572,491.01909275132294
513.75,0.09359,504.7355547112375,499.007666074831,5.727888636406533,0.5669248498273348,491.8806290285075
509.670013,0.09297,505.49470214027787,499.79746955076945,5.697232589508417,0.5466865477711863,492.05166510614634
512.25,0.10114,506.5339787340813,500.7198792136754,5.814099520405875,0.5574452287251364,492.83447662869037
513.73999,0.12508,507.64259585191496,501.6843318645143,5.958263987400642,0.5638826846868428,494.3249976227463
522.789978,0.09217,509.97296233623575,503.2477130597355,6.7252492765002785,0.6017729250742859,496.40314639559483
525.690002,0.10315,512.3909684383533,504.91010483308844,7.480863605264858,0.6133650593185587,499.1539808893335
527.609985,0.10096,514.7323556016836,506.59157743804485,8.140778163638743,0.6212263322066508,502.515520798536
515.01001,0.10227,514.775071662963,507.21516503522673,7.559906627736268,0.5431737099848563,505.6935481762163
510.410004,0.08476,514.1035227917379,507.45181977335807,6.651703018379806,0.5176049615264895,508.51937086788905
516.359985,0.0889,514.4506708237782,508.1116838642204,6.338986959557758,0.5472896834314963,510.8518004644647
508.079987,0.10425,513.4705656201199,508.1093359483522,5.361229671767717,0.5010796527893409,512.2147589044979
520.98999,0.10951,514.6274001401015,509.0634584706965,5.563941669404983,0.5630309578014441,514.5218248656698
512.580017,0.11109,514.3124181185474,509.32394428768197,4.988473830865416,0.5179149529229959,515.5061042732563
517.22998,0.14597,514.761273792617,509.90957656266846,4.851697229948513,0.5398692336039727,515.7811137704962
524.039978,0.04519,516.188766747599,510.95627296543375,5.232493782165193,0.5707035959987978,516.0834083561217
518.25,0.10193,516.5058795556606,511.4965490420683,5.009330513592317,0.5377109467666232,516.4161109176093
523.320007,0.09473,517.5542068547898,512.3723607426558,5.18184611213394,0.5616101488257942,516.7479248493424
528.219971,0.09317,519.1950936463606,513.5462577987554,5.648835847605255,0.5839941755797694,517.3938307477193
530.830017,0.08387,520.9850818546129,514.8265362581069,6.158545596505974,0.5958322042129931,517.7429566652904
529.73999,0.09805,522.331990800057,515.9312365352841,6.4007542647729,0.5883029017645448,518.7015330281484
540.25,0.10012,525.0886076000482,517.7326264215594,7.3559811784888325,0.6360573936163163,520.0256743771876
542.76001,0.10268,527.8072848923485,519.586506686629,8.220778205719512,0.6466002824232123,521.6833636667204
542.630005,0.09606,530.0877033704488,521.2934324876195,8.794270882829323,0.6455571709502573,523.1785044582516
545.179993,0.0906,532.4095940826875,523.0628073403884,9.34678674229906,0.6572373913054367,524.8066235752862
536.280029,0.09083,533.0050456084278,524.041860796656,8.96318481177184,0.5848023447356505,525.4369864627303
527.859985,0.09094,532.2134978225158,524.3246848117185,7.888813010797321,0.5257647396381032,525.537327875581
534.75,0.10646,532.6037289267442,525.0969303812209,7.506798545523338,0.564507519334584,525.9347387951767
522.700012,0.09683,531.0800801687836,524.9193808715008,6.160699297282804,0.48923062381136134,526.3500685152638
514.25,0.08803,528.4908370658939,524.1290563625008,4.361780703393038,0.444470591188599,526.4975052740033
514.330017,0.09694,526.3122493634486,523.4032015949082,2.909047768540404,0.44498842264058835,526.3545905168212
513.809998,0.12358,524.3888260767642,522.6925939212113,1.6962321555529343,0.4421042075232112,526.5350391501845
501.609985,0.11564,520.8843889880312,521.1309191863068,-0.24653019827553635,0.3798933247128935,525.3817551249145
490.220001,0.098,516.1667908360264,518.8412215428766,-2.6744307068502167,0.33280824622758437,524.3490514293281
500.640015,0.09526,513.7780560920223,517.4929840211821,-3.714927929159785,0.4054132772270363,523.7102827321561
497.769989,0.09387,511.3152765394035,516.0320214270205,-4.716744887616983,0.3927361984468002,522.4587876275675
500.220001,0.09863,509.608311071803,514.8607606546486,-5.2524495828456566,0.40970523621026994,521.5559483344233
499.450012,0.10956,508.04549582998715,513.7192237172673,-5.6737278872801085,0.40586671231489047,520.2411297036697
503.630005,0.0956,507.3661895484506,512.9718741826549,-5.6056846342042945,0.4367194162970752,519.0586021668332
509.869995,0.08548,507.75139038715054,512.7421053543101,-4.990714967159533,0.48012091398049783,518.1601901259046
508.720001,0.09922,507.900407404512,512.4441716984352,-4.543764293923175,0.47288929096730387,517.1106923505948
507.5,0.1054,507.8388062653563,512.0779367578103,-4.239130492454024,0.4648893995378773,515.428707285046
501.649994,0.09408,506.8866813014554,511.3054965535281,-4.418815252072704,0.4275401146087283,513.3471960250176
510.269989,0.08355,507.40719017815456,511.22879229030383,-3.8216021121492645,0.4922694739794048,511.779666141394
514.47998,0.07838,508.4953116892077,511.46962100954056,-2.97430932033285,0.5207703845328658,510.33361572051297
509.929993,0.08959,508.71603189086807,511.3555744903153,-2.639542599447225,0.4888329792213105,509.10337198377414
512.73999,0.09298,509.335102369196,511.458123787329,-2.1230214181329643,0.5088654368761263,508.4009901378577
516.460022,0.09224,510.4312438508582,511.82863476604535,-1.3973909151871453,0.5348542228364143,507.3343063164947
515.51001,0.08214,511.2125924891877,512.1013292278197,-0.8887367386320193,0.5271821400315186,506.90873977089626
516.450012,0.07316,512.018349337005,512.4234538776109,-0.405104540605862,0.5343003070510527,506.9359495320024
517.460022,0.08188,512.8555297466966,512.7965329977878,0.05899674890872575,0.5422740352756932,507.01270362752626
517.880005,0.0871,513.6285259395124,513.1730864794332,0.4554394600792193,0.545756883534548,507.0702339289649
523.299988,0.08371,515.1164431795873,513.9232273328086,1.1932158467787986,0.5891990377771944,508.1637514000648
525.109985,0.06856,516.6539111519585,514.7518760488967,1.9020351030617348,0.6028584781965595,509.7948604404515
526.47998,0.07336,518.1656140516571,515.6206244897193,2.544989561937882,0.6133384062965143,510.9801150630651
529.630005,0.07956,519.9293665052484,516.6583563793697,3.271010125878661,0.6370540370224623,512.532874629884
532.330017,0.08184,521.8371588890564,517.819220129046,4.017938760010338,0.6565015810057377,514.1644120841607
537.890015,0.10566,524.3068290599707,519.3059456750426,5.000883384928102,0.6929835344128724,516.5405185960576
541.909973,0.07677,527.0150050507444,520.9803180694839,6.034686981260506,0.7164333812381086,518.3961973395834
539.02002,0.08385,528.861930427553,522.3165922865592,6.545338140993863,0.676433613416277,519.8311560420367
536.320007,0.09951,530.009326823314,523.3538822653326,6.655444557981468,0.640456128324242,521.4322897252353
542.820007,0.09855,531.9802006966503,524.7958174308635,7.184383265786778,0.6840262533428281,523.5279743106472
535.700012,0.0961,532.5524793587041,525.6035355470958,6.948943811608274,0.5984736956813513,525.4173697473032
533.619995,0.08993,532.716712534288,526.197347358422,6.519365175866028,0.5758159952223286,526.5855199571804
532.429993,0.09912,532.6726018367052,526.6590248133537,6.013577023351559,0.5626907912276894,527.4659806539084
534.0,0.10683,532.8768169387506,527.2028007531053,5.674016185645314,0.5764093131377308,528.7604886954732
539.210022,0.1014,533.8511561789428,528.0922245491715,5.7589316297712685,0.6191105357760323,530.2078355791332
530.880005,0.12684,533.394055997567,528.2987268047884,5.095329192778536,0.5275427738327825,530.9614292656929
516.679993,0.09625,530.822661690249,527.4380798562856,3.3845818339633524,0.4148914301848499,530.9031917923015
523.309998,0.10249,529.6668672763645,527.1322960150793,2.5345712612852367,0.4716238999692003,531.0549705581604
521.429993,0.1104,528.3996558492315,526.7099031991476,1.6897526500839604,0.4580611267449915,531.0820377246163
514.359985,0.11054,526.2397064878113,525.7950944436552,0.4446120441560879,0.41027780841215555,530.7126781631232
518.820007,0.11855,525.0982142589172,525.2784212996808,-0.18020704076354832,0.4493048725527638,530.3028573985597
515.380005,0.09824,523.6031051421608,524.5452052774822,-0.9421001353214251,0.425893554949449,529.7353129853103
509.899994,0.11066,521.494934197213,523.4603748124835,-1.965440615270495,0.390946581735848,528.7538394085465
508.130005,0.11747,519.4387912437955,522.3247918634106,-2.8860006196150607,0.3800978800559851,527.5266658179862
523.73999,0.12062,520.1005141293655,522.4296213550099,-2.3291072256444068,0.509399728355706,527.1160641608528
521.369995,0.11971,520.2958188786938,522.351130513898,-2.055311635204248,0.4925998733072666,526.2396790503064
511.670013,0.10512,518.9687718204332,521.5599366239796,-2.5911648035464623,0.43008173881884976,524.9450110950534
504.670013,0.10981,516.7689627711358,520.3088311703515,-3.5398683992157203,0.39146978671075006,523.3517632078722
507.48999,0.11674,515.3414284986534,519.359287379955,-4.017858881301663,0.41428321912354416,521.8939284305293
502.670013,0.11761,513.391979960399,518.1230448332917,-4.731064872892716,0.38754026371581973,519.9057339442476
491.019989,0.11501,509.9501351972607,516.1154110678627,-6.165275870602045,0.3317905537011975,517.6990630007568
489.529999,0.07166,506.8085757822975,514.146121285058,-7.33754550276052,0.32534425913284226,516.1127395532419
481.630005,0.1044,502.9349495080979,511.7375200787574,-8.802570570659555,0.2928558716087655,513.7198376572154
474.73999,0.13875,498.59726342992894,508.99696229514575,-10.399698865216806,0.2677438010506066,510.29576030430735
462.970001,0.13886,493.1161461330168,505.5875577547646,-12.47141162174779,0.2312622055813323,506.0714484655804
480.390015,0.12239,491.15827980486034,503.7210731062635,-12.562793301403133,0.3684250340299802,503.27007493859116
481.75,0.10054,489.71085214257414,502.0935862095032,-12.38273406692906,0.37775944280071333,501.7345223895544
470.880005,0.11615,486.8137987360243,499.7814690828733,-12.96767034684899,0.33512604044733846,499.17401254737706
466.209991,0.14417,483.6439821612513,497.29469292858636,-13.650710767335056,0.31849531355678684,496.03536072828484
481.299988,0.12979,483.2833676749049,496.10989997091326,-12.826532296008338,0.4188518314633129,494.33515220442087
487.450012,0.11774,483.9243898787657,495.46842678788266,-11.544036909116983,0.45413246260008694,492.73142421160543
489.959991,0.10468,484.8529438974171,495.0603945072988,-10.207450609881676,0.46831906892554725,491.6482027681016
487.869995,0.11586,485.3171056055068,494.5277723215729,-9.2106667160661,0.4576534025287939,490.5921641404077
475.209991,0.13156,483.7621648969673,493.096825557012,-9.334660660044676,0.3984563625491166,488.84780176427597
479.76001,0.13038,483.1464487589723,492.1089132935296,-8.962464534557284,0.4271363283159333,486.553576910614
479.850006,0.10863,482.63930371913045,491.20084608660153,-8.561542367471077,0.4277175162970077,484.4610999067461
482.720001,0.11865,482.6517186854181,490.57263533944587,-7.920916654027792,0.44698585186134077,483.15796045215393
497.679993,0.13664,484.96376088766146,491.0991062772647,-6.135345389603231,0.5348925466761847,482.999172797728
495.179993,0.12068,486.5354889049443,491.4013941826525,-4.86590527770818,0.5200162125645243,482.4165430897889
506.970001,0.11677,489.67925999649134,492.55462431727085,-2.8753643207795108,0.5794227127205508,482.6200821527036
507.75,0.09977,492.45937384318495,493.6802077011767,-1.2208338579917495,0.5830989624408653,483.27088158731374
503.959991,0.09309,494.228699559618,494.44167313071915,-0.2129735711011449,0.5575949282125172,483.88917865424565
506.01001,0.08809,496.0412088581383,495.29858697288813,0.7426218852501734,0.5685865708985567,484.8096619542557
500.679993,0.09093,496.75486795688624,495.69720964156306,1.0576583153231809,0.5316048727637317,486.0310831412678
495.329987,0.1111,496.5356555019806,495.6700079644102,0.8656475375703963,0.4966843237834819,487.8744639086049
480.899994,0.09625,494.1301691170605,494.5759328559354,-0.4457637388748594,0.41709979940295594,487.98220425878407
476.549988,0.11293,491.42552586828197,493.24067768142163,-1.8151518131396642,0.39647578250259036,487.69126945282994
486.910004,0.11188,490.73083019623857,492.7717388902052,-2.040908693966628,0.46440061805068744,488.50949570725874
491.790009,0.10668,490.8937807814326,492.6990181575974,-1.8052373761647686,0.493327760120378,490.0994715119576
481.640015,0.09563,489.47012450736605,491.8798327385161,-2.4097082311500344,0.44008809842972785,490.250339352016
482.609985,0.10704,488.4147184293097,491.19317735047787,-2.7784589211681805,0.4462384470374462,490.0281911172245
470.23999,0.09558,485.618606363262,489.64108939859057,-4.022483035328548,0.38774325271136384,489.1670866748609
466.790009,0.11371,482.7218990766063,487.94841677647275,-5.226517699866463,0.3730553971647093,488.0718316824047
457.899994,0.09632,478.90314444943607,485.7226076819192,-6.819463232483145,0.3375700894170127,487.50735526934335
471.869995,0.040487,477.8211214572151,484.69648822399927,-6.875366766784168,0.42941848476881905,487.6902835710119
471.700012,0.09461,476.87941230995125,483.7337862814808,-6.854373971529526,0.4286396994298157,487.36727287656277
459.019989,0.10282,474.13180872380485,481.90313463100074,-7.771325907195887,0.37413164177491853,486.2036782065128
454.600006,0.04021,471.1269159970656,479.88068065833403,-8.753764661268406,0.357085512171547,484.7362218515546
445.940002,0.118653,467.2520061513632,477.3665563132722,-10.114550161908994,0.32576769145404516,481.70207413157794
456.839996,0.11952,465.65015843576884,475.8460703641409,-10.195911928372084,0.3974047664946244,478.64205687393735
450.390015,0.1103,463.3024440610352,473.9604366334638,-10.657992572428611,0.372203324392155,475.5481074002513
471.170013,0.09003,464.5128392824144,473.7537385865405,-9.240899304126117,0.48542140493550845,473.98383469521923
463.540009,0.13993,464.3631730851199,472.99716602457454,-8.633992939454629,0.4531094076990812,471.83675315440155
461.100006,0.1128,463.86114737971684,472.11589491164307,-8.254747531926228,0.442954996110908,469.9355089674139
479.070007,0.13583,466.20097193668346,472.63101432559546,-6.430042388912,0.5270235578942374,469.1611703929145
487.230011,0.12024,469.4362087156552,473.7124214866625,-4.276212771007295,0.5595311978740237,469.66607820930716
477.76001,0.10834,470.71679352863134,474.01224285802084,-3.2954493293894984,0.5152698158382254,469.71436324992163
469.910004,0.11951,470.59267206268805,473.70837331298225,-3.115701250294194,0.4812833395669569,468.7954818526579
461.820007,0.10613,469.2430312838129,472.8277535860947,-3.5847223022817616,0.44845468689459533,467.2510707938478
458.029999,0.015611,467.51794939399554,471.7316236167543,-4.213674222758755,0.43353522795975036,466.4863743796987
463.25,0.11899,466.8613417949193,471.1033552006984,-4.242013405779062,0.46017337137142733,465.43069059350256
458.779999,0.13249,465.6180582880087,470.19051400064666,-4.572455712637975,0.4410467867650181,464.7723048549617
443.799988,0.14216,462.2614320898535,468.23566022282097,-5.9742281329674825,0.38351734642766916,463.2173957771379
447.029999,0.14499,459.9181346914145,466.664870502612,-6.746735811197539,0.40164092363636167,462.34930614477037
462.98999,0.10871,460.3907278158123,466.39265713204816,-6.001929316235874,0.4825834412769635,462.2045611284314
466.630005,0.08065,461.3506166133796,466.41023845560017,-5.059621842220565,0.4992219843365338,461.9548037308975
479.299988,0.10927,464.11205836516734,467.3650347181483,-3.2529763529809657,0.5530923919919829,462.9652444555028
494.029999,0.10153,468.7148184628339,469.34021725754474,-0.6253987947108612,0.6061392249704602,464.5264538067343
483.529999,0.10355,470.9940770070133,470.3913122014303,0.6027648055829786,0.5555203384489426,466.40576168651313
462.48999,0.11294,469.68575592901124,469.80602907539844,-0.12027314638720554,0.4706957467518992,466.72240700897555
484.390015,0.018807,471.94794963224024,470.88632432907264,1.0616253031676024,0.5480517306765877,467.72769770379375
477.200012,0.021694,472.7559592272802,471.3540048972895,1.4019543299907014,0.5211240592620804,467.67686493040605
463.140015,0.14308,471.27658319231404,470.74556120119394,0.5310219911200988,0.4722590103183689,467.64271265006255
461.640015,0.11155,469.7940342396504,470.0710762974018,-0.2770420577514301,0.4672254598370713,467.6759879377289
463.950012,0.11913,468.89495389508875,469.61766412722386,-0.722710232135114,0.4764795278149772,466.699449511836
475.450012,0.12965,469.9034243727674,470.04968989557767,-0.1462655228102676,0.5210784825434898,466.0482898048753
483.859985,0.14112,472.05058754618784,471.0726747181275,0.9779128280603686,0.5511901519230734,466.6462727907274
485.75,0.1276,474.15818946215893,472.15988399826614,1.998305463892791,0.5579172748069128,467.62614268058604
493.279999,0.12057,477.1000063141345,473.72433696135755,3.3756693527769244,0.5846298996829328,469.38903643057995
493.459991,0.13491,479.6169270350369,475.18623726051624,4.430689774520658,0.5852749836100647,470.9293585845732
494.630005,0.1445,481.9266313373389,476.6265163523299,5.300114985009031,0.5897353204580509,472.858527669832
488.089996,0.14078,482.8748412854406,477.475662992898,5.399178292542615,0.5538767841641065,474.6348728594891
490.149994,0.1164,483.99409554921897,478.4145023267574,5.579593222461597,0.5628924308118057,477.40862984878447
502.059998,0.12326,486.7734651570314,480.1660205247753,6.60744463225609,0.6117451497436772,480.77701558291056
502.25,0.1309,489.1544705174881,481.8018708562734,7.352599661214697,0.6124892220611202,482.902765098149
499.0,0.1258,490.66916736095146,483.07580634840133,7.593361012550133,0.5916039937833176,484.36845247600843
498.679993,0.1098,491.90160207465124,484.23167202629753,7.669930048353706,0.5894725926421346,485.301568617208
507.910004,0.10531,494.3644331400895,485.9856225428681,8.378810597221388,0.630790163740545,485.9567491630323
