SPY Close,SPY Volume,EMA 12,EMA 26,MACD,RSI,VWMA
142.375,0.058458,141.85739681463522,142.2959962883113,-0.4385994736760779,0.5017962443223097,142.3479540944224
144.3125,0.049364,142.23510499699904,142.44536693362156,-0.21026193662251558,0.5442921805962541,142.26129911282695
141.28125,0.085115,142.08835807438382,142.35913604964958,-0.27077797526575864,0.47589801900794215,142.09102093423894
141.5625,0.066906,142.00745683217093,142.30012597189776,-0.29266913972682573,0.4823969100193308,142.02151570713926
138.6875,0.098498,141.49669424260617,142.0325240480535,-0.535829805447321,0.4244559038715137,141.70463158582402
139.5,0.085288,141.18951051297444,141.84492967412362,-0.6554191611491831,0.4447531817647458,141.3263635466164
141.078125,0.110783,141.17237428020914,141.78812932789225,-0.6157550476831091,0.4828982106849621,141.12447000013623
139.0,0.088454,140.83816285248466,141.58160122952987,-0.7434383770452087,0.44002876319528755,140.78192951122315
138.28125,0.075842,140.4447916444101,141.3371307680832,-0.8923391236731106,0.42594443574777946,140.52321863171676
135.3125,0.094092,139.65520831450084,140.89086182229926,-1.2356535077984176,0.37285849236841834,140.07909779281803
134.96875,0.164154,138.93421472765456,140.4521868724993,-1.517972144844748,0.36715255619048887,139.5848339332823
136.5625,0.12119,138.56933553878463,140.16406191898085,-1.5947263801962208,0.4120753457999527,139.2440659992148
133.8125,0.17375,137.83751468666392,139.6935758509082,-1.8560611642442666,0.36405435689726584,138.7000472153731
133.328125,0.105599,137.14376242717717,139.22206097306315,-2.0782985458859855,0.3561810179589923,138.3082209871217
136.125,0.133978,136.987029746073,138.99264904913255,-2.0056193030595466,0.43250031478112727,138.30687186781697
137.4375,0.082425,137.05633286206177,138.87745282327086,-1.8211199612090923,0.4645762378352798,138.1962081874073
138.4375,0.06868,137.26882011405226,138.84486372525078,-1.5760436111985143,0.4883068275899677,138.08064301777262
138.53125,0.076002,137.46304009650578,138.82163307893592,-1.3585929824301388,0.49058631635769817,137.99990446684268
141.125,0.127703,138.0264185431972,138.99225285086658,-0.9658343076693825,0.5502779587656196,137.9916593144996
139.75,0.119671,138.29158492116687,139.0483822693209,-0.7567973481540378,0.5157745429275177,137.98347735116457
137.046875,0.20062,138.1000910871412,138.90012247159345,-0.8000313844522395,0.4553303370840728,137.7745502003182
136.875,0.118085,137.91161553527334,138.75011339962356,-0.8384978643502166,0.4517055585828184,137.57928622313466
140.875,0.055009,138.367520837539,138.90751240705885,-0.5399915695198558,0.542905200002811,137.5175347407313
140.125,0.079246,138.6379022471484,138.99769667320263,-0.3597944260542363,0.525263420071563,137.4881638242066
138.59375,0.105405,138.63110959374094,138.96777469740982,-0.3366651036688779,0.4902371313772156,137.48743284464237
136.625,0.082639,138.32247734855002,138.79423583093504,-0.47175848238501317,0.44879918900865357,137.37617217897272
139.8125,0.103008,138.55171160261926,138.86966280642133,-0.31795120380206754,0.5196001494385982,137.30301732761384
146.34375,0.256014,139.75048674067784,139.42329889483457,0.32718784584326954,0.6256933672511292,138.2267671223676
146.9375,0.102729,140.85618108826586,139.9799063841061,0.876274704159755,0.6336149953054208,138.60259546127446
146.1875,0.125023,141.67638399776342,140.43972813343157,1.2366558643318513,0.6158841962329897,139.1265004407146
149.1875,0.136126,142.8319403057998,141.08771123465885,1.7442290711409498,0.6572061254168181,139.99129594927433
150.09375,0.0826,143.94914179721522,141.7548252172767,2.1943165799385156,0.6687972041479606,140.52678498659347
152.65625,0.116545,145.28869690533597,142.5623381641451,2.7263587411908645,0.6997160620499717,141.65990500089586
153.5625,0.114629,146.56158968913041,143.37716496680102,3.184424722329396,0.7100260294783038,142.64156541690195
151.9375,0.087986,147.38865281387956,144.01126385814908,3.3773889557304813,0.6658781370596762,143.3964221345047
151.0625,0.063344,147.9538600732827,144.53357764643434,3.4202824268483596,0.6427049008750835,143.83619523120453
151.21875,0.067475,148.4561508312392,145.0287755985503,3.427375232688888,0.6450802027596559,144.22762562002814
148.6875,0.094919,148.49174301104856,145.2997922208799,3.1919507901686472,0.578038059954262,144.61009477109369
150.375,0.092491,148.7814748555026,145.67573353785176,3.1057413176508533,0.6073367280793864,145.05403872147576
151.25,0.085082,149.16124795465606,146.08864216467754,3.0726057899785246,0.6219929961403119,145.5897315696354
150.125,0.195855,149.3095175000936,146.3876316339607,2.9218858661328966,0.5914273436742766,146.7920746340466
149.1875,0.083872,149.29074557700227,146.59502929070433,2.6957162862979374,0.5664463121503716,147.43619144475323
150.484375,0.063785,149.4743808728481,146.88312897287437,2.591251899973713,0.5921124733661706,147.6958510571832
151.4375,0.060236,149.77639920010222,147.2204897896985,2.5559094104037285,0.6103685907054072,148.08520667316347
150.84375,0.096242,149.9406070154711,147.488879434906,2.451727580565091,0.5925755502065749,148.68500517477258
150.40625,0.090064,150.01224439770633,147.7049809582463,2.30726343946003,0.5791778862649466,149.22874236464392
146.28125,0.107792,149.43824525959766,147.5995194057836,1.8387258538140543,0.47104084191814666,149.53599195541142
144.25,0.122258,148.64005368119803,147.35140685720705,1.2886468239909732,0.428604018211946,149.62196443954738
136.0,0.29604,146.6954300379368,146.51056190482134,0.18486813311545802,0.30745075354135415,147.90049450819154
140.75,0.239182,145.78074849363884,146.08385361557532,-0.30310512193648265,0.4107309102521255,147.24902885116978
144.46875,0.110692,145.57890257154057,145.9642163107179,-0.38531373917732026,0.4765469866240385,146.9973297983368
143.125,0.065537,145.20137909899586,145.75390399140545,-0.5525248924095933,0.45669733090459125,146.77126976768457
143.8125,0.085376,144.98770539145804,145.61009628833838,-0.6223908968803471,0.4688864834887404,146.34907753990697
142.25,0.128931,144.56651994661834,145.36120026697998,-0.7946803203616355,0.444479430209457,145.74323523300086
148.15625,0.14102,145.11878610867706,145.56824098794442,-0.44945487926736405,0.5416106121649934,145.6538430999593
146.484375,0.077111,145.32887670734212,145.6361027666152,-0.3072260592730913,0.5142030841120966,145.53293700031685
146.0,0.155953,145.4321264446741,145.6630581172363,-0.2309316725621784,0.5062106950249897,145.40302334898539
145.09375,0.087434,145.38006853010887,145.62088714558917,-0.24081861548029337,0.4908386489977109,145.26096593937072
147.0625,0.073283,145.63890414086137,145.7276732829529,-0.08876914209153597,0.5246121202237887,145.1168336242917
144.125,0.094119,145.4059958114981,145.60895674347492,-0.20296093197683263,0.47408248453185525,144.85778986765942
140.75,0.126307,144.6896887635753,145.24903402173604,-0.5593452581607323,0.4235996195582724,144.1852108343448
141.8125,0.059636,144.24704433840986,144.99447594605186,-0.7474316076419996,0.4436836893444741,143.93924350766636
143.53125,0.078624,144.13692213250064,144.88608883893693,-0.7491667064362844,0.4755201462954149,143.74342852002343
142.453125,0.050641,143.87787641980822,144.70586929531197,-0.8279928755037531,0.45782149375454373,143.5121308926395
141.3125,0.056203,143.4832031244531,144.45450860677033,-0.9713054823172342,0.4391968098128787,143.1429587647465
138.125,0.102939,142.65886418222954,143.98565611737996,-1.3267919351504247,0.3912913540731932,142.6247364107171
141.28125,0.070911,142.4469235388096,143.78532973831477,-1.3384061995051582,0.4547155274377672,142.40449901606382
142.8125,0.059608,142.50316607130046,143.71326827621738,-1.2101022049169217,0.48286736086833265,142.31128171787879
145.28125,0.044413,142.9305635987927,143.82941507057166,-0.8988514717789542,0.5254094069420991,143.35969938794602
146.6875,0.081922,143.50855381436304,144.04112506534412,-0.5325712509810785,0.548208850561785,143.8719708745559
145.15625,0.059072,143.76204553523027,144.12372691235566,-0.36168137712539306,0.5189728468362304,143.87774252298357
143.375,0.043256,143.70250006827177,144.06826565958858,-0.3657655913168014,0.4864720984661755,143.8941944138961
141.125,0.065184,143.30596159622996,143.85024598110053,-0.544284384870565,0.44828268290506396,143.78944016828177
140.0625,0.108394,142.80696750450227,143.5696722047227,-0.7627047002204392,0.4310732235541217,143.66383342985765
138.0,0.079792,142.06743404227115,143.15710389326176,-1.0896698509906173,0.39904814098262364,142.9745726962818
140.25,0.110815,141.78782880499867,142.94176286413125,-1.153934059132581,0.447288543401602,142.6186101516718
137.84375,0.082789,141.1810474503835,142.564132281603,-1.38308483121952,0.4094355922474878,142.01767316947948
138.0,0.04814,140.69165553493988,142.22604840889167,-1.5343928739517878,0.4129099986476645,141.70861591464643
142.5,0.053627,140.96986237571838,142.24634111934412,-1.276478743625745,0.5035052049315887,141.4716130501757
142.8125,0.060565,141.25334508714633,142.2882788142075,-1.0349337270611727,0.5091696082874627,141.35481316812763
145.3125,0.089616,141.8778304583546,142.51229519834027,-0.634464739985674,0.5530962627896527,141.66137016391244
147.84375,0.089622,142.79566423399234,142.907217776241,-0.11155354224865732,0.5928293960391386,142.04090636756834
147.125,0.069981,143.4617158903012,143.21964608911205,0.24206980118916022,0.5771385482159723,142.20806212959462
146.46875,0.048589,143.92433652256256,143.46032045288152,0.4640160696810369,0.562499430298356,142.34459022419776
147.484375,0.049195,144.47203474986063,143.75839856748289,0.7136361823777406,0.580244588666491,142.56374681205628
146.90625,0.057231,144.84652940372823,143.99157274766935,0.8549566560588744,0.5661672976741084,143.0776498150208
146.59375,0.030853,145.11533257238543,144.18432661821237,0.9310059541730595,0.5582827791863961,143.25463872317033
144.875,0.036789,145.07835833047997,144.2354876094559,0.8428707210240702,0.5157415631130796,143.32026975281426
147.59375,0.065587,145.4653416642523,144.48424778653325,0.9810938777190472,0.5713793680280485,143.4654154894671
147.84375,0.064205,145.8312506389827,144.7330998023456,1.0981508366371031,0.5762011545482072,143.47847521219413
148.15625,0.058812,146.18894284836998,144.98666648365335,1.2022763647166244,0.5825232621587529,143.6125149295491
146.59375,0.055679,146.25122087169768,145.10570970708645,1.1455111646112357,0.5392105681037909,143.7454993035463
148.46875,0.051069,146.5923791991288,145.35482380285782,1.2375553962709773,0.5796053302413373,144.05969941520186
147.9375,0.0648,146.7993208608013,145.5461331507943,1.2531877100069835,0.5645054657215951,144.59967233688897
147.875,0.03115,146.96480995913953,145.718641806291,1.2461681528485258,0.5626483307323933,145.1153152643026
145.625,0.074905,146.75868535004113,145.71170537619537,1.0469799738457652,0.49900311512708995,145.60325128052727
144.375,0.048633,146.39196452695788,145.61269016314387,0.7792743638140109,0.46737274401525963,146.11033871898738
146.234375,0.052013,146.36771998434898,145.65874089179988,0.7089790925491002,0.5164709126461916,146.45458017613527
145.15625,0.041595,146.18133998675683,145.62151934425916,0.5598206424976695,0.4883603758769307,146.5931284726209
145.5625,0.053477,146.08613383494807,145.6171475409807,0.4689862939673617,0.4994166453756719,146.74647005956072
144.1875,0.063457,145.79403632187913,145.51124772313028,0.2827885987488514,0.4629518114263223,146.71588445318977
145.28125,0.074202,145.7151461185131,145.49421085475026,0.2209352637628399,0.49456556784496547,146.52587334580335
147.28125,0.014366,145.9560851772034,145.62658412476878,0.32950105243460825,0.5470694129374689,146.49589502096742
144.625,0.027482,145.751302842249,145.55239270811924,0.19891013412976122,0.4763021409562179,146.4465626846381
145.75,0.059632,145.75110240497992,145.5670302852956,0.18407211968431625,0.5054792842381446,146.356310941242
148.09375,0.030348,146.1115097272907,145.75419470860706,0.3573150186836358,0.5604255134095331,146.37758530507358
147.84375,0.028161,146.37800823078445,145.90897658204358,0.46903164874086656,0.5533627167031668,146.41233104471567
148.15625,0.054316,146.65158388758684,146.07544127966997,0.5761426079168643,0.5608135093387215,146.56153827921497
149.125,0.05883,147.0321094433427,146.30133451821294,0.730774925129765,0.5839824174247159,146.6440585277054
149.78125,0.05356,147.4550541443669,146.55910603538237,0.8959481089845269,0.5993997791670118,146.73538112827862
151.25,0.053419,148.03889196831045,146.90657966239107,1.1323123059193847,0.6322483342983678,146.89439963250206
151.0,0.042083,148.49444705010885,147.20979598369544,1.284651066413403,0.6228858656649767,147.08827813778134
149.765625,0.042621,148.69001288855364,147.39911665156987,1.2908962369837695,0.5774199192707566,147.13328291883803
148.5625,0.085068,148.67039552108386,147.485293195898,1.1851023251858521,0.536327989350536,147.20350035327368
150.625,0.045389,148.97110390245558,147.71786407027594,1.253239832179645,0.5901716593833384,147.3374052868945
147.6875,0.056569,148.7736263790009,147.71561487988512,1.0580114991157643,0.5009471296981871,147.4876986990736
146.84375,0.056285,148.47672232069306,147.65103229618992,0.8256900245031318,0.47856667212464304,147.60366038128743
147.3125,0.047571,148.2976111944326,147.6259558298055,0.6716553646270995,0.4921414281928159,147.66170171147508
145.875,0.120625,147.9249017799045,147.49625539796804,0.4286463819364599,0.4531783171184928,147.55742939613253
145.375,0.076526,147.53260919838073,147.3391253684889,0.193483829891818,0.440126001644877,147.50210688404968
142.09375,0.062295,146.69586162939908,146.95057904489713,-0.2547174154980496,0.3656896457972184,147.3859102388539
143.0,0.052655,146.12726753256845,146.65794356008993,-0.5306760275214799,0.3960696822875688,147.3158877303683
143.875,0.039466,145.78076483525024,146.45179959267588,-0.6710347574256446,0.4247188086163319,147.1920883473206
144.59375,0.074398,145.59814716828868,146.3141662895147,-0.7160191212260258,0.44788776181755974,147.0843846945387
145.59375,0.046071,145.59747068085966,146.26080211992104,-0.6633314390613805,0.47930830670454005,147.09406011211036
146.375,0.036866,145.717090576112,146.2692612221491,-0.5521706460370979,0.5031002455137924,147.04387582220727
148.125,0.041598,146.0875381797871,146.40672335384178,-0.31918517405469515,0.5524334685366834,147.06345977911135
148.6875,0.036587,146.48753230597367,146.5756697720757,-0.08813746610204021,0.5673038761660855,147.06351539889425
147.4375,0.053838,146.63368118197772,146.63950904821826,-0.005827866240537105,0.5255183989943895,146.97349007056138
146.71875,0.041934,146.6467686924427,146.64537874835023,0.0013899440924660666,0.5025949347154378,146.82862892572743
147.40625,0.050894,146.76361197052844,146.70173958180578,0.06187238872266221,0.5239840752899307,146.64222262930898
149.28125,0.029667,147.15094089813945,146.89281442759795,0.25812647054149807,0.5773623537735183,146.54641251311622
149.15625,0.055646,147.4594499907334,147.06047632184996,0.39897366888342845,0.5727512746986557,146.55363894299558
148.625,0.051916,147.63876537677442,147.1763669646759,0.4623984120985085,0.5525535658963643,146.49480420386033
150.1875,0.056522,148.0308783957322,147.39941385618138,0.6314645395508194,0.5975104699495167,146.51433957317067
149.6875,0.046264,148.28574325792724,147.56890171868648,0.716841539240761,0.577514036122547,146.5889839591546
150.5,0.023806,148.62639814132305,147.78602010989488,0.8403780314281732,0.6008883811511457,146.66434779982683
150.25,0.030753,148.87618304265797,147.96853713879153,0.9076459038664382,0.5900707400812399,146.7415959065064
150.84375,0.054832,149.17888565147982,148.18151586925143,0.9973697822283896,0.608115263122829,147.08388245895728
151.3125,0.04529,149.5071340127906,148.41344061967726,1.093693393113341,0.6222523711634733,147.42994572494518
151.25,0.028222,149.77526724159205,148.62355612933078,1.1517111122612675,0.6190457445651656,147.92060067151493
151.765625,0.055187,150.08147612750096,148.8563019716026,1.2251741558983724,0.635724014705486,148.44439719210297
151.796875,0.035619,150.345383646347,149.0741221959283,1.2712614504186774,0.6367619499266094,148.77897068343918
150.34375,0.039648,150.34513231613977,149.16816869993363,1.1769636162061374,0.5572507983402497,149.21258629348787
152.34375,0.048631,150.65261195981057,149.403396944383,1.2492150154275805,0.6263976274823269,149.58191319235402
152.5,0.031912,150.9368255044551,149.63277494850277,1.3040505559523297,0.6312430253048825,149.8280198709544
151.28125,0.034708,150.98981388838507,149.75488421157664,1.2349296768084344,0.5692294898419431,149.9703891029915
149.5625,0.043222,150.77022713632584,149.7406335292376,1.0295936070882306,0.49532617132680895,150.0045264417113
150.84375,0.042655,150.78153834612186,149.8223458604052,0.9591924857166703,0.5429620978838988,150.20987861990872
149.8125,0.035182,150.63245552364157,149.8216165374122,0.8108389862293564,0.5018987185803213,150.3674091857845
149.59375,0.039375,150.47265467385054,149.80473753464094,0.6679171392096066,0.4933749615519196,150.51244433434616
148.5,0.047691,150.169169339412,149.7080903098527,0.4610790295593006,0.4520374718492422,150.44226256845565
148.890625,0.076916,149.9724702102717,149.6475373239377,0.32493288633398265,0.4691443243645129,150.3872337842071
149.640625,0.033971,149.92141710099912,149.64702529994233,0.27439180105679384,0.501333883048422,150.46499085804314
146.0,0.040857,149.31812216238387,149.37687527772437,-0.05875311534049388,0.3806680422925391,150.2652381285033
144.65625,0.051093,148.60091106047867,149.02719933122626,-0.426288270747591,0.3474288558709793,149.95573260344585
145.96875,0.065882,148.1959632050204,148.8006475289132,-0.6046843238927977,0.40232415883388634,149.6431046127074
144.890625,0.065081,147.6874496350173,148.51101623047518,-0.8235665954578906,0.37445872776568456,149.28505953771614
142.6875,0.059723,146.91822661424538,148.0796446578474,-1.1614180436020263,0.3249322763049672,148.76436197216748
145.28125,0.077913,146.66638405820763,147.87235616467353,-1.2059721064659072,0.4218775704354233,148.3587093846488
144.25,0.097263,146.29463266463722,147.60403348580883,-1.3094008211716073,0.39743928609504914,147.88808859577577
142.40625,0.053024,145.69641994700072,147.21901248686004,-1.5225925398593176,0.35755929070099385,147.3935027204699
143.15625,0.071862,145.30562457053907,146.91806711746298,-1.6124425469239156,0.3846099997820357,146.9568784136327
145.0,0.070364,145.25860540584074,146.77598807172498,-1.5173826658842415,0.44632950486893946,146.70674484974592
143.625,0.093336,145.00728149724986,146.5425815478935,-1.5353000506436274,0.4130582877326918,146.210493924631
143.84375,0.055178,144.8282766515191,146.34266809990137,-1.5143914483822698,0.4204599050308891,145.92372506699581
142.5,0.093472,144.4700802435931,146.0580260184272,-1.587945774834111,0.3880846487973499,145.50696526530814
143.6875,0.061489,144.34968328304032,145.8824314985437,-1.532748215503375,0.4298644682260502,145.27393829925012
144.1875,0.045669,144.32473200872644,145.7568810171701,-1.4321490084436448,0.44698560955000666,145.04145441926562
141.0625,0.100149,143.82285016123006,145.40914908997232,-1.5862989287422522,0.37182966456247996,144.6059089702209
140.0,0.04508,143.23471936719466,145.008471379604,-1.7737520124093464,0.35026558773671673,144.2965471055801
137.6875,0.061047,142.38130100301086,144.46617720333705,-2.0848762003261925,0.3083506190279948,143.83880604099383
136.53125,0.10346,141.4812931563938,143.87840481790468,-2.397111661510877,0.28968459732224416,142.98837554879105
133.125,0.123369,140.19570959387167,143.08185631287472,-2.886146719003051,0.24301360931028929,141.98314508362645
137.5625,0.117788,139.79060042558373,142.67301510451364,-2.882414678929905,0.38257160379847993,141.53029720317582
138.1875,0.05659,139.54396959087853,142.3407547264015,-2.796785135522981,0.3993674484103388,141.30042684998872
134.75,0.078317,138.80643580766645,141.77847659851994,-2.972040790853498,0.34394874608907927,140.76416872158003
134.25,0.108973,138.10544568341007,141.22081166529625,-3.1153659818861854,0.33663145447804277,140.1425795320844
139.3125,0.087673,138.29114634750084,141.07945524564468,-2.788308898143839,0.46153944981797346,140.0022776574953
139.90625,0.073735,138.53962383250072,140.9925511533747,-2.4529273208739824,0.47404793723080074,139.740435611276
140.53125,0.0529,138.84602785826985,140.95838069756917,-2.1123528392993194,0.48754283361037665,139.48502134327873
139.59375,0.057507,138.96106203392065,140.85729694219367,-1.8962349082730157,0.46813957421434854,139.3896127575326
136.3125,0.091376,138.55359095177903,140.520645316846,-1.9670543650669572,0.40707503196410555,139.039779390696
136.6875,0.093458,138.2665000361207,140.23670862670926,-1.9702085905885554,0.41644360003912595,138.64040548780866
139.28125,0.097629,138.42261541517905,140.16593391361968,-1.7433184984406296,0.47789260467427447,138.38949428345416
140.53125,0.101541,138.74702073592073,140.19299436446266,-1.4459736285419353,0.5049477361802135,138.33893844982686
142.953125,0.077524,139.39411369962522,140.39744848561358,-1.0033347859883577,0.5532513323608114,138.31983917526972
142.46875,0.067536,139.86713466891365,140.55087822742,-0.6837435585063361,0.541863707359346,138.2894665333594
142.703125,0.113951,140.30344087369616,140.71030391427777,-0.40686304058161227,0.5467253869492508,138.42609679520623
142.78125,0.051871,140.6846422777429,140.86370732803496,-0.17906505029205277,0.5484455325460412,138.4031470456563
143.78125,0.040425,141.16104346578246,141.07982160003237,0.08122186575008072,0.5708928385956991,138.49092776284652
143.75,0.052313,141.5593444710467,141.27761259262257,0.28173187842412517,0.5699393457712467,138.68763728347156
140.5625,0.061233,141.40598378319336,141.22464128946535,0.18134249372801037,0.48158625059204396,138.89807597259215
140.03125,0.106353,141.19448627808669,141.13624193469016,0.058244343396523846,0.46854912956687084,139.42223958821813
136.625,0.085695,140.49148838915028,140.80207586545387,-0.3105874763035956,0.3947584782013303,139.40897064314854
135.5625,0.172853,139.73318248312717,140.41395913467952,-0.6807766515523497,0.3749237495840396,139.05284407068902
139.125,0.076689,139.63961594726143,140.3184806802588,-0.6788647329973685,0.47091485303155645,139.25779394616856
139.5625,0.088377,139.62775195537506,140.26248211135075,-0.6347301559756886,0.4814465744074381,139.60471616030216
137.375,0.066841,139.2811747314712,140.048594547547,-0.767419816075801,0.4348389548570868,139.52899124904053
136.640625,0.065511,138.87493631124485,139.7961523588398,-0.9212160475949531,0.4201344102256262,139.39514861789377
134.6875,0.054585,138.2307153402841,139.4177336655924,-1.1870183253083155,0.3830356675078896,139.1998224222679
135.375,0.076843,137.79137451870193,139.11827191258556,-1.3268973938836268,0.4030185939609324,139.00710133878889
132.140625,0.057369,136.92202843890163,138.60140917831998,-1.6793807394183489,0.34620697135388134,138.91528157961565
134.84375,0.034116,136.60229329445522,138.32306405399999,-1.720770759544763,0.4198170847614312,138.96001252416485
136.03125,0.05992,136.51444047992365,138.15330004999998,-1.6388595700763346,0.4491581772683563,138.8231635338091
133.6875,0.053361,136.0795265599354,137.82250004629628,-1.7429734863608815,0.4055635824528551,138.51737198904786
133.4375,0.069141,135.67306093532994,137.49768522805212,-1.8246242927221772,0.40109169961815677,138.03963118684206
132.28125,0.112016,135.15124386835612,137.11128261856678,-1.960038750210657,0.38021065736544607,137.4099685708317
132.21875,0.075872,134.7000909655321,136.74887279496923,-2.0487818294371323,0.37906189135356694,136.7277190021582
133.34375,0.069966,134.491423124681,136.49664147682336,-2.00521835214235,0.4134171962574109,136.35544911418143
137.71875,0.088834,134.98793495165316,136.5871680340957,-1.599233082442538,0.5237677492430449,136.2382412233423
135.515625,0.12888,135.06911803601423,136.50779447601454,-1.4386764400003074,0.47527914231151186,135.9352764061628
133.65625,0.065291,134.85175372278127,136.29656895927272,-1.4448152364914506,0.4383919142252172,135.66661914606846
133.96875,0.102763,134.71590699619955,136.1241379252525,-1.4082309290529622,0.44617174396408066,135.26867500029596
138.625,0.064056,135.31730591986116,136.30938696782638,-0.9920810479652289,0.5468905961978575,135.33105324913282
138.03125,0.050229,135.73483577834406,136.436932377617,-0.7020965992729487,0.533565348467946,135.39651811937756
136.140625,0.060705,135.79726488936805,136.41498368297871,-0.6177187936106634,0.49242207809459976,135.22986307786314
134.40625,0.076784,135.58326259869605,136.26618859535066,-0.6829259966546033,0.457565350383508,134.91854422205483
130.96875,0.090653,134.87333758351204,135.8737857364358,-1.0004481529237523,0.3975064156147084,134.560074561396
132.71875,0.072354,134.54186257066402,135.64007938558868,-1.0982168149246547,0.4379525918719087,134.37593905552086
130.015625,0.096166,133.8455183290234,135.22345313480432,-1.3779348057809102,0.3939590535743299,134.0860865288354
126.25,0.099943,132.6769770476352,134.55875290259658,-1.8817758549613757,0.34236426444215634,133.50888487548247
127.125,0.143315,131.8228267326144,134.00810453944126,-2.1852778068268606,0.3632327597648112,132.9907797628634
130.9375,0.101829,131.68662261990448,133.7806523513345,-2.0940297314300267,0.445758802243225,132.82889704542538
132.34375,0.046653,131.78771913991918,133.67421514012455,-1.8864960002053692,0.4728947512354434,132.70035129989256
133.3125,0.048541,132.02230081070084,133.64742142604126,-1.6251206153404212,0.4913696613622565,132.6865525884004
133.71875,0.083587,132.28329299366993,133.65270502411227,-1.3694120304423336,0.49929527729714274,132.70702224562194
131.1875,0.087746,132.11470945618225,133.47009724454838,-1.35538778836613,0.4520317577074738,132.65525075272026
128.8125,0.087375,131.6066772321542,133.1250900412485,-1.5184128090943148,0.4125697447999838,132.47355680259295
135.0,0.194316,132.12872688874586,133.2639722604153,-1.1352453716694413,0.5281429197838794,132.71380238593702
133.546875,0.09219,132.3469035212465,133.28492801890306,-0.9380244976565564,0.5031086480483968,132.50870955986085
129.1875,0.129114,131.86084144105473,132.98141483231765,-1.1205733912629228,0.43629440111571793,132.05356830114962
130.1875,0.066253,131.6034042962771,132.77445817807188,-1.1710538817947906,0.4542004961795225,131.92636620841907
129.84375,0.057024,131.332688250696,132.5573686833999,-1.2246804327038774,0.44892156024596624,131.7384462685259
132.125,0.087461,131.45458236597355,132.52534137351842,-1.070759007544865,0.491185782670135,131.50861443447494
132.25,0.072451,131.57695430966993,132.50494571622076,-0.9279914065508308,0.4934781250497739,131.35597166940192
132.0,0.07244,131.6420382620284,132.46754232983403,-0.8255040678056389,0.48873560794081405,131.22099235201625
132.84375,0.085422,131.8269169909471,132.49540956466114,-0.6684925737140475,0.505991364359133,131.16260812634002
133.453125,0.078514,132.07710283849372,132.56635144876032,-0.4892486102665998,0.5186278113796724,131.27211726241393
134.78125,0.08107,132.49312547872546,132.7304180081114,-0.2372925293859396,0.5458917641430581,131.37138563674154
134.015625,0.077825,132.72735617430615,132.82561852602907,-0.09826235172292286,0.5273492757010992,131.55886643409988
134.90625,0.070509,133.06257060902828,132.97973937595285,0.0828312330754386,0.5466408350571502,131.99353954155762
135.96875,0.084631,133.50967513071623,133.2011475703267,0.30852756038953544,0.5692295561867551,132.60010288602138
136.375,0.061999,133.95049434137528,133.4362477503025,0.5142465910727765,0.5778896845295824,132.84233215071157
