NVR Close,NVR Volume,EMA 12,EMA 26,MACD,RSI,VWMA
44.1875,6.8e-05,44.14660350896905,44.55696824199315,-0.41036473302409604,0.4682267677548244,43.829910217702206
44.625,0.000314,44.220202969127655,44.56200763147514,-0.3418046623474851,0.5025670067482921,43.83733194251275
44.375,0.000201,44.24401789695417,44.54815521432884,-0.30413731737466776,0.48335853270632373,43.801952044266834
44.125,6.3e-05,44.22570745126891,44.51681038363781,-0.2911029323689007,0.4642496557154322,43.72111119911294
44.75,8e-05,44.30636784338139,44.53408368855353,-0.22771584517214194,0.5157875230420585,43.712436506636074
44.625,6.4e-05,44.35538817516886,44.54081823014216,-0.18543005497329546,0.5053176094770468,44.020479812755994
44.375,0.000126,44.35840537898904,44.52853539827978,-0.17013001929073823,0.48415023047019207,44.08261083743842
44.5625,0.000202,44.389804551452265,44.531051294703495,-0.1412467432512301,0.5010321250958102,44.1310780705153
44.5625,0.000123,44.416373081998074,44.53338082842916,-0.11700774643108502,0.5010321250958102,44.19181208392173
46.75,0.000301,44.77539260784452,44.697574841138106,0.07781776670641705,0.6541685701223979,44.34288561275452
49.5,0.000479,45.50225528356075,45.053310038090835,0.44894524546991477,0.755683197875546,44.786955648759594
50.5,0.000385,46.27113908608986,45.45676855378781,0.8143705323020498,0.7808723389535909,45.255102264747194
51.75,0.0002,47.11404076515296,45.92293384609983,1.1911069190531265,0.8075783300197692,45.56153627124584
54.5625,0.000232,48.25995757051405,46.56290170935169,1.6970558611623545,0.8514474411406389,46.125813026749725
54.125,0.000257,49.16227179043496,47.1230571382886,2.039214652146356,0.8201250337696353,46.72595583876704
53.8125,0.000102,49.877691514983425,47.6185714243413,2.259120090642128,0.797555890999017,46.97296991346347
53.125,0.000185,50.377277435755204,48.02645502253824,2.3508224132169673,0.7487387153543625,47.3647710979107
52.0625,0.000199,50.63654244563902,48.32542131716503,2.3111211284739923,0.6795154940206116,47.8215841478963
51.8125,0.000201,50.81745899246379,48.58372344181947,2.233735550644319,0.6639608617337912,48.38554165723341
54.0,0.000504,51.3070806859309,48.98492911279581,2.3221515731350877,0.7235841657838341,49.6214273215119
54.0,0.001215,51.72137596501845,49.35641584518131,2.364960119837143,0.7235841657838341,50.66863381189031
54.25,0.00016,52.11039504732331,49.71890356035306,2.3914914869702457,0.7299353574559294,51.13666177306309
54.4375,0.001,52.468411193888954,50.06842922254913,2.3999819713398267,0.734855980369716,51.90335019743336
54.875,0.000222,52.83865562559835,50.424471502360305,2.4141841232380443,0.7464638805049693,52.0876924001924
55.8125,0.000133,53.29617014473706,50.82358472440769,2.4725854203293736,0.7697282064155114,52.25977742448331
55.875,0.00074,53.6929131993929,51.19776363371082,2.495149565682077,0.771235275344178,52.71396784381281
55.375,0.000533,53.95169578410169,51.507188549732234,2.4445072343694534,0.7300699532627324,53.04884375423844
55.0,6.8e-05,54.11297335577835,51.76591532382614,2.3470580319522085,0.699896541026989,53.30397845006217
54.8125,0.00048,54.220592839504754,51.99158826280198,2.2290045767027706,0.6846598898583058,53.54085209320696
54.75,0.000135,54.30204009496556,52.195915058149986,2.106125036815577,0.6793508834349278,53.83792900403768
53.8125,0.000424,54.22672623420163,52.31566209087961,1.9110641433220152,0.6037276296997356,54.11821186440678
52.75,0.00035,53.99953758278599,52.347835269332975,1.6517023134530149,0.5315141326257317,54.242753746594
52.75,0.000261,53.807301031588146,52.37762524938238,1.4296757822057629,0.5315141326257317,54.25747365220916
52.8125,0.000121,53.654254719036125,52.40983819387258,1.244416525163544,0.535306101299414,54.22378257887517
53.1875,0.000146,53.58244630072287,52.46744277210424,1.1150035286186295,0.5584018186811787,54.20624390583647
53.625,0.000121,53.58899302368858,52.55318775194837,1.0358052717402089,0.5843565704012906,54.20205265351487
53.5,8e-05,53.57530178927495,52.62332199254479,0.9519797967301642,0.5739764987240367,54.222226138446366
59.0,0.001775,54.40987074477111,53.09566851161554,1.3142022331555694,0.768679806004518,55.25006488637674
59.0,0.000303,55.11604447634478,53.533026399644015,1.5830180767007676,0.768679806004518,55.45838558887241
62.0,0.000699,56.175114556907126,54.16020962930002,2.0149049276071054,0.8205586445317203,56.050356903859026
63.25,0.001309,57.26355847122911,54.833527434537054,2.430031036692057,0.8369656476575714,57.365535320088306
62.0,0.002962,57.99224178334771,55.36437725420098,2.627864529146727,0.7619396188678278,58.56480778958017
61.0,0.000638,58.45497381667883,55.78183079092683,2.6731430257519975,0.7073145977607053,59.05880434782608
61.625,0.000233,58.942670152574394,56.21465813974707,2.728012012827321,0.7207877799923527,59.19143645208931
62.5,0.000447,59.48995166756295,56.680239018284325,2.809712649278623,0.7389084658178307,59.354508456659616
62.3125,0.001567,59.924189872553264,57.09744353544845,2.826746337104815,0.7280052991228995,59.924379544736006
62.625,0.000118,60.33969912292969,57.50689216245227,2.83280696047742,0.7350231380339626,60.14857603987907
62.375,0.000459,60.652822334786656,57.867492743011354,2.7853295917753016,0.719039689546792,60.257226005701625
62.375,0.001046,60.91777274481948,58.20138216945496,2.716390575364521,0.7190396895467919,60.623199939366394
62.375,0.000489,61.14196155330879,58.51053904579163,2.631422507517158,0.7190396895467919,60.74495312961322
61.9375,0.000322,61.26435208356897,58.76438800536262,2.4999640782063537,0.6864148600395623,60.99211661460657
61.75,0.000305,61.339067147635284,58.985544449409836,2.353522698225447,0.6723352963358743,61.22462875904784
61.25,0.000129,61.32536450953755,59.1532818976017,2.172082611935849,0.634934173687186,61.39157057803903
60.25,0.000371,61.15992381576254,59.23452027555713,1.9254035402054086,0.5669988590853052,61.437028441452775
59.1875,0.00031,60.85647399795292,59.23103729218253,1.6254367057703902,0.5051539108771085,61.47408737119054
57.3125,0.000473,60.311247229037086,59.08892341868753,1.2223238103495575,0.4184195752604377,61.40150516565729
56.875,0.000183,59.78259380918523,58.924929091377344,0.8576647178078858,0.4011135956489805,61.38762554816806
56.25,0.000234,59.23911783854135,58.72678619571976,0.5123316428215858,0.3771171395550674,61.62862189410175
55.5,0.000216,58.66386894030422,58.487764996036816,0.17610394426740328,0.35005385410132717,61.58647082334132
55.125,0.000469,58.1194275648728,58.238671292626684,-0.11924372775388292,0.3370303472500645,61.316154315960915
55.75,0.000125,57.754900247200055,58.05432527095063,-0.29942502375057245,0.3785301987146405,61.02531317591924
55.0,0.00021,57.3310694399385,57.828078954583916,-0.49700951464541276,0.35020088451223635,60.52766958293384
55.125,7.5e-05,56.99167414148643,57.627850883874,-0.636176742387569,0.358813857577874,60.43686544145997
55.6875,0.000185,56.79103196587313,57.48412118877222,-0.6930892228990899,0.3975144661175828,60.28744504073452
56.3125,9.2e-05,56.717411663431115,57.397334434048354,-0.6799227706172388,0.43809682842090614,60.10383064516129
56.75,5.4e-05,56.72242525367248,57.34938373522996,-0.6269584815574731,0.4652502173492011,59.4828431372549
56.5625,0.000144,56.6978213684921,57.29109605113885,-0.5932746826467508,0.45509995545619375,59.34851892717704
56.6875,4e-05,56.69623346564716,57.24638523253598,-0.550151766888817,0.46350328041829236,59.07520102339181
55.5,0.000329,56.512197547855294,57.11702336345924,-0.6048258156039452,0.4003391318173591,58.101945320715046
54.8125,0.001099,56.25070561741602,56.946317929128924,-0.6956123117129067,0.36898795871728046,57.03864165890028
55.375,0.000106,56.1159816762751,56.82992400845271,-0.7139423321776093,0.4097184343030844,56.69803602641289
55.625,7e-05,56.04044603377123,56.74067037819695,-0.7002243444257203,0.4274084782908959,56.369187525437525
56.25,0.000132,56.072685105498735,56.704324424256434,-0.6316393187576992,0.4701588658265214,56.23793725849094
55.375,0.000202,55.965348935422,56.60585594838558,-0.6405070129635817,0.42258957854005985,55.887729043807916
55.875,0.000194,55.95144909920323,56.55171847072739,-0.6002693715241563,0.45643354797892643,55.66635632556131
55.125,0.000116,55.824303083941196,56.446035621043876,-0.6217325371026803,0.4169549473689741,55.46953216374269
55.0625,3e-05,55.70710260948871,56.34355150096655,-0.6364488914778406,0.4137433678853266,55.40417273168365
54.25,0.000143,55.48293297725967,56.188473612006064,-0.7055406347463915,0.3734703890966659,55.31412800793848
54.5,0.0001,55.33171251921972,56.06340149259821,-0.731688973378489,0.3930470691603992,55.28307790549169
55.25,0.000165,55.31914136241669,56.00314953018353,-0.6840081677668408,0.4487003878447029,55.30209775685407
56.4375,0.000155,55.4911965374295,56.035323639058824,-0.5441271016293214,0.5232408571486953,55.33505561658886
57.75,0.000237,55.83870476244035,56.16233670283224,-0.32363194039189125,0.5893323164786134,55.51027467284623
58.625,0.000218,56.267365568218764,56.34475620632615,-0.07739063810738855,0.6265050477532556,55.69602794542114
57.0,0.000869,56.380078557723564,56.393292783635324,-0.013214225911760025,0.5304709341585481,55.94847052280312
57.375,3.1e-05,56.533143394996856,56.46601183669937,0.06713155829748274,0.5477010853788644,55.950890843482185
57.875,8.1e-05,56.739582872689645,56.5703813302772,0.1692015424124449,0.5703409581806629,55.976154449674965
59.0,0.000137,57.087339353814315,56.75035308359,0.3369862702243154,0.6168163069123384,56.05020767849124
60.9375,0.000255,57.6796717609198,57.060512114435184,0.6191596464846185,0.6808449495296941,56.31167005782822
60.125,0.000107,58.05587610539368,57.287511217069614,0.768364888324065,0.6330715225396214,56.46347256577469
59.875,6e-05,58.3357413199485,57.47917705284223,0.8565642671062648,0.6186865132310655,57.05593456572771
59.375,0.000138,58.495627270725656,57.619608382261326,0.8760188884643298,0.5898201765297773,57.20076308139535
59.6875,0.00036,58.678992305998634,57.77278553913086,0.9062067668677756,0.6023092777156295,57.4703418230563
59.75,3.7e-05,58.84376272046038,57.91924586956561,0.9245168508947756,0.6049003422087454,57.537861072902345
59.8125,0.000142,58.992799225004944,58.059486916264454,0.93331230874049,0.6076532238234608,57.75041958041958
59.75,0.000167,59.10929165192726,58.18471010765227,0.9245815442749858,0.6031276381020958,57.94708286358512
60.0,7.6e-05,59.24632370547691,58.31917602560395,0.9271476798729594,0.6154643734028786,58.084877423033085
61.8125,0.000127,59.64112005848047,58.5779407644481,1.0631792940323663,0.6905647154438144,58.24134882108183
61.375,7.4e-05,59.907870818714244,58.785130337451946,1.1227404812622979,0.6571999863056989,58.46834346719457
61.125,8.7e-05,60.095121461988974,58.95845401615921,1.1366674458297652,0.6382240582490629,58.646590263979554
59.875,0.000367,60.06125662168298,59.02634631125853,1.0349103104244506,0.5523478543598305,58.91807046979867
59.0,0.000152,59.89798637219329,59.02439473264678,0.873591639546504,0.5014807881220436,59.02471789360558
59.25,0.000157,59.798296161086625,59.041106233932204,0.7571899271544211,0.5152176477305488,59.11738056013179
59.9375,3.9e-05,59.81971213630407,59.10750577215945,0.7122063641446204,0.5517940164878392,59.157612619116364
61.625,0.000163,60.09744873071883,59.293986826073564,0.8034619046452676,0.6263202412359012,59.983564562930724
62.125,0.000133,60.40937969522363,59.503691505623664,0.9056881895999638,0.6451476299098057,60.11146817068905
63.75,0.000133,60.92332128057384,59.818232875577465,1.1050884049963727,0.6983428054613289,60.33993902439023
64.0,0.000121,61.39665646817786,60.127993403312466,1.2686630648653932,0.7056534359534228,60.55632556131262
66.375,0.000381,62.162555473073574,60.59073463269672,1.5718208403768514,0.7641343478482918,61.25798576630255
72.5,0.000892,63.752931554139174,61.47290243768215,2.2800291164570226,0.8480052003086997,63.92459274829217
72.625,0.000155,65.11786516119469,62.298983738594586,2.8188814226001,0.8491838447818624,64.33257498077414
70.75,0.000286,65.9843474440878,62.92498494314314,3.0593625009446654,0.7546522647577663,64.9548345270437
69.5,0.000495,66.5252170680743,63.4120230955029,3.113193972571395,0.6988022952226018,65.94577557361376
72.0,0.00022,67.36749136529363,64.04816953287306,3.31932183242057,0.7402126326014434,66.30326883444012
73.9375,0.00045,68.37826192447923,64.78071253043802,3.5975493940412093,0.7669540850036913,67.23526737967916
70.625,0.000436,68.72391393609782,65.21362271336854,3.510291222729279,0.6447567536699855,67.78703984627832
71.0,5e-05,69.074081022852,65.642243253119,3.4318377697329936,0.6515257321740128,67.94004168361123
70.625,7.4e-05,69.31268394241323,66.01133634548056,3.301347596932672,0.638425109216244,68.14084018499486
71.0,5.4e-05,69.57227102819581,66.38086698655607,3.1914040416397427,0.6460888240310703,68.27604489164088
71.8125,0.000108,69.91692163924262,66.7832101727371,3.133711466505517,0.6627669769879211,68.48239056720097
71.125,6.6e-05,70.1027798485899,67.10482423401584,2.9979556145740673,0.6354779423763618,69.2125821467689
69.75,0.000358,70.04850602572992,67.30076317964429,2.747742846085629,0.5837123846054012,69.5782723747642
70.125,8.9e-05,70.06027432946378,67.50996590707805,2.5503084223857257,0.5934393859035093,69.93340686795662
69.625,0.000201,69.99330904800782,67.66663509914635,2.326673948861469,0.574175085291398,70.00079650565263
70.125,0.000142,70.01356919446815,67.84873620291329,2.16483299155486,0.588558744986084,70.28628199834849
70.625,0.000102,70.10763547224228,68.05438537306786,2.05325009917442,0.6030002754326731,70.51898504051528
71.375,0.000144,70.30261463035885,68.30035682691468,2.0022578034441665,0.6243022527333328,70.73116189883915
73.5,0.000202,70.7945200718421,68.68551558047656,2.109004491365539,0.6771590331138956,71.0112385321101
72.0,0.00016,70.97997852232793,68.9310329448857,2.0489455774422254,0.611734300644869,71.42212852263023
72.25,0.000413,71.17536644196979,69.17688235637564,1.9984840855941428,0.6183526091860242,71.27479191438762
73.4375,0.00017,71.52338698935905,69.49248366331078,2.030903326048275,0.6489617227139892,71.3123222748815
75.3125,0.000341,72.10632745253459,69.92359598454702,2.1827314679875656,0.6910899196628193,71.66902046783628
77.125,0.000359,72.87843092137543,70.45703331902502,2.4213976023504102,0.7253970942411846,72.40165196907466
78.25,0.000111,73.70482616424074,71.03429011020835,2.6705360540323966,0.7443736618259741,72.58466191066998
78.75,0.000109,74.48100675435755,71.60582417611883,2.8751825782387215,0.7525580829933306,72.60180604499865
78.875,0.000137,75.15700571522562,72.14428164455448,3.0127240706711405,0.7546728024491909,73.10956858407079
78.25,0.000158,75.6328509898063,72.59655707829118,3.0362939115151164,0.7214716289161816,73.37190894797027
78.3125,0.000294,76.04510468368225,73.01996025767703,3.0251444260052267,0.7227850261711587,73.8172572619688
77.5625,0.000355,76.27855011696191,73.35644468303428,2.9221054339276264,0.6812694104279636,74.18592933565563
77.5625,9.5e-05,76.47608086819854,73.66800433614286,2.8080765320556793,0.6812694104279637,74.32998939091364
79.8125,0.000143,76.98937611924492,74.12315216309524,2.866223956149682,0.7343568296343406,74.57381214793044
79.6875,0.000245,77.40447210089955,74.53532607694004,2.869146023959516,0.7271111215576063,75.32438602015115
78.75,0.000298,77.61147639306886,74.84752414531485,2.7639522477540055,0.6734425319340859,75.67939399377842
79.150002,0.000175,77.84817264028902,75.16622620862486,2.6819464316641586,0.6841545092830885,76.11866430291353
79.0,0.000143,78.02537684947534,75.45020945243043,2.5751673970449076,0.6752097572557249,76.42274021425133
79.25,0.000267,78.21378041109452,75.73167541891706,2.4821049921774545,0.6826565839409715,76.73444381801343
80.75,0.000162,78.6039680401569,76.10340316566395,2.5005648744929516,0.7236047767416518,77.06238479363617
81.0,0.000218,78.97258834167123,76.46611404228143,2.5064742993897937,0.729861193305071,77.42489383184011
81.529999,0.000307,79.36603613526026,76.84121663174207,2.524819503518188,0.7431357060011005,77.89783834288889
81.440002,0.000181,79.68510780675868,77.18186739976117,2.503240406997506,0.7365173177720766,78.59457893744144
79.5,0.000181,79.65662968264195,77.35358092570479,2.3030487569371587,0.6103319389319746,78.8377630065436
79.099998,0.000125,79.57099403915858,77.48294515343036,2.088048885728213,0.5879642228283993,79.14169952128968
76.5,0.000426,79.09853341774956,77.41013440132441,1.6883990164251514,0.46792408644799965,79.04451577602906
76.0,0.000224,78.62183596886501,77.3056800012263,1.3161559676387071,0.4489418513978627,78.90457227315578
78.080002,0.000525,78.53847689673194,77.36303718632065,1.1754397104112826,0.5336891556686854,78.8152717761322
79.800003,0.000238,78.73255783569626,77.54355317251913,1.1890046631771298,0.589859916857473,78.86278926869748
79.410004,0.000223,78.83678032251221,77.68180878936955,1.1549715331426569,0.5730055252296186,78.9081466965803
79.260002,0.000213,78.90189134981802,77.798711990157,1.1031793596610129,0.5663031092063238,78.9608586081366
80.099998,0.000203,79.08621544984602,77.96917762051575,1.1170378293302718,0.5948803769160765,79.11932171842335
80.129997,0.00017,79.24679722679278,78.12923831529235,1.1175589115004243,0.5959044541262718,79.1878267240197
79.510002,7.2e-05,79.28729026882466,78.2315171067522,1.0557731620724695,0.5641634639137777,79.17343776436032
80.550003,0.000118,79.48155376592857,78.40325680254833,1.0782969633802395,0.6024194357017485,79.18160277892144
82.400002,0.000205,79.93054580193956,78.69931200235956,1.2312337995799965,0.6596495206991285,79.36176490607859
83.5,0.000305,80.47969260164118,79.05491852070331,1.4247740809378655,0.6883731431524975,79.65009606724367
85.0,0.000276,81.175124509081,79.49529492657713,1.6798295825038707,0.7227360782495708,79.98843131687863
87.209999,0.000634,82.10356673845315,80.06675448757142,2.036812250881738,0.7640228418580555,80.94241355273671
88.93,0.000262,83.15378724022959,80.72329119219576,2.430496048033831,0.7902065263041906,81.35837881805718
95.25,0.000361,85.01474304942505,81.79934369647756,3.215399352947486,0.8542159446802423,82.32865921985142
99.919998,0.000399,87.30785919566735,83.14161438562738,4.16624481003997,0.8826964326746658,83.6887290308931
103.400002,0.000539,89.783573473257,84.64223569039572,5.141337782861271,0.8985945731106989,85.62440120547464
100.589996,0.000384,91.44610001583284,85.82355126888493,5.622548746947913,0.8038562507417275,86.78592357404268
100.839996,0.0003,92.89131478262779,86.93588050822679,5.955434274401,0.805817753237612,87.63781799967089
102.970001,0.000471,94.44188189299275,88.12359313724703,6.318288755745726,0.8221378671606749,89.59243555292389
103.25,0.000665,95.79697698637848,89.24406771967318,6.552909266705299,0.8242291894228622,91.44021643379553
104.730003,0.000272,97.1712886807818,90.39117403673443,6.780114644047373,0.8352557133841237,93.12467515388272
103.260002,0.000261,98.10801380681536,91.34442055253187,6.763593254283492,0.7827332178508122,94.04313280104216
102.0,0.00029,98.70678091345916,92.1337227338258,6.57305817963335,0.7397920505752217,94.91355142765624
96.18,0.000222,98.31804538831159,92.43344697576464,5.88459841254695,0.5811883217562699,95.47765777984085
96.599998,0.000253,98.05373040549442,92.74208038496725,5.311650020527168,0.5880519710320394,96.00492469592815
102.0,0.000255,98.66084880464912,93.42785220830301,5.232996596346112,0.6642414155583343,96.65093354538509
100.449997,0.000216,98.93610237316464,93.94801108176205,4.988091291402597,0.6283197558318485,96.95816213053229
94.440002,0.000295,98.24439462344701,93.98445485348337,4.259939769963637,0.5125722177354394,97.13198668099052
96.5,0.000375,97.97602621983978,94.17079153100313,3.8052346888366486,0.5436069123954304,97.52758893461265
91.25,0.000277,96.94125295524904,93.95443660278067,2.9868163524683666,0.46274308025542027,97.89001543527901
87.459999,0.000352,95.48259850059534,93.47336715072285,2.0092313498724934,0.41477556559590334,97.8739598761824
81.75,0.000392,93.36989103896529,92.60496958400265,0.7649214549626464,0.3550596617799273,97.93833042493787
86.5,0.000361,92.31298472527833,92.15274961481727,0.1602351104610591,0.4287401970424458,97.68342340590779
90.080002,0.000384,91.96944892138934,91.99921275446043,-0.029763833071086765,0.4772164954242858,97.39026701206377
89.199997,0.000364,91.54337939502176,91.79186343931521,-0.2484840442934484,0.46673194376989974,96.8142535956986
93.300003,0.000257,91.81362918040303,91.90357748084742,-0.08994830044439084,0.5196799013576447,96.14424444839001
91.0,0.000617,91.68845546034102,91.83664581559947,-0.1481903552584498,0.49027166177739107,95.43466930367786
92.379997,0.000361,91.7948464664424,91.87689405148099,-0.08204758503859466,0.5082524903034534,95.04211386988472
92.150002,0.00033,91.8494857792974,91.8971242698898,-0.04763849059240499,0.5050548149299515,94.35253720341227
103.980003,0.000654,93.71571919786703,92.79215232397203,0.9235668738949983,0.6329668083751421,94.40845203417796
98.0,0.000207,94.3748393212721,93.17791881849261,1.1969205027794914,0.5548994062318088,94.10144453250037
101.0,0.000231,95.39409481030717,93.75733223934502,1.6367625709621478,0.5827052601662377,93.98239221126549
107.75,0.000933,97.29500330102914,94.79382614754168,2.501177153487461,0.6375673755043173,95.41642599100327
109.650002,0.001067,99.19577233164003,95.89428361809415,3.3014887135458792,0.6514579370960288,97.25210771348243
99.5,0.000608,99.2425765883108,96.16137372045755,3.08120286785325,0.533767450079985,97.43154799789127
106.400002,0.000356,100.3437189593399,96.91979063005328,3.4239283292866105,0.588227727760272,97.66633025610744
102.279999,0.000197,100.64160819636453,97.3168431019012,3.3247650944633307,0.5471314982856946,97.70202539719193
103.75,0.000263,101.11982232000076,97.79337324250112,3.326449077499646,0.5589708669791242,97.99935992115073
108.989998,0.000816,102.33061857846218,98.62275285416771,3.7078657242944644,0.5991950877754221,99.05515039891439
106.050003,0.000328,102.90283156639107,99.17291953163678,3.7299120347542924,0.5678988929020407,99.54604468330028
101.199997,0.000235,102.64085701771552,99.32307341818219,3.3177835995333282,0.5196777211587066,100.06417512353532
105.459999,0.000308,103.0745711688362,99.77766049831683,3.2969106705193667,0.5553885241451759,101.0601276302805
107.0,0.000285,103.67848329670755,100.31264860955262,3.36583468715493,0.5678954788875955,101.84970491694125
113.050003,0.000862,105.12025555875255,101.25615634217836,3.864099216574189,0.6138516997794706,103.37726423019721
122.400002,0.001014,107.77867808817523,102.82236713164662,4.956310956528611,0.6719241804454289,105.83970570168195
124.599998,0.000471,110.3665734592252,104.43552497374687,5.931048485478328,0.6839674144513554,107.02858485645271
123.599998,0.000827,112.40248492703671,105.85511556828413,6.547369358752576,0.6718939358650019,109.30755670288808
116.599998,0.001313,113.04825616903106,106.65103278544827,6.397223383582798,0.5929854411388021,110.69506881928352
119.599998,0.000822,114.05621645071858,107.61021539393359,6.4460010567849935,0.6139128876456748,111.83431810612869
121.0,0.000986,115.12449084291572,108.60205129067924,6.522439552236477,0.623638207842571,113.00292923868413
124.5,0.001012,116.56687686708253,109.77967712099931,6.787199746083218,0.6475411363349531,114.14261085016236
132.979996,0.002337,119.0919721183006,111.49821926018456,7.593752858116048,0.6976453769406933,117.27152788484044
131.5,0.001134,121.00089948471589,112.97983264831905,8.021066836396841,0.6794902677243032,118.9130653755003
127.75,0.000788,122.03922264091344,114.07391911881393,7.965303522099504,0.6344387665514832,120.03906411268545
125.099998,0.000608,122.51011115769599,114.89066570260549,7.619445455090499,0.6039642465783766,121.07935276286592
127.519997,0.001368,123.28086282574276,115.82617172463472,7.45469110110804,0.6218286867580737,121.95807131726556
125.0,0.001262,123.54534546793619,116.50571455984695,7.0396309080892365,0.5918878481352835,122.41088511174364
127.75,0.000729,124.192215395946,117.33862459245088,6.853590803495109,0.6137445763138097,122.91360019531564
127.75,0.000475,124.73956687349275,118.10983758560268,6.629729287890072,0.6137445763138097,123.70939076270098
118.5,0.001095,123.77963350834003,118.13873850518766,5.640895003152366,0.507679247745739,123.71429825815628
109.400002,0.001221,121.56738250705695,117.49142468998858,4.075957817068371,0.42911213124587233,123.07006846825607
114.25,0.001432,120.44163135212511,117.25131915739684,3.1903121947282784,0.47568457074443876,122.7104837843421
115.330002,0.000517,119.65522683641356,117.10899936796002,2.5462274684535373,0.4857451787625578,122.74312714230751
115.800003,0.000606,119.06211547696532,117.01203667403705,2.050078802928269,0.4903285057295524,122.95034799360548
114.099998,0.000367,118.29871278820143,116.79633010558985,1.5023826826115823,0.47387705324296653,122.81147201992772
113.75,0.000665,117.59891082078582,116.5706760236943,1.028234797091514,0.4703778912100603,122.46040502801063
