NEE Close,NEE Volume,EMA 12,EMA 26,MACD,RSI,VWMA
5.882813,0.048288,5.722469227960577,5.635968943912988,0.08650028404758903,0.5925367352649539,5.721121496886297
5.6875,0.067904,5.7170893467358725,5.639786059178693,0.07730328755717952,0.518536450850176,5.726465019970771
5.65625,0.065408,5.707729447238045,5.641005610350642,0.06672383688740346,0.5076131344419671,5.722023421737894
5.671875,0.05548,5.702213378432193,5.64329223180615,0.05892114662604264,0.5131356617898462,5.71756985910852
5.648438,0.061984,5.693940243288779,5.64367339982051,0.05026684346826915,0.5040043664030527,5.716753429616958
5.6875,0.052792,5.692949436628966,5.646919814648621,0.046029621980345325,0.5193562144900381,5.711841390173278
5.726563,0.04792,5.698120754070664,5.652819309859834,0.045301444210830155,0.5348608481363314,5.709510512481101
5.664063,0.045096,5.692881099598254,5.653652175796143,0.03922892380211085,0.5066973917295391,5.707319719909011
5.875,0.073672,5.7208993919677535,5.670048310922355,0.050851081045398594,0.5859410860984399,5.711690842110931
5.835938,0.049416,5.738597639357329,5.6823364360392175,0.0562612033181118,0.5677525888079712,5.706874255271043
5.90625,0.02488,5.764390310225432,5.698922625962238,0.0654676842631936,0.5922860113847881,5.706661281760955
6.085938,0.06208,5.813859185575366,5.727590431446517,0.08626875412884871,0.6473693333120625,5.713788719590305
5.945313,0.047768,5.834082849333002,5.7437180291171455,0.09036482021585623,0.5811915868461084,5.718394291133308
6.078125,0.06464,5.871627795589463,5.768488915849209,0.10313887974025349,0.6206351718004777,5.740443201698205
5.898438,0.049088,5.875752442421853,5.778114773934453,0.0976376684874003,0.5457465244916831,5.7651308710612215
5.84375,0.062688,5.870828989741568,5.782976642531901,0.08785234720966706,0.5249837434391637,5.790714316708352
5.953125,0.04024,5.883489914396712,5.795580224566575,0.0879096898301368,0.5609594925320397,5.811728887802638
5.976563,0.030896,5.897808850643372,5.808986356080163,0.08882249456320945,0.5685011735399786,5.824552497201345
5.953125,0.04304,5.906319027467469,5.819663292666817,0.0866557348006518,0.5581754852777558,5.836686985135681
6.015625,0.065832,5.923135330934012,5.834178974691498,0.08895635624251419,0.5800783087771668,5.844809527951718
6.085938,0.208432,5.948181895405703,5.852827791381017,0.09535410402468614,0.6038701554313706,5.884525369438412
6.109375,0.050256,5.972980834574056,5.871831288315757,0.10114954625829853,0.6117661050297896,5.905063559696672
6.21875,0.068112,6.0107914754088165,5.897528970662738,0.11326250474607846,0.6471168414471471,5.936318091856595
6.140625,0.04888,6.03076586380746,5.9155360839469795,0.11522977986048044,0.6047580717475314,5.956905532248151
6.210938,0.034608,6.058484653990927,5.937417707358314,0.12106694663261308,0.6283378262280308,5.980754757737948
6.195313,0.044496,6.079535168761554,5.956521062368809,0.1230141063927448,0.6194931516132514,6.002293163230181
6.179688,0.070832,6.094943296644392,5.973051946637786,0.12189135000660656,0.6102424273241042,6.024047817005245
5.9375,0.075584,6.070721251006793,5.970418469109061,0.10030278189773156,0.4884822452318906,6.032022085671032
6.078125,0.0702,6.071860289313441,5.978396730656539,0.09346355865690192,0.5452231012974862,6.0442373881224585
6.023438,0.055064,6.064410706342143,5.981733120978277,0.08267758536386527,0.521018679497015,6.051750450578837
6.039063,0.053928,6.0605110592125815,5.98597977868359,0.0745312805289915,0.5274732518153229,6.054105409393389
6.09375,0.060992,6.0656247424106455,5.993962758040361,0.07166198437028459,0.5503138344477825,6.054460133348748
6.101563,0.029336,6.0711537051167,6.001933146333668,0.0692205587830319,0.5536334730633217,6.059834848917487
6.046875,0.033528,6.06741851971413,6.005262172531174,0.06215634718295604,0.5244495355829267,6.058483051323042
5.960938,0.034752,6.0510369012965715,6.001978900491828,0.04905800080474343,0.4814970765820499,6.062262708574793
6.101563,0.064128,6.058810147250945,6.009355500455396,0.04945464679554945,0.5468931910585848,6.075970662490196
6.0625,0.047672,6.059377816904646,6.013292130051292,0.04608568685335346,0.5270090625592708,6.0795833381512026
5.921875,0.03824,6.038223537380854,6.006520490788233,0.03170304659262069,0.4619010262398884,6.077205992834197
5.96875,0.030944,6.027535300860722,6.003722676655772,0.02381262420495034,0.48475157404017305,6.078879425887321
6.09375,0.071984,6.03772217765138,6.010391367273863,0.027330810377517167,0.5407570354511111,6.083270994093802
6.132813,0.093056,6.0523515349357835,6.0194596363646875,0.03289189857109598,0.5569636869767721,6.08703685110051
6.21875,0.061008,6.077951298791817,6.034221885522858,0.04372941326895852,0.5911472249972756,6.093394480127725
6.226563,0.065104,6.100814637439229,6.048469375484128,0.05234526195510103,0.5942127047425351,6.093515833793217
6.1875,0.07796,6.1141508470639625,6.058767940263081,0.055382906800881315,0.5711549049166187,6.09802835162419
6.294922,0.07436,6.141961793669506,6.076260833576927,0.06570096009257931,0.615357295216598,6.1073361320882995
6.140625,0.03196,6.141756133104967,6.081028549608265,0.0607275834967016,0.5307371565276198,6.104836897895202
6.1875,0.127912,6.148793651088818,6.0889153237113565,0.05987832737746146,0.5509402997779816,6.10923841466396
6.226563,0.022872,6.160758166305923,6.099111447880885,0.061646718425038216,0.5676455025866517,6.122918872524018
6.203125,0.032456,6.167276140720396,6.106816155445264,0.06045998527513241,0.5543210708138606,6.128109812942986
6.28125,0.052712,6.184810580609566,6.119737180967837,0.06507339964172942,0.5889559756571785,6.140632144519342
6.375,0.07332,6.2140704912850175,6.138645537933183,0.07542495335183474,0.6264691882170366,6.160788110554517
6.625,0.112592,6.277290415702707,6.174671794382577,0.10261862132013011,0.7040377380788674,6.208713550810616
6.640625,0.07276,6.333188044056136,6.2091868466505336,0.12400119740560278,0.7081174738622193,6.237064800360857
6.679688,0.038528,6.3864957295859615,6.244038783935679,0.14245694565028266,0.7185624625272816,6.256202011434918
6.765625,0.080712,6.44482330964966,6.282674799940444,0.16214850970921635,0.7405582269128766,6.296647868394371
6.765625,0.040128,6.494177415857404,6.3184488888337444,0.1757285270236597,0.7405582269128768,6.32178629377026
6.730469,0.026336,6.530529967263957,6.348968897068282,0.18156107019567536,0.7140797859794481,6.340663698735615
6.601563,0.055576,6.541458126146425,6.3676795713595205,0.17377855478690485,0.6257348068497669,6.3652267758250956
6.6875,0.057864,6.563926106739284,6.391369973481037,0.17255613325824637,0.6562663608035797,6.389585895896629
6.648438,0.030368,6.5769279364717015,6.410412049519478,0.1665158869522232,0.631066197330881,6.41333683418487
6.59375,0.034664,6.5795159462452855,6.423992638443961,0.1555233078013245,0.5965297567698171,6.441012586237332
6.609375,0.034568,6.584109646822934,6.43772466522589,0.14638498159704394,0.6032112673018384,6.45797142575817
6.679688,0.036936,6.598814008850175,6.455647875209157,0.14316613364101816,0.6326892067690509,6.478835656302261
6.611328,0.034424,6.600739238257841,6.467179736304775,0.13355950195306576,0.5870279675943816,6.504299915798358
6.609375,0.0612,6.602067816987404,6.477712718800717,0.12435509818668677,0.5857273858005233,6.525096008552891
6.601563,0.03916,6.601990152835495,6.486886813704367,0.11510333913112802,0.5801901388158679,6.539444250968935
6.03125,0.306632,6.514183975476188,6.453135938615155,0.061048036861032884,0.332821232215909,6.450354354028918
6.289063,0.24144,6.479549979249082,6.440982387606625,0.038567591642457266,0.44750005588097985,6.427225125521755
6.53125,0.207824,6.487503828595377,6.447668877413541,0.03983495118183633,0.5293421956410186,6.444866624551821
6.650391,0.30168,6.512563393426857,6.462685330938465,0.04987806248839277,0.5635901311382613,6.482300611879291
6.625,0.086288,6.529861332899649,6.4747086397578375,0.05515269314181115,0.5543324402635653,6.492923730333531
6.720703,0.067816,6.559221589376626,6.49293044422022,0.06629114515640566,0.5821903298371482,6.493234445927121
6.742188,0.059656,6.587370267934068,6.511393966870574,0.07597630106349396,0.5884104111212423,6.495475425679226
6.578125,0.066272,6.585947919021134,6.516337006361642,0.06961091265949193,0.524230405188386,6.4946089098475355
6.525391,0.058808,6.57663146994096,6.517007672557076,0.05962379738388357,0.5051577492797937,6.483749642073132
6.673828,0.065728,6.591584782257735,6.528623993108404,0.06296078914933112,0.5543114867410409,6.484380835057975
6.671875,0.06,6.603937123448852,6.539235178804078,0.0647019446447743,0.5535324147547575,6.486881575517175
6.703125,0.050816,6.619196796764413,6.551375165559332,0.06782163120508145,0.5640897248468196,6.489307832946402
6.798828,0.101624,6.646832366492965,6.569705005147529,0.0771273613454353,0.5956257565495595,6.499578887377794
6.84375,0.098984,6.677127387032508,6.590004634395861,0.08712275263664715,0.6098921070516883,6.5142458452038206
6.875,0.062344,6.707569327489045,6.61111540221839,0.0964539252706551,0.6199373448885577,6.52390940656155
6.796875,0.058704,6.721308661721499,6.624875372424436,0.09643328929706385,0.5797455326146765,6.530234514173881
6.804688,0.045976,6.734136252225884,6.638194826318922,0.09594142590696197,0.5826595540588104,6.533654646001496
6.835938,0.12884,6.749798059575748,6.652842468813817,0.09695559076193128,0.5947629280763416,6.550371621541604
6.757813,0.056112,6.751031127333325,6.660618063716497,0.0904130636168281,0.5516871124746052,6.554080647748607
6.695313,0.063488,6.742459107743583,6.663188058996757,0.07927104874682644,0.5192852288494167,6.557327357100309
6.648438,0.04028,6.727994321936878,6.662095462034034,0.06589885990284383,0.49576718772598505,6.643135754159819
6.625,0.031664,6.712149041638897,6.6593476500315125,0.052801391607384396,0.4839647197100424,6.692708336887531
6.6875,0.051576,6.708356881386759,6.661433009288437,0.04692387209832205,0.5169863568819274,6.714091540512484
6.671875,0.050376,6.702744284250334,6.6622064900818865,0.04053779416844794,0.5082303816954631,6.72718416121322
6.773438,0.035376,6.713620240519513,6.670445861186932,0.04317437933258095,0.5603533764141835,6.735517395727178
6.851563,0.087824,6.734842203516511,6.683861945543456,0.0509802579730545,0.5958396625604119,6.744302565628413
7.03125,0.046192,6.780443402975509,6.709594394021718,0.07084900895379054,0.6631787985242663,6.754913978949773
7.1875,0.03836,6.843067494825431,6.744994809279369,0.09807268554606186,0.7086391777006567,6.777873026742963
7.246094,0.051864,6.905071572544595,6.782113267851267,0.12295830469332802,0.7236994619149731,6.809787945565226
7.369141,0.08708,6.976466869076196,6.825596803565988,0.1508700655102082,0.7526177819166888,6.855996974393178
7.539063,0.208016,7.06302011998755,6.878446151449989,0.18457396853756158,0.7859370929311787,6.965732853855547
7.625,0.099448,7.149478563066389,6.933746436527768,0.2157321265386214,0.8005669450442835,7.020373079549735
7.644531,0.116832,7.225640476440791,6.986397144933118,0.23924333150767296,0.8038480499914077,7.085769886951326
7.775391,0.115184,7.310217480065285,7.044841134197331,0.26537634586795367,0.8246624986833488,7.155838943060691
7.820313,0.080424,7.388693713901395,7.102283494627159,0.28641021927423616,0.8312811974789982,7.2033399638193485
7.585938,0.115224,7.419038988685795,7.1381097542844065,0.2809292344013885,0.6858206419803698,7.2471719858851085
7.601563,0.108816,7.447119605811057,7.1724396243374136,0.2746799814736436,0.6897186823782748,7.28369271299263
7.578125,0.058008,7.467274281840124,7.202490392905013,0.26478388893511173,0.6761665517691944,7.3321759579598265
7.625,0.060424,7.491539776941644,7.233787400837975,0.2577523761036691,0.689314616245494,7.3644576744866965
7.710938,0.062224,7.525293349719853,7.269131889664791,0.25616146005506124,0.7123715035479038,7.405903688230331
7.914063,0.071128,7.585104065147567,7.316904564504436,0.2681995006431306,0.7580726984518377,7.448196443141035
7.994141,0.0514,7.648032824355633,7.367070226392996,0.28096259796263734,0.7733611837603994,7.482115515992221
7.992188,0.073864,7.700979774454767,7.413375246660181,0.2876045277945858,0.772079693181429,7.530728601637511
8.220703,0.100216,7.780937193769418,7.473177302463132,0.30775989130628645,0.811449095418048,7.598125815951039
8.53125,0.07348,7.896369933189508,7.551553057836233,0.344816875353275,0.8494961273896248,7.65541752924957
8.03125,0.090424,7.917120712698814,7.587086164663178,0.3300345480356359,0.6293121812698352,7.716626417134885
7.984375,0.167664,7.927467526129766,7.616514967280721,0.3109525588490447,0.61326393311569,7.75845557534534
7.796875,0.087,7.907376368263648,7.629874969704371,0.27750139855927713,0.5525639317432363,7.7718925674544375
7.976563,0.069824,7.918020465453856,7.655555564541085,0.2624649009127715,0.5940338852422946,7.793805027745323
8.046875,0.04056,7.937844239999417,7.6845421893898935,0.2533020506095234,0.6092936584323662,7.8193402580014695
8.171875,0.064528,7.973848972307199,7.720640916101754,0.2532080562054446,0.6355233536695059,7.866830646272981
8.25,0.056264,8.016333745798399,7.759852700094216,0.2564810457041826,0.6512807134932251,7.894247865170051
8.148438,0.050312,8.03665747721403,7.788636796383534,0.24802068083049633,0.6141112173561322,7.920524994614795
8.4375,0.077152,8.09832555764264,7.836700737392161,0.2616248202504794,0.6715642910190618,7.956833585635329
8.5,0.06056,8.160121625697618,7.885834016103853,0.27428760959376497,0.6825688919042976,7.98534017248316
8.460938,0.041592,8.206401067897986,7.928434311207272,0.2779667566907138,0.6675151591656738,8.030242577743204
8.4375,0.06284,8.241954749759834,7.966142880747474,0.27581186901236077,0.6581359955509177,8.081134501276537
8.125,0.167648,8.223961711335244,7.9779100747661795,0.2460516365690646,0.5476472494448775,8.105025968619533
8.125,0.135856,8.208736832668283,7.9888056247835,0.21993120788478304,0.5476472494448775,8.12479410167176
8.117188,0.079344,8.194652396873161,7.998315430355093,0.19633696651806876,0.5449946223751716,8.140301881089455
7.953125,0.04664,8.157494335815752,7.99496799106953,0.16252634474622152,0.49118572189807874,8.144911283106097
7.898438,0.047008,8.11763951492102,7.987817621360676,0.12982189356034368,0.47437292641567524,8.142502517817949
7.710938,0.083776,8.055070051087016,7.967308019778405,0.08776203130861138,0.4211462890521405,8.126871329775977
8.09375,0.090704,8.061020812458244,7.976674092387412,0.08434672007083144,0.5356931475492337,8.119083319060794
8.265625,0.04256,8.09249837977236,7.998077863321678,0.09442051645068261,0.5762390649021866,8.103689431135486
8.25,0.072832,8.116729398268921,8.016738762334887,0.09999063593403434,0.5713543460640162,8.114828652657147
8.25,0.060648,8.137232567766011,8.034017372532302,0.10321519523370881,0.5713543460640161,8.135744936123448
8.0625,0.037352,8.125735249648164,8.036127196789169,0.08960805285899553,0.511062137370837,8.155014273002884
7.976563,0.052256,8.102785672779216,8.031715034064046,0.07107063871517028,0.48576089712482046,8.157301896149537
8.085938,0.061888,8.100193723120874,8.035731550059301,0.06446217306157287,0.5184379526729344,8.157346692740129
8.039063,0.03068,8.090788996486893,8.035978324128983,0.054810672357909596,0.5036663157624048,8.153983863407937
8.015625,0.015208,8.079225304719678,8.0344706704898,0.044754634229878576,0.4960555888872959,8.148283609542727
8.125,0.022976,8.086267565532035,8.041176546749814,0.045091018782221326,0.5316236648821493,8.147862730529187
8.15625,0.064328,8.097034093911722,8.049700506249827,0.04733358766189433,0.5415790672958949,8.130782267878963
8.25,0.105384,8.120567310232996,8.064537505786877,0.05602980444611916,0.5710361991285812,8.123369452049154
8.1875,0.03644,8.130864647120227,8.073645838691553,0.057218808428673995,0.5458538733141591,8.114478903297558
8.25,0.047632,8.149193162947885,8.086709109899585,0.062484053048299515,0.5664441386880908,8.103839547001138
8.296875,0.038392,8.171913445571287,8.102276953610728,0.06963649196055854,0.5817598781070604,8.107136326845886
8.34375,0.060472,8.19834983856032,8.12016384593586,0.07818599262446035,0.5970879607985596,8.117972075270856
8.382813,0.106136,8.226728786474117,8.1396193388295,0.08710944764461814,0.6099179732785814,8.1430509207344
8.289063,0.098248,8.2363186654781,8.150689239656943,0.08562942582115696,0.5635380086128842,8.162799958717189
8.25,0.07756,8.238423486173778,8.158045592274947,0.08037789389883088,0.5449433031988989,8.178719334826523
8.164063,0.012448,8.226983411377812,8.158491326180506,0.0684920851973061,0.5054314305640318,8.213112151832572
8.140625,0.030968,8.213697501935073,8.15716789461158,0.056529607323492215,0.49489212773435487,8.221099659838725
8.28125,0.086048,8.224090193945063,8.16635916167739,0.0577310322676734,0.554866606584623,8.224034474877806
8.289063,0.055704,8.234086010261207,8.175448334886472,0.058637675374734854,0.5580066672322519,8.225607220304369
8.28125,0.049576,8.241342008682558,8.183285495265253,0.058056513417305666,0.5537995449200458,8.226781101041025
8.21875,0.058456,8.237866315039089,8.185912495615975,0.0519538194231135,0.5200230031763883,8.231882614944183
8.140625,0.050192,8.222906112725383,8.182557866311088,0.04034824641429502,0.48056715627561936,8.23978492856009
8.140625,0.057792,8.2102474799984,8.179451728065821,0.030795751932579662,0.48056715627561936,8.24321647922219
8.125,0.055976,8.19713248307557,8.175418266727611,0.021714216347959336,0.47225592076998646,8.242903313787684
8.132813,0.035536,8.187237177987022,8.172262321044084,0.01497485694293843,0.4771255001106044,8.242507125786776
8.085938,0.06328,8.171652689065942,8.16586792689267,0.005784762173272284,0.4502807364915035,8.236452998212616
7.9375,0.069352,8.135629198440412,8.14895178415988,-0.013322585719468094,0.3777923248785423,8.223427074767981
8.0625,0.052176,8.124378552526503,8.142547948296185,-0.01816939576968224,0.457058492659418,8.213625736333844
8.15625,0.024112,8.12928185213781,8.14356291508906,-0.014281062951249979,0.5077128642689596,8.213243965941512
8.015625,0.038912,8.111796182578146,8.13408603248987,-0.02228984991172389,0.4412173416245153,8.204824979467348
8.195313,0.073784,8.12464492371997,8.138621363416547,-0.013976439696577359,0.5265457222970935,8.201163084638742
8.296875,0.0976,8.151141858532283,8.150343855015322,0.000798003516960577,0.5668105044996085,8.201765307179425
8.460938,0.107544,8.19880280337347,8.17335082871789,0.02545197465557969,0.6226403983023449,8.209007883004928
8.757813,0.092544,8.284804372085244,8.216644322886935,0.06816004919830831,0.6983902690160836,8.24509127990181
8.859375,0.08472,8.373199853302898,8.264254002673088,0.10894585062981044,0.7191598612871687,8.288260439300757
8.851563,0.03532,8.446794183563991,8.307758372845452,0.1390358107185392,0.7150808636749046,8.305841610846906
9.0625,0.036264,8.541518155323377,8.363665160042085,0.17785299528129173,0.7554198062494983,8.33242027585869
8.992188,0.039912,8.61085197758132,8.410222407446375,0.20062957013494476,0.7188836491498919,8.358495098470247
8.84375,0.026632,8.646682442568808,8.442335562450346,0.2043468801184627,0.6476662526622528,8.373099992136943
8.96875,0.032344,8.696231297558223,8.481329224491061,0.21490207306716158,0.6767110254304028,8.394133416245161
8.78125,0.06212,8.709311097933881,8.503545578232464,0.20576551970141743,0.5971867297766877,8.424324009393441
8.390625,0.07304,8.660282467482515,8.495181090955985,0.16510137652653079,0.4725859339818503,8.434486607786292
7.890625,0.132456,8.541873626331359,8.450399158292578,0.0914744680387809,0.3670254259212737,8.389858031263982
7.921875,0.075328,8.44648922228038,8.411249220641276,0.03524000163910479,0.37640084945978924,8.37355561795278
7.960938,0.057072,8.371789034237246,8.377892833927108,-0.006103799689862299,0.38859176081177854,8.361791206930969
7.898438,0.041664,8.298965798200747,8.342377661043619,-0.043411862842871685,0.3759287971524967,8.360315300647459
7.796875,0.10288,8.221721060016016,8.301970056521869,-0.08024899650585304,0.3556472353103529,8.338049196003807
7.179688,0.090688,8.061408281552014,8.218838052335064,-0.15742977078305032,0.2628445236394146,8.269613886454893
7.296875,0.155632,7.943787776697858,8.150544492902837,-0.20675671620497837,0.3001843447540355,8.16754704176714
7.25,0.12756,7.837051195667419,8.083837493428552,-0.24678629776113326,0.2937741208447143,8.095622621042985
7.453125,0.077144,7.777985627103201,8.037118049470882,-0.2591324223676814,0.3577740899526117,8.058863360641254
7.492188,0.053736,7.734016761395016,7.996752860621187,-0.2627360992261707,0.369605471769781,8.02318557041074
7.367188,0.07992,7.6775815673342445,7.950118426501099,-0.27253685916685466,0.3475415129969038,7.955814825649162
7.601563,0.06524,7.665886403128976,7.924299506019536,-0.2584131028905601,0.41772849061392187,7.888674459999227
