JNJ Close,JNJ Volume,EMA 12,EMA 26,MACD,RSI,VWMA
39.90625,0.15359,37.044080322779045,37.92560910717707,-0.8815287843980215,0.5784073891659447,36.81307717549971
39.78125,0.110042,37.46518335004381,38.06306398812691,-0.5978806380831045,0.5724693350652282,36.89171835012019
39.65625,0.067552,37.80227052696014,38.18107776678418,-0.3788072398240345,0.5662093679540666,36.90893092806566
40.125,0.080276,38.15961352281243,38.325072006281644,-0.16545848346921588,0.5845556728814323,36.94816100874391
41.125,0.09983,38.61582682699513,38.53247407989041,0.08335274710471907,0.6213476014477819,37.10120009340982
40.0,0.1039,38.828776545918956,38.64117970360223,0.18759684231672225,0.5611403971555354,37.269405811572646
36.125,0.387636,38.412810923469884,38.454796021853916,-0.04198509838403197,0.4127753856212359,37.14923807362756
34.875,0.226076,37.86853231985913,38.18962594616104,-0.3210936263019093,0.3780510900950526,36.9776558388182
36.0,0.183756,37.58106580911157,38.02743143163059,-0.4463656225190178,0.42493898862515667,36.94519750236872
35.53125,0.14696,37.265709530786715,37.842529103361656,-0.5768195725749408,0.41103441471865143,36.872365695839754
35.375,0.103382,36.97483114143491,37.65974916977932,-0.6849180283444056,0.4062624066375922,36.812562988601805
35.125,0.080134,36.69024173506031,37.47198997201789,-0.7817482369575757,0.39829472081372025,36.76151745632429
36.125,0.111068,36.60328146812795,37.3722129370536,-0.7689314689256435,0.4451686372122448,36.778606589844465
38.375,0.220242,36.87585354995442,37.44649346023481,-0.5706399102803914,0.5332696094413929,37.06702428054925
38.75,0.140448,37.16418377303835,37.54304950021742,-0.3788657271790683,0.5462030683261733,37.23027928357197
37.4375,0.08297,37.20623242334015,37.535231018719834,-0.32899859537968723,0.4945483399047887,37.268863986094765
37.03125,0.06315,37.17931205051858,37.497899091407255,-0.31858704088867285,0.47943486579921274,37.32363898810942
38.0,0.083936,37.30557173505419,37.535091751303014,-0.22952001624882712,0.5173158796637198,37.3950903329571
39.125,0.089038,37.58548377581508,37.65286273268797,-0.06737895687289353,0.5575790264558603,37.49287070094507
38.5,0.075282,37.72617857953583,37.71561364137776,0.010564938158076131,0.5310749486875047,37.47697201379851
38.125,0.070714,37.7875357211457,37.74593855683126,0.04159716431443883,0.5152493674729756,37.347424360510956
36.65625,0.084692,37.613491764046366,37.665220885954874,-0.05172912190850809,0.45771818321584606,37.21693475659345
38.75,0.119782,37.78833918496231,37.745574894402665,0.0427642905596457,0.5370709243606775,37.22431861450719
40.75,0.14995,38.24397931035272,37.96812490222469,0.2758544081280334,0.5976388604935494,37.33710051121906
41.125,0.077976,38.68721326260615,38.201967502059894,0.4852457605462561,0.6079951855376801,37.305275125793315
40.8125,0.056354,39.014180452974436,38.39534027968509,0.6188401732893496,0.5942681877719187,37.27303142864863
41.9375,0.072056,39.463921921747605,38.65772248118989,0.8061994405577124,0.6269239604808197,37.622063209405326
42.15625,0.056356,39.87812624147874,38.916872667768416,0.9612535737103229,0.6331075394824263,38.045887886402305
41.375,0.0548,40.10841451202047,39.09895617385965,1.0094583381608189,0.595166626395683,38.33381775675634
41.5,0.047566,40.322504587094244,39.27681127209227,1.0456933150019765,0.5993042378763666,38.63952415652841
41.25,0.051494,40.46519618907975,39.42297340008543,1.0422227889943159,0.5863956475565377,38.903458590509665
41.34375,0.058196,40.60035831383671,39.56525314822725,1.0351051656094583,0.5899623848202434,39.15531621764709
42.09375,0.051568,40.830110880938754,39.75254921132153,1.077561669617225,0.6183194157891068,39.441328695863625
41.625,0.05079,40.952401514640485,39.89124926974216,1.0611522448983237,0.5908179742676366,39.66626850541078
41.53125,0.030488,41.04145512777272,40.012730805316814,1.0287243224559077,0.585211752250662,39.79628048366053
42.0,0.042412,41.18892356965384,40.1599359308489,1.028987638804935,0.6053747963565626,40.004828131761144
43.875,0.091788,41.6021660973994,40.435125861897134,1.167040235502263,0.673701362117915,40.388521047343275
43.5,0.08159,41.894140543953334,40.66215357583068,1.231986968122655,0.6494807165824623,40.71009443750832
42.75,0.08313,42.02581122949898,40.81680886650989,1.2090023629890894,0.6028031227185204,40.93092920743946
43.03125,0.046362,42.18049411726837,40.98084154306471,1.199652574203654,0.6140062287766599,41.13438876024626
42.75,0.040742,42.26811040691939,41.11189031765251,1.1562200892668812,0.5959055550834428,41.341072836646156
43.125,0.044772,42.39993957508564,41.26100955338195,1.1389300217036862,0.6123161052909607,41.705426302886764
43.65625,0.051654,42.59321810199554,41.43843477164996,1.1547833303455803,0.6349345801625478,42.072167096490126
43.53125,0.035072,42.737530701688534,41.59345812189811,1.144072579790425,0.6256846844625236,42.293851640557925
44.25,0.060888,42.970218286044144,41.79023900175751,1.179979284286631,0.6566579750786218,42.48359309994424
44.375,0.07074,43.18633854972966,41.981702779405104,1.2046357703245576,0.6618977739755355,42.68669173354335
43.4375,0.061348,43.224978772848175,42.08953961056029,1.1354391622878879,0.5892632702770642,42.776679415267374
43.5,0.05611,43.26728973087153,42.194018157926195,1.0732715729453375,0.592473978364868,42.84465040800353
44.96875,0.082144,43.52905284919899,42.399553849931664,1.1294989992673266,0.6597794496367071,43.06857628370274
44.65625,0.04528,43.70246779547607,42.566716527714505,1.135751267761563,0.6357220263745065,43.197473776316066
44.0625,0.030952,43.75785736540283,42.67751530343935,1.0803420619634778,0.5915847453537886,43.31132193604807
44.46875,0.042144,43.86722546303316,42.81019935503643,1.0570261079967267,0.611461558076688,43.459764958080825
44.75,0.043912,44.00303693025883,42.9538882917004,1.049148638558428,0.6250660823900092,43.57612252109734
43.84375,0.052318,43.97853124868055,43.01980397379667,0.9587272748838771,0.5573464241368888,43.67951847197868
42.0,0.093514,43.674141825806615,42.94426293870062,0.7298788871059969,0.45042792998455794,43.600372221386635
42.0,0.053166,43.416581544913285,42.87431753583391,0.5422640090793749,0.45042792998455783,43.58563256770575
42.0625,0.031966,43.20826130723432,42.81418290354992,0.3940784036843965,0.4545416672025404,43.51770636998963
41.84375,0.040982,42.998336490736726,42.742298984768446,0.2560375059682798,0.4420691299641406,43.454777519780805
42.4375,0.036854,42.91205395370031,42.71972128219301,0.1923326715073017,0.4834971409612788,43.47544261548407
43.0625,0.041052,42.93519949928488,42.74511229832686,0.19008720095801834,0.5235975460170691,43.47902818257008
42.390625,0.037982,42.8514188070872,42.71885397993228,0.13256482715492268,0.48041705341514396,43.46753816581922
44.0,0.053966,43.02812360599687,42.81375368512248,0.21436992087438966,0.5715617977085965,43.510658573652414
44.875,0.054902,43.3122584358435,42.96643859733563,0.3458198385078717,0.6114678851699603,43.576381015115686
45.3125,0.079696,43.619987907252195,43.14022092345892,0.47976698379327587,0.6300236806435178,43.70718060459887
44.78125,0.073434,43.79864361382878,43.26177863283233,0.5368649809964481,0.5929893004019984,43.74951190549876
45.09375,0.035648,43.99789075016281,43.397480215585496,0.6004105345773141,0.6076013609188129,43.753018184834396
44.28125,0.043564,44.041484480906995,43.46294464406065,0.5785398368463461,0.5521025799538848,43.79416899729601
44.9375,0.051092,44.17933302230592,43.57217096672282,0.6071620555830961,0.5850689599787433,43.86729336779014
44.28125,0.039886,44.19501255733578,43.62469533955817,0.5703172177776068,0.542099821385961,43.79199434877992
44.875,0.03838,44.29962601005335,43.7173104995909,0.5823155104624504,0.5726788028442057,43.79448792687177
47.75,0.157842,44.83045277773745,44.01602824036195,0.8144245373755012,0.6830511527329536,44.353365207974235
48.96875,0.14784,45.46711388885476,44.382896518853656,1.084217370001106,0.7164820391684557,44.91419132906897
49.039063,0.087832,46.01664452133865,44.72779773967931,1.2888467816593376,0.7183279391680173,45.20934347844903
49.28125,0.086074,46.51889151805578,45.06509049970307,1.4538010183527135,0.724970070126454,45.537522361975675
50.9375,0.160866,47.19867743835489,45.50008379602136,1.6985936423335346,0.7656666179220645,46.424040759931835
50.53125,0.047702,47.71138090937721,45.87276277409385,1.8386181352833617,0.7368649475160118,46.74397504576122
50.5,0.073044,48.140399231011486,46.21552108712393,1.924878143887554,0.7345758938919047,47.04931244691994
49.84375,0.057898,48.40245319547126,46.484278784374006,1.9181744110972545,0.686356494715152,47.31620130757409
49.875,0.064982,48.62899885770645,46.73544331886482,1.8935555388416319,0.687408765002088,47.55759062167621
50.09375,0.04346,48.85434518729008,46.98420677672668,1.8701384105633991,0.6951196316471432,47.762838166595394
50.09375,0.067818,49.04502285078391,47.21454331178396,1.8304795389999455,0.6951196316471432,48.00986644715763
49.03125,0.056718,49.04290395066331,47.34911417757774,1.6937897730855695,0.6103130949298534,48.19665162746088
47.625,0.076506,48.824764881330495,47.369550164423835,1.45521471690666,0.5199041611467844,48.28967465145254
45.90625,0.125776,48.37576259189503,47.2611575596517,1.1146050322433325,0.43507296090265773,48.248988466856126
47.171875,0.088032,48.190549116218875,47.254544036714535,0.9360050795043406,0.49979568253900214,48.35204041781606
47.5,0.082848,48.08431079064674,47.27272595992087,0.8115848307258702,0.5153001292486581,48.38054926065975
46.59375,0.053646,47.85499374593186,47.222431444371175,0.6325623015606823,0.47180278707962064,48.43198880760234
45.9375,0.059392,47.559994708096184,47.12725133738072,0.432743370715464,0.4426632959635476,48.45078679917751
46.125,0.076178,47.339226291466005,47.05301049757474,0.28621579389126595,0.453057230693937,48.44421164280018
47.226563,0.05676,47.32189347739431,47.065866238495126,0.2560272388991862,0.5107814428538487,48.484824398488755
46.75,0.058732,47.2339098654875,47.042468739347335,0.1914411261401625,0.4868427464471317,48.493791010197796
45.125,0.07351,46.909462193874035,46.9004340179142,0.009028175959834073,0.41535907954083007,48.28157089941206
45.929688,0.065788,46.7587277025088,46.82852690547611,-0.06979920296731024,0.4578137488267107,48.131639869775626
46.828125,0.048372,46.769404209815136,46.8284971347001,-0.05909292488496476,0.5013523818214619,48.01898200523494
46.53125,0.063316,46.73276510061281,46.806478828426016,-0.07371372781320673,0.4874238997339742,47.59846965412636
47.40625,0.050398,46.836378162056995,46.85090632261669,-0.014528160559692083,0.5289610446828927,47.48710137705465
48.25,0.049742,47.05385844481745,46.95454289131175,0.0993155535056971,0.5655234723723447,47.34911370574115
48.5,0.057106,47.27634176099938,47.06902119565903,0.20732056534034626,0.5760244543557572,47.289441859116955
48.28125,0.040626,47.43094302853793,47.15881592190651,0.27212710663142303,0.5631976877055618,47.19079416155413
48.429688,0.038112,47.58459610107056,47.252954594357874,0.33164150671268544,0.5701918013398819,47.12956629724767
48.335938,0.04595,47.700187162444315,47.3331755873684,0.36701157507591375,0.5640488742921996,47.01470135705652
47.40625,0.070862,47.65496606052981,47.338588506822596,0.31637755370721266,0.5058485347931058,46.9471099313074
48.703125,0.057384,47.816221281986756,47.43966528409499,0.37655599789176364,0.5721662293114541,46.98584525728498
48.921875,0.044876,47.98632185398879,47.549458596384255,0.4368632576045357,0.5823478904398952,47.17428702316292
48.65625,0.028556,48.089387722605906,47.63144314480024,0.45794457780566944,0.5647718050927808,47.21218847874712
48.046875,0.03292,48.08284730374346,47.66221587481503,0.42063142892843075,0.525581379001417,47.215577010051994
48.921875,0.0322,48.21192848778293,47.75552395816207,0.45640452962085476,0.571555138515077,47.299611086697496
48.5,0.04721,48.25624718197017,47.81067033163155,0.44557685033861816,0.5441743001913977,47.43206740016831
48.210938,0.054768,48.249276538590145,47.84031978854773,0.40895675004241383,0.5255949017832989,47.571891076245485
48.5,0.036662,48.287849378807046,47.88918498939605,0.398664389410996,0.5424195414893299,47.62567473767062
48.875,0.032184,48.37818024360597,47.96220832351486,0.41597192009110984,0.5640211833416185,47.72009457002789
48.46875,0.034342,48.39211405228197,47.999729929180425,0.392384123101543,0.5345784883201059,47.952520777565184
48.125,0.033026,48.351019582700125,48.00900919368558,0.34201038901454694,0.5103042641344541,48.10695274772649
47.71875,0.037,48.2537473392078,47.98750851267183,0.2662388265359681,0.4824239240225757,48.160484998467155
47.375,0.051608,48.118555440868136,47.94213751173318,0.17641792913495635,0.4595452340785348,48.232006465828775
46.5,0.039014,47.869546911503804,47.83531251086406,0.03423440063974681,0.4066762294822707,48.20196991434339
45.625,0.041976,47.524232002041686,47.671585658207455,-0.14735365616576956,0.3618450480247046,48.07286864686554
45.976563,0.047024,47.28612907865066,47.54602842426616,-0.25989934561550143,0.3908986990084728,47.92756740641852
46.3125,0.030404,47.13633998962748,47.454655948394596,-0.3183159587671156,0.41815825691703856,47.85164958718207
46.625,0.052982,47.05767229891556,47.393199952217216,-0.3355276533016536,0.4431251087094487,47.74938652478882
46.625,0.056144,46.99110732985163,47.336296252052975,-0.3451889222013449,0.4431251087094487,47.64478171241908
46.71875,0.026384,46.94920620218215,47.29055208523423,-0.34134588305208524,0.4513167556692339,47.63556178048255
47.234375,0.038084,46.99307832492336,47.28639081966133,-0.29331249473796817,0.4952913378458869,47.53957068339678
47.507813,0.04095,47.07226827493515,47.30279246264938,-0.23052418771423078,0.5173812408453421,47.4597499971592
48.3125,0.039174,47.26307315571435,47.377585613564236,-0.11451245784988373,0.5761703864184003,47.458802767774884
48.8125,0.048942,47.50144651637368,47.48387556811503,0.017570948258651242,0.6081137522577219,47.515984294476866
47.96875,0.041592,47.573339360008504,47.5197921926991,0.053547167309403676,0.5348558331107947,47.484110628770175
47.5,0.062648,47.56205638154565,47.51832610435102,0.043730277194633516,0.49889798590957884,47.42852505035577
46.0625,0.076428,47.33135539976939,47.41048713365835,-0.079131733888957,0.40825405875387993,47.25859752594371
45.90625,0.039384,47.11210841518949,47.29906216079477,-0.18695374560527966,0.3997521847517228,47.144972438268006
45.539063,0.054574,46.87010142823726,47.16869185258775,-0.2985904243504862,0.3797387765082865,46.9842420094922
47.125,0.058496,46.90931659312384,47.16545541906273,-0.2561388259388906,0.4968964870150064,46.937566308440175
47.9375,0.055154,47.06749865572017,47.22264390653957,-0.15514525081939468,0.5443778518035169,46.95455437163126
47.929688,0.039782,47.200143170224756,47.2750175430922,-0.07487437286744125,0.543846397842225,46.96573438208482
47.25,0.045522,47.20781345172864,47.27316439175203,-0.06535094002339292,0.498267885202482,46.95698140447094
47.546875,0.043078,47.25997676684731,47.29343925162225,-0.033462484774943846,0.5172967475893863,47.003044145966534
46.6875,0.063012,47.171903418101564,47.2485548626132,-0.07665144451163286,0.46260238508836726,47.042597568126546
46.96875,0.052616,47.14064904608594,47.2278285764937,-0.08717953040775939,0.481908881265573,47.090501070366194
46.59375,0.042072,47.05651073130349,47.18085979304972,-0.12434906174622995,0.45826867193412957,47.09332090941825
46.25,0.043976,46.9324321572568,47.11190721578678,-0.1794750585299809,0.43710140843668827,47.0806420357165
45.15625,0.0685,46.65917336383268,46.96704371832109,-0.3078703544884078,0.3773736564330634,46.972275291806746
46.53125,0.064722,46.63949284631996,46.93476270214916,-0.29526985582919707,0.47457532937017427,46.95082157735205
46.15625,0.046728,46.56514779303997,46.87709509458255,-0.3119473015425811,0.4537690524757037,46.90416991120651
45.65625,0.02914,46.42531736334151,46.78666212461347,-0.36134476127195825,0.42689496836922547,46.844021053752684
47.3125,0.061036,46.56180699975051,46.8256130783458,-0.2638060785952945,0.5268563756173135,46.8161320451744
48.0,0.078822,46.783067461327356,46.91260470217204,-0.12953724084468377,0.5610791962043766,46.81201748078576
48.5,0.092786,47.04721092881545,47.03018953904819,0.017021389767265305,0.5846112341626006,46.90903371277344
47.90625,0.091056,47.17937078592077,47.0950829065261,0.08428787939466531,0.5471002394463022,46.955925700356794
48.46875,0.056016,47.377736818856036,47.19683602456121,0.18090079429482842,0.5749267522898003,47.09177027119005
48.53125,0.090242,47.55520038518588,47.29568150422334,0.2595188809625384,0.578029035456655,47.24176395184698
47.125,0.070488,47.48901571054189,47.283038429836424,0.2059772807054685,0.49116971191960124,47.312740838643236
45.875,0.10959,47.24070560122775,47.17873928688557,0.06196631434217892,0.4294018137077269,47.19494331866904
45.9375,0.06252,47.0402124318081,47.086795636005164,-0.046583204197062855,0.43323964076411203,47.09941727777972
45.78125,0.072108,46.84652590383762,46.99008855185663,-0.14356264801900664,0.4255339091542099,46.999668645787104
45.84375,0.061496,46.6922526878626,46.905174585052436,-0.21292189718983678,0.4299018824353548,46.93622272027624
46.96875,0.076396,46.73479073588374,46.90988387504855,-0.17509313916480806,0.5031355358040018,46.91835702478471
46.5625,0.049694,46.70828446882471,46.88415173615607,-0.1758672673313626,0.4791968354090515,46.91598036824131
46.375,0.03907,46.65700993515937,46.8464367927371,-0.18942685757772892,0.4681262358902948,46.897676963208916
47.1875,0.04388,46.7386237912887,46.87170073401583,-0.13307694272712922,0.519887727986104,46.91717166080905
46.0625,0.069756,46.634604746475055,46.81175993890355,-0.17715519242849354,0.4540048520103514,46.8944745908312
45.5,0.094464,46.46005017009428,46.71459253602181,-0.2545423659275343,0.4250040043005549,46.88516637745312
44.9375,0.093876,46.225811682387466,46.582956051872046,-0.3571443694845797,0.3976491185078608,46.77003745598072
45.84375,0.058326,46.16703296202016,46.528200048029674,-0.36116708600951597,0.45815870195127745,46.75194331728016
46.03125,0.058226,46.14614327555552,46.49138893336081,-0.34524565780529315,0.4700210635412303,46.74492537843184
46.0625,0.049226,46.133275079316206,46.459619382741494,-0.3263443034252873,0.47209544155271144,46.696805683275066
46.71875,0.061362,46.22334814403679,46.47881424327916,-0.2554660992423692,0.5150246548489793,46.62442568353922
46.78125,0.056662,46.309179198800365,46.50121689192515,-0.19203769312478158,0.519036141442082,46.503394810305075
47.21875,0.060696,46.449113168215696,46.55436749252328,-0.10525432430758741,0.5472661723268568,46.44019148013558
46.53125,0.063598,46.46174960387482,46.552655085669706,-0.09090548179488422,0.49781814600266405,46.35981395657372
47.3125,0.053444,46.59263428020177,46.608939894138615,-0.0163056139368436,0.5478176789387736,46.248662279155596
47.5,0.041856,46.73222900632457,46.674944346424645,0.0572846598999277,0.5591620349145319,46.241300609365275
47.09375,0.035924,46.78784762073617,46.70596698743022,0.08188063330594986,0.5282395782286784,46.30014598820868
47.5625,0.052918,46.90702490985368,46.7694138772502,0.1376110326034805,0.5585734178030177,46.375146429774894
48.09375,0.05508,47.089598000645424,46.86751284930574,0.22208515133968376,0.590694886789172,46.49206072749692
48.875,0.07234,47.36427523131536,47.01621560120901,0.34805963010634855,0.6329900342848954,46.67090418598341
48.25,0.054946,47.50054058034377,47.107607038156495,0.39293354218727217,0.5812440596258462,46.72583283348093
47.53125,0.029978,47.505265106444725,47.138987998293054,0.3662771081516709,0.5278075792934294,46.753993333787236
48.6875,0.054774,47.68714739776092,47.25369259101209,0.4334548067488271,0.5926817421369485,46.85793704987032
50.0625,0.111852,48.05258625964385,47.46175239908527,0.5908338605585826,0.6536261053327447,47.137750304237194
50.125,0.075492,48.371419142775565,47.65902999915303,0.7123891436225378,0.6561445797465625,47.38107733352766
50.0,0.14928,48.62197004388702,47.83243518440095,0.7895348594860678,0.6460274334552594,47.821938069055776
48.875,0.104246,48.660897729442866,47.90966220777865,0.7512355216642135,0.5620335067858846,48.114623342403554
49.78125,0.060624,48.83325961722089,48.04829834053579,0.7849612766851024,0.6064254459522103,48.293881868971326
49.75,0.062616,48.97429659918691,48.17435031531091,0.7999462838759968,0.6041514184347399,48.46445184993045
48.0625,0.083718,48.83402019931199,48.16606510676936,0.6679550925426341,0.4959905542793169,48.527510966105716
48.53125,0.049964,48.78744016864861,48.193115839601255,0.5943243290473532,0.5216110579898908,48.61110144638227
48.1875,0.063738,48.69514168116421,48.192699851482644,0.5024418296815654,0.501479014432867,48.6684527673654
47.8125,0.058336,48.559350653292796,48.16453689952096,0.39481375377183525,0.4797265690027105,48.69696675117853
48.5,0.06525,48.55021978355544,48.18938601807497,0.3608337654804714,0.5207684140871786,48.79041588033608
49.34375,0.075356,48.672301355316144,48.27489446118053,0.3974068941356137,0.566015933987157,48.87926506565617
49.625,0.070012,48.8188703775752,48.374902278870856,0.44396809870434595,0.580242853444155,48.95856211105533
49.28125,0.115916,48.890005704102094,48.44203914710264,0.44796655699945376,0.5562415210523334,49.029752534375866
49.28125,0.058752,48.95019713424023,48.504202913983924,0.44599422025630275,0.5562415210523334,49.0925263793326
49.59375,0.045034,49.04920526743404,48.58491010554067,0.46429516189336795,0.5747858016684655,49.145585765245265
50.3125,0.096018,49.24355830321342,48.71287972735248,0.5306785758609394,0.6146706492176612,49.23416424838247
50.5,0.108996,49.43685702579597,48.84525900680785,0.5915980189881225,0.6245640173742929,49.35887392918739
50.75,0.069804,49.63887902182736,48.98635093222949,0.6525280895978653,0.6379130078436607,49.45502330865476
51.1875,0.03508,49.87712840308468,49.1493990113236,0.7277293917610805,0.6606524584738117,49.52092719847137
51.5,0.059492,50.126800956456265,49.32351760307741,0.8032833533788519,0.6762903892466892,49.55884063495706
52.375,0.066422,50.47267773238607,49.54955333618279,0.9231243962032778,0.715783918181133,49.655136667636434
52.53125,0.049622,50.78938115817283,49.7704197557248,1.0189614024480278,0.7222993602081414,49.720352935247845
51.0,0.088552,50.82178405691547,49.86149977381926,0.9602842830962075,0.5815900161369839,49.865975488360455
49.375,0.11326,50.59920189431309,49.82546275353635,0.7737391407767404,0.4756848840322688,49.83082669655652
48.3125,0.129412,50.2474016028803,49.71339143845958,0.5340101644207209,0.4216237240149031,49.70343978042687
48.9375,0.092772,50.04587827936025,49.655917998573685,0.38996028078656764,0.46046732821629394,49.747307327482424
48.875,0.055202,49.865743159458674,49.59807222090156,0.2676709385571172,0.45716087193060856,49.75561699338047
49.21875,0.063766,49.76620575031119,49.569974278612555,0.1962314716986313,0.4793067686148171,49.79893435731358
47.9375,0.075242,49.48486640410947,49.449050257974584,0.035816146134884264,0.4118618084760087,49.783172923348715
46.21875,0.084104,48.9823869573234,49.20976875738387,-0.2273818000604706,0.34228196159267144,49.644035079217474
47.28125,0.067728,48.720673579273644,49.06691551609618,-0.3462419368225369,0.4087763031913081,49.555114764500836
47.09375,0.061006,48.47037764400078,48.92075510749646,-0.4503774634956841,0.4010704171227532,49.45418204572381
45.84375,0.078272,48.06628108338527,48.69282880323747,-0.6265477198521978,0.3532597839511203,49.27897761548605
47.0,0.0934,47.90223783978754,48.56743407707173,-0.6651962372841922,0.4219077153383125,49.140057553431284
47.0625,0.078856,47.77304740289715,48.45595747877012,-0.682910075872968,0.4254577493490641,49.02247059838954
47.15625,0.07377,47.678155494759125,48.35968285071307,-0.6815273559539463,0.4311012201877411,48.85316437914547
46.34375,0.084872,47.47286234171926,48.21035449140099,-0.737492149681735,0.3948980898678932,48.59506314471464
45.28125,0.11063,47.13569121222398,47.99338378833425,-0.8576925761102672,0.353134547256488,48.263943320674244
