GS Close,GS Volume,EMA 12,EMA 26,MACD,RSI,VWMA
86.625,0.005032,87.16725888492675,86.19067212036231,0.9765867645644448,0.5102427256435529,86.8934310488986
85.125,0.008569,86.85306521032263,86.11173344477992,0.7413317655427107,0.48224498182845327,86.90408761200601
86.5,0.006278,86.7987474856576,86.14049393035177,0.6582535553058335,0.5088495888266711,86.93394248287993
86.5,0.005424,86.75278633401797,86.16712400958497,0.5856623244330024,0.508849588826671,86.92386975535818
82.9375,0.007203,86.1658192057075,85.92789260146756,0.23792660423994505,0.4407904771725189,86.73147793565275
82.125,0.008955,85.54415471252173,85.6461968532107,-0.10204214068896533,0.42677059022102487,86.5217216606498
80.8125,0.009255,84.81620783367224,85.28814523445435,-0.4719374007821102,0.40439479439508047,86.24869634935435
81.5625,0.007201,84.31563739772265,85.01217151338366,-0.6965341156610094,0.4230112910350258,86.23923963576179
85.75,0.007029,84.53630856730378,85.06682547535524,-0.5305169080514673,0.5142944706221306,86.32009679264625
89.625,0.011998,85.31918417233396,85.40446803273633,-0.08528386040237024,0.5804424464510639,86.42523143588733
89.25,0.01333,85.92392506889796,85.68932225253364,0.23460281636431546,0.5723192656200355,86.53163772723566
88.0,0.00518,86.24332121214442,85.86048356716078,0.38283764498363837,0.5449425643497109,86.55350931831086
92.5,0.013812,87.20588717950682,86.35229959922295,0.8535875802838717,0.6161314877605265,86.77502256811832
94.75,0.014889,88.36651992112115,86.97435148076198,1.3921684403591712,0.6459550364354879,87.19959246065092
96.25,0.018192,89.57936301017943,87.6614365562611,1.9179264539183407,0.6646599488729533,87.82560650127893
102.5,0.022959,91.56715331630568,88.76058940394546,2.806563912360218,0.7289232427736339,89.74922543523164
103.6875,0.01421,93.43182203687404,89.8662864851347,3.5655355517393446,0.7391515576207247,91.08666294395492
104.875,0.010413,95.19231095427803,90.97804304179138,4.214267912486648,0.7493371538503334,92.03302659100261
101.75,0.010411,96.20118619208141,91.77596577943646,4.425220412644947,0.6746760217957857,92.65835937614713
107.1875,0.005355,97.89138831637658,92.91756090688561,4.973827409490966,0.7258589677993033,93.1506690731423
112.25,0.020344,100.1004054984725,94.34959343230149,5.750812066171008,0.7632115157726024,95.05736865800631
110.375,0.014542,101.68111234486133,95.53666058546435,6.144451759396986,0.7238720106611893,96.41369724204776
104.75,0.006531,102.15324890719036,96.21913017172623,5.934118735464125,0.6205349380738957,96.92719037287718
103.5625,0.007003,102.37005676762261,96.7630834923391,5.606973275283508,0.6010281851370515,97.37744715093615
103.3125,0.020248,102.51504803414221,97.24822545586953,5.266822578272681,0.5967749401733251,98.30437458911672
116.5,0.020994,104.66657910581263,98.67428282950883,5.992296276303804,0.712394230444439,100.37957569240949
113.4375,0.02254,106.01595155107223,99.76785447176742,6.248097079304813,0.6647265399284006,102.1589645689626
118.25,0.026928,107.89811285090728,101.13690228867353,6.761210562233757,0.6988297397865945,104.1861459073989
117.15625,0.012589,109.3224416430754,102.32352063766066,6.998921005414729,0.6818543568329511,105.18751463835359
119.0,0.016569,110.81129677490995,103.55881540524135,7.252481369668601,0.6952913363415362,106.58658385346706
121.3125,0.019344,112.42686650184689,104.87390315300125,7.552963348845637,0.7117361962864177,108.28910712400143
112.0,0.01315,112.361194732332,105.40176217870486,6.959432553627138,0.5767467640258733,108.78391238348932
113.25,0.016494,112.49793400428092,105.98311312843042,6.5148208758505035,0.588041158613769,109.73568888366458
114.1875,0.007543,112.75786723439155,106.59084548928742,6.167021745104137,0.596732794448862,110.57360104893279
106.875,0.012412,111.85281073679285,106.61189397156242,5.240916765230423,0.5068974765360149,111.28778239248251
105.25,0.016933,110.83699370036318,106.51101293663187,4.325980763731309,0.48927008560430235,111.62565342654801
105.5,0.017895,110.01591774646114,106.43612308947395,3.5797946569871897,0.49219582407086404,111.63632474315814
98.25,0.037396,108.20577655469789,105.82974360136477,2.376032953333123,0.41750189017756795,110.31356475673466
97.4375,0.032387,106.5491186232059,105.2080959271896,1.3410226960162959,0.4099926919279694,109.36925407261583
106.0,0.016757,106.46463883502038,105.26675548813851,1.1978833468818664,0.5100117362039982,109.24439232610798
102.5,0.013735,105.8546943988634,105.0618106371653,0.792883761698107,0.47459560144910057,108.80750403065427
107.0625,0.017499,106.04051064519211,105.21000984922712,0.8305007959649942,0.5212653410897964,108.65725525571422
104.8125,0.011472,105.85158593054717,105.18056467521029,0.671021255336882,0.49778275904655434,108.60560377464657
96.5625,0.025985,104.42249578738607,104.5421895140836,-0.11969372669753398,0.4226067094644145,107.87283740135136
95.25,0.033777,103.01134258932667,103.85387917970704,-0.8425365903803623,0.41194782126511786,107.02160213519909
82.75,0.048558,99.89421296019948,102.29062887009911,-2.3964159098996305,0.3272843389474523,103.74138473210736
87.5,0.034896,97.98741096632264,101.19502673157325,-3.2076157652506083,0.379473745505161,101.92487932811187
93.75,0.021915,97.33550158688838,100.64354326997523,-3.3080416830868415,0.44093280637235327,100.47684131804841
92.0625,0.013902,96.52427057352094,100.00791043516224,-3.483639861641308,0.42858993580981003,99.71403507543997
88.8125,0.010611,95.3378443314408,99.17862077329838,-3.840776441857571,0.40507194633210336,98.68430831683074
86.875,0.017643,94.0358682804499,98.26724145675776,-4.231373176307855,0.391287257663834,97.14955117469593
97.0625,0.013415,94.50150392961146,98.17800134884978,-3.6764974192383164,0.4896334578902831,96.6831705145706
94.5,0.016261,94.50127255582507,97.90555680449053,-3.404284248665462,0.4691031946448866,95.94977458003953
95.1875,0.017724,94.60684600877507,97.70421926341716,-3.0973732546420933,0.4754579271102557,95.59938687603352
93.25,0.011456,94.39810046896352,97.37427709575663,-2.976176626793105,0.4587909923998541,95.21151869289218
97.0,0.023193,94.79839270450759,97.34655286644133,-2.548160161933737,0.4956425873959662,94.91711290056521
93.0,0.016665,94.52171690381411,97.02458598744568,-2.502869083631566,0.4596869605082893,94.40859830739787
91.125,0.01931,93.99914507245809,96.58757961800525,-2.588434545547159,0.44344768659240835,93.9122447628134
90.1875,0.009207,93.41273813823376,96.11349964630116,-2.7007615080674015,0.4351698301788718,93.53540890931288
89.875,0.013781,92.86847073235165,95.65138856138996,-2.782917829038311,0.43227317227990003,92.87221215201852
87.3125,0.02817,92.01370600429755,95.03369311239811,-3.0199871081005654,0.4082743953662157,92.15976454592541
85.625,0.017391,91.03082815748253,94.3367528818501,-3.3059247243675713,0.39280845800948644,91.23600560774871
81.4375,0.023406,89.55493151786985,93.38125266837972,-3.8263211505098695,0.35669894365169624,90.3131090239799
80.875,0.02276,88.21955743819757,92.45486358183308,-4.235306143635512,0.3520177376340692,89.402083821409
83.78125,0.019112,87.5367409092441,91.81237368688248,-4.2756327776383785,0.3961144011938013,88.63851655457513
87.0625,0.016689,87.4637807693604,91.46053119155785,-3.996750422197451,0.4422634499094931,89.34498594584593
85.5,0.025384,87.16166065099726,91.01901036255356,-3.857349711556296,0.42558484860850915,89.25219556139052
84.6875,0.01231,86.78102055084385,90.550009594957,-3.7689890441131553,0.41678294627810203,88.80797848675337
85.25,0.01493,86.5454789276371,90.15741629162684,-3.611937363989739,0.4256393801264737,88.52646758323841
84.5625,0.015375,86.24040524646217,89.74297804780264,-3.502572801340463,0.4172985287794278,88.3458229102552
82.0,0.013456,85.58803520854491,89.16942411833578,-3.581388909790874,0.3868681465900987,88.17599287132673
82.8125,0.012039,85.16102979184569,88.6985408503109,-3.5375110584652134,0.40176439779520334,87.64881683155538
80.0,0.015302,84.36702520848482,88.05420449102861,-3.687179282543795,0.36839906419283047,86.99171137030433
73.0,0.040301,82.61825209948715,86.9390782324339,-4.320826132946749,0.30132566224725,85.07633792678742
69.8125,0.023781,80.64813639187373,85.67044280780917,-5.022306415935432,0.27662753313877714,83.8827358375897
72.0,0.022053,79.31765387004701,84.65781741463812,-5.340163544591107,0.31794465895192453,82.39808450351579
73.5625,0.013638,78.43224558234748,83.83594205059086,-5.403696468243382,0.3466505039966359,81.61271307099724
76.375,0.016849,78.11574626198633,83.28327967647301,-5.167533414486684,0.39593303421804893,80.88936139721335
86.875,0.035679,79.46332376014227,83.54933303377132,-4.086009273629045,0.5364988466291478,81.2073328926507
84.5,0.015766,80.23819702781269,83.61975280904751,-3.381555781234823,0.5077197174531336,81.04032390681296
83.125,0.010332,80.68232056199534,83.58310445282177,-2.900783890826432,0.4912885190876297,80.63896024607234
86.6875,0.013199,81.60619432168836,83.81305967853868,-2.206865356850315,0.5334201300177854,80.62097320987236
85.0625,0.01255,82.13793365681323,83.90561081346173,-1.767677156648503,0.5125670418697463,80.71957090079543
83.25,0.010068,82.30902078653428,83.85704704950162,-1.5480262629673405,0.48957742694501805,80.78071359593996
83.3125,0.007328,82.46340220399054,83.81671023102001,-1.3533080270294704,0.4904261672436143,80.66892662428788
85.125,0.007732,82.872878787992,83.9136205842778,-1.0407417962858005,0.5155825068961718,80.45522070742327
89.9375,0.019536,83.95974358983938,84.35983387433129,-0.40009028449190964,0.575505054068873,80.62736098234926
90.25,0.021209,84.92747534524871,84.79614247623267,0.1313328690160347,0.5791455980718718,81.07912248661042
89.9375,0.017923,85.6982483690566,85.17698377428951,0.5212645947670893,0.5738456267400749,81.35954391106488
91.625,0.020929,86.61005631227866,85.65461460582362,0.9554417064550336,0.5953790261025184,81.8331340978637
89.0,0.023626,86.97773995654347,85.90242093131818,1.0753190252252978,0.5489145940949963,82.29744886616274
86.625,0.028752,86.92347227092141,85.95594530677609,0.9675269641453212,0.5101243804827413,82.61141542492028
84.25,0.014801,86.5121688446258,85.82957898775564,0.682589856870166,0.47404788907131024,82.78216991931967
86.0,0.016167,86.4333736377603,85.84220276644041,0.5911708713198891,0.5019952508001043,84.05023204979571
87.75,0.011757,86.63593153964332,85.98352108003742,0.6524104596059033,0.5289506463534565,85.17436391933958
88.3125,0.011757,86.89386514892897,86.1560380370717,0.7378271118572712,0.53761400037872,86.16778412642067
89.875,0.011804,87.35250127986298,86.4315167009923,0.920984578870673,0.5617267531664891,86.825790622216
92.625,0.013854,88.16365492911483,86.89029324165955,1.273361687455278,0.6011497254224937,87.61535987886774
94.78125,0.025406,89.18174647848178,87.47480855709217,1.7069379213896099,0.6293057511504025,88.27823605069699
94.9375,0.004531,90.06724702025382,88.02760051582608,2.0396465044277363,0.6313366905849044,88.57415538925216
95.9375,0.01077,90.9703628632917,88.61351899613526,2.3568438671564422,0.6447513073430409,89.02066293435277
93.1875,0.033431,91.31146088432375,88.95233240382893,2.3591284804948174,0.5820305217442795,89.54576534045829
94.9375,0.012656,91.86931305596624,89.39567815169346,2.473634904272785,0.60815364544707,89.92998928363119
97.6875,0.014987,92.76441873966375,90.00988717749395,2.7545315621698023,0.6456346417283536,90.48786311847175
98.5,0.012491,93.64681585663857,90.6387844236055,3.008031433033068,0.6561011401137727,90.94476818139646
101.9375,0.02751,94.92230572484802,91.47572631815324,3.446579406694781,0.69689106537027,91.92643375049803
104.25,0.022073,96.35733561333294,92.42196881310485,3.9353668002280813,0.7208762305089129,92.79861173457078
104.1875,0.01143,97.56197628820479,93.29348964176376,4.268486646441033,0.7192197415945124,93.33005798272055
100.0,0.01225,97.9370568592502,93.7902681868183,4.14678867243191,0.6169317935848861,93.74800264383455
103.875,0.024497,98.8505865732117,94.5372853581651,4.313301215046607,0.6644846712564314,94.59697485851109
100.75,0.008742,99.14280402348682,94.99748644274545,4.145317580741363,0.5998176395381536,95.16125468656155
103.6875,0.010277,99.84198801987347,95.64119115069023,4.200796869183236,0.6357066692899842,96.2315254136527
104.25,0.011553,100.52014370912372,96.27888069508356,4.2412630140401575,0.6423216078591778,97.10823309833313
105.375,0.014577,101.26704467695085,96.95266731026256,4.314377366688291,0.6557839430418169,98.08779414596886
106.0,0.010925,101.99519164972763,97.62284010209495,4.372351547632675,0.663364477304178,98.76854046039387
105.9375,0.012474,102.6017006266926,98.23874083527312,4.362959791419485,0.6617949213491217,99.46197912244725
100.0,0.012991,102.20143899181681,98.36920447710474,3.83223451471207,0.5328180569429896,99.85281959014394
98.5,0.013708,101.63198683922961,98.37889303435624,3.253093804873373,0.505989212805866,100.11834297983268
98.6875,0.017341,101.17898886396351,98.40175280958911,2.7772360543743986,0.5093151981487072,100.48858613734652
100.625,0.019906,101.09375980796912,98.56643778665659,2.5273220213125285,0.5435158749246862,100.57716973575047
102.125,0.131715,101.25241214520464,98.83003498764499,2.4223771575596516,0.5685862214177768,101.15999841573793
105.625,0.027002,101.92511796901931,99.33336572930092,2.5917522397183888,0.6209035800233961,102.06209130049754
111.25,0.037093,103.3597152045548,100.21607937898233,3.143635825572474,0.6866685907742024,103.01233609566478
114.0625,0.024577,105.00629748077714,101.24174016572438,3.7645573150527554,0.7134368563734769,103.77104678039954
113.0,0.019846,106.23609786834989,102.11272237567071,4.123375492679173,0.689473109449415,104.30028234042598
114.9375,0.014888,107.57477511937297,103.06270590339881,4.512069215974165,0.7086887097156035,104.78812709532286
112.0,0.011889,108.25557894716175,103.72472768833222,4.530851258829529,0.6436563317732487,105.00618423051236
119.875,0.014896,110.04318218605994,104.92104415586317,5.122138030196766,0.7182898596721987,105.5178654352129
120.75,0.021217,111.6903849266661,106.093559403577,5.596825523089095,0.7251773286446609,106.36716376267623
118.1875,0.015489,112.6899410917944,106.98940685516389,5.700534236630503,0.6732635342881202,106.90835745922249
113.0,0.02521,112.73764246228757,107.4346359770036,5.303006485283973,0.5823729911521739,107.35193787507433
118.625,0.017804,113.64338977578178,108.26355183055888,5.379837945222903,0.6392446037170446,107.85365230235257
117.0,0.008539,114.15979134873844,108.91069613940638,5.249095209332054,0.6132628108537304,108.10727855776584
117.8125,0.01082,114.7217465258556,109.57008901796887,5.151657507886725,0.6215454821665116,108.41654535797407
119.875,0.021788,115.51455475264704,110.33341575737859,5.181138995268455,0.6424775930787473,108.99263383960117
119.0,0.016506,116.05077709839365,110.97538496053572,5.075392137857932,0.6266425946663737,109.41333087588598
118.25,0.010496,116.38911908325616,111.51424533382936,4.874873749426797,0.6127030692558849,109.86064695879183
119.375,0.009842,116.84848537813983,112.09652345724942,4.751961920890409,0.6261374001292888,110.38358853362803
122.4375,0.014227,117.70833378150293,112.86252171967539,4.845812061827544,0.6606464238842298,111.17369485488128
127.4375,0.024955,119.20512858434864,113.94214974044017,5.262978843908471,0.7080309046711105,112.45992472833069
123.6875,0.02136,119.89472418675655,114.66402753744461,5.230696649311938,0.6362724968628092,116.80545788505172
129.5,0.013941,121.37245892725554,115.76298846059686,5.609470466658678,0.6889025089284749,118.15293183691962
129.625,0.009938,122.64208063075469,116.78980413018228,5.852276500572415,0.6899415497986332,119.28037941613758
128.8125,0.011844,123.5913759183309,117.68037419461322,5.911001723717675,0.6741796060594791,120.04469662752184
128.125,0.021042,124.28885654627999,118.45405018019744,5.834806366082546,0.660430991580166,121.02304711059045
128.6875,0.010468,124.96557092377537,119.21208350018281,5.75348742359256,0.6664249183391998,121.5701139795242
124.25,0.013588,124.8554830893484,119.58526250016928,5.270220589179118,0.579518611219631,122.04848253814058
132.0,0.027184,125.95463953714095,120.50487268534192,5.449766851799026,0.662337732904401,122.97688351703255
131.3125,0.019051,126.7789257621962,121.30543767161289,5.473488090583302,0.6501050127499786,123.6126585969416
128.5,0.014374,127.04370641416601,121.83836821445638,5.2053381997096295,0.6011881634438763,124.09034253987126
129.0,0.012781,127.34467465814046,122.36885945782998,4.975815200310478,0.6068517747243497,125.19270954087612
124.875,0.014411,126.96472471073425,122.55449949799073,4.410225212743512,0.5388622798333209,125.55849550715438
118.5625,0.024104,125.67207475523666,122.2587958314729,3.4132789237637695,0.4548750223757224,125.26241691714176
119.9375,0.032847,124.78983248520025,122.08684799210454,2.7029844930957125,0.47410251699007966,124.98888460233157
118.0,0.020675,123.74524287209252,121.78411851120791,1.961124360884611,0.4500157755146777,124.89263722448885
113.25,0.02324,122.13059012253981,121.15196158445177,0.9786285380880457,0.39679204311972716,124.39798297789754
114.875,0.023829,121.01434548830292,120.68700146708497,0.3273440212179537,0.4219784412585901,123.95147903085225
116.5,0.013379,120.31983079779478,120.37685321026386,-0.05702241246908102,0.44685129334824225,123.80266101274924
110.875,0.020329,118.86677990582635,119.67301223172579,-0.8062323258994439,0.3850800411975363,123.15075048883054
107.0625,0.020088,117.05073684339152,118.73890021456091,-1.688163371169395,0.3497862635799168,121.98334715162305
113.0,0.018917,116.42754655979283,118.31379649496381,-1.88624993517098,0.43641898268362816,121.41962646504382
114.0625,0.021937,116.06369324290162,117.99888564348501,-1.9351924005833894,0.4505275123875851,120.68694539283365
115.375,0.012587,115.95774043630136,117.8045237439676,-1.8467833076662288,0.46823670706069337,120.27362397955795
113.875,0.015026,115.63731883071654,117.51344791108112,-1.8761290803645778,0.4503718032186403,119.75427019246717
109.4375,0.017579,114.68350054906784,116.91522954729733,-2.2317289982294852,0.4015607405383124,118.80447981370584
114.875,0.018539,114.7129620030574,116.76410143268271,-2.0511394296253087,0.4764396343678943,118.34590990077119
108.875,0.036251,113.81481400258703,116.17972354878027,-2.364909546193246,0.4147685202501897,117.30556207138787
105.25,0.016122,112.49715030988133,115.37011439701877,-2.872964087137433,0.3825501387815101,115.80628323309752
102.6875,0.027445,110.98797333913035,114.43066147872108,-3.4426881395907287,0.3611913872112665,114.18571768530883
104.0,0.055095,109.91290051772567,113.65801988770471,-3.7451193699790366,0.38027696282015466,112.46296759071032
94.3125,0.037231,107.51283889961404,112.22501841454141,-4.712179514927371,0.30729886454252275,110.57399546133027
101.5,0.027987,106.58778676121187,111.43057260605686,-4.8427858448449825,0.39939332454751575,109.6219279470289
103.625,0.034754,106.13197341333313,110.85238204264523,-4.720408629312104,0.4237848002615624,108.7635402302691
99.25,0.021117,105.07320827282034,109.99294633578262,-4.919738062962281,0.3887779265991275,107.58557574041693
98.0,0.044264,103.98502238469413,109.10457994053945,-5.119557555845319,0.37914128584998985,106.32080629246455
100.5625,0.023226,103.45848047935658,108.47183327827727,-5.0133527989206925,0.4113532610793676,105.73789998853081
104.9375,0.017074,103.68602194407096,108.2100308132197,-4.524008869148744,0.46261668612435625,105.27413532900289
102.4375,0.020196,103.49394164498312,107.78243593816639,-4.288494293183263,0.4390852537660083,104.86390539856532
101.125,0.01904,103.12948908421649,107.28929253533926,-4.1598034511227695,0.42681068233716696,104.48055974032411
96.1875,0.021666,102.06149076356779,106.46693753272153,-4.405446769153741,0.3833905296477318,104.02301191772403
92.9375,0.02352,100.65779987686504,105.46475697474216,-4.806957097877117,0.3576025339521955,103.17988283697832
93.0,0.02097,99.4796768188858,104.54144164327977,-5.061764824393961,0.3584961620320824,102.29266707246968
96.5,0.018038,99.02126500059569,103.94577929933313,-4.924514298737435,0.4081483679247453,101.77017716057773
99.8125,0.018638,99.1429934620425,103.63961046234549,-4.49661700030299,0.45142448010915265,101.34921636446705
96.6875,0.020946,98.76522523711289,103.12463931698656,-4.359414079873673,0.4202083618851874,100.88987998904464
99.25,0.015058,98.83980596986476,102.83762899720978,-3.997823027345021,0.4535757556476162,100.34236235100398
100.4375,0.016586,99.08560505142403,102.65984166408312,-3.5742366126590923,0.46883162552716234,99.72561816972062
96.0625,0.019278,98.62051196658956,102.17114968896584,-3.5506377223762797,0.42207668577938035,99.40760890129826
93.75,0.017567,97.87120243326808,101.54736082311652,-3.676158389848439,0.3994035845250657,99.02283806939955
92.4375,0.02051,97.03524821276531,100.87255631770049,-3.8373081049351754,0.3867065204052404,98.1285570426905
91.875,0.018452,96.24136387233987,100.20607066453749,-3.9647067921976173,0.38111467794084464,98.1893585364798
89.1875,0.026043,95.15615404582604,99.38988024494212,-4.233726199116077,0.3547226375405074,97.44077044946367
86.375,0.032017,93.80520726954511,98.42581504161308,-4.62060777206797,0.32904246245483837,96.12982705789419
88.875,0.021671,93.04671384346123,97.71834726075285,-4.671633417291616,0.372527133300175,95.61665185964671
90.0625,0.018514,92.58760402139026,97.15124746366004,-4.563643442269779,0.39266205116272757,95.10730957067064
91.4375,0.012234,92.41066494117638,96.72800691079634,-4.31734196961996,0.4160288938289386,94.67617654854806
88.0625,0.013988,91.7417164886877,96.08611750999661,-4.3444010213089115,0.37762412860830546,93.99830303064833
83.0,0.01663,90.39683702888959,95.11677547221909,-4.719938443329497,0.32862010966440486,93.09546578522408
84.1875,0.020668,89.44155440906043,94.30719951131398,-4.865645102253552,0.3499301965961217,92.23796626029913
79.9375,0.022969,87.97939219228189,93.24277732529072,-5.263385133008825,0.3117871717989142,91.30440600613242
81.5,0.010862,86.98256262423851,92.37294196786178,-5.390379343623266,0.340259478189319,90.92471255558266
82.5,0.018837,86.29293760512489,91.64161293320535,-5.348675328080461,0.35855005143405483,90.39187489789359
80.5,0.017013,85.40171643510568,90.81630827148643,-5.414591836380751,0.3383463767733407,89.65612111308099
82.875,0.023293,85.0129908297048,90.22806321433929,-5.215072384634482,0.38282078429443506,88.74979217562432
82.125,0.02514,84.56868454821176,89.62783630957341,-5.0591517613616475,0.3742653621315283,87.89054940231846
82.0,0.013809,84.17350231002534,89.06281139775317,-4.889309087727824,0.37277008935471895,87.23681818064085
81.75,0.016015,83.80065580079068,88.52112166458626,-4.720465863795582,0.3695897360238258,86.44094284194962
88.75,0.03981,84.56209336989981,88.53807561535766,-3.9759822454578426,0.4985851382335853,86.21052132538014
87.75,0.03785,85.05254054376138,88.47969964384968,-3.4271591000883035,0.4833685941508404,86.03653022928516
85.875,0.015554,85.17907276779809,88.28675892949045,-3.1076861616923566,0.4553097604356145,85.7190025251027
91.875,0.020635,86.20921541890608,88.55255456434301,-2.3433391454369286,0.5461081650368972,85.75073072491689
96.0,0.038697,87.71548996984362,89.1042171892065,-1.3887272193628775,0.5959732057601358,86.45478383493122
92.4375,0.017892,88.44195305140613,89.35112702704305,-0.9091739756369179,0.5407229590859627,86.71444299198494
94.0625,0.025735,89.30665258195904,89.70011761763246,-0.3934650356734153,0.5607273276887318,87.04832187401003
87.4375,0.031314,89.01909064627304,89.53251631262265,-0.5134256663496046,0.4707109357639607,86.94895231748853
86.6875,0.029631,88.66038439300027,89.32177436353949,-0.6613899705392186,0.46167513945657146,86.81164304951112
85.9375,0.030776,88.24147910176947,89.07108737364769,-0.8296082718782145,0.4523243812913015,86.71780073658401
89.375,0.060078,88.41586693226647,89.09359942004416,-0.6777324877776891,0.5021002002879272,87.14651865255587
90.0,0.038405,88.65957971191779,89.1607402037446,-0.5011604918268091,0.5108057922391716,87.4660772437607
93.8125,0.03072,89.45233667931505,89.50531500346722,-0.05297832415216419,0.5612059195980617,88.14475105429965
98.8125,0.026429,90.89236180557428,90.1947361143215,0.6976256912527816,0.6169446077759942,88.77978022731799
101.8125,0.02198,92.57238306625516,91.05531121696436,1.5170718492908009,0.6460005216200613,89.5015504185272
101.875,0.017825,94.0035549022159,91.85676964533737,2.1467852568785304,0.6466019453494777,90.16698507179639
107.125,0.024836,96.02223876341344,92.98774967160868,3.0344890918047582,0.6936798826746228,91.2165125654599
106.9375,0.02075,97.7015097228883,94.02106451074877,3.6804452121395315,0.6901438234568393,92.20940751170936
100.25,0.032024,98.09358515013625,94.4824671395822,3.6111180105540512,0.5771409414961729,92.90005574515216
115.5,0.073552,100.77149512703836,96.03932142553907,4.732173701499292,0.6984115090905699,95.80133163407635
112.75,0.058672,102.61434203057092,97.27714946809174,5.3371925624791885,0.6615663277963515,97.75299004752392
107.875,0.043286,103.42367402586771,98.06217543341828,5.361498592449436,0.6010330395158365,98.99276790742435
106.375,0.021695,103.87772417573422,98.67794021612804,5.1997839596061795,0.583346265849291,99.54047998517142
104.75,0.022952,104.01192045639048,99.12772242234077,4.884198034049717,0.563983669559484,99.95673551028176
108.5,0.027162,104.7023942323304,99.82196520587108,4.880429026459325,0.59720972111919,100.54413480953588
110.5,0.03674,105.59433358120265,100.61293074617693,4.981402835025719,0.61409990120847,101.30140011222097
108.75,0.01806,106.07982072255608,101.21567661683049,4.864144105725586,0.5907568924307933,101.78246333336833
110.0,0.022678,106.68292522677821,101.86636723780602,4.816557988972193,0.6023831316321379,102.747984811265
110.0,0.032127,107.19324442265848,102.4688585535241,4.72438586913438,0.6023831316321379,103.82082164202032
107.5,0.025839,107.24043758840332,102.8415356977075,4.398901890695825,0.5651426470034788,104.80501431435934
110.9375,0.027606,107.80921642095666,103.44123675713658,4.36797966382008,0.6016126226465791,106.56376767099073
113.125,0.027838,108.62702927927103,104.15855255290424,4.468476726366788,0.6232654278989002,107.89996517867196
116.0,0.032709,109.76133246707548,105.03569680824467,4.725635658830811,0.6501765605124424,109.0348974599844
117.875,0.051106,111.00958901060233,105.98675630393025,5.022832706672077,0.6668887703551835,110.16393757320893
113.5625,0.027241,111.40234454743273,106.54792250363913,4.854422043793605,0.5963251840847454,110.59226965571479
114.6875,0.02446,111.90775307859693,107.15085417003623,4.7568989085607,0.6079783880599973,110.9846260476592
115.910004,0.016302,112.52348398958202,107.79968008336688,4.723803906215139,0.6207892052471711,111.25866378558152
118.620003,0.017,113.46140999118478,108.60118548459896,4.860224506585823,0.6482319027510274,111.59479906659425
