MRK Close,MRK Volume,EMA 12,EMA 26,MACD,RSI,VWMA
62.125,0.056626,62.30861646808604,62.48972030986107,-0.1811038417750268,0.489920898607174,60.44116601186905
66.75,0.076472,62.99190624222665,62.805296583204694,0.18660965902195414,0.5809645281598187,60.94953106605524
67.6875,0.120278,63.71430528188409,63.166941280745085,0.5473640011390017,0.5966792542973318,62.01348037924474
68.25,0.062476,64.41210446928653,63.54346414883804,0.8686403204484918,0.6062213577300183,62.66478788481535
65.5625,0.06228,64.5890883970886,63.69302236003522,0.8960660370533802,0.5404334047666377,62.91190423133914
65.5,0.033224,64.72922864369035,63.82687255558817,0.9023560881021808,0.5389685492484175,63.16402157212834
66.375,0.047108,64.98242423696875,64.01562273665571,0.9668015003130392,0.5570694809783718,63.66151628169368
67.3125,0.057059,65.34089743128125,64.25983586727381,1.0810615640074417,0.5762655396437995,64.17948596276214
64.875,0.058401,65.26922090339183,64.30540358080908,0.9638173225827416,0.5139040430674158,64.50523841732793
65.8125,0.048717,65.35280230287,64.417040352601,0.9357619502689971,0.5347578003750807,64.49636319726743
63.5625,0.061556,65.07737117935154,64.35374106722315,0.7236301121283901,0.4813815931066154,64.5705292030146
64.4375,0.062611,64.97892945945131,64.35994543261403,0.6189840268372819,0.5021911767498148,64.71012174627305
66.25,0.046007,65.17447877338188,64.49994947464262,0.6745292987392588,0.5430891322269727,64.80032042027493
69.0,0.081767,65.76302050055389,64.83328655059502,0.929733949958873,0.597165227167704,65.08918243718091
69.75,0.06542,66.37640196200714,65.19748754684724,1.1789144151598947,0.6106976064226265,65.41289177123201
71.9375,0.074158,67.23195550631374,65.69674772856226,1.5352077777514808,0.6478546110452743,65.98278380308166
72.5,0.066891,68.04242388995777,66.20069234126134,1.8417315486964299,0.6569224758870109,66.5305916930845
71.9375,0.046194,68.6416663684258,66.62564105672347,2.016025311702336,0.6391968197096879,67.02786930707285
71.5,0.056453,69.0814100040526,66.98670468215136,2.0947053219012446,0.6250695970663859,67.401521746018
69.5,0.08069,69.14580846496759,67.1728747056957,1.972933759271882,0.563731396794532,67.70190800806397
67.5625,0.05159,68.90222254728026,67.20173583860714,1.7004867086731252,0.5113784124911436,67.94695937871224
69.25,0.044902,68.95572677077561,67.35345910982142,1.6022676609541975,0.550530605938486,68.06916593295878
68.3125,0.040038,68.8567688060409,67.42449917576057,1.4322696302803308,0.5253456737475009,68.11765969132284
67.1875,0.034065,68.59995822049615,67.40694368125979,1.1930145392363585,0.4960215022540346,68.08195879213423
69.25,0.036573,68.69996464811213,67.54346637153684,1.1564982765752916,0.5460497164244952,68.26453267442457
69.875,0.042793,68.88073931763334,67.71617256623782,1.164566751395526,0.5602938575783818,68.41028660200017
68.9375,0.036834,68.88947173030513,67.80664126503501,1.0828304652701206,0.5332638561742541,68.51580106596481
68.0,0.042461,68.75262992564281,67.82096413429167,0.9316657913511364,0.506927208600302,68.55917071228552
68.25,0.040247,68.67530224477468,67.85274456878858,0.8225576759861042,0.5138227190263657,68.75041823236006
68.125,0.030409,68.59064036096319,67.8729116377672,0.7177287231959895,0.5099824179607495,68.86956299998366
69.625,0.031963,68.7497726131227,68.00269596089557,0.7470766522271362,0.5531429249671633,69.21620798445952
71.0,0.051156,69.09596144187306,68.2247184823107,0.8712429595623519,0.5888891311404971,69.60642091432136
69.8125,0.033573,69.20619814312336,68.34233192806546,0.8638662150578966,0.5481094163408428,69.76968878045128
69.9375,0.028505,69.31870612110438,68.46049252598654,0.8582135951178458,0.5516291443071436,69.84212167683695
72.4375,0.070554,69.7985205640114,68.75508567220976,1.0434348918016383,0.6160422099868689,70.04332493572144
72.3125,0.062816,70.18528663108657,69.01859784463866,1.1666887864479065,0.6113133639785627,70.04555628147521
73.8125,0.048473,70.74331945707326,69.37370170799876,1.369617749074493,0.6463912662689832,70.06578597566268
74.625,0.071529,71.34050107906198,69.76268676666551,1.5778143123964696,0.6640757410862008,70.32192953579641
74.6875,0.044943,71.85542398997552,70.12748774691251,1.727936243063013,0.6654617190835267,70.46227609634741
74.5625,0.034187,72.27189722228698,70.45600717306714,1.8158900492198455,0.6596001967558084,70.71047309115313
75.0,0.043463,72.69160534193513,70.79259923432143,1.899006107613701,0.6705383728975501,71.11167614930235
74.625,0.028285,72.98905067394512,71.07648077251983,1.912569901425286,0.651222130061139,71.32620824817937
72.4375,0.038477,72.90419672410741,71.17729701159243,1.726899712514978,0.551431051706865,71.518174501883
68.9375,0.062179,72.29393568962935,71.01138612184484,1.282549567784514,0.4362454612768282,71.50346101692024
69.1875,0.044372,71.81602250660946,70.87628344615263,0.9397390604568301,0.4451606559727672,71.48052643992071
69.59375,0.032719,71.47413442866954,70.78128096865984,0.6928534600097009,0.46010202954216156,71.48847478894595
70.5,0.026768,71.32426759348962,70.76044534135171,0.5638222521379106,0.492907749781306,71.56632595617009
69.3125,0.02422,71.01476488679891,70.65319013088121,0.36157475591770094,0.4539811900502542,71.68041380540221
69.875,0.027141,70.839416442676,70.59554641748261,0.24387002519338807,0.47512624537327525,71.78698281117632
69.9375,0.026068,70.70066006687969,70.54680223840982,0.15385782846986729,0.47754722112209325,71.8629337384576
73.4375,0.042185,71.12171236428281,70.7609279985276,0.3607843657552081,0.5912489715498995,72.02685011549252
72.9375,0.056395,71.40106430823931,70.92215555419222,0.4789087540470973,0.572094314431241,72.14952284312963
72.8125,0.037508,71.61820826081788,71.0621810686965,0.5560271921213769,0.5671475104007929,72.27097253043358
71.0,0.105713,71.52309929761513,71.05757506360787,0.46552423400726184,0.4996790361485373,72.19786579534372
72.0625,0.032946,71.60608402105896,71.13201394778507,0.47407007327389294,0.5346284798705847,72.17386846253372
70.875,0.034747,71.49360955628066,71.11297587757876,0.3806336787018978,0.4931643457214337,72.11143202826568
72.4375,0.039469,71.63882347069902,71.2110887755359,0.42773469516312446,0.5433495287186861,72.02988374590127
71.25,0.036378,71.57900447520687,71.21397108845916,0.3650333867477116,0.5026167891320328,71.76832623053107
72.625,0.044863,71.73992686363658,71.31849174857331,0.42143511506327513,0.5451372946622213,71.65493495922784
74.25,0.052388,72.12609196153865,71.53564050793825,0.5904514536003944,0.5897715621149648,71.69863942004152
74.25,0.059854,72.45284704437886,71.73670417401691,0.7161428703619492,0.5897715621149648,71.70945491394727
74.0,0.031654,72.69087057601287,71.90435571668232,0.786514859330552,0.5796233401717622,71.69781850436426
74.109375,0.051051,72.90910202585705,72.06769047840955,0.8414115474475068,0.5830039944854256,71.80678659592017
76.625,0.072088,73.48077863726365,72.40526896149032,1.0755096757733327,0.6522695619408396,72.40522550459463
76.46875,0.029384,73.9404665392231,72.70626755693547,1.234198982287623,0.6451019797167684,72.70883601884223
77.1875,0.047199,74.44001014857338,73.03821070086619,1.401799447707191,0.663423914830045,73.06567449351894
75.375,0.045457,74.58385474110055,73.21130620450573,1.3725485365948202,0.5818479673950427,73.25933060497397
74.375,0.038986,74.5517232424697,73.29750574491271,1.2542174975569935,0.5422326332812922,73.41192708527616
74.875,0.038276,74.60145812824359,73.41435717121547,1.1871009570281217,0.5584214986192929,73.57667327451283
74.6875,0.044709,74.61469533928305,73.50866404742173,1.1060312918613135,0.5505584499337595,73.7302243193891
73.390625,0.036925,74.4263768255472,73.49992041427939,0.9264564112678073,0.4982951285587104,73.73002011907178
69.125,0.080889,73.61078039084762,73.17585223544387,0.4349281554037532,0.37290550335402284,73.38873249710562
67.25,0.082617,72.63219879225568,72.73690021800358,-0.10470142574790486,0.33321367850889705,72.90588274157638
67.375,0.103779,71.8233989780625,72.3397224240774,-0.5163234460148942,0.338270483484053,72.5347278993662
66.375,0.066269,70.98518375066827,71.897891133405,-0.9127073827367269,0.3175241679201062,72.15608970912707
65.25,0.06582,70.102847789027,71.40545475315277,-1.302606964125772,0.2955625898027317,71.77217240099998
64.0625,0.055134,69.17356351379208,70.86153217884515,-1.6879686650530772,0.27401830356983353,71.35571345112207
63.75,0.077489,68.33916912705483,70.33475201744922,-1.9955828903943882,0.26847226155827675,70.83517882352992
69.5625,0.137242,68.52737387673871,70.27754816430483,-1.750174287566125,0.47949391457236873,70.6257147749772
70.90625,0.108309,68.8933548187789,70.32411867065262,-1.4307638518737207,0.5143710633201859,70.50044521145112
70.0,0.05834,69.06360792358215,70.30010988023392,-1.2365019566517645,0.4905001763829834,70.3009969295
72.34375,0.04029,69.56824516610797,70.45149062984622,-0.8832454637382483,0.54881686237194,70.27382595471362
72.78125,0.041589,70.06255360209136,70.62406539800577,-0.5615117959144129,0.5589647021784616,70.2018020297004
71.65625,0.037369,70.30773766330807,70.700523516672,-0.39278585336393235,0.5261911560055988,69.87117061900521
74.09375,0.046082,70.89020109972222,70.95187362654815,-0.06167252682593016,0.5832116999920579,69.8717466469304
75.0,0.045144,71.52247785361111,71.25173483939643,0.2707430142146734,0.6023716180705154,69.78076958729608
75.21875,0.043253,72.0911351069017,71.54558781425595,0.5455472926457503,0.6070671114778491,69.76548100347134
73.8125,0.031452,72.35596047507067,71.71350723542218,0.6424532396484892,0.5611883521808846,69.72324019955647
73.03125,0.038651,72.45985117121364,71.8111178105761,0.6487333606375358,0.5369116353055144,69.6673891022651
72.359375,0.040494,72.44439329871923,71.85172945423714,0.5926638444820895,0.5162289558781522,69.57408103599279
70.5625,0.062068,72.15487125276243,71.7562309761455,0.3986402766169306,0.4646744267025782,69.51103900283613
71.46875,0.042932,72.04931413695283,71.73493608902362,0.3143780479292104,0.4922177786620069,69.60519288006515
72.40625,0.028505,72.1042273466524,71.78466304539224,0.3195643012601579,0.5197459748435233,69.83970024957037
72.84375,0.023438,72.21800006255202,71.86311393091873,0.3548861316332932,0.5324836032448453,70.13899561989042
73.25,0.029904,72.37676928369787,71.96584623233215,0.41092305136571383,0.5445630169436699,70.46407020493494
73.625,0.022284,72.56880477851358,72.08874651141866,0.4800582670949183,0.5559677749610537,70.87361570627414
73.9375,0.026457,72.77937327412687,72.22569121427654,0.5536820598503311,0.5657271915295081,71.33890558951872
72.0,0.040576,72.65946969349197,72.20897334655234,0.45049634693963014,0.49332977524805166,71.9900014652486
71.875,0.02341,72.53878204833936,72.18423458014107,0.35454746819829097,0.4889820517392198,72.38788740282006
72.5,0.027581,72.53281557936407,72.20762461124173,0.3251909681223424,0.5121336074207274,72.60602917170678
72.25,0.031191,72.48930549023113,72.21076352892752,0.27854196130361686,0.5023301792647894,72.80104326663621
72.5,0.026915,72.49095079942634,72.23218845271066,0.25876234671568454,0.5123823259230327,72.81559541516575
72.9375,0.024686,72.55965067643768,72.28443375250987,0.2752169239278146,0.5302634412681008,72.82200468629043
72.46875,0.02862,72.54566595698573,72.29808680787951,0.24757914910621537,0.5087377532987336,72.87093802979041
71.1875,0.029736,72.3367173482187,72.21582111840696,0.1208962298117342,0.45443583115095076,72.71147629915914
71.125,0.030187,72.1502992946466,72.13501955408053,0.015279740566072064,0.4519018917952077,72.4796890808474
69.890625,0.052511,71.80265709547021,71.96876810563012,-0.16611101015990926,0.403989730865623,72.09512481994352
69.1875,0.036265,71.40032523462864,71.76274824595382,-0.36242301132517696,0.37931930473466796,71.85584320805779
67.140625,0.058852,70.74498673699347,71.42036874625354,-0.6753820092600762,0.3183684484279346,71.38551838137842
66.0,0.047665,70.01498877745601,71.01885995023476,-1.0038711727787444,0.2903683010667991,70.95867586208513
67.25,0.050747,69.58960588861663,70.73968513910626,-1.1500792504896253,0.35709907433032856,70.718934556979
67.53125,0.048104,69.27293575190637,70.50202327695024,-1.229087525043866,0.37142160631215393,70.44912321180308
67.9375,0.026331,69.06748409776694,70.31205858976874,-1.244574492001803,0.3924751554762775,70.27125513797304
67.703125,0.029403,68.85758269811048,70.11880424978587,-1.2612215516753906,0.38447431166235074,70.07484212857503
68.328125,0.034464,68.77612766763194,69.98616134239433,-1.2100336747623857,0.4185162751655605,69.85192241032495
67.5625,0.031259,68.5894157187655,69.80663087258735,-1.2172151538218543,0.39005740108229947,69.63113780391795
67.1875,0.05327,68.37373637741696,69.61262117832162,-1.238884800904657,0.37655131911434997,69.29755620083004
67.125,0.024195,68.18162308858358,69.4283529428904,-1.246729854306821,0.37422554399772995,69.07080030074421
68.3125,0.032703,68.20175799803225,69.34569716934297,-1.1439391713107199,0.44443802851079356,68.94599433719478
67.890625,0.037231,68.15389138295036,69.23791404568794,-1.0840226627375813,0.4261448727413895,68.75900136262742
70.125,0.043223,68.45713886249646,69.30362411637772,-0.8464852538812551,0.5352517528108439,68.69221762299915
73.1875,0.063714,69.1848867298047,69.59131862627567,-0.4064318964709628,0.6370978020496977,68.92706688700096
72.25,0.039977,69.65644261752706,69.78825798729228,-0.13181536976522068,0.5941719951876491,68.96944781074623
70.25,0.043539,69.74775913790752,69.82246109934471,-0.0747019614371851,0.5145261357445471,68.914865345947
72.875,0.04091,70.22887311669098,70.04857509198584,0.180298024705138,0.5918561779188098,69.02938847325815
73.125,0.055493,70.67443109873852,70.27645841850541,0.39797268023311005,0.5984169232448744,69.22238298679423
74.4375,0.051813,71.25336477585567,70.58468372083834,0.6686810550173306,0.6318734660183918,69.4992699753756
74.0,0.044087,71.67592404110864,70.83767011188735,0.8382539292212954,0.6135249348044371,69.74400150091017
74.0,0.048736,72.0334741886304,71.07191677026606,0.9615574183643361,0.6135249348044371,70.16984822090677
73.5625,0.050679,72.26870892884111,71.25640441691301,1.0123045119280931,0.5935360905133137,70.6060190771499
75.3125,0.042736,72.73698447825016,71.55685594158614,1.1801285366640286,0.6435609037104641,71.04723374505713
76.0625,0.047975,73.24860225082706,71.89060735332049,1.3579948975065719,0.6627194553595428,71.5340126247716
75.3125,0.041312,73.56612498146906,72.14408088270416,1.4220440987649,0.6264573091768725,71.82675347021603
76.875,0.061213,74.07518267662766,72.49451933583718,1.5806633407904798,0.6673004761077492,72.31099806182466
76.5,0.056551,74.44823149560803,72.79122160725666,1.657009888351368,0.6489607221968631,72.72188254640265
77.1875,0.064097,74.86965741936064,73.11687185857099,1.752785560789647,0.667028520080987,73.19621390854775
76.1875,0.052993,75.07240243176669,73.34432579497314,1.7280766367935456,0.6172626616997297,73.70364932496763
76.875,0.042861,75.34972513457181,73.60585721756773,1.7438679170040814,0.6372979017311285,74.01045374284058
78.1875,0.053483,75.78630588309923,73.94523816441458,1.8410677186846556,0.6725401106381143,74.42744087445033
78.1875,0.058526,76.15572036262243,74.25947978186535,1.8962405807570804,0.6725401106381143,74.88906564081928
77.5625,0.051146,76.37214799914206,74.50414794617161,1.8680000529704444,0.6382885638752126,75.2277084541939
81.875,0.116823,77.21874061465866,75.05013698719593,2.16860362746273,0.7375934210218335,76.07896567913986
84.75,0.116754,78.37739590471116,75.76864535851475,2.6087505461964184,0.7807993637617985,77.0997425391534
85.4375,0.069559,79.46356576552483,76.48485681343959,2.978708952085242,0.7897158716448912,77.85178644218311
87.3125,0.083825,80.67109410929024,77.28690445688851,3.38418965240173,0.812157764683208,78.67500931308653
86.6875,0.06974,81.59669501555328,77.98324486748935,3.613450148063933,0.782191705796351,79.38263556721355
88.0,0.084537,82.58181885931432,78.7252267291568,3.856592130157523,0.7989666582502019,80.16562110130698
88.6875,0.088923,83.52115441941982,79.46317289736741,4.057981522052401,0.8073370015956294,80.95613110561557
89.9375,0.088223,84.50828450873985,80.2390489790439,4.269235529695948,0.8218600721383469,81.7992118873495
89.75,0.09153,85.31470227662602,80.9435638694851,4.3711384071409185,0.8119727759849896,82.6273563483552
89.125,0.064085,85.90090192637587,81.54959617544917,4.351305750926699,0.7783585741618573,83.1465359796205
87.875,0.070445,86.20460932231805,82.01814460689737,4.1864647154206835,0.7146376714241554,83.61824564567029
90.0,0.07496,86.78851558042297,82.6093931545346,4.179122425888366,0.7518323625830257,84.18081354081495
86.875,0.065105,86.80182087574251,82.92536403197649,3.8764568437660216,0.6231908456638832,84.6060493226178
90.8125,0.125538,87.41884843332059,83.50959632590416,3.9092521074164353,0.6941918405195319,85.41324247319086
90.4375,0.084126,87.88325636665587,84.02277437583719,3.860481990818684,0.6810303570014518,86.02483603016259
91.5,0.066731,88.43967846409343,84.57664294058998,3.8630355235034557,0.698473820428655,86.5907060906109
89.375,0.091348,88.58357408500214,84.93207679684257,3.6514972881595753,0.6248719159479981,87.00593553977417
91.0625,0.071304,88.96494730269411,85.38618221929868,3.5787650833954388,0.6558828447320276,87.47181394759333
91.625,0.062687,89.37418617920272,85.848316869721,3.5258693094817204,0.6658003982205098,87.96267136276109
90.1875,0.044902,89.4993113824023,86.16973784233427,3.3295735400680257,0.6168717602445042,88.35002283671899
88.5,0.072152,89.34557116972502,86.34234985401322,3.003221315711798,0.5644330365638301,88.8336442166717
90.375,0.061558,89.50394483592117,86.64106467964187,2.862880156279303,0.6046476351868324,89.2069693582746
92.0,0.054172,89.88795332270254,87.03802285152025,2.84993047118229,0.6360130739652126,89.47974924483358
90.6875,0.067296,90.01096050382523,87.30835449214838,2.702606011676849,0.5949564854861655,89.65512147833546
89.4375,0.020068,89.92273581092904,87.46606897421147,2.4566668367175737,0.5580115119786473,89.7948718346681
91.625,0.053644,90.18462260924764,87.7741379390847,2.410484670162944,0.6043177459244344,89.97101294265494
92.625,0.051203,90.560065284748,88.13346105470805,2.426604230039956,0.623725271891783,90.15204985855242
94.875,0.08328,91.22390139478676,88.63283430991486,2.5910670848719093,0.663694418818363,90.45162498710155
92.6875,0.091255,91.44907041097342,88.93317991658782,2.5158904943856015,0.5972682115451953,90.64659737116958
90.625,0.075788,91.32229034774674,89.0584999227665,2.263790424980243,0.5421700172162764,90.71569319965522
91.9375,0.061371,91.41693798655494,89.27175918774677,2.1451787988081747,0.5693931993180202,90.91525687927644
90.0,0.078994,91.19894752708495,89.32570295161739,1.8732445754675666,0.5202178979768015,90.9125862915744
89.5625,0.057642,90.94718636907189,89.3432434737198,1.6039428953520911,0.5095171390279711,91.04715897645119
91.0625,0.043126,90.96492692767622,89.4705958089998,1.4943311186764134,0.5441396821718527,91.07046016816656
89.5625,0.066918,90.74916893880295,89.47740352685166,1.271765411951293,0.5056972872401955,91.033091645308
90.625,0.048833,90.73006602514096,89.5624106730108,1.1676553521301543,0.5309739296057019,90.99246823761611
91.375,0.060604,90.82928663665773,89.69667654908407,1.132610087573653,0.5485239690254127,91.13180297962906
92.0,0.073501,91.00939638486423,89.86729310100377,1.1421032838604646,0.5631921083477023,91.18774705165363
91.0,0.035921,91.00795078719281,89.95119731574422,1.0567534714485873,0.5333351735043542,91.15933801658255
90.375,0.106664,90.91057374300931,89.98259010717058,0.9279836358387286,0.514960187594662,91.12767387400218
89.3125,0.049963,90.6647162440848,89.93295380293571,0.7317624411490868,0.4844060551838103,91.20731658091756
91.5,0.050527,90.79322143730252,90.04903129901454,0.7441901382879763,0.5443483122252765,91.26096117674302
93.375,0.096519,91.19041813925598,90.29539935093939,0.895018788316591,0.5885078695414595,91.38978649448559
92.5,0.073473,91.39189227167813,90.45870310272166,0.9331891689564742,0.5611752233150183,91.49049187481532
90.5,0.048794,91.25467807603533,90.46176213214969,0.7929159438856459,0.5036016510584527,91.48504041413739
92.6875,0.036363,91.47511221818374,90.6266316038423,0.8484806143414403,0.5571211873941841,91.51309956931648
92.6875,0.050283,91.66163341538625,90.7792885220762,0.882344893310048,0.5571211873941841,91.51474300851517
94.75,0.031316,92.13676673609606,91.0734152982187,1.0633514378773583,0.6038280791987887,91.37052022450126
93.625,0.037371,92.36572569977359,91.26242157242473,1.1033041273488635,0.5686032688186913,91.34017418923266
93.0,0.060429,92.46330636134688,91.39113108557845,1.07217527576843,0.5494272804791756,91.47238508161821
89.125,0.09836,91.94972076729351,91.22326952368374,0.7264512436097732,0.4484471275047964,91.25719501103599
85.0,0.183259,90.88053295694067,90.76228659600346,0.11824636093720642,0.3704034452942345,90.45758922095848
83.3125,0.093505,89.71622019433441,90.21045055185505,-0.49423035752063527,0.34402658936517616,89.99946813214251
83.5,0.049076,88.75987862597526,89.71338014060653,-0.9535015146312702,0.3495689078297142,89.72957253534307
84.0,0.060971,88.02758960659445,89.2901667968579,-1.2625771902634568,0.3649769738239246,89.47829099701873
83.1875,0.061729,87.28296043634914,88.83811740449806,-1.5551569681489212,0.35044885026762657,89.1512541052444
81.625,0.066599,86.41250498460312,88.30381241157228,-1.8913074269691634,0.3237589369166324,88.6851848001243
81.4375,0.050386,85.64711960235648,87.79519667738174,-2.148077075025256,0.32060352006814463,88.23134920738454
83.3125,0.055009,85.2879473558401,87.46314507164975,-2.175197715809645,0.38513873925073705,87.95938480268941
81.25,0.06459,84.66672468571086,87.0029121033794,-2.3361874176685404,0.3461841970810145,87.43529924036154
82.875,0.051912,84.39107473406304,86.69714083646241,-2.3060661023993703,0.39785947800290333,87.1849909520921
82.4375,0.053804,84.09052477497642,86.38161188561334,-2.291087110636923,0.388946422930068,86.82732584865096
82.3125,0.043983,83.81698250190311,86.08019619038272,-2.2632136884796097,0.38628373699201324,86.17397255532516
79.5625,0.114329,83.16244673237955,85.597403879984,-2.4349571476044503,0.33237428220177884,85.24362804557384
78.9375,0.08412,82.51245492739808,85.10407766665186,-2.591622739253779,0.32139608312350887,84.65957400916139
81.875,0.072992,82.4143849385676,84.86488672838135,-2.4505017898137567,0.4185956841230517,84.30179736897436
82.25,0.052923,82.38909494801874,84.67119141516793,-2.282096467149188,0.429823505770573,83.91940773461178
