HON Close,HON Volume,EMA 12,EMA 26,MACD,RSI,VWMA
45.165882,0.038304,46.74378555995823,49.450110246659754,-2.706324686701521,0.3447715975239038,49.184442945616226
42.90163,0.027864,46.15268470458004,48.965037635796065,-2.812352931216026,0.2975378131944922,48.608037343750965
43.139973,0.047169,45.68919059618311,48.53355136647784,-2.8443607702947276,0.3082805168152352,48.156829879445354
41.709915,0.038877,45.07699435061648,48.02809682081281,-2.951102470196332,0.2805570369176918,47.60448299471298
41.233231,0.03323,44.48564614282933,47.52477342667853,-3.039127283849197,0.2717832720033747,47.13509556992517
40.279861,0.033983,43.83860227470174,46.98811324692456,-3.1495109722228207,0.2546321086184956,46.68891509845123
40.637375,0.034053,43.346105770901474,46.51768819159682,-3.1715824206953442,0.2731558377919525,46.14544394677572
44.152927,0.035766,43.47023211383971,46.34252069592298,-2.8722885820832715,0.4245890185702067,45.687686021832484
42.782459,0.028623,43.36442086555668,46.078812422150904,-2.7143915565942223,0.3904388523386527,44.683452757129444
44.272099,0.025015,43.504063655471036,45.94498179828788,-2.440918142816841,0.4428907873320005,44.266285450421776
42.246185,0.025095,43.310543862321644,45.670996850266555,-2.3604529879449103,0.39332113393155455,43.86599905595393
45.046711,0.025905,43.577646498887546,45.62475345395051,-2.047106955062965,0.4799679541283003,43.7367390551068
43.080387,0.023007,43.50114503752023,45.43628186476899,-1.935136827248762,0.4331869750067296,43.58666174035703
43.616657,0.036748,43.518916108670965,45.30149483774907,-1.7825787290781037,0.44896135253252073,43.44932183430199
44.39127,0.026982,43.65312439964467,45.23407077569358,-1.5809463760489137,0.4718265490639663,43.43939783005826
45.761738,0.030504,43.97752649200702,45.27315723675332,-1.2956307447462976,0.5105248856030025,43.570713488236954
45.880909,0.028031,44.27035457015979,45.31817588588271,-1.0478213157229206,0.5138604021154514,43.54947334922342
45.880909,0.023899,44.51813217475059,45.359859820261775,-0.8417276455111846,0.5138604021154515,43.555686227720955
43.735828,0.023908,44.397777686327416,45.23956116690905,-0.8417834805816327,0.4498639174957583,43.45394939338306
43.378315,0.033121,44.24093727304628,45.10169108047134,-0.8607538074250627,0.44002779559329036,43.3741770240935
42.246185,0.024191,43.93405230796223,44.890172111547535,-0.9561198035853025,0.40949408935748355,43.21589102946346
39.862762,0.033242,43.30769995289111,44.51777136254401,-1.2100714096528975,0.3538290623355439,43.047888553181565
40.69696,0.045693,42.906047652446325,44.234748298651866,-1.3287006462055402,0.38532351653590624,42.86462989170204
41.948257,0.049079,42.75869524437766,44.0653785728258,-1.3066833284481376,0.4301871885711219,42.864496336394794
43.259144,0.033969,42.835687360627254,44.005657493357226,-1.169970132729972,0.473538696687369,42.97340614450705
42.544113,0.022386,42.790829766684595,43.89739493829373,-1.1065651716091338,0.45328127907784355,43.10788136156903
42.90163,0.024465,42.80787595642543,43.82363457249419,-1.0157586160687657,0.4655912957108431,43.23976659989093
43.795414,0.041918,42.95980488620613,43.821544159716844,-0.8617392735107146,0.49613551335971595,43.224301494262775
47.430134,0.041704,43.647547826789804,44.08884711084893,-0.4412992840591272,0.5970084177206089,43.528160668897115
44.689198,0.045781,43.80780169959137,44.13331754708235,-0.3255158474909763,0.5135192516205843,43.58216679855791
45.285053,0.035767,44.035071130423475,44.21863128433551,-0.18356015391203329,0.5289416099137192,43.72738222836229
47.668476,0.032173,44.59405649497371,44.474175337347695,0.11988115762601126,0.5855410200479484,43.868448497333105
44.093342,0.03007,44.51702349574698,44.445965460507125,0.07105803523985799,0.49036408823730715,43.90595952152326
44.093342,0.034229,44.45184172717052,44.419845204173264,0.03199652299725386,0.49036408823730715,43.93174214824416
47.310963,0.031558,44.89170653837505,44.634002077938206,0.25770446043684103,0.5642881290486389,44.07331368197113
45.761738,0.03039,45.02555753247119,44.717538072165006,0.3080194603061841,0.5248154520669682,44.073024487422884
44.629612,0.024261,44.96464283516793,44.71102502978241,0.2536178053855167,0.497431632953654,44.016854622735735
46.715107,0.026108,45.233945014372864,44.85947554609483,0.3744694682780363,0.5445733027377817,44.0558552710715
49.09853,0.051897,45.82849655062319,45.17347957971744,0.6550169709057556,0.5917096168223942,44.44508955421516
50.230656,0.042371,46.50575185052732,45.54808524047911,0.9576666100482072,0.6122391652623541,44.84504973384318
51.839466,0.03496,47.3263232581385,46.01411344488807,1.3122098132504334,0.639945149818343,45.276770047487354
51.24361,0.029875,47.92898275688643,46.401483560081545,1.5274991968048823,0.622212659463918,45.78228021055127
50.290241,0.019901,48.29225325582698,46.68953966674218,1.6027135890848,0.5938586512574361,46.25393694947003
49.694386,0.018418,48.50796598569975,46.91212087661313,1.5958451090866177,0.5761859661546462,46.67510259756424
49.217701,0.013214,48.617155987899785,47.0829045894566,1.534251398443189,0.561782622134483,46.91207391877057
51.005268,0.023356,48.984557835915204,47.37345002727463,1.6111078086405755,0.6019651523078134,47.21785652719414
53.44828,0.028954,49.67128432269748,47.82343743266169,1.8478468900357896,0.6492952390337066,47.66689078382489
50.409412,0.020725,49.78484242689787,48.01499110431638,1.7698513225814878,0.5600803287701921,48.022776840990595
52.852425,0.045171,50.25677820737512,48.37331954103369,1.8834586663414328,0.6068488271084787,48.41503112292083
51.601124,0.033625,50.46360063700972,48.612416167623785,1.8511844693859345,0.5732338683745052,48.872517477131844
52.435326,0.023042,50.76694300054669,48.895594673725725,1.8713483268209643,0.5895568393101948,49.22656052613672
51.24361,0.023356,50.84027638507797,49.06952173493123,1.770754650146742,0.556793394195393,49.39264356037855
51.779881,0.023274,50.984830941219826,49.270289087899286,1.71454185332054,0.568416571591251,49.76402101458997
54.342064,0.023061,51.50132833487831,49.64597611842526,1.8553522164530492,0.6197289787802636,50.29206849383191
53.627037,0.02983,51.82836043720472,49.94086951706043,1.8874909201442946,0.5983489093363865,50.63417453992566
55.116676,0.026232,52.33425513917323,50.32426258987077,2.00999254930246,0.6272039619902926,51.10718675746531
53.090767,0.023415,52.450641579300424,50.529188842472934,1.92145273682749,0.5674926336987158,51.4702456348779
52.733253,0.022308,52.49412025940805,50.69245285414161,1.8016674052664428,0.5574075709409735,51.74372216975861
53.388695,0.019116,52.63174714257604,50.892174494575556,1.7395726480004825,0.5724103414755649,52.0655870137065
52.91201,0.013417,52.67486450525665,51.04179193942181,1.633072565834837,0.5576064073443149,52.245504871735484
51.481953,0.020192,52.49133965829409,51.0743964624276,1.4169431958664873,0.514607965103628,52.24296050912
51.660709,0.013852,52.36355032624884,51.11782702076629,1.2457233054825494,0.5195947959034997,52.289875841917166
50.766926,0.028422,52.117915814518256,51.09183435256138,1.0260814619568777,0.492357220567266,52.2824959370206
51.779881,0.016081,52.06591045843852,51.14280077089016,0.9231096875483615,0.5228832990514645,52.366604822136956
51.779881,0.008374,52.02190592637106,51.18999189897237,0.8319140273986889,0.5228832990514644,52.44538574415579
51.481953,0.012153,51.938836245390895,51.21161864719664,0.7272175981942581,0.5123736046651091,52.4936188983414
51.303196,0.012115,51.84104543840768,51.218402154811706,0.622643283595977,0.5058045262264392,52.397531693334955
51.124439,0.015759,51.73079829403727,51.21144192112195,0.5193563729153183,0.49891594527309086,52.446379561009245
50.737133,0.011812,51.57792671033923,51.176307926964775,0.40161878337445245,0.48354982814329794,52.34991579984777
52.971596,0.022984,51.79233737028704,51.30929222867109,0.48304514161595336,0.5665019548149106,52.4514264211011
53.507866,0.019111,52.05626485178134,51.472149545065825,0.5841153067155176,0.5837808578015232,52.5048494554596
51.601124,0.019531,51.986243182276525,51.48170320839428,0.5045399738822454,0.5064799808461729,52.53583538301854
52.420429,0.010291,52.05304100038783,51.55123845221693,0.5018025481709003,0.5349737805134489,52.58041130413579
51.720295,0.022153,52.00184930802047,51.563761159460114,0.43808814856035383,0.5079830251386787,52.417862061582795
50.766926,0.009857,51.81186110678655,51.50473633283344,0.3071247739531131,0.47298868308502384,52.267093817406206
50.886097,0.029214,51.66943585958862,51.458911197068,0.2105246625206192,0.4778310082766395,51.93839931511866
51.481953,0.023685,51.64059234272883,51.46061799728518,0.17997434544364665,0.5024476178024053,51.830549120027854
50.945683,0.021617,51.53368321307824,51.42247466415295,0.11120854892529053,0.48049274805987024,51.718276808709994
51.064854,0.016163,51.46155564183543,51.39598424458607,0.06557139724936434,0.4858690737099897,51.59574200451868
52.614082,0.019905,51.63886738924537,51.486213707950064,0.15265368129530543,0.5509322494178601,51.603129222588336
52.137398,0.017119,51.71556440628454,51.53444958143524,0.18111482484930264,0.528759495898641,51.63623317374457
53.924965,0.022293,52.05547218993307,51.71152479762522,0.34394739230784666,0.5946428510714115,51.77755539318367
53.98455,0.034599,52.352253391481824,51.87989703483817,0.47235635664365105,0.5966670634799535,52.06560173713326
54.103722,0.016778,52.62171010048462,52.044624810035344,0.5770852904492756,0.6009590434505483,52.17172725645599
53.865379,0.016197,52.813043777333135,52.17949549077347,0.633548286559666,0.5874939232694326,52.25399469876466
51.303196,0.026199,52.58075950389727,52.114584417382844,0.46617508651442563,0.4664898510909473,52.213911906214015
49.09853,0.052058,52.045031887913076,51.89117297905819,0.15385890885488607,0.3917253229123595,51.86020634704966
49.6348,0.019559,51.67422698208029,51.72403423986869,-0.04980725778840167,0.41623387573406934,51.78614020586141
48.860188,0.014354,51.241297907914095,51.5118974813599,-0.2705995734458071,0.391684539075236,51.71786605807682
47.847233,0.019205,50.719134075927315,51.240440853111025,-0.5213067771837103,0.36164613966880965,51.47791696234601
48.919773,0.025053,50.44230929501542,51.068539530658356,-0.6262302356429359,0.41297971314553705,51.241853504696785
48.502674,0.019067,50.143903865013044,50.878475417276256,-0.7345715522632119,0.3995244047618005,51.10577294797021
46.238422,0.030063,49.54306050116489,50.534767756737274,-0.9917072555723863,0.3356011755943164,50.754546952820895
38.373123,0.217057,47.82460857790875,49.63390518216414,-1.809296604255394,0.2099427824599019,46.58732551879571
34.91716,0.260624,45.83884725823048,48.543775909411245,-2.704928651180765,0.17834432678126033,43.16515329348064
35.274673,0.137392,44.213589680041174,47.560879397603,-3.3472897175618286,0.19189436381710448,41.867169753629135
33.367935,0.165827,42.5450274215733,46.50955018296574,-3.9645227613924376,0.17529106896938149,40.444975766091375
33.070004,0.086438,41.087331510562024,45.5140282434868,-4.426696732924775,0.17277557223950915,39.734032390300584
32.652905,0.087528,39.78972743201402,44.56135244767296,-4.771625015658941,0.16911660635363,39.11030238801226
31.699537,0.084949,38.54508275016571,43.60862537747496,-5.063542627309246,0.16073747006843406,38.44603362348828
32.503941,0.11424,37.6156763270633,42.78605616432866,-5.170379837265365,0.1968937977119683,37.816009664503824
32.17622,0.058543,36.778836892130485,42.00014237437839,-5.221305482247907,0.19324120746491288,37.35207129910549
32.116634,0.055982,36.061574908725795,41.26803064294296,-5.206455734217165,0.19254181872903825,36.77576588507829
32.772076,0.020901,35.555498153537215,40.63870066939163,-5.083202515854417,0.22573751821528823,36.528015321973534
32.414562,0.049479,35.07227720683918,40.029505212399656,-4.957228005560474,0.22041465003057703,36.21442698152628
33.367935,0.059097,34.810070713479305,39.53605556703672,-4.725984853557414,0.26985756143832257,35.85717829370565
33.010418,0.060139,34.53320106525172,39.05267500651548,-4.519473941263762,0.26311833556713343,35.314433902243906
33.367935,0.124096,34.3539293629053,38.631583154181,-4.2776537912757036,0.282417215977737,35.00577456859803
34.321304,0.107736,34.34891007630448,38.31230321683426,-3.9633931405297815,0.3326123418791207,34.85291714690122
34.261719,0.071906,34.335496064565326,38.0122599415132,-3.6767638769478737,0.3310536919877222,34.69384965288541
34.142548,0.044169,34.30581174693989,37.72561461251222,-3.419802865572329,0.3277456917774373,34.48861801873404
34.440475,0.045309,34.326529170487596,37.48227093751131,-3.155741767023713,0.3453571566369525,34.34543922686562
35.9897,0.057232,34.582401605797195,37.37171012732529,-2.789308521528092,0.4291106859369934,34.20741746453556
35.155502,0.052642,34.67057089721301,37.20754656233822,-2.5369756651252118,0.3994741966956877,33.71763861078677
35.45343,0.054173,34.79101075918024,37.07761200216502,-2.28660124298478,0.41501345072743684,33.575491281579
34.559647,0.049482,34.75541633469097,36.89109607607872,-2.1356797413877473,0.3829952220611168,33.44806176289289
33.129589,0.059085,34.50528905243082,36.61246592229511,-2.10717686986429,0.33805559146810854,33.443944664061306
33.725449,0.056444,34.38531365974915,36.39861281693992,-2.0132991571907652,0.37116476021800204,33.48065987156356
35.215088,0.052016,34.51297125055697,36.31094431198141,-1.797973061424436,0.4457955826323581,33.607982347673016
33.487106,0.058789,34.35514582739436,36.10177110368649,-1.7466252762921286,0.3882357244597826,33.73184913065939
33.30835,0.035944,34.19410031548753,35.894851021931935,-1.7007507064444027,0.38273039885890636,33.83844460417725
31.461195,0.061415,33.77365334387407,35.566432057344386,-1.7927787134703195,0.3305661156809254,33.797045217221246
32.414562,0.040549,33.564562367893444,35.3329602012448,-1.768397833351358,0.37770891062047496,33.8297992845357
32.533733,0.020095,33.40597323437137,35.12561003818963,-1.7196368038182541,0.3835527558198674,33.82640474426905
32.17622,0.039114,33.21678042908347,34.90713670202744,-1.6903562729439656,0.3722585489284601,33.83102549700287
31.580366,0.032525,32.96502436307063,34.660709242618,-1.6956848795473647,0.3535715055599861,33.79020523353402
31.997465,0.036235,32.81616907644438,34.46343189131296,-1.6472628148685757,0.37714201256576985,33.773767525450516
33.963791,0.057041,32.99272629545294,34.42642145491941,-1.4336951594664669,0.47443393876581247,33.83307682168154
34.559647,0.057187,33.233791019229415,34.436290013814265,-1.2024989945848503,0.49992530545990854,33.82181758493894
34.142548,0.054242,33.37359978550181,34.41453134612432,-1.0409315606225107,0.48229103442411586,33.8070467338153
33.84462,0.035226,33.44606443388615,34.37231569085585,-0.9262512569696995,0.46955038836644086,33.79291186057534
33.487106,0.050229,33.45237852098059,34.3067446026443,-0.8543660816637129,0.4540496625326953,33.74633231369697
33.546692,0.037115,33.466888286983576,34.25044440985583,-0.7835561228722554,0.4572654928721197,33.601792524707626
33.725449,0.034048,33.506666858216875,34.21155586097762,-0.7048890027607442,0.46740096246989765,33.517553660955926
32.414562,0.034473,33.33865072618351,34.078445204608904,-0.7397944784253951,0.40732697076312596,33.35900162075065
32.71249,0.056701,33.24231830677066,33.97726333760084,-0.7349450308301755,0.42540251396184897,33.253254735522134
33.785034,0.036735,33.325813028805946,33.96302412740818,-0.6372110986022363,0.48615909752188363,33.28354590420179
35.274673,0.040125,33.62563763975888,34.060183303155725,-0.43454566339684675,0.5563276596863875,33.34672243176394
36.823898,0.074035,34.11767769518059,34.264902910329376,-0.1472252151487865,0.6151830500711519,33.52640807543649
36.347214,0.043664,34.460683280537424,34.419148176230905,0.04153510430651863,0.5892802600445995,33.66953398607274
38.134781,0.068313,35.025929083531665,34.69438023725084,0.3315488462808247,0.6489703721718062,34.01936168464481
38.01561,0.058881,35.485879993757564,34.94039725671374,0.5454827370438267,0.6422689544980931,34.45223385145383
37.181412,0.037328,35.746731071641015,35.106398348809016,0.6403327228319995,0.5958830437519225,34.65648256932045
36.585556,0.036696,35.87578106061932,35.21596558223057,0.6598154783887509,0.5645208796036425,34.77980502612638
37.658096,0.043591,36.14998335898558,35.39686413169497,0.7531192272906111,0.6048369495439798,35.02570146221292
37.062241,0.040842,36.290330688372414,35.52022538119905,0.7701053071733668,0.5730939162633445,35.23502323605055
37.598511,0.026513,36.491589197853585,35.67417246407319,0.8174167337803979,0.5937582887091843,35.430016734069355
37.896439,0.029196,36.70771993664534,35.838784800067764,0.8689351365775764,0.6051920281838633,35.60389416840717
38.968979,0.046778,37.055605946392205,36.07065103709978,0.9849549092924264,0.6440338297852611,35.84931260753947
36.466385,0.067486,36.96495657002417,36.099964663981275,0.8649919060428957,0.5163775015613793,35.998784556446445
33.367935,0.082365,36.4115686361743,35.897592096278956,0.5139765398953458,0.4084344265128582,35.84980007092266
34.857574,0.03758,36.172492538301334,35.820553718776814,0.3519388195245199,0.46620698316062825,35.93708260135876
35.274673,0.046973,36.034366455485745,35.78011810997853,0.2542483455072144,0.48147665852970395,35.9982123636216
35.751358,0.053942,35.99082669310332,35.7779877314616,0.21283896164172234,0.49911163484720444,36.064795295457266
35.810944,0.038256,35.96315243262589,35.78042893653852,0.1827234960873696,0.5013943995654065,36.185005603154245
34.797989,0.041085,35.783896519914215,35.70765560790604,0.07624091200817418,0.46278196074949896,36.33221928738489
34.082962,0.033808,35.52221428608126,35.587307933246336,-0.06509364716507804,0.4371882527529075,36.35071929441442
34.321304,0.04096,35.33745885745337,35.49352986411698,-0.15607100666360907,0.4481440834708115,36.30859250973646
33.367935,0.028269,35.03445518707593,35.336078392700905,-0.3016232056249777,0.41347248208599713,36.174214010818524
33.84462,0.026806,34.85140361983348,35.22559999324158,-0.37419637340810397,0.43692957011737754,36.095176528848285
34.619232,0.019293,34.81568490908987,35.180683845594054,-0.36499893650418613,0.4737600151591636,35.89460604038377
33.904205,0.023621,34.67545723076835,35.08612985703154,-0.41067262626318524,0.44483546866522716,35.68010058594589
34.261719,0.018923,34.611805195265525,35.02506238614031,-0.41325719087478774,0.4625055060866946,35.574247729351725
33.248764,0.02984,34.40210654984006,34.8934847279077,-0.4913781780676345,0.4215642369817944,35.43702353436357
34.738403,0.030431,34.45384446524928,34.88199719250713,-0.4281527272578458,0.4926851801896952,35.28226128208953
33.963791,0.024438,34.3784516244417,34.813981918988084,-0.4355302945463819,0.46094705383131596,35.141725642910245
34.321304,0.031142,34.369659682219904,34.777487258322296,-0.40782757610239173,0.4776713531676581,35.021002417721434
35.45343,0.04229,34.536393577263,34.82755709103916,-0.2911635137761621,0.5276482874360436,34.93508708759417
36.108871,0.035805,34.778313180760996,34.92246923244367,-0.1441560516826712,0.5542402355833225,34.74038705866221
34.91716,0.033945,34.79967422987469,34.92207595596636,-0.12240172609167388,0.49921130194756796,34.58689381416893
34.797989,0.025617,34.79941496374012,34.912884329598484,-0.11346936585836431,0.49392997867762434,34.74647652626451
35.215088,0.016334,34.86336466162626,34.935269786665266,-0.07190512503900948,0.5133361851140119,34.751897803947784
34.738403,0.024487,34.84413979060683,34.9206870617271,-0.07654727112026904,0.4902005792739402,34.711711968270215
34.38089,0.03636,34.77287059205193,34.88070209419176,-0.10783150213983106,0.4729830966321279,34.59851911289159
33.367935,0.036003,34.556726654813176,34.76864527239978,-0.2119186175866048,0.42719953235106817,34.44723679189499
33.010418,0.036965,34.31883301561115,34.63840621518498,-0.31957319957383135,0.4120397043260091,34.33381756696459
34.142548,0.045035,34.291712243978665,34.601675977023135,-0.30996373304446934,0.4755118879825972,34.33359846404996
33.606277,0.050093,34.18626066798195,34.52794271946587,-0.3416820514839216,0.4506926408405367,34.27524162155898
32.116634,0.037987,33.86785656521549,34.349327258764696,-0.48147069354920546,0.3898258468402731,34.18514084553776
34.202133,0.096489,33.91928370902849,34.33842398033768,-0.41914027130918896,0.49304925517046627,34.20063155012531
43.855,0.291093,35.44785544610103,35.043355537349704,0.40449990875132613,0.7249688062008203,37.09881007226512
47.608891,0.504198,37.31878399285472,35.97413594199047,1.3446480508642509,0.7691904933562791,40.81191154207569
50.826511,0.273132,39.39689584010784,37.0743118722134,2.322583967894438,0.7990198746021866,42.492162912256916
49.813557,0.183685,40.99945909547586,38.01795965945685,2.981499436019014,0.7654798061414654,43.36558138027809
49.753971,0.088788,42.34630708078727,38.887293832830416,3.459013247956854,0.7634496662535346,43.79912131047565
49.09853,0.098387,43.38511060682,39.643681697065205,3.741428909754795,0.7401948796754799,44.182326518585796
51.24361,0.092797,44.59411051346308,40.502935645430746,4.091174868032333,0.7653824887789193,44.65188620733694
51.303196,0.06819,45.62627751139184,41.3029549309544,4.323322580437441,0.7660609536651274,45.057860760442615
51.005268,0.074058,46.45381450963925,42.02164478792074,4.432169721718509,0.7543154477935052,45.41784192269177
49.694386,0.081272,46.95236396969475,42.5899959888155,4.362367980879249,0.7032250050044812,45.74362568559303
49.217701,0.100194,47.30087735897248,43.080937100755094,4.219940258217385,0.6850546076019884,46.024754141861926
50.409412,0.094393,47.7791134575921,43.62378709329175,4.15532636430035,0.7055389542454144,46.27996012592507
51.720295,0.057729,48.385449079501015,44.22352841971458,4.161920659786432,0.7266037421160957,46.534208889069504
51.005268,0.06296,48.78849814419317,44.725879499735726,4.062618644457444,0.697302006326459,46.838994397928666
51.184025,0.079969,49.15704073739422,45.20426064790345,3.9527800894907656,0.7005531840961735,47.18335672218122
50.886097,0.05825,49.423049393179724,45.62513741472542,3.7979119784543016,0.6873032858940697,47.48662797502891
48.264332,0.076854,49.24478517884438,45.82063330993095,3.424151868913434,0.5828350593909343,47.754069987922776
49.456043,0.0689,49.27728638209909,46.08992291660273,3.187363465496361,0.6117244087915016,48.08587533060649
49.217701,0.062085,49.268119400237694,46.321610182039564,2.9465092181981305,0.6027341932611039,48.35518653174933
49.09853,0.055518,49.242028723278054,46.52730794633293,2.7147207769451214,0.5980019011335487,48.92420988382869
48.621845,0.0402,49.146615842773734,46.68245883919716,2.464157003576574,0.5784383198972014,49.582961888336975
46.953449,0.041741,48.80920555927008,46.702532184441814,2.1066733748282687,0.5149409729544491,50.08638016441515
47.549305,0.047381,48.61537470399776,46.765256096705386,1.850118607292373,0.5345908701544159,49.876146125535506
46.00008,0.0613,48.213021672613486,46.70857638583832,1.5044452867751659,0.48013024537296545,49.715896927488686
46.357594,0.01446,47.92757126144218,46.68257769059104,1.2449935708511433,0.49296715301934474,49.677037055869285
46.357594,0.034272,47.68603629814338,46.65850482462133,1.0275314735220462,0.4929671530193447,49.63236487414451
46.834278,0.044448,47.55499655996748,46.67152505983457,0.8834715001329059,0.5116152636173132,49.408631908629815
46.059666,0.052595,47.32494570458786,46.62620216651349,0.6987435380743747,0.48067736968310953,49.15599704789261
46.476765,0.055667,47.1944563654205,46.61513274677175,0.5793236186487505,0.4982710237411809,48.9156164369461
47.608891,0.049904,47.25821553997119,46.6887444692331,0.5694710707380892,0.5434794539703456,48.804725197466404
48.264332,0.041712,47.41300268766793,46.805454656697314,0.6075480309706123,0.5677621319050593,48.74663524818556
50.468998,0.06133,47.88315581264209,47.0768282376827,0.8063275749593899,0.6375902055867476,48.69854831804548
50.468998,0.056709,48.28097768762022,47.32810007192842,0.9528776156918042,0.6375902055867475,48.62910715885881
50.17107,0.056552,48.571761120294035,47.53869043697076,1.033070683323274,0.621845744528431,48.57022884532296
51.958637,0.049297,49.09281894794111,47.86609388608404,1.2267250618570742,0.6738810272529441,48.52943470643282
52.614082,0.046075,49.63455172518094,48.21779670933707,1.4167550158438686,0.6906878094810803,48.579508005794494
49.694386,0.068116,49.643756998230025,48.32717369383062,1.3165833043994013,0.5537790861165387,48.67885080181641
49.694386,0.054038,49.65154607542541,48.4284486794728,1.2230973959526068,0.5537790861165387,48.68018857973526
48.204746,0.066827,49.42896144843688,48.411878110622965,1.017083337813915,0.4956447283804562,48.614923457249574
45.642567,0.076581,48.84643922560044,48.206743954280526,0.6396952713199155,0.41495625959830157,48.36524365986529
47.430134,0.05473,48.628546113969605,48.14921729100049,0.4793288229691157,0.47871683487281386,48.30575653254752
46.595936,0.06316,48.31583686566659,48.034159417593045,0.28167744807354467,0.4538582922656948,48.256905278493946
43.855,0.055777,47.62955427094865,47.724592053326894,-0.09503778237824179,0.38340940209939367,48.057574488288274
44.152927,0.040415,47.09468853695655,47.460024271598975,-0.36533573464242153,0.3944127851185414,48.02718897030591
45.523396,0.027158,46.85295122357862,47.31657032555461,-0.4636191019759863,0.4436008593000892,47.98563391653109
45.761738,0.037012,46.68507226610499,47.201397560698716,-0.5163252945937273,0.4519382217783714,47.96057524866672
45.344639,0.025557,46.478851763627304,47.06385988953585,-0.5850081259085442,0.4395259852855301,47.94441509790014
45.702152,0.027467,46.35935949230002,46.96299263845912,-0.6036331461590976,0.4533836783439496,47.981433863893926
45.106297,0.022299,46.16658064733078,46.825459628202886,-0.6588789808721032,0.43411832379481946,48.001467925455486
42.1866,0.104355,45.55427593235681,46.48184039648415,-0.9275644641273431,0.35460530655617917,47.43419773284601
45.880909,0.093016,45.60452717353269,46.43732695970755,-0.83279978617486,0.4835108125827146,47.2693454125117
45.821323,0.0383,45.63788037760458,46.391697036766246,-0.7538166591616644,0.48183916826647283,47.03266660137893
44.748783,0.044139,45.501096165665416,46.26999970070949,-0.7689035350440747,0.4515754713768995,46.75130071007003
43.557072,0.037365,45.202015524793815,46.06904209324953,-0.8670265684557137,0.4200093670424871,46.44815832476999
42.603699,0.058036,44.80227452097938,45.812350012268084,-1.0100754912887027,0.3961516596893281,45.97261413877529
43.080387,0.06665,44.53736874852102,45.60998238172971,-1.0726136332086895,0.4140729523348098,45.50251657920845
45.165882,0.051873,44.6340630949024,45.57708605715714,-0.9430229622547373,0.4859523530088267,45.21250062044882
44.331684,0.042439,44.587543234148185,45.484834052923276,-0.8972908187750903,0.46156106457150103,44.94189957017625
45.642567,0.04636,44.749854582740774,45.49651797492896,-0.7466633921881893,0.5037162119134638,44.75866138321144
45.761738,0.101164,44.90552895462681,45.51616390271201,-0.6106349480851989,0.507491233639079,44.79123226801456
46.595936,0.046847,45.16559157699192,45.59614702102964,-0.43055544403771506,0.5342010624469593,44.733059763685056
46.119251,0.044113,45.312308411300855,45.63489546391633,-0.32258705261547505,0.516948583189105,44.67712800089772
44.867954,0.039671,45.243946194177646,45.57808498510771,-0.33413879093006216,0.47370074212939783,44.73086382590955
