JPM Close,JPM Volume,EMA 12,EMA 26,MACD,RSI,VWMA
54.541668,0.045669,53.549897933629495,52.97950525890068,0.570392674728815,0.5550436876931379,53.38979139008327
52.666668,0.052477,53.4140164053788,52.95633212861174,0.45768427676706125,0.49143475782951884,53.184814440228465
54.083332,0.039795,53.51698803532052,53.039813600566426,0.4771744347540974,0.5348127086411769,53.03954847064042
52.458332,0.053113,53.35411787604044,52.99674088941336,0.35737698662708084,0.4838338830172343,52.868098053078526
53.375,0.047233,53.35733051049576,53.024760082790145,0.33257042770561185,0.5120874623592859,52.74899858620038
52.666668,0.041296,53.25107473965025,52.99823474332421,0.2528399963260384,0.48977782183543017,52.748084856268456
55.416668,0.088617,53.584242933550215,53.177377947522416,0.40686498602779864,0.5683946876661287,52.858444369405916
60.083332,0.156349,54.5841027899271,53.688930099557794,0.8951726903693071,0.6632262914473949,53.794092316066234
60.666668,0.118891,55.51988205301524,54.20579957366462,1.314082479350617,0.672901098865312,54.51164631831518
57.708332,0.080761,55.85656666024366,54.465246420059835,1.3913202401838234,0.5816425203517618,55.017572485413865
61.333332,0.083455,56.6991459432831,54.9739935000554,1.7251524432276995,0.6451484607444146,55.626444956730374
61.041668,0.086041,57.367226259701084,55.42345087042166,1.9437753892794234,0.6367729572374276,56.11747034975413
65.666664,0.104314,58.644062835131685,56.18220739853858,2.4618554365931047,0.7026870529653194,57.05290890848054
64.125,0.09489,59.48728393741912,56.77056240605424,2.7167215313648825,0.6597118941102644,57.738873118292695
63.125,0.048289,60.046932562431564,57.24126148708726,2.805671075344307,0.6326824998464979,58.17322710754312
62.833332,0.073257,60.47560939898055,57.655488932488204,2.820120466492348,0.624643761867184,58.6360971749129
60.25,0.090883,60.440900260675846,57.847674937489074,2.593225323186772,0.5571241192181103,58.86920067639117
58.0,0.080172,60.06537714364879,57.85895827545285,2.2064188681959394,0.505838394579168,58.94593303761208
58.125,0.06805,59.766857583087436,57.87866506986375,1.8881925132236859,0.5085450962239786,59.101505639215986
61.666668,0.085095,60.05913610876629,58.15925787950347,1.8998782292628178,0.5789200979764821,59.37196685159364
57.833332,0.126387,59.716704707417634,58.13511522176247,1.581589485655165,0.4961127529503744,59.38810371713355
57.583332,0.073107,59.388493521661076,58.094242390520805,1.2942511311402711,0.49117832028035396,59.52272567403194
58.291668,0.048534,59.21975113371322,58.10886650974148,1.1108846239717352,0.5061655782941967,59.617775887169174
57.583332,0.049141,58.96799434391119,58.069938027538406,0.8980563163727808,0.4906033504375645,59.78818652172897
58.75,0.078649,58.934456752540235,58.12031298846149,0.814143764078743,0.5169464627491288,59.92019022732192
57.333332,0.082171,58.688129867534045,58.06201810042731,0.6261117671067353,0.48420163343581457,59.97084488183883
57.875,0.091333,58.563032964836495,58.04816490780306,0.5148680570334321,0.49731290103800296,60.094208945352555
56.333332,0.06781,58.220002047169345,57.9211402479658,0.29886179920354294,0.46136667488117283,59.9389123494492
52.583332,0.130845,57.352822039912525,57.52574704441278,-0.17292500450025727,0.38791734062895,59.30053922271882
52.416668,0.087087,56.59341372607983,57.14729674482665,-0.5538830187468164,0.384983885765576,59.0150559909355
53.666668,0.068334,56.14314515283678,56.88947239335801,-0.7463272405212322,0.4203862135458549,58.67306368108203
52.0,0.090571,55.505738206246505,56.527289253109274,-1.0215510468627684,0.3882919456625573,58.179944048651585
51.541668,0.045406,54.89588125143935,56.157983975101175,-1.262102723661826,0.37970688735160485,57.49489358554086
49.833332,0.077928,54.11702752044868,55.689491236204795,-1.5724637157561148,0.348755263798687,56.71041340039882
52.041668,0.063271,53.79774144037965,55.419282107597034,-1.6215406672173813,0.4151256134250094,56.32692906926923
50.958332,0.055005,53.36090921878278,55.08884135888614,-1.7279321401033627,0.3939167667576775,55.832026111034956
49.25,0.092982,52.72846164666235,54.65633459156124,-1.927872944898887,0.36246817603983533,55.183109439689915
48.083332,0.086032,52.01382631640661,54.169445510704854,-2.1556191942982466,0.3423658263383726,54.649446415196934
49.166668,0.084397,51.575801960036365,53.79886939880079,-2.2230674387644243,0.3769215690367315,54.208029779502986
50.75,0.084112,51.44875550464615,53.57302722111184,-2.1242717164656924,0.4245166549544581,53.62338354686179
49.5,0.093205,51.14894696546982,53.27132150102948,-2.122374535559665,0.3986279765920845,53.032125469908124
48.833332,0.061722,50.79269850924369,52.942581537990264,-2.1498830287465722,0.3851378619183813,52.647419898474844
48.125,0.145051,50.38228335397543,52.585723646287285,-2.2034402923118535,0.37078043507749453,52.07867990362875
48.0,0.054976,50.0157782225946,52.24604041322897,-2.2302621906343703,0.3681720658645873,51.77717613460039
47.25,0.06378,49.590273880656966,51.87596334558238,-2.2856894649254116,0.35216420148970956,51.26233010088204
45.833332,0.06616,49.012282822094356,51.42836102368739,-2.416078201593031,0.3235479515522204,50.72938657243353
46.666668,0.078531,48.65141900331061,51.07564302193277,-2.424224018622162,0.35666426121076655,50.121024049531535
47.75,0.122218,48.512739156647434,50.82929909438219,-2.316559937734759,0.3979289678754699,49.690512531756525
49.75,0.067032,48.70308697870168,50.74935101331685,-2.04626403461517,0.466024069532754,49.45463685512785
49.5,0.079251,48.82568898197834,50.65680649381189,-1.831117511833554,0.4590351699907898,49.29364626817825
49.333332,0.043506,48.90378790782782,50.55877134612212,-1.6549834382943018,0.45414535725466426,49.10260220542513
50.083332,0.051562,49.08525622970046,50.52355361677974,-1.438297387079281,0.48094056207248037,48.96286996268783
48.333332,0.051145,48.96957557897731,50.36131497849976,-1.39173939952245,0.4281303883644574,48.86477287478135
48.125,0.041646,48.83964087451926,50.195662017129415,-1.3560211426101532,0.42218700602039577,48.7932276396057
48.75,0.052087,48.825849970747065,50.0885759417865,-1.262725971039437,0.4469897381470465,48.652300029658164
47.75,0.085731,48.66033459063213,49.91534809424676,-1.2550135036146273,0.41620574488934775,48.51663140631947
46.833332,0.077214,48.37925726899642,49.68705060578404,-1.3077933367876184,0.3897105956364659,48.383577863157136
47.0,0.061639,48.167063842996974,49.488009820170404,-1.3209459771734302,0.3972240397422464,48.34299559408724
49.0,0.041977,48.295207867151284,49.451860944602224,-1.1566530774509403,0.4799613350681077,48.31351574909475
49.791668,0.049831,48.52543250297416,49.47703183759465,-0.9515993346204894,0.5087077123486541,48.218951776754274
51.416668,0.087796,48.970237964055066,49.62070859036542,-0.6504706263103515,0.5622029669173002,48.335628213465625
53.791668,0.088674,49.71199643112352,49.92966854663465,-0.2176721155111352,0.6262566010560608,48.65701234542033
52.916668,0.048904,50.20502282633528,50.15092776540246,0.05409506093282346,0.5918971413740802,48.87433122766316
51.333332,0.055468,50.37860885305293,50.238513264261535,0.1400955887913966,0.534726218282145,49.0146978583208
51.25,0.059011,50.51266902950633,50.31343820764957,0.19923082185675867,0.5318147454703948,49.2013963598947
51.0,0.039751,50.587643024966894,50.364294636712565,0.22334838825432968,0.5226212386615241,49.43080664517598
48.875,0.102949,50.3241594826643,50.25397651547459,0.07018296718970873,0.45121900187710084,49.55307359619762
48.59375,0.051426,50.05794263917748,50.13099677358758,-0.07305413441009989,0.44260004912641815,49.691383375853135
48.1875,0.056499,49.77018223315018,49.98703404961813,-0.21685181646795115,0.4298283778922196,49.61887747168793
50.0625,0.059206,49.815154197280926,49.99262412001679,-0.1774699227358667,0.501348174024744,49.648467540459464
48.8125,0.099118,49.66089970539156,49.90520751853407,-0.2443078131425125,0.45992869780950785,49.593658345517
45.4375,0.166199,49.011145904562085,49.57426622086488,-0.5631203163027934,0.3708437091943137,49.073413485428375
46.875,0.07731,48.68250807309099,49.374320574874886,-0.6918125017838932,0.4221800937035007,48.97921462074847
47.9375,0.056436,48.56789144646161,49.26788942118045,-0.6999979747188405,0.45742011739911714,48.96283361712529
47.0,0.040593,48.32667737777521,49.09989761220412,-0.773220234428905,0.43236364748730355,48.91403950814522
46.375,0.032686,48.02641931965595,48.89805334463344,-0.8716340249774888,0.4160032166124532,48.92646161740595
46.875,0.036625,47.849277885862726,48.74819754132726,-0.8989196554645318,0.434440566048396,48.99237447493709
47.5625,0.03195,47.805158211114616,48.66036809382153,-0.8552098827069159,0.45969926471325595,49.05251400981745
47.9375,0.051461,47.82551848632775,48.60682230909401,-0.7813038227662545,0.4735115276093437,49.00980508936576
47.046875,0.048984,47.70572718073886,48.491270656568524,-0.7855434758296624,0.4444511276572651,48.90515105054971
47.625,0.046795,47.693307614471344,48.42710245978567,-0.7337948453143284,0.46730507093312174,48.6808344775428
46.0625,0.069953,47.442414135321904,48.251946722023774,-0.8095325867018701,0.4173353414956233,48.16402622603637
47.5625,0.027461,47.46088888373392,48.20087659446646,-0.7399877107325352,0.47533729424980536,47.95826904412582
47.75,0.050839,47.505367517005624,48.16747832820968,-0.6621108112040588,0.48227502987949034,47.79415715551602
48.0,0.034976,47.581464822081685,48.15507252612008,-0.5736077040383947,0.49192200934465996,47.62760589290537
50.0625,0.06245,47.96316254176143,48.29636345011119,-0.3332009083497596,0.5640875895780237,47.642559676090364
49.75,0.033936,48.238060612259666,48.40404023158443,-0.1659796193247658,0.5513103620427467,47.593779820830505
50.6875,0.046419,48.61489744114279,48.57318539961521,0.041712041527574684,0.5819066855887068,47.67536514422567
50.5625,0.045314,48.914528604043895,48.720542036680754,0.19398656736314024,0.5762642282237668,47.76644543362852
50.75,0.045885,49.19690881880637,48.87087225618588,0.3260365626204873,0.5827990858939699,47.76731408145541
52.5,0.045323,49.70507669283616,49.13969653350544,0.5653801593307151,0.6387905214583742,47.87277558137877
52.03125,0.050699,50.062949509322905,49.353885679171704,0.7090638301512016,0.6149823037249621,48.530370014528444
50.9375,0.032732,50.19749573865784,49.4711904436775,0.7263052949803424,0.5623184956437343,48.762296982278514
50.6875,0.042871,50.272881009633565,49.56128744784954,0.7115935617840279,0.5507099139714965,48.90932508981129
51.3125,0.061174,50.432822392766866,49.69100689615698,0.7418154966098882,0.5743667692138418,49.15919577383357
52.734375,0.054701,50.78690740926427,49.91644157051572,0.8704658387485509,0.623000445344723,49.47049958625188
51.5625,0.032326,50.906229346300535,50.0383718245516,0.8678575217489382,0.5656359557693685,49.64805631779681
51.25,0.026971,50.95911713917738,50.12812205977,0.8309950794073799,0.5510642488216315,49.76859089855367
49.375,0.04654,50.71540681007317,50.07233524052778,0.6430715695453912,0.472424554601181,49.85234676777379
49.875,0.035561,50.5861134546773,50.0577178153035,0.5283956393738052,0.4931944522149579,50.00715108600825
48.375,0.028808,50.24594215395772,49.93307205120694,0.31287010275077876,0.4375430047697324,50.080817652002025
49.8125,0.036507,50.17925874565653,49.92414078815458,0.25511795750195176,0.4962118460249137,50.403218316284274
51.625,0.105568,50.40168047709399,50.050130359402395,0.3515501176915947,0.5587137729107997,50.62830532636472
51.4375,0.066929,50.56103732677184,50.152898480928144,0.40813884584369475,0.5510968194866643,50.8425736789161
50.25,0.059142,50.5131854303454,50.160091186044575,0.35309424430082714,0.5042129994155288,50.90964193131574
52.4375,0.085465,50.80923382567688,50.32878813522646,0.4804456904504164,0.5758043313559827,51.09632197727372
53.5625,0.06924,51.2328132371112,50.56832234743191,0.6644908896792927,0.6072171540919183,51.30890522564884
53.5,0.034585,51.58161120063256,50.785483655029545,0.7961275456030137,0.6045387441301049,51.41287000691118
52.3125,0.063056,51.694055631304465,50.89859597687921,0.7954596544252581,0.5544929766784229,51.50589052901473
51.875,0.049792,51.7218932264884,50.97092220081409,0.7509710256743105,0.5368596953254613,51.557508478316905
52.0,0.044922,51.76467888395172,51.047150185938975,0.7175286980127424,0.5413475362768918,51.535282725510875
52.75,0.049701,51.91626674795914,51.173287209202755,0.7429795387563871,0.568372781155773,51.56959786991606
51.8125,0.072362,51.900302632888504,51.22063630481736,0.6796663280711428,0.5266028456146479,51.60548790717402
50.375,0.053056,51.665640689367194,51.15799657853459,0.5076441108326009,0.4696136525340234,51.58139875602236
50.6875,0.045144,51.515157506387624,51.12314498012462,0.3920125262630023,0.48271941629288756,51.558855287534804
50.75,0.036941,51.39744096694337,51.0955046112265,0.30193635571686883,0.4854578713426505,51.468522866999926
50.9375,0.035023,51.32668081818285,51.08380056595046,0.24288025223238918,0.49411036243700374,51.44782483811069
52.75,0.074568,51.54565300000087,51.20722274625042,0.33843025375044533,0.5694768326200279,51.54155271248319
54.3125,0.068682,51.97132176923151,51.4372432835652,0.5340784856663063,0.6217869395485215,51.802657633904076
53.25,0.045082,52.16804149704205,51.571521558856666,0.5965199381853807,0.5709820907026469,51.92163481161293
52.0625,0.047466,52.151804343650966,51.60789033227469,0.5439140113762733,0.5198567067908278,52.01685420531808
52.6875,0.052616,52.23421906001236,51.68786141877286,0.5463576412394957,0.5430475321461598,52.11670503260475
51.875,0.070203,52.17895458924123,51.701723535900804,0.47723105334042515,0.5086525862117003,52.147791042950246
53.25,0.083671,52.34373080628104,51.816410681389634,0.5273201248914035,0.5594997735610845,52.27031222467974
55.875,0.084506,52.88700298993011,52.11704692721262,0.7699560627174904,0.6367786679126638,52.634011702446045
56.3125,0.054785,53.414002529940866,52.42782122890058,0.9861813010402898,0.6478667202847148,52.82629694266607
57.125,0.048512,53.98492521764227,52.77576039713016,1.2091648205121075,0.6681287764080042,52.967651387447255
56.0,0.068219,54.29493672262038,53.014592960305706,1.280343762314672,0.6153328539800446,53.131764741484645
57.25,0.034958,54.74956184221724,53.328326815097874,1.4212350271193657,0.6485628330696657,53.306397176776834
57.8125,0.044965,55.220783097260735,53.66048779175729,1.5602953055034448,0.6626842660425019,53.55195344509773
57.5,0.052195,55.57143185152832,53.944896103478975,1.626535748049342,0.6471270175029518,53.79760784702335
52.8125,0.073146,55.146980797447036,53.86101491062868,1.285965886818353,0.46919460036158667,53.780166488526305
50.6875,0.425853,54.460906828609026,53.62593973206359,0.8349670965454337,0.4136658891286584,52.996861560918944
50.0,0.203613,53.77461347036149,53.35735160376259,0.4172618665988992,0.3972839951969141,52.71137535845269
49.125,0.148223,53.0592883210751,53.04384407755795,0.01544424351715179,0.3768299216539127,52.46028551921685
46.5625,0.151204,52.059782425525086,52.563744516257366,-0.5039620907322799,0.3241896216722476,52.01659419863025
46.875,0.15642,51.262123590828914,52.14235603357164,-0.8802324427427237,0.33636474188488735,51.63122537253248
46.5,0.12493,50.52948919223985,51.72440373478855,-1.1949145425487018,0.32871177916901445,51.27596283607348
44.625,0.121668,49.62110623958756,51.19852197665607,-1.577415737068506,0.2928362249816139,50.78951423358274
47.25,0.174256,49.2563206642664,50.906038867274134,-1.6497182030077369,0.3927575519735102,50.4619270078135
47.0,0.117099,48.90919440822542,50.616702654883454,-1.707508246658037,0.3871469505882021,50.25182130554568
46.0625,0.081765,48.47124142234458,50.279354310077274,-1.8081128877326904,0.3660306298269228,50.04895200438239
45.5,0.078792,48.014127357368494,49.92532806488636,-1.9112007075178639,0.3535696187645215,49.839994922233956
46.875,0.093079,47.83887699469641,49.69937783785774,-1.8605008431613257,0.4067373034820301,49.59993839246459
46.1875,0.085765,47.58481899551235,49.43923873875717,-1.8544197432448186,0.3894878784653921,49.248168023255076
47.5,0.071382,47.57176991927968,49.295591424775154,-1.7238215054954722,0.43845001192157035,49.030936444735325
46.75,0.097423,47.44534377785204,49.10702909701403,-1.6616853191619896,0.4178289419446765,48.775266429101585
45.5625,0.063639,47.155675504336344,48.8444713861241,-1.6887958817877546,0.3868087528447745,48.48476126126126
44.4375,0.091892,46.73749465751536,48.51802906122602,-1.7805344037106536,0.35957316332476424,48.2087169592835
42.875,0.134007,46.14326471020531,48.1000269085426,-1.9567621983372945,0.32531266713691276,47.75842966071841
42.0625,0.064995,45.515454754789104,47.652802693095005,-2.1373479383059006,0.30883409257911115,47.41508602364612
40.8125,0.119262,44.79192325405232,47.14611360471759,-2.35419035066527,0.2849220815560809,46.96129880833712
40.6875,0.168859,44.16047352265966,46.667697782145915,-2.5072242594862573,0.282565972381868,45.834427550587186
37.8125,0.148472,43.18386221148125,46.01175720569066,-2.8278949942094087,0.23452874793742895,44.945165035200766
39.6875,0.141437,42.64596033279183,45.54329370897283,-2.8973333761810025,0.31617749772223686,44.34894029600069
39.5625,0.084056,42.17158182005463,45.10027195275263,-2.9286901326980015,0.3137746187933312,44.01682567305846
37.9375,0.083187,41.520184616969296,44.56969625254873,-3.049511635579435,0.283600414402782,43.572831249577696
36.875,0.296415,40.80554082974325,43.99971875235993,-3.1941779226166815,0.26561459575186563,42.558341684826
38.9375,0.149811,40.51814993285967,43.624739585518455,-3.1065896526587835,0.3515810037202532,42.219882242997826
38.375,0.075593,40.18843455857357,43.23586998659116,-3.047435428017593,0.3398950844814803,41.70042930798912
38.375,0.052401,39.909444626485325,42.87580554313997,-2.9663609166546436,0.33989508448148037,41.33620119217388
40.0625,0.105959,39.93299160702605,42.667412539944415,-2.7344209329183684,0.40832010167799343,41.099888745419065
40.0,0.092561,39.9433005905605,42.46982642587446,-2.5265258353139615,0.4066388538346262,40.897879296638365
40.0,0.103987,39.952023576628115,42.28687632025413,-2.3348527436260156,0.4066388538346262,40.606672574058656
42.6875,0.098675,40.372866103300716,42.31655214838346,-1.9436860450827425,0.5077220924097962,40.48487558895604
43.75,0.078849,40.89242516433138,42.422733470725426,-1.5303083063940477,0.5410129958414012,40.37681252998029
45.5,0.131869,41.60128283135732,42.65067913956058,-1.0493963082032636,0.5901727659544763,40.400739186220385
45.6875,0.087894,42.229931626533116,42.875628832926466,-0.6456972063933506,0.5951756904085265,40.45968922456725
45.5,0.064357,42.733019068604946,43.070026697154134,-0.33700762854918764,0.5874527838623802,40.44166202840914
44.4375,0.058798,42.99524690420418,43.17132101588346,-0.17607411167927722,0.5443480823140278,40.40037566757285
45.5,0.045681,43.380593534326614,43.34381575544765,0.03677777887896383,0.5777168459916416,40.45746851296751
44.9375,0.041018,43.62011760596867,43.46186644022931,0.15825116573936526,0.5545623379952102,40.52449613224264
43.5625,0.057544,43.61125335889657,43.469320777990106,0.1419325809064631,0.5016357541023694,40.59819616109367
44.125,0.063065,43.69029130368171,43.5178896092501,0.17240169443161335,0.521744632885238,40.93063921962494
42.8125,0.044656,43.55524648773068,43.46563852708343,0.08960796064724974,0.47371396402129706,41.07370555435659
42.125,0.060418,43.33520856654135,43.366331969521696,-0.031123402980348658,0.4503283894583838,41.17999158270757
42.5625,0.065063,43.21633032553498,43.306788860668235,-0.09045853513325142,0.4683160805771271,41.38267413364259
40.75,0.083005,42.83689489083729,43.11739709321133,-0.2805022023740378,0.4086523078817387,42.20487745355508
40.875,0.069404,42.53506490763156,42.95129360482531,-0.4162286971937519,0.4141952609681205,42.473104812813645
39.625,0.083589,42.08736261414978,42.70490148594936,-0.6175388717995745,0.37621808645901816,42.521276589492295
38.5625,0.074213,41.54507605812674,42.39805693143459,-0.8529808733078497,0.34708682677655295,42.47061897385485
38.6875,0.062021,41.10544897226109,42.12320086243943,-1.0177518901783458,0.3534299179996851,42.48461605463272
37.4375,0.066001,40.54114913037477,41.77611190966614,-1.2349627792913722,0.3199550286721986,42.41299904277946
39.125,0.038355,40.323280033394035,41.57973324969087,-1.2564532162968334,0.40226342207208665,42.503804134305824
39.375,0.104516,40.177390797487256,41.41641967563969,-1.239028878152432,0.4135871871911186,42.25376263478798
38.0,0.131683,39.84240759787383,41.16335155151823,-1.3209439536444023,0.3718609720716755,41.780591616369534
37.9375,0.098672,39.54934489050862,40.9243995847391,-1.375054694230478,0.37003352422603825,41.159370618156466
36.875,0.154724,39.13790721504576,40.62444405994361,-1.4865368448978558,0.33948962344223776,40.43609364848106
37.3125,0.094483,38.85707533580795,40.379114870318155,-1.5220395345102062,0.3628126224785289,40.02122252421489
37.9375,0.068192,38.715602207222105,40.19825450955385,-1.4826523023317435,0.39564365053127926,39.754502289711965
41.3125,0.138186,39.11512494457255,40.28079121254986,-1.1656662679773078,0.5349807319920886,39.72500118056703
40.0625,0.197769,39.26087495309985,40.26462149310172,-1.0037465400018704,0.48992746147607164,39.64123329093468
39.1875,0.096503,39.24958649877679,40.18483471583493,-0.9352482170581382,0.4606811343635683,39.49109158420255
40.0,0.084117,39.365034729734205,40.17114325540271,-0.8061085256685061,0.4910622828518771,39.35370796086078
42.5,0.09131,39.84733707900587,40.34365116240991,-0.4963140834040445,0.5711188333143806,39.425037784122644
43.0,0.078434,40.33236214377419,40.54041774297214,-0.20805559919794803,0.5851732763926665,39.487408688518485
44.5,0.102889,40.973537198578164,40.833720132381615,0.13981706619654943,0.6248873398432928,39.65198375603342
42.875,0.161226,41.26606993725844,40.98492604850149,0.28114388875695084,0.5621044356888018,39.86662883393019
43.9375,0.11412,41.67705917768022,41.20363523009397,0.47342394758624806,0.5910368147555296,40.05995673450751
45.375,0.13271,42.2459731503448,41.51262521304997,0.7333479372948304,0.6269492696169724,40.41482419224889
44.8125,0.13078,42.64082343490715,41.75706038245367,0.8837630524534745,0.6045769099908979,40.74677442515015
43.5,0.068533,42.77300444492143,41.88616702079044,0.8868374241309951,0.554826353706945,40.893720657086206
45.1875,0.087964,43.144465299548905,42.13071020443559,1.0137550951133179,0.6003611349325427,41.17223366515476
45.625,0.070986,43.526086022695225,42.389546485588504,1.1365395371067208,0.6114572655182665,41.35096645547576
45.75,0.048322,43.86822663458827,42.6384689681375,1.229757666450766,0.6147485450486638,41.545746909397316
46.375,0.074522,44.25388407542084,42.91524904457176,1.3386350308490833,0.6315541567709088,41.94050608109463
46.9375,0.063974,44.666748063817636,43.21319355978867,1.4535545040289648,0.6465002055794543,42.28747264829999
45.4375,0.09657,44.78532528476877,43.377956999804326,1.4073682849644413,0.5790445831713538,42.85783798754989
44.0,0.078032,44.66450601018896,43.42403425907808,1.2404717511108814,0.5227525512535388,43.16666540730901
50.625,0.213032,45.58150508554451,43.957439128775995,1.6240659567685114,0.6780793690434651,44.080031774961164
52.0,0.264098,46.568965841614585,44.5531843784963,2.0157814631182873,0.6999095109874123,45.17675227881135
48.9375,0.162157,46.933355712135416,44.87794849860768,2.0554072135277366,0.6019927395382618,45.9069632690306
49.25,0.099383,47.289762525653046,45.20180416537748,2.0879583602755645,0.6080188758595929,46.34808753557437
48.6875,0.072851,47.50479906016796,45.460003856831,2.0447952033369603,0.5906824636993813,46.666552586404485
50.9375,0.10857,48.032906897065196,45.865744311880555,2.1671625851846414,0.6354574134183126,47.0452366324788
54.125,0.160777,48.9701519898244,46.47754102951903,2.4926109603053703,0.6875943998060053,47.67493584241547
53.3125,0.089468,49.63820552985142,46.9838342865917,2.6543712432597175,0.6616189285729457,48.03656353687325
53.1875,0.105085,50.1842508329512,47.4433650801775,2.7408857527737,0.6575036371930514,48.64918835144122
53.0,0.103173,50.61744301249717,47.854967666831016,2.7624753456661537,0.6509629275923514,49.09140704876362
51.4375,0.135656,50.74360562595914,48.12034043225094,2.6232651937081997,0.5976111564330813,49.45465248398229
50.5625,0.107891,50.715743221965425,48.30124114097309,2.414502080992335,0.5694641825969564,49.78328795130264
50.875,0.105815,50.74024426473998,48.491889945345456,2.2483543193945223,0.5771245939769742,50.02619404392423
51.6875,0.087946,50.88597591631844,48.728601801245794,2.157374115072649,0.597192338304994,50.28049020641299
53.25,0.093165,51.24967192919253,49.0635201863387,2.1861517428538306,0.6332379094080184,50.54789055167459
