MSFT Close,MSFT Volume,EMA 12,EMA 26,MACD,RSI,VWMA
54.96875,0.56229,52.394711466805006,52.6638913780307,-0.2691799112256916,0.5769649248272821,52.53138772733451
52.0,0.5509,52.33398662575808,52.614714238917315,-0.280727613159236,0.4815450981495685,52.42904056390069
53.0,0.545278,52.4364502217953,52.643253924923435,-0.20680370312813778,0.5108883521543969,52.42855061363828
49.96875,1.15559,52.056804033826786,52.44514252307725,-0.3883384892504651,0.4312174005274021,52.11324429222931
49.8125,0.810286,51.71152649016113,52.25013196581227,-0.5386054756511456,0.42751647950810423,51.74293208836157
49.28125,0.710276,51.3376377993671,52.03021478315951,-0.6925769837924065,0.41449104288541017,51.233211797047
48.8125,0.652026,50.949155061002934,51.79186553996251,-0.8427104789595745,0.40282867260266403,50.93144813625465
49.8125,0.803434,50.774285051617866,51.64524587033566,-0.8709608187177906,0.4390872210134684,50.77014342236416
47.53125,0.79063,50.275356582138194,51.340505435495984,-1.0651488533577904,0.38209216742443775,50.5131570865146
46.90625,0.662962,49.75703249257847,51.01204206990369,-1.2550095773252252,0.36799849322080636,50.32276249378333
47.125,0.758472,49.35210441679716,50.7241130276886,-1.3720086108914415,0.3766647294294732,50.08801600704852
47.375,0.697332,49.047934506520676,50.47603058119315,-1.4280960746724745,0.38701001346369607,49.96060613199424
45.65625,0.653014,48.526136890132875,50.11900979740106,-1.5928729072681875,0.3446586596214776,49.77747920231376
45.78125,0.761318,48.10384659934321,49.797694256852836,-1.6938476575096288,0.35022780053998737,49.5801470808402
44.6875,0.584374,47.57825481482887,49.41916134893781,-1.840906534108946,0.324261572713376,49.40114539093508
45.40625,1.068898,47.24410022793212,49.1219086564239,-1.8778084284917753,0.35794932452000366,48.983875558205014
46.6875,1.069326,47.15846942363487,48.94158208928139,-1.7831126656465202,0.41402955948671305,48.7622283306976
48.0625,1.014352,47.297551050767964,48.87646489748277,-1.578913846714805,0.46775787950338116,48.61294386087445
45.3125,0.936094,46.99215858141905,48.61246749766923,-1.6203089162501811,0.3906156967602521,48.23932262636046
46.4375,1.35061,46.906826491969966,48.45135879413818,-1.5445323021682142,0.4318924814491667,47.962753432819845
47.78125,0.9429,47.041353185513046,48.40172110568351,-1.3603679201704608,0.4774242468977471,47.713902271705805
50.0,0.881988,47.49652961851104,48.52011213489214,-1.0235825163810972,0.5426090156937424,47.69343238030857
50.5,0.85589,47.95860198489396,48.6667704952705,-0.708168510376538,0.5560483833057768,47.664793222485706
49.0,0.618318,48.11881706414104,48.69145416228749,-0.5726370981464513,0.5078398469828871,47.55428956610017
47.5625,0.734892,48.03322982350396,48.607827928043974,-0.5745981045400157,0.46613166609472073,47.44407316224964
47.6875,0.53208,47.980040619887966,48.539655488929604,-0.5596148690416385,0.4702062954579544,47.3722675219364
47.6875,0.773008,47.93503437067443,48.47653286012,-0.5414984894455728,0.47020629545795445,47.3300967306214
49.6875,0.811616,48.20464446749375,48.56623412974074,-0.36158966224699185,0.5359306306988494,47.32517852159592
48.6875,0.47773,48.27892993403317,48.575216786796986,-0.2962868527638136,0.5023723411279327,47.355323118552825
51.375,0.816488,48.75524840572037,48.782608135923134,-0.027359730202761057,0.5787199272804968,47.57441866167443
51.625,0.939758,49.19674865099416,48.993155681410315,0.20359296958384476,0.5850968875545628,47.82547442458487
55.9375,1.48224,50.23378732007198,49.5075515568614,0.7262357632105818,0.6761607493047878,48.53845764310951
55.84375,1.121968,51.09685850159937,49.97689958968648,1.1199589119128888,0.6727041397765231,49.10549446017542
52.03125,1.11434,51.24061103981485,50.12907369415415,1.1115373456607003,0.5496468446960779,49.42497010998037
52.15625,0.811144,51.381478572151025,50.279234901994585,1.1022436701564402,0.5525370268318628,49.69651927696631
53.59375,0.643638,51.72182802258933,50.52475453888387,1.1970734837054593,0.5854826157458554,50.09221961563174
51.6875,0.641784,51.71654678834482,50.610883832299876,1.1056629560449451,0.5297780470602975,50.35875431722184
53.125,0.642814,51.93323189783024,50.79711465953692,1.1361172382933162,0.5635043986461644,50.5985417931556
45.4375,2.601182,50.933888528933274,50.40010616623789,0.5337823626953835,0.39877896410837943,50.14752540425897
44.28125,1.812444,49.910405678328154,49.946857561331385,-0.03645188300323099,0.3807506425100722,49.85559387960421
43.1875,0.828876,48.8761124970469,49.44616440864017,-0.570051911593275,0.3639873121192681,49.66903619492913
43.0,0.664214,47.97209518980891,48.9686707487409,-0.9965755589319869,0.36105265013466475,49.41953991902209
44.53125,0.826136,47.442734391376774,48.639972915500834,-1.1972385241240602,0.4033598087982384,49.15686545795718
43.03125,0.606854,46.76404448501111,48.224511958797066,-1.460467473785954,0.3770239454170579,48.96514157871286
41.9375,0.719618,46.02149917962479,47.758807369256544,-1.7373081896317544,0.3586365193528122,48.751741016185555
39.6875,1.530038,45.047037767374825,47.16093274931162,-2.113894981936795,0.3236662805396179,48.08213236356388
39.625,0.943162,44.21287811085562,46.60271550862187,-2.38983739776625,0.32272491398691683,47.69925279411445
37.0625,1.512178,43.11281993995476,45.89603287835358,-2.783212938398819,0.28599737012025445,46.845769017118805
37.9375,1.197722,42.316616872269414,45.30651192440146,-2.9898950521320486,0.31467763510609675,46.30749729640272
40.28125,0.917946,42.00348350730489,44.93427030037173,-2.9307867930668365,0.3858403552013559,45.858972403982065
39.34375,0.537154,41.59429373695029,44.520157685529384,-2.9258639485790923,0.36932051862876625,45.43740975730511
39.46875,0.523874,41.26728700818871,44.14597933845314,-2.8786923302644283,0.373174134543334,44.51200500223151
33.3125,3.136458,40.04347362231352,43.34349938745661,-3.30002576514309,0.2818367986042869,42.35814467588882
34.6875,1.595174,39.21947768041913,42.702314247645006,-3.482836567225874,0.3217657284672687,41.3439226898994
34.0,1.070912,38.416481114200806,42.05769837744908,-3.641217263248272,0.31241279128499,40.61915271995102
34.90625,0.776698,37.87644555816991,41.527961460601,-3.651515902431086,0.3396608326872407,40.065199411740956
34.875,0.780826,37.41468470306685,41.035149500556486,-3.620464797489639,0.33916171723828437,39.569526383056875
36.71875,1.07811,37.30761782567195,40.71541620421897,-3.407798378547021,0.39559321400247804,39.07133069502175
34.9375,0.977162,36.94298431403011,40.287422411313855,-3.344438097283742,0.36331447201344114,38.13652390935813
35.28125,0.553548,36.6873328811024,39.9165948252906,-3.2292619441882024,0.37393123969252906,37.52441863851072
35.21875,0.433172,36.46139705324049,39.568606319713524,-3.107209266473035,0.37271431025383933,37.24510184286743
35.5625,0.364022,36.3231051988958,39.27185770343845,-2.9487525045426466,0.3845773101028479,37.02424430913087
34.90625,0.361876,36.10512747598876,38.9484793550356,-2.8433518790468426,0.37018408296781147,36.66902000606224
33.90625,0.607784,35.76683863352895,38.57498088429222,-2.808142250763275,0.3487639818917338,36.38661242278169
33.09375,0.6774,35.35559422837065,38.168963781752055,-2.8133695533814063,0.3319568553654104,36.06860297544099
33.9375,0.583908,35.137425885544395,37.85552202014079,-2.7180961345963937,0.3661189663363157,35.704579853649285
34.40625,0.37886,35.02493728776834,37.60002038901925,-2.575083101250911,0.3849369044251537,35.47266584048278
34.6875,0.338996,34.9730238588809,37.384278137980786,-2.411254279099886,0.3965131576294415,35.31458253263959
34.75,0.484106,34.93871249597615,37.18914642405628,-2.2504339280801346,0.39921921221857976,35.103502874987036
33.84375,0.53242,34.77025672736443,36.941339281533594,-2.1710825541691605,0.3730951316001204,34.760072536197654
33.09375,0.536404,34.51233261546221,36.656332668086655,-2.144000052624442,0.3525348273462436,34.547558327280576
32.53125,0.66578,34.20755067462187,36.350770988969124,-2.1432203143472535,0.33751221710831814,34.30150607369977
32.09375,0.69955,33.88235057083389,36.03543610089734,-2.15308553006345,0.32588054840170366,34.41690756645991
31.59375,0.579632,33.53025817532099,35.70642231564569,-2.176164140324701,0.3126204560460536,34.2512151558997
32.78125,0.854824,33.41502614834853,35.48974288485712,-2.0747167365085915,0.3774145436945419,34.170699388336544
30.75,0.943488,33.00502212552568,35.138650819312154,-2.133628693786477,0.32157569713986833,33.86513875066885
30.71875,0.55822,32.65328795236788,34.811250758622364,-2.1579628062544813,0.3207893594577758,33.65669838398095
31.6875,0.685364,32.50470519046513,34.579861813539225,-2.0751566230740934,0.37205144934122286,33.26310977046872
31.28125,0.549682,32.31648131500896,34.3355201977215,-2.019038882712543,0.3597882129508741,33.02379687797984
32.28125,0.945072,32.31106111269989,34.18335203492732,-1.8722909222274282,0.4112325092286214,32.85815374014478
33.15625,0.804632,32.44109017228452,34.107270402710476,-1.666180230425958,0.4526755089825289,32.793745813453235
33.4375,0.644,32.59438399193305,34.05765778028748,-1.463273788354428,0.4656941734142631,32.746021405811035
34.8125,0.99019,32.935632608558734,34.1135720187847,-1.1779394102259673,0.5251595421741593,32.84283927328841
35.25,0.763106,33.29168913031893,34.197751869245096,-0.9060627389261668,0.5426028058196098,32.93292914475386
34.40625,0.947656,33.46316003334679,34.21319617522694,-0.7500361418801518,0.504139124759763,33.02838159921221
34.40625,0.357102,33.60825079744728,34.22749645854346,-0.6192456610961798,0.504139124759763,33.025455156819284
33.4375,0.492606,33.581981443993854,34.168978202355056,-0.5869967583612024,0.4606567234160764,33.001514661631084
33.9375,0.442892,33.636676606456334,34.15183166884727,-0.5151550623909387,0.48533044001573183,32.98986480933871
35.25,0.799924,33.88488020546305,34.23317747115488,-0.3482972656918335,0.5442680800731735,33.059166337442896
36.1875,0.655926,34.23912940462258,34.37794210292119,-0.13881269829860798,0.581162951213488,33.17660105148372
36.28125,0.687106,34.55330180391142,34.51892787307517,0.03437393083624585,0.5847830159979108,33.331410388837455
36.84375,0.466048,34.90567844946351,34.691136919514044,0.2145415299494644,0.6067454726252384,33.4878715199805
37.46875,0.62275,35.299997149546044,34.89688603658708,0.4031111129589675,0.6301537371173574,33.738364244732864
40.34375,1.603996,36.07595912653896,35.300357441284326,0.7756016852546352,0.7143768672836762,34.53744840219611
39.9375,0.873152,36.670042337840655,35.643849482670674,1.026192855169981,0.6904501733286064,34.95653714186399
38.84375,0.498116,37.004458901249784,35.880879150621,1.1235797506287852,0.6293353175028321,35.3669686843616
39.75,0.48287,37.42684983951905,36.16748069501944,1.2593691444996082,0.656468205583132,35.69614003866634
39.40625,0.310712,37.731372941131504,36.40738953242541,1.3239834087060913,0.6374086768779208,35.97597089959503
39.46875,0.374592,37.99866171941896,36.63415697446798,1.3645047449509846,0.6394583091261441,36.25854931023173
38.59375,0.38449,38.09021376258527,36.77931201339628,1.310901749188993,0.5892398516245887,36.61127941118324
40.0,0.523564,38.384027029879846,37.01788149388544,1.3661455359944057,0.6383905876739732,36.96375294505803
40.0,0.157348,38.632638256052175,37.238779161005034,1.3938590950471408,0.6383905876739732,37.18480988762719
39.25,0.348244,38.7276169858903,37.38775848241207,1.3398585034782329,0.5943972784964837,37.445001166024994
40.46875,0.478732,38.99548360344564,37.615980076307466,1.3795035271381764,0.6380477989498177,37.716345543893354
41.0,0.541532,39.30387074137708,37.86664821880321,1.4372225225738688,0.6554540297749867,38.159073683026264
39.71875,0.526898,39.36769831962677,38.00384094333631,1.3638573762904613,0.5826760043095698,38.35087881619639
39.5625,0.371648,39.39766780891495,38.11929716975584,1.2783706391591139,0.5743013156046902,38.6083243277904
40.15625,0.583702,39.51437276138957,38.270182564588744,1.2441901968008295,0.5979491206202521,38.87155220035691
39.96875,0.808432,39.58427695194502,38.39600237461921,1.1882745773258137,0.5868622987203804,39.20642157074009
39.46875,0.511806,39.56650357472271,38.475465161684454,1.0910384130382553,0.5571933485888164,39.39596083871815
39.09375,0.539928,39.4937722555346,38.52126403859672,0.9725082169378823,0.5353340229104199,39.5755451269285
39.25,0.706172,39.4562688316062,38.57524448018214,0.8810243514240597,0.5433723647369222,39.668289913957935
36.5625,1.399246,39.01107362674371,38.42615229646495,0.5849213302787604,0.41151040017749824,39.420809158366026
37.40625,0.546906,38.764177684167755,38.35060397820829,0.41357370595946463,0.45613393338594715,39.18538367322843
36.15625,0.561006,38.36295804044964,38.18805923908175,0.17489880136788827,0.40690715658948623,38.96427946693412
35.28125,0.561656,37.888849111149696,37.972740036186806,-0.08389092503711026,0.3762932880003634,38.77690496809362
34.5,0.641886,37.36748770943436,37.7155000335063,-0.34801232407194505,0.35090796072021335,38.481352840465135
33.90625,0.854046,36.83498960029061,37.433333364357686,-0.5983437640670743,0.3325465110527718,38.114097903410254
34.6875,0.743376,36.504606584861286,37.22993830033119,-0.7253317154699062,0.37861911179834923,37.85501967008854
34.84375,0.756456,36.24909018719032,37.05318361141777,-0.8040934242274531,0.3877221207354452,37.644379609217914
34.90625,0.702838,36.04249938916104,36.89415149205349,-0.8516521028924515,0.3915617409308458,37.38852027486461
34.34375,0.471636,35.781153329290106,36.70523286301249,-0.9240795337223844,0.36912594590145514,37.242588457615774
34.6875,0.482692,35.612898970937785,36.55577116945601,-0.9428721985182236,0.39205114526121765,37.09150948638507
35.125,0.545434,35.53783759079351,36.449788119866675,-0.9119505290731666,0.42089465225378936,36.882336870248615
34.5625,0.381074,35.38778565374835,36.30998899987655,-0.9222033461281995,0.39494975132791654,36.637088733234215
35.0,0.527418,35.328126322402454,36.212952777663475,-0.8848264552610203,0.42465590887210375,36.44120930511686
37.0625,1.380388,35.59495304203285,36.275882201540256,-0.6809291595074072,0.5394527235776511,36.4191461895282
37.125,0.639456,35.8303448817201,36.33877981624098,-0.5084349345208778,0.5424321211090961,36.293436908964
36.3125,0.48986,35.9045225922247,36.33683316318609,-0.43231057096139125,0.49738424732230474,36.073111031124846
36.21875,0.356296,35.95286527034398,36.32808626220934,-0.37522099186536195,0.4923038842471376,35.94622609738128
36.09375,0.53427,35.97453984413721,36.310728020564206,-0.33618817642699383,0.4851878817881804,35.82421096227016
35.8125,0.407142,35.94961063734687,36.273822241263154,-0.32421160391628234,0.46876953560380213,35.63750919754647
35.5,0.449762,35.880439770062736,36.21650207524366,-0.33606230518092417,0.4505271106930344,35.524813386029685
35.78125,0.361128,35.8651798054377,36.184261180781164,-0.31908137534346537,0.47049891200775373,35.44578091159386
35.5,0.544388,35.80899829690882,36.133575167389964,-0.32457687048114536,0.45277584417005046,35.41458702273024
35.3125,0.341196,35.73261394353823,36.07275478462034,-0.3401408410821034,0.44085333056229986,35.4180370912126
35.625,0.544282,35.71605795222466,36.03958776353735,-0.32352981131268876,0.466087449216413,35.479004078861905
35.375,0.367268,35.66358749803625,35.990359040312356,-0.3267715422761057,0.44864374608020047,35.59735745749278
35.5625,0.424054,35.648035575261446,35.958665778066994,-0.3106302028055481,0.46482141533041066,35.659147165630685
35.3125,0.527294,35.596414717528916,35.91080164635833,-0.3143869288294141,0.4460295164613014,35.70057036130224
35.65625,0.564216,35.60562014560139,35.8919459688503,-0.28632582324890876,0.4773196959537923,35.75214780365198
35.46875,0.594002,35.58456320012425,35.860598119305834,-0.2760349191815834,0.4619912397216524,35.79955081048633
35.0,0.534988,35.49463040010514,35.79685011046837,-0.30221971036323225,0.42522629889573277,35.80992068036305
34.90625,0.725754,35.4041103385505,35.73087973191515,-0.32676939336464983,0.41806067309000017,35.783526687881206
35.09375,0.376298,35.35636259415812,35.68368493695848,-0.32732234280035755,0.4384424914278103,35.80277367846459
35.0625,0.507552,35.311152964287636,35.637671237924515,-0.3265182736368786,0.4357035060943896,35.80724150562805
34.71875,0.629608,35.220014046704925,35.56960299807825,-0.34958895137332746,0.40568150432091654,35.56345563340537
35.03125,1.117112,35.19097342413494,35.5297249982206,-0.3387515740856628,0.44324003456904704,35.41022360233811
34.65625,0.567096,35.10870828196033,35.465023146500556,-0.35631486454022365,0.40977432655457385,35.3272000259507
34.40625,0.484952,35.00063777704336,35.386595506019034,-0.3859577289756757,0.3887038985173617,35.25511493335165
34.0625,0.467812,34.856308888267456,35.28851435742503,-0.43220546915757296,0.3612017960591485,35.15963407719926
34.125,0.407448,34.743799828534,35.20232810872688,-0.45852828019287983,0.36993065238454886,35.09439536963481
32.90625,0.78503,34.461099854913385,35.03224824882118,-0.5711483939077979,0.2874465793114926,34.91960907937264
32.09375,0.999152,34.09689218492671,34.81458171187147,-0.7176895269447598,0.24778120437307105,34.647257989529
31.5,0.690378,33.6973703103226,34.56905714062173,-0.871686830299133,0.22350874033464954,34.42101098134682
32.5,0.793112,33.51315949334989,34.41579364872382,-0.9026341553739314,0.34065748698571885,34.2700497393827
32.125,0.677914,33.299596494372985,34.24610523029983,-0.946508735926848,0.32109387471668044,34.091009863132534
32.09375,0.489522,33.11408164908484,34.086671509536885,-0.9725898604520467,0.31944747981634286,33.973786157839484
31.625,0.844766,32.884992164610246,33.90432547179341,-1.0193333071831674,0.2950121691697843,33.76587987658173
30.625,0.534842,32.537301062362516,33.66141247388279,-1.1241114115202748,0.25091692449901815,33.57079818546675
31.34375,1.557048,32.35367782199905,33.489733772113695,-1.1360559501146454,0.32859507707877417,33.23387594576211
30.3125,1.061556,32.03965046476843,33.254383122327496,-1.2147326575590682,0.28321583642333303,32.923130614147965
30.65625,0.523604,31.826819624034822,33.0619288169699,-1.2351091929350808,0.31707176048134394,32.76175714276886
30.15625,0.740536,31.56980891264485,32.846693349046205,-1.2768844364013567,0.2952285437244688,32.51722796313213
29.5625,0.585624,31.260992156853334,32.60341976763537,-1.342427610782039,0.2713247544410676,32.33057311251751
28.28125,0.85374,30.802570286568205,32.28325904410683,-1.4806887575386227,0.22835741483450683,32.003538309274845
27.71875,1.364534,30.328136396326943,31.945147263061877,-1.6170108667349332,0.2124506983448028,31.5174733253942
27.6875,0.810994,29.92188464304588,31.62976598431655,-1.7078813412706708,0.21156898057303808,31.05608721339583
27.78125,0.61794,29.592556236423434,31.344690726219028,-1.7521344897955942,0.22200071607212998,30.790216917473742
27.09375,0.583236,29.208124507742905,31.02980622798058,-1.8216817202376738,0.2009982080446398,30.536167342255933
27.28125,0.620662,28.91168227578246,30.752135396278312,-1.8404531204958516,0.22259926412452155,30.300036231702215
27.875,1.012058,28.752192694892848,30.53901425581325,-1.7868215609204015,0.2882226215845606,30.05151092996961
27.1875,0.902196,28.511470741832408,30.290753940567825,-1.779283198735417,0.2607733703526772,29.754835519928346
26.875,1.045212,28.259706012319732,30.037735130155394,-1.7780291178356613,0.24915784117943002,29.42699111954806
25.1875,1.19759,27.78705893350131,29.678458453847586,-1.8913995203462761,0.19789627952871017,29.03997480166425
25.21875,0.812766,27.391934482193417,29.34810967948851,-1.9561751972950923,0.20117391337476567,28.692515133930534
25.875,1.105364,27.158559946471353,29.090842295822696,-1.9322823493513432,0.26875095777755376,28.377328877378602
30.9375,2.569932,27.739935339321917,29.227631755391386,-1.4876964160694683,0.5705590223995876,28.623407587933333
32.59375,1.603786,28.486676056349314,29.476973847584617,-0.990297791235303,0.6250784702592587,28.814020651915463
31.0625,1.851704,28.882956663064803,29.594420229245017,-0.711463566180214,0.5549338918259495,28.963176494842543
30.75,0.944274,29.170194099516372,29.680018730782425,-0.5098246312660528,0.5415769106859023,28.866123275053162
30.625,1.676038,29.39401039189847,29.75001734331706,-0.3560069514185926,0.5360192487773053,28.93206241168455
32.21875,1.148266,29.82858571622178,29.93288642899728,-0.10430071277549757,0.593322237825349,29.06229652338163
33.84375,1.242924,30.44630329834151,30.22258002684933,0.22372327149217952,0.6418864076014943,29.289930022453483
34.53125,1.100576,31.0747566370582,30.54174076560123,0.5330158714569713,0.6603655293171086,29.533118456301544
34.4375,1.04474,31.592101769818477,30.83031552370484,0.7617862461136369,0.6553990391675208,29.799410829496995
34.8125,0.813094,32.08754765138487,31.125292151578556,0.9622554998063109,0.6662128669578914,30.104002203066752
35.15625,0.779852,32.55965570501796,31.423881621832,1.1357740831859608,0.6762423629535672,30.364222725751034
34.125,0.68711,32.800477904245966,31.62396446465926,1.1765134395867065,0.6164038492003335,30.548036981484856
34.75,0.748514,33.10040438051582,31.855522652462277,1.2448817280535422,0.6373482956487536,30.77329431360087
35.25,1.043312,33.431111398898,32.10696541894655,1.324145979951446,0.6536410937556314,31.066401163184945
34.71875,2.061494,33.62920964522138,32.300430943469024,1.3287787017523556,0.6216824610577805,31.50773556053585
35.4375,0.910586,33.907408161341166,32.532806429137985,1.3746017322031818,0.6468408541272745,31.814294245277036
33.6875,0.937444,33.873576136519446,32.61833928623888,1.2552368502805678,0.5507982648154339,32.099253708890096
33.21875,0.833648,33.772833653978,32.662814153924884,1.110019500053113,0.5281761540975286,32.48439063844321
34.40625,0.842186,33.870282322596765,32.79195754993045,1.0783247726663134,0.5757176208598194,32.79860562048347
35.03125,0.604222,34.04889273450495,32.957831064750415,1.0910616697545379,0.5986399085883277,33.18259434612759
34.46875,0.921286,34.11348615996573,33.06975098588001,1.0437351740857181,0.5688526886515847,33.501687676324394
34.53125,1.065256,34.177757519971,33.17801017211112,0.9997473478598806,0.57140453225712,33.621786566276164
33.59375,0.801572,34.087910209206235,33.20880571491771,0.8791044942885264,0.5215399803347286,33.85520613858664
33.875,0.594876,34.055154792405276,33.25815343973862,0.7970013526666548,0.5346597084699803,34.0034632221057
34.125,0.763432,34.06590020895831,33.322364296054275,0.7435359129040364,0.5465619645466153,34.30725858354373
34.96875,0.344392,34.20480017681088,33.44431879264285,0.7604813841680311,0.5851301305292091,34.45201608377622
35.34375,0.853076,34.38002322653228,33.58501740059523,0.7950058259370536,0.6013592478357072,34.537463308423106
33.5,1.274462,34.24463503783501,33.57871981536595,0.6659152224690601,0.49817362607967375,34.464079650182654
32.53125,0.982804,33.981037339706546,33.501129458672175,0.47990788103437154,0.4540859116710242,34.35928964192147
28.6875,1.972008,33.16664697975169,33.14456431358535,0.022082666166340914,0.3294892921819486,33.7519086396406
28.3125,1.098098,32.41985513671297,32.786633623690136,-0.366778486977168,0.32025662517304754,33.3864348391176
28.21875,0.804072,31.773531269526355,32.448271873787164,-0.6747406042608084,0.3178586504870534,33.14679211419796
29.9375,1.017344,31.491064920368455,32.26228877202515,-0.7712238516566963,0.4057139785209828,32.92043730548725
28.34375,0.905608,31.006862624927155,31.97202664076403,-0.9651640158368764,0.3594800599263325,32.58476289607046
26.5625,1.453084,30.323114528784515,31.5713209636704,-1.2482064348858835,0.31612068523353765,31.89190555237727
27.21875,1.209398,29.84551998589459,31.24890829969481,-1.403388313800221,0.34735378929961774,31.431269065509408
29.03125,0.955762,29.720247680372346,31.08463731453223,-1.3643896341598847,0.4254067818134355,31.2027863082879
29.1875,0.63106,29.6382864987766,30.94410862456688,-1.3058221257902787,0.43171640682619494,31.048163338421848
28.625,0.983604,29.482396268195586,30.77232280052489,-1.2899265323293037,0.414087617732878,30.77722733550447
27.75,0.712014,29.215873765396267,30.548447037523047,-1.3325732721267798,0.3875751552189712,30.532914069243315
24.59375,1.168998,28.50477780148915,30.107358368076895,-1.6025805665877435,0.310378642999251,29.99343448074414
23.90625,1.071874,27.797311985875435,29.648017007478604,-1.8507050216031686,0.2965242361888923,29.413839738440615
22.40625,1.202718,26.96791783420229,29.111589821739447,-2.1436719875371573,0.2683764789719443,28.824868316960256
20.75,1.490378,26.01131509047886,28.492212797906895,-2.480897707428035,0.241155705720548,28.105107890419852
21.71875,1.63173,25.350920461174418,27.990474812876755,-2.639554351702337,0.28672610604230686,27.41508601453768
23.21875,1.095518,25.022894236378356,27.637013715626626,-2.61411947924827,0.35164991209159585,27.095342397887325
23.4375,0.669416,24.778987430781683,27.32593862558021,-2.5469511947985275,0.36078755849119465,26.6705704306324
23.21875,0.690038,24.53895090296912,27.021702431092788,-2.482751528123668,0.35539345979190556,26.16077656617733
22.28125,0.776192,24.191612302512333,26.670557806567395,-2.478945504055062,0.33245283336957493,25.73029134036191
21.6875,0.999776,23.80636425597197,26.301442413488328,-2.4950781575163568,0.31843336833816877,25.25021755453797
21.6875,0.824132,23.48038513966859,25.95966890137808,-2.479283761709489,0.31843336833816877,24.93981870144933
23.96875,1.359622,23.55551819510419,25.812193427201926,-2.2566752320977344,0.4262451866908254,24.750029142111867
24.21875,1.12397,23.657553857395857,25.694160580742523,-2.036606723346665,0.43676004242098576,24.469684859268185
24.5625,0.934146,23.796776340873418,25.61033387105789,-1.8135575301844717,0.4516409484609453,24.306618978641716
24.46875,0.798176,23.90015690381597,25.52577210283138,-1.6256151990154102,0.44816330174342994,24.151734352600744
25.90625,1.149654,24.208786610921205,25.553955650769794,-1.3451690398485887,0.5104137678107278,24.068248478028615
26.4375,0.902302,24.551665593856406,25.6194033803424,-1.0677377864859956,0.5314498047620394,23.939352762716865
27.5,1.018548,25.00525550249388,25.758706833650372,-0.7534513311564908,0.5711384704040998,23.95463195947679
26.75,0.73712,25.273677732879438,25.83213595708368,-0.5584582242042408,0.5365869256179154,23.830185559184024
26.28125,0.684624,25.428688850897984,25.86540366396637,-0.43671481306838444,0.5155928088974853,23.775440665672946
26.46875,0.728442,25.58869825845214,25.910095985154047,-0.3213977267019068,0.5236216745163879,23.825988667325078
27.75,1.097888,25.921206218690273,26.046385171438935,-0.1251789527486622,0.5754098713612056,24.038000931738306
30.5,2.093488,26.625636031199463,26.37628256614716,0.24935346505230171,0.6606760514990615,24.782559191445767
30.0625,0.76673,27.15438433409185,26.64933570939552,0.5050486246963324,0.6387007722501793,25.283434151397564
