^IXIC Close,^IXIC Volume,EMA 12,EMA 26,MACD,RSI,VWMA
4798.129883,16.9153,4774.298187211464,4656.199642950992,118.09854426047241,0.5646961692370561,4741.992888847148
4610.0,15.3986,4749.0215430250855,4652.777447176844,96.24409584824116,0.4866101642904779,4752.872896280197
4711.680176,17.5331,4743.2767173289185,4657.140612274856,86.13610505406268,0.5248529554489765,4767.898373475511
4864.75,17.6951,4761.964914662931,4672.5190854396815,89.44582922324935,0.5760510561652771,4782.928691964446
4940.609863,17.1416,4789.448752868633,4692.377661555261,97.07109131337256,0.5991059227196927,4798.266574312836
4963.029785,16.8897,4816.153527042689,4712.425966995612,103.72756004707753,0.6059266833855748,4815.375020622092
4958.560059,13.8038,4838.0622242668915,4730.6581219589,107.4041023079917,0.6037213654806657,4831.8080910002
4833.890137,14.9009,4837.42036468737,4738.3049378878695,99.11542679950071,0.5442244261003648,4839.433849984456
4644.669922,17.3827,4807.7664504277745,4731.369010785064,76.3974396427102,0.4687215450787734,4833.611546130377
4457.890137,19.2586,4753.9393252850405,4711.111316430615,42.82800885442521,0.40847912820301496,4818.506802474204
4572.830078,21.181,4726.076364164265,4700.868261732051,25.20810243221422,0.45490750054371804,4798.719665383964
4223.680176,17.3992,4648.784642908225,4665.520996122269,-16.736353214044357,0.361966490073317,4765.373305316296
4148.890137,28.891,4571.877795845421,4627.2520435946935,-55.3742477492724,0.3456747143249886,4712.645703487745
4169.220215,19.477,4509.930475715357,4593.323759995086,-83.39328427972941,0.35418391726729065,4674.04248264631
4267.560059,17.4645,4472.64271929761,4569.193115476932,-96.55039617932198,0.39515826794664666,4634.4410923817595
4446.450195,15.6343,4468.6131001749,4560.101047293456,-91.4879471185559,0.46202455933502434,4603.690215598791
4188.200195,14.4614,4425.472653224915,4532.552836012459,-107.08018278754389,0.3942621028449598,4572.446328042334
4055.899902,16.7939,4368.615306882621,4497.245211270795,-128.6299043881745,0.36474846700113506,4540.803116055075
3769.629883,19.2109,4276.463703208372,4443.347779547033,-166.88407633866063,0.31057316376987215,4497.138557900284
3676.780029,19.515,4184.204676407084,4386.564983210215,-202.3603068031316,0.29525538662115985,4439.69103702056
3321.290039,25.5578,4051.4485783444557,4307.655728083533,-256.2071497390775,0.24535942468088728,4344.921048340324
3539.159912,24.8283,3972.6349373683856,4250.730112077345,-278.0951747089598,0.3210841968625151,4280.691042440835
3793.570068,21.5272,3945.0864959270957,4216.866405108653,-271.77990918155774,0.3971561559402289,4233.086122888837
3706.409912,17.6027,3908.367021476773,4179.054813026531,-270.68779154975755,0.38138928863678107,4179.121703320979
3643.879883,14.2273,3867.6766924803464,4139.412225617158,-271.7355331368112,0.3700395065879074,4124.154214963822
3482.47998,15.4071,3808.4156597910624,4090.7505777936644,-282.3349180026021,0.3417679520749805,4059.92693637985
3711.22998,16.2291,3793.4640167462835,4062.6379409200595,-269.17392417377596,0.4105097290141566,4012.006537215906
3630.090088,15.9283,3768.329566169932,4030.597359222277,-262.26779305234504,0.39476140216784605,3963.511336286993
3774.030029,15.4876,3769.206560451481,4011.5923717984047,-242.38581134692367,0.4360901479703601,3924.224749358359
3860.659912,15.8371,3783.2763068435606,4000.4121895911157,-217.13588274755512,0.45999017340961157,3893.944306799851
3958.080078,15.0061,3810.1691947137824,3997.2764776214035,-187.10728290762108,0.48635457544597754,3857.3342888303055
3785.449951,14.3804,3806.3662341424315,3981.585623797596,-175.21938965516438,0.4449036143269191,3836.953206388768
3707.310059,14.8005,3791.1268225820572,3961.26891529407,-170.14209271201298,0.42715721517303173,3805.66617573497
3720.23999,12.8785,3780.2211560309715,3943.4149208278427,-163.19376479687116,0.4312002898412739,3781.799115550966
3816.820068,11.9729,3785.8517578723604,3934.0375243220765,-148.18576644971608,0.46175860715239603,3757.88985139063
3669.379883,11.4271,3767.9330078919975,3914.4332545945153,-146.50024670251787,0.42428379114191356,3722.5331817460274
3585.01001,14.5478,3739.7910082163057,3890.0315327726994,-150.24052455639367,0.4040748950771556,3696.3154193377904
3384.72998,15.8011,3685.1662346445664,3852.6017881228695,-167.43555347830306,0.3602136233860904,3663.313865541388
3499.580078,13.7023,3656.61451823771,3826.452031817472,-169.8375135797619,0.4004069841827553,3650.193493438098
3529.060059,12.2004,3636.9907552780624,3804.422996793955,-167.43224151589266,0.4106417801893477,3643.9410585046912
3607.649902,11.5581,3632.4767778506684,3789.8472119944026,-157.3704341437342,0.4381744312636477,3669.573270633466
3717.570068,14.9527,3645.568053258258,3784.4933494762986,-138.92529621804078,0.47510903317303727,3682.9606403781168
3644.959961,12.2738,3645.474500603141,3774.1575429224986,-128.68304231935736,0.453882468415276,3673.0119468730204
3538.709961,12.5861,3629.049186818043,3756.7169812986094,-127.6677944805665,0.4240287600117861,3664.9102479120265
3390.399902,13.6693,3592.333912230652,3729.582382832046,-137.24847060139382,0.38587575712716127,3652.605938321405
3364.209961,16.1548,3557.2379197336286,3702.517758992635,-145.27983925900662,0.3793840182968402,3645.3640224242
3164.550049,13.3044,3496.824401159224,3662.6682989931805,-165.84389783395636,0.33334290660681143,3618.55357459344
3270.610107,20.8798,3462.022202057805,3633.62695143813,-171.6047493803253,0.3766206725341396,3592.2719923625264
3205.350098,15.6184,3422.534186048912,3601.902740072343,-179.368554023431,0.3610876862053703,3561.032187391798
3205.110107,10.6944,3389.084327733695,3572.5106931780956,-183.42636544440074,0.36102871702887884,3530.316188966694
3459.47998,14.5736,3399.914428082357,3564.138047757496,-164.22361967513916,0.4614242872023013,3503.510293681268
3400.909912,15.3373,3400.067579454302,3552.0470747384225,-151.97949528412028,0.4441209754023668,3483.333362916578
3582.5,15.8024,3428.134105692102,3554.302846980021,-126.16874128791915,0.5059763723570043,3477.089431376223
3813.379883,19.0321,3487.4026868163937,3573.4937385370563,-86.09105172066256,0.571294666747955,3488.51560057653
3821.76001,14.5596,3538.8422749984875,3591.8838327194962,-53.04155772100876,0.5734988945033267,3491.7065493942414
3756.370117,16.0306,3572.308096844874,3604.0680019254596,-31.759905080585668,0.5497466381288661,3499.2503041002196
3839.26001,14.3122,3613.377621945662,3621.4896321532033,-8.112010207541061,0.5738412183844651,3511.598890907805
3825.560059,13.9925,3646.0210738001756,3636.605960067781,9.41511373239473,0.5684269574169145,3533.566629628163
3874.840088,12.6872,3681.2239990616868,3654.252932507204,26.971066554482604,0.5836446301322827,3550.0903134009372
3767.909912,12.81,3694.560293359889,3662.671968025189,31.888325334699857,0.5392152639297964,3560.566721980979
3851.060059,13.9879,3718.6371803814445,3676.6266414307306,42.01053895071391,0.5668291943230073,3572.5670303973593
3797.409912,14.003,3730.7560621689145,3685.573550361788,45.1825118071265,0.5441693562741787,3575.920627478811
3845.73999,14.2663,3748.445897219851,3697.43773107573,51.00816614412088,0.5611876002552262,3586.1208640378127
3860.560059,15.0119,3765.694229801412,3709.5208664775278,56.17336332388413,0.5665318389130297,3602.0161515946434
3989.830078,14.114,3800.17666798581,3730.2845117754887,69.89215621032145,0.6110312197628582,3630.1690075054526
4013.360107,16.9452,3832.974120141839,3751.253074384712,81.72104575712729,0.6187042699710488,3666.3807930828507
4064.01001,15.419,3868.518103196941,3774.4202548006588,94.09784839628219,0.6353781555732099,3709.0617875436856
3936.840088,16.3954,3879.0291777820266,3786.4513535561655,92.57782422586115,0.5681946742079725,3752.6666758418432
3845.340088,13.4496,3873.8462408924843,3790.8134820334863,83.03275885899802,0.5251668942867967,3786.0471180941427
3912.120117,13.1696,3879.73452952441,3799.7991586976723,79.93537082673765,0.5518412450347782,3812.6544844417463
3858.959961,14.7602,3876.538442059116,3804.1814403496965,72.35700170941936,0.5264862111663877,3832.3464052114796
3940.340088,16.6013,3886.354079896175,3814.267266101571,72.08681379460404,0.5598280252930796,3860.629258594394
3877.22998,15.5099,3884.95037221984,3818.9311708347877,66.01920138505238,0.5287352083342298,3876.2914967972356
3966.110107,20.6639,3897.4364852629415,3829.8333142544334,67.60317100850807,0.5653483653638777,3886.5139684569817
3991.929932,6.0081,3911.9739386071046,3841.8404711244752,70.13346748262938,0.5756621316341732,3891.9463574256483
3863.100098,13.426,3904.4548862060115,3843.41525830044,61.03962790557125,0.5105632728884567,3898.158087412719
3960.570068,14.8248,3913.087991097394,3852.0933923522593,60.99459874513468,0.5518550251449573,3904.2967160382955
4023.199951,14.8648,3930.028292620872,3864.767952252092,65.26034036877991,0.576574498795247,3914.2275423889696
3980.290039,13.9595,3937.7608689868916,3873.325143863048,64.43572512384344,0.5540263039215401,3919.1274837128917
3956.419922,17.145,3940.63149252737,3879.4803126139336,61.15117991343641,0.5413436254122279,3927.8753742108747
4099.589844,17.7598,3965.0866235231592,3895.784722346235,69.30190117692428,0.6004262136486024,3941.700841582517
4174.859863,18.8156,3997.3594295965195,3916.4569549872544,80.90247460926503,0.6275875533051479,3962.8401470632252
4246.180176,16.7861,4035.639544427824,3940.880897284495,94.7586471433292,0.6517437738046166,3983.8680773672722
4274.669922,15.845,4072.413448669697,3965.606010226384,106.807438443313,0.6611976779829457,4004.9435321015276
4177.169922,15.0197,4088.5298291820513,3981.2774110985038,107.25241808354758,0.6010619888267904,4014.0534441437408
4055.629883,14.4531,4083.4682990001975,3986.7850016097254,96.68329739047203,0.5356601780205705,4016.0629705124647
4184.560059,17.1988,4099.020877461706,4001.435005860857,97.5858716008488,0.5869985374324717,4023.102294431633
4094.449951,15.4594,4098.317658006059,4008.3250017970895,89.99265620896949,0.541903224133866,4031.336278778372
3981.570068,14.6069,4080.356490312819,4006.343154849157,74.01333546366186,0.4910150448777761,4037.1191866268596
4029.570068,14.71,4072.5431945723853,4008.063666934405,64.47952763798048,0.5120007563018357,4042.0966545765373
3987.719971,17.5476,4059.4934678689415,4006.5567264948195,52.93674137412199,0.49291832827614807,4047.716590778783
3842.22998,17.911,4026.0683158891043,3994.3843749026105,31.68394098649378,0.4325607908261639,4041.643662599088
3663.0,17.6941,3970.211651906165,3969.837384169084,0.374267737081027,0.37211142216220827,4028.4573594414974
3766.98999,15.1258,3938.9467808436784,3954.8116512676706,-15.864870423992215,0.4225352339737286,4019.8321936396806
3685.52002,13.4146,3899.9580484061894,3934.864123025621,-34.90607461943182,0.3957228793786501,4006.195218452234
3658.459961,14.7682,3862.8044964975447,3914.389740653353,-51.58524415580814,0.3869401067787935,3996.084713076451
3759.879883,18.2886,3846.9699405748456,3902.944566012364,-55.97462543751817,0.4373438472364703,3984.281135729067
3787.360107,14.3885,3837.7991969479463,3894.3827542336703,-56.583557285724055,0.4505260696022083,3973.648704022389
3862.98999,13.1968,3841.674703571339,3892.057364290435,-50.38266071909629,0.48620357515448037,3968.797461348743
3848.550049,14.6159,3842.732449021902,3888.834600194847,-46.102151172945014,0.4797979364520486,3963.9319560536082
3853.5,15.1765,3844.3889953262246,3886.2172224026363,-41.82822707641162,0.48231578370577033,3950.9638936776932
3759.98999,13.4967,3831.4045329683436,3876.867057039478,-45.46252407113434,0.4390800438426359,3929.0388625716396
3789.469971,13.3326,3824.953061896291,3870.3931988143313,-45.44013691804048,0.45564711468061914,3905.5796407040402
3849.689941,12.3206,3828.7587356045537,3868.8596241614177,-40.10088855686399,0.4888582851903,3883.9863745251596
3851.659912,13.5362,3832.2819935115454,3867.58557140872,-35.30357789717482,0.4899545526167916,3867.9158797166997
3861.199951,14.0138,3836.7309100482307,3867.112562489556,-30.38165244132506,0.49559649029769876,3858.5836301194413
3940.870117,14.4037,3852.752326502349,3872.576085045885,-19.82375854353586,0.5412358112430173,3843.7478507046635
3930.340088,14.4792,3864.6889051942953,3876.8549000795233,-12.165994885227974,0.534353907523398,3834.920656278229
3953.149902,12.6933,3878.2982893182498,3882.5063817032624,-4.2080923850126055,0.5477679676607061,3832.7473447465763
3958.209961,14.1319,3890.5923926539035,3888.1140542437615,2.478338410141987,0.55085901384868,3828.9371529992077
4011.01001,14.6179,3909.1181799379183,3897.2174583738533,11.900721564064952,0.582896020765302,3828.509402529143
4053.280029,15.4695,3931.2969259474694,3908.777648790605,22.51927715686452,0.6070605154974444,3839.6841527511983
4042.679932,12.8582,3948.432773032474,3918.6963364357453,29.73643659672871,0.5977089308269684,3859.85950413501
4070.590088,13.7301,3967.226206104401,3929.9477254405047,37.27848066389652,0.6145458659986575,3875.050665027022
4082.169922,14.8947,3984.909854703724,3941.223443704171,43.68641099955266,0.6216216358226976,3894.836887760292
4103.810059,15.3702,4003.202193826228,3953.2668966890474,49.93529713718044,0.63510239520765,3918.354329011152
4206.350098,19.0315,4034.4557175452696,3972.013800489859,62.44191705541061,0.6912370875138617,3947.677298430818
4234.330078,14.7294,4065.2056191536894,3991.4446358609803,73.76098329270917,0.7045914158489757,3970.4979101997233
4143.180176,16.6812,4077.2017048223524,4002.6843055009076,74.51739932144483,0.6117643587708738,3985.344453155991
4013.340088,17.5719,4067.3768406958366,4003.473622723063,63.903217972773746,0.5089114191611633,3993.8606133124254
4098.350098,16.3461,4072.1419572041696,4010.5015097806136,61.640447423556,0.5609571804394194,4006.9285898946227
3978.409912,15.0855,4057.7216425573743,4008.124354389457,49.59728816791721,0.48315506579504247,4016.7581268389526
3896.350098,14.8367,4032.8952510870085,3999.84477984209,33.050471244918754,0.4383587906561496,4020.949088966729
3849.51001,15.9664,4004.6821370736225,3988.708870964898,15.973266108724602,0.41472221683193494,4018.861370943623
3893.889893,16.5655,3987.6371764469113,3981.6852429674977,5.951933479413583,0.4452440029312502,4019.4975231446897
3913.860107,16.9948,3976.2868580704635,3976.661158821757,-0.3743007512935037,0.4589179004697563,4020.878019561081
3835.22998,17.7754,3954.5857999057766,3966.1847752053304,-11.598975299553786,0.4154924444294193,4013.9465975065727
3726.52002,16.1397,3919.4987568433494,3948.431830375306,-28.93307353195678,0.3641833325074796,4002.940066121333
3865.639893,17.074,3911.212777790526,3942.2990942734314,-31.086316482905204,0.45665552273687776,3997.519296775809
3897.439941,18.0204,3909.093879822753,3938.976194030955,-29.882314208201933,0.4754357653594976,3993.616501138179
3828.870117,16.1601,3896.7517624654065,3930.8201883249585,-34.06842585955201,0.44011108872208504,3984.5391192056986
3803.76001,21.6434,3882.4453390091903,3921.4083232638504,-38.962984254660114,0.42758237871920574,3969.3438858681957
3741.219971,17.7468,3860.7183593154687,3908.0610379109726,-47.34267859550391,0.39725027578167244,3954.325887395574
3689.100098,18.259,3834.3155498823194,3891.841709028678,-57.52615914635862,0.3734724995902717,3935.212749030471
3656.300049,19.482,3806.928549746578,3874.3941786561836,-67.46562890960558,0.35891281973961436,3912.890328314111
3778.320068,20.0145,3802.527244862489,3867.2775778668365,-64.75033300434734,0.44551421570327004,3896.6307622575096
3672.820068,20.1805,3782.5722945759526,3852.8733178767006,-70.30102330074806,0.39573802710682604,3866.6513908124634
3568.899902,17.9922,3749.699618795037,3831.838250033982,-82.13863123894498,0.3538050103803495,3835.9187764196186
3455.830078,19.5884,3704.4889202111854,3803.9857928462798,-99.4968726350944,0.3147284848449982,3800.3520580271556
3523.100098,21.2933,3676.582947563311,3783.179445079889,-106.59649751657798,0.360016205586318,3773.344311952792
3472.100098,18.7296,3645.124047630494,3760.1365304813785,-115.01248285088468,0.3415851556425242,3742.8761835934893
3361.01001,18.7069,3601.414195687341,3730.5716030383132,-129.15740735097233,0.30496141214212685,3713.4225168144617
3355.560059,14.3777,3563.590482350827,3702.7929701465864,-139.20248779575923,0.303243672012859,3691.754330928816
3240.540039,18.7443,3513.8904141430075,3668.552012283876,-154.6615981408686,0.26882825690482726,3661.721959659888
3168.48999,23.4045,3460.7518873517756,3631.510381003589,-170.7584936518133,0.2497102276840562,3620.3878504854365
3074.679932,21.2866,3401.356201913041,3590.263681077397,-188.90747916435612,0.22706777273082132,3576.3015052486257
3316.77002,20.7075,3388.3429431571885,3570.00489136796,-181.6619482107717,0.38264168432592405,3550.0157230307727
3290.280029,17.886,3373.2563409791596,3549.2845311925557,-176.0281902133961,0.37377631924840377,3530.360846997614
3213.959961,19.3679,3348.7492055977505,3524.4456741412555,-175.69646854350503,0.34870893372794687,3499.461903560484
3171.560059,25.1992,3321.4893368904045,3498.305998945607,-176.8166620552024,0.3352569648551037,3459.9640613817432
3418.600098,23.4347,3336.4294539841885,3492.401858134821,-155.97240415063243,0.4648028804858087,3442.5516813190397
3483.139893,21.7149,3359.000290755852,3491.7157866433527,-132.71549588750077,0.49262218818713227,3425.1286220307593
3468.689941,16.9011,3375.875621562644,3490.010168447549,-114.13454688490492,0.4865245615732696,3412.8614839882543
3419.790039,18.8086,3382.631685783776,3484.8086773773603,-102.17699159358426,0.4655247267150048,3400.510371693746
3229.570068,21.7093,3359.0837445862717,3465.902113719778,-106.81836913350617,0.39423887232646637,3378.777241298897
3272.179932,22.9249,3345.7139272653067,3451.5523224812755,-105.83839521596883,0.41581865228017506,3352.8678910191643
3278.360107,19.6339,3335.351801070644,3438.7232694826625,-103.37146841201866,0.41905130239815347,3333.187356819184
3191.399902,17.4144,3313.2053550597757,3420.4030200395023,-107.1976649797266,0.38663133802224453,3316.488581408845
3369.629883,21.4642,3321.8860516659643,3416.642046925465,-94.75599525950065,0.47609431380380823,3312.552975617519
3333.389893,20.2438,3323.655873409662,3410.475220708764,-86.81934729910199,0.46135921843881406,3302.4664891204256
3429.02002,22.2692,3339.8657421158678,3411.848909545152,-71.9831674292841,0.5049044243443324,3301.582874880019
3451.580078,18.462,3357.052563021119,3414.791959060326,-57.739396039206895,0.5148683592176974,3305.66596811684
3416.209961,16.0852,3366.1537011717164,3414.8969962410424,-48.743295069325995,0.49794810488803376,3308.268024338469
3415.790039,17.0012,3373.7900608376062,3414.9631475565207,-41.17308671891442,0.4977389687220388,3315.8988969710786
3231.699951,16.78,3351.930043939513,3401.3880959597413,-49.45805202022848,0.4153758533861484,3321.0008278507094
3200.350098,19.4277,3328.6100522565107,3386.496392407168,-57.88634015065736,0.40314157122514777,3328.2960159711906
3028.98999,17.7993,3282.5146580632018,3360.014436673304,-77.49977861010211,0.3435732348043498,3315.397642127808
2966.719971,20.4833,3233.930860053478,3330.8815132900963,-96.95065323661811,0.3247922852220329,3298.5444621888855
3138.27002,17.8531,3219.2138077375585,3316.6139952686076,-97.40018753104914,0.4190157581524741,3295.452600296451
3165.48999,17.0594,3210.9486050087035,3305.41962450797,-94.47101949926673,0.4325468609594902,3297.7880283436816
3031.879883,15.2371,3183.399570853518,3285.157421433306,-101.75785057978783,0.38513196916548,3279.640491162796
3027.189941,17.6085,3159.367320106823,3266.0487191789866,-106.68139907216346,0.3835426609819976,3256.0129770810468
2875.639893,17.1629,3115.7169467057734,3237.129546869432,-121.41260016365868,0.33538014294354157,3229.049671627897
2871.449951,17.4938,3078.137408904885,3210.0421693976223,-131.9047604927373,0.33413089467104606,3202.7385517142575
2755.340088,18.8513,3028.476282611826,3176.3605337385393,-147.88425112671348,0.30070397443064234,3178.45192597671
2904.379883,7.816,3009.384528825391,3156.213818869018,-146.82929004362677,0.38566208859297213,3166.403921397722
2880.48999,17.0657,2989.5545997753306,3135.7898315453867,-146.2352317700561,0.3777401120521383,3146.3872463503976
2734.97998,19.1997,2950.389273656049,3106.100212912395,-155.71093925634568,0.3328875272846175,3121.9537664751706
2706.929932,20.5572,2912.933990324349,3076.532043955921,-163.59805363157193,0.3248792020538161,3082.885780482012
2597.929932,27.3627,2864.4718275052182,3041.0800356628897,-176.60820815767147,0.29516359897618577,3032.1609202710124
2645.290039,22.2197,2830.7515523505695,3011.7622581323053,-181.01070578173585,0.3240917864418086,2983.9378347145675
2615.75,18.6048,2797.674390450482,2982.4280167891716,-184.75362633868963,0.3153967153504833,2941.1260669171047
2889.800049,24.7467,2811.847568688869,2975.566685841826,-163.71911715295664,0.4601114447262841,2917.06113398108
2796.5,23.0828,2809.486404275197,2962.3024868905795,-152.81608261538258,0.4270169649337474,2887.142089478834
2752.659912,17.5681,2800.7438670020897,2946.773407269055,-146.02954026696534,0.4120206106103863,2865.5506749062624
2917.429932,23.2865,2818.6955693094606,2944.5998165083843,-125.90424719892371,0.4851973121943982,2851.65177213455
3015.100098,24.4776,2848.9116506464666,2949.8220595818375,-100.91040893537092,0.5230867798219458,2853.8293482175886
2931.77002,19.1903,2861.6590920854715,2948.484871464664,-86.82577937919268,0.48995402311807423,2851.7160592772457
2822.77002,20.4225,2855.676157918476,2939.1726602450594,-83.4965023265836,0.44981836378111584,2837.0455402915995
2728.51001,17.7064,2836.112135161787,2923.568019486166,-87.45588432437899,0.4179346351421367,2817.73426131627
2653.27002,27.7069,2807.9825789830506,2903.545945450154,-95.56336646710315,0.39393199004175866,2798.2884338592285
2624.52002,20.6599,2779.757569908735,2882.877358379772,-103.11978847103683,0.38483701767596123,2779.4804422752622
2511.709961,23.172,2738.519476230468,2855.3834770923813,-116.86400086191315,0.35062937894053703,2760.3770079337332
2332.780029,28.5515,2676.0980228103963,2816.67211056702,-140.5740877566236,0.3044099149851864,2726.8620760904573
2340.120117,26.8697,2624.4091142241814,2781.371962895389,-156.96284867120767,0.30843718905558043,2701.462741296286
2517.02002,22.3541,2607.887715112769,2761.7903374957305,-153.90262238296145,0.39878156154305533,2688.6277821958324
2493.52002,15.587,2590.29268509542,2741.9184621256763,-151.62577703025636,0.39146532521827265,2674.3822695380622
2539.350098,20.0265,2582.455364003817,2726.913398116367,-144.45803411254974,0.414043330739071,2665.6742781124444
2557.76001,21.9213,2578.6560787724607,2714.3835175151544,-135.72743874269372,0.42329960666652156,2658.4608120187363
2470.52002,25.3176,2562.019762038236,2696.3195547362543,-134.29979269801834,0.39172078068983573,2651.466182854352
2291.860107,19.1893,2520.4567381862,2666.3595956446798,-145.90285745847996,0.33637680535444553,2636.1103255888784
2616.689941,31.88,2535.2618463113995,2662.680361967296,-127.4185156558965,0.4801778384059478,2635.5806512895247
2566.830078,26.1068,2540.1184973404147,2655.580340932682,-115.46184359226709,0.4635728603636106,2617.8123347414676
2407.649902,21.0467,2519.7387134418896,2637.2151232339647,-117.47640979207517,0.4143135919575718,2598.944631877664
2395.919922,18.5059,2500.6896686046757,2619.3414046240414,-118.65173601936567,0.4108490548155662,2584.7200807342897
2441.300049,19.7513,2491.5528040501104,2606.1531560592975,-114.60035200918719,0.4306836268092645,2561.2312642188876
