NVDA Close,NVDA Volume,EMA 12,EMA 26,MACD,RSI,VWMA
7.328125,0.114396,7.462781646897966,7.195157930855084,0.26762371604288226,0.5108318619044333,7.571838964813032
6.567708,0.07836,7.325078008913663,7.148680158199151,0.17639785071451186,0.46360861625531824,7.399450893276936
6.286458,0.078324,7.165290315234638,7.0848118501843995,0.08047846505023859,0.4471440348498508,7.318801603639345
5.733073,0.10548,6.944949189813925,6.984683046467037,-0.03973385665311202,0.415850410518113,7.171764004944639
6.026042,0.073524,6.8035788529194745,6.91367259858059,-0.11009374566111507,0.4382644087703619,7.080591526583451
7.09375,0.119376,6.84822056785494,6.927011665352397,-0.07879109749745705,0.511786897588571,7.027503597200912
6.755208,0.069588,6.833910942031103,6.914285467918886,-0.08037452588778304,0.48989246182396695,6.992262943314696
6.71875,0.038484,6.816193874026318,6.899801359184154,-0.08360748515783545,0.48747387928957603,6.944709966359084
6.385417,0.051492,6.7499205087915,6.861698814059402,-0.11177830526790178,0.46487601238705406,6.906990387647879
7.083333,0.062424,6.801214738208191,6.878116161166113,-0.07690142295792146,0.5155172111409849,6.895500451705747
7.010417,0.063528,6.8333997015607775,6.887916223301956,-0.054516521741178714,0.5100859920742238,6.90839294197158
7.583333,0.070248,6.948774055166812,6.939428577131441,0.009345478035371002,0.5501856150363472,6.972495663874694
7.427083,0.04476,7.0223600466796094,6.975551126973556,0.046808919706053054,0.537269660519928,7.019311487220984
7.666667,0.029856,7.121484193344285,7.026744895345885,0.09473929799839986,0.5545379934613471,7.0279517604999855
7.369792,0.0585,7.159685394368241,7.05215579198693,0.1075296023813106,0.5282324075768604,7.067554918789891
7.25,0.082296,7.173579949080819,7.066810918506417,0.10676903057440246,0.5175635184690928,7.1435147621792385
7.338542,0.0603,7.1989587261453085,7.086939146765201,0.11201957938010754,0.5251968468991904,7.097769683609043
7.677083,0.042648,7.272516306738337,7.130653506264075,0.14186280047426258,0.5542386041078302,7.051339845136027
7.395833,0.046284,7.29148810570167,7.1502964317259945,0.14119167397567534,0.5254822835453399,6.977049665704607
7.291667,0.044208,7.291515627901413,7.160768325672217,0.13074730222919584,0.5148281780474627,6.927133557581428
6.572917,0.06852,7.1809619928396575,7.11722378302983,0.06373820980982714,0.44742023301682926,6.87268336694923
6.854167,0.061476,7.130685840095095,7.097738095397991,0.03294774469710404,0.4763149415693902,6.890585727636559
6.645833,0.046956,7.056093095465081,7.0642636438870285,-0.008170548421947643,0.45724182793409834,6.919478141722071
7.104167,0.070524,7.063489080778146,7.067219448043545,-0.003730367265399437,0.5042720869658882,7.034140323205467
7.833333,0.091608,7.181926606812277,7.123968600040319,0.05795800677195739,0.568353006882537,7.154600428588248
9.208333,0.322656,7.493681436533465,7.2783659630002955,0.2153154735331695,0.6581041788734074,7.6242680412491675
8.583333,0.127476,7.661320138605239,7.375030187963237,0.28628995064200247,0.5973085770366576,7.747383859694227
8.510417,0.130296,7.791950424973663,7.459132914780775,0.3328175101928883,0.5904553974478061,7.83558257313192
9.0625,0.129288,7.987419590362331,7.577900847019237,0.409518743343094,0.6254919037831245,7.976645755313051
8.989583,0.19464,8.141598576460433,7.6824698953881825,0.4591286810722508,0.6179722531342986,8.118254171534343
8.875,0.184908,8.25442956469729,7.770805458692761,0.48362410600452854,0.6056504547274574,8.228509883607837
8.75,0.142296,8.330671170128475,7.843338387678482,0.4873327824499931,0.5917878239461898,8.288893104044666
8.794271,0.045864,8.40199422087794,7.913777840443039,0.4882163804349009,0.5953207016137565,8.320072177091792
9.15625,0.075912,8.518033571512102,8.005812815225037,0.512220756287066,0.6239761227410977,8.3610184431872
9.510417,0.117384,8.670707945125624,8.11726497706022,0.5534429680654043,0.6500838571288656,8.453516188192985
9.776042,0.104748,8.84075933818322,8.240137349129833,0.600621989053387,0.6686647647067001,8.566218941314768
10.963542,0.148044,9.167341286155033,8.441871026972068,0.7254702591829645,0.736125333219409,8.76156948184481
11.199219,0.122976,9.479937857515797,8.646119024974137,0.8338188325416596,0.7471292971016616,8.91359665095006
10.640625,0.093972,9.658505110205674,8.793860208309386,0.8646449018962876,0.6752535932086817,9.013667777661297
10.166667,0.083088,9.736683862481724,8.895549600286468,0.841134262195256,0.6206915699748765,9.086436879986387
10.244792,0.115176,9.814854345176844,8.995493481746731,0.8193608634301128,0.6260552864837042,9.213296388471617
10.536458,0.11682,9.925870292072714,9.109639001617342,0.8162312904553719,0.6461715155258058,9.334856758435336
10.255208,0.095004,9.976537631753834,9.194495964460502,0.7820416672933312,0.6119837681543909,9.419906525598165
10.578125,0.11196,10.069089534560936,9.296987004130095,0.7721025304308409,0.6358088873150705,9.53461915207923
10.567708,0.068772,10.145800067705407,9.391114485305643,0.7546855823997642,0.6344554978511796,9.624257204001138
10.84375,0.084648,10.253176980366113,9.498717116023743,0.7544598643423708,0.6553890284569843,9.727789652904669
12.479167,0.24696,10.595636983386711,9.719491181503466,0.8761458018832453,0.7476073097774668,10.069876008062147
13.260417,0.26304,11.005603139788757,9.98178198287358,1.0238211569151776,0.7781491515956269,10.479395227639365
13.083333,0.152568,11.325253887513565,10.211526502660721,1.1137273848528437,0.7558230668416313,10.705364414663771
14.411458,0.15372,11.800054520203787,10.522632539500668,1.277421980703119,0.8017620029827329,11.062844813296625
13.625,0.153588,12.080815363249359,10.752437536574693,1.3283778266746662,0.7158737087281485,11.382513754932827
12.338542,0.151848,12.12046561505715,10.869926756087677,1.2505388589694721,0.6022277423067964,11.589915220732518
13.828125,0.154572,12.383182443509897,11.089052551933035,1.294129891576862,0.6679578835337927,11.771261399614502
11.875,0.151152,12.305000529123758,11.147270881419477,1.157729647704281,0.5415866934044696,11.85088513840389
11.416667,0.146652,12.168333832335488,11.16722614946248,1.001107682873009,0.5168740340471285,11.928498470003396
9.770833,0.29622,11.799487550437721,11.063789619872667,0.7356979305650544,0.43934767084676785,11.786379122198174
10.59375,0.302298,11.613989465754994,11.028971870252468,0.5850175955025261,0.48124458411671067,11.708496364792037
10.1875,0.05817,11.394529547946533,10.966640620604137,0.42788892734239603,0.4628556730958797,11.699881197768972
9.09375,0.194484,11.040563463647066,10.827907982040868,0.2126554816061983,0.4166906279764929,11.56852210398808
9.645833,0.150984,10.825989546162901,10.740346872260062,0.0856426739028393,0.44668967372662505,11.513666338038197
9.697917,0.08664,10.652439923676301,10.663129844685242,-0.010689921008941283,0.44956573797952276,11.510108281960447
10.197917,0.087816,10.582513320033794,10.628669633967815,-0.04615631393402175,0.4776364256000177,11.509629491309813
11.020833,0.188826,10.64994711695167,10.657718772192421,-0.007771655240750519,0.52093853162992,11.518015844125186
11.333333,0.097038,10.755083406651414,10.707764270548537,0.047319136102876413,0.5366467715586849,11.545385447435041
12.395833,0.114684,11.007506421012735,10.832806398656054,0.17470002235668147,0.5863140799460179,11.596304559020837
12.302083,0.07005,11.206672048549237,10.94164170245931,0.2650303460899277,0.5804023496218406,11.631427542559392
12.166667,0.026388,11.354363579541662,11.032384317091953,0.32197926244970887,0.5714396660789254,11.566365601927927
11.927083,0.045918,11.442474259612176,11.098658293603659,0.34381596600851694,0.5551069621853599,11.412235198070423
11.166667,0.047376,11.400042373517996,11.103695975558944,0.29634639795905215,0.5057030442684411,11.31270275346995
11.46875,0.035748,11.41061277759215,11.13073701440643,0.2798757631857196,0.5238332811101222,11.12884370064348
11.614583,0.062982,11.441992811808742,11.166577457783731,0.27541535402501083,0.5327434341237209,10.98600612244893
10.625,0.070278,11.316301609992014,11.12646060905901,0.18984100093300427,0.46865749007799967,10.889388036345046
10.229167,0.083826,11.149050131531704,11.059994415795378,0.08905571573632542,0.4455685667798898,10.66950301283349
9.46875,0.095016,10.890542418988366,10.942124459069795,-0.051582040081429525,0.40435541012692605,10.538475854862975
8.791667,0.08289,10.567638508374772,10.782831313953514,-0.21519280557874154,0.37141315042105216,10.413986643841191
9.0,0.128166,10.326463353240191,10.650769735142141,-0.32430638190195005,0.38793610583446203,10.4185639304417
10.0,0.092808,10.27623822197247,10.602564569576057,-0.3263263476035867,0.4611534782814516,10.368124347459025
9.802083,0.087654,10.203291264745936,10.54326963849635,-0.33997837375041406,0.44968788972751683,10.346979525857876
10.0,0.086358,10.172015685554253,10.503027443052176,-0.33101175749792233,0.4640384604586151,10.469733049775876
10.4375,0.092166,10.212859426238214,10.498173558381644,-0.28531413214343004,0.4953653185210156,10.541896911217455
10.625,0.048696,10.276265668355412,10.507568109612633,-0.23130244125722044,0.5086211677370795,10.588817296847296
11.458333,0.061734,10.458122180916119,10.577995138530216,-0.11987295761409733,0.5635013289251537,10.643188898319659
11.208333,0.032028,10.573539230005947,10.624686831972422,-0.051147601966475165,0.543876523522256,10.606789634221824
10.875,0.034062,10.619917810005033,10.643228548122613,-0.023310738117579888,0.5179740406708638,10.56291967047414
11.0,0.039108,10.678391993081181,10.669656063076493,0.008735930004688086,0.5270701196296068,10.416981863649557
10.739583,0.032982,10.687805994145615,10.674835836181938,0.012970157963676954,0.5056615464213297,10.32258533568603
10.84375,0.027144,10.711797379661675,10.687347996464757,0.02444938319691836,0.5141622734901391,10.295765799958039
11.867188,0.110832,10.889549782790649,10.774743552282182,0.11480623050846717,0.58895175771973,10.369188700717682
12.166667,0.066558,11.08602935466901,10.877848992853872,0.20818036181513833,0.6079694883310519,10.428891895044332
12.395833,0.032454,11.287537607796855,10.990292252642474,0.2972453551543808,0.6223675393378906,10.44838552694587
12.833333,0.05118,11.525352283520416,11.126813789483773,0.398538494036643,0.6488801092892752,10.48423679058808
13.03125,0.116118,11.757028855286507,11.267883138410902,0.4891457168756048,0.6604924991530247,10.688164313465736
11.802083,0.164718,11.763960262165506,11.307453498528611,0.45650676363689513,0.5408567653161258,10.837865910991777
12.489583,0.0882,11.875594529524658,11.395018646785752,0.48057588273890595,0.5860231732797008,11.024719753540996
12.822917,0.083154,12.021336448059326,11.500788895171992,0.5205475528873347,0.6062478636404907,11.25141205265832
12.5,0.038262,12.094976994511738,11.57480453256666,0.5201724619450783,0.5768468467438171,11.494035099270242
13.0,0.047316,12.234211303048394,11.680374567191352,0.5538367358570415,0.6085061162978668,11.65060322569746
12.96875,0.037344,12.347217256425564,11.775809784436438,0.5714074719891258,0.6054571583952243,11.81431430214489
13.083333,0.04452,12.460465832360093,11.872663355959665,0.5878024764004284,0.6131118337565611,11.985050618503001
13.229167,0.097224,12.57872755045854,11.97314510737006,0.6055824430884797,0.62313357845915,12.195310966722348
13.25,0.051036,12.682000235003379,12.067726951268574,0.6142732837348053,0.6246294551296805,12.299051149511056
13.270833,0.061536,12.772589891156706,12.156845917841272,0.6157439733154337,0.6262271754215202,12.388000502097507
12.354167,0.057534,12.70821713867106,12.171462294297474,0.5367548443735863,0.5211220282767524,12.415969219403692
13.020833,0.05994,12.75631188656782,12.23437864286803,0.5219332436997899,0.5767587949939411,12.483859935582483
12.25,0.055662,12.678417750172772,12.235535780433361,0.4428819697394104,0.5038653915186171,12.51786553091982
11.75,0.071472,12.535584250146192,12.199570167067927,0.33601408307826475,0.4629901663238549,12.520633419730085
11.677083,0.031494,12.403507134739085,12.160867413951784,0.24263972078730056,0.45716561259042704,12.53450081657366
11.671875,0.059994,12.290948344779226,12.12464575365906,0.1663025911201661,0.45672366449121543,12.551379262109755
11.5625,0.054084,12.178879368659345,12.083005327462091,0.09587404119725385,0.4469515194040819,12.529988862421561
11.815104,0.060648,12.122913927327136,12.06316078468712,0.059753142640015966,0.47489554285634517,12.500695345664381
11.125,0.040872,11.969388707738347,11.993667393228815,-0.024278685490468632,0.41343554379689024,12.445248927666357
11.46875,0.075276,11.892367368086292,11.954784623360013,-0.06241725527372033,0.45151346834887024,12.334685970798713
11.09375,0.056892,11.769503157611478,11.8910042808889,-0.12150112327742235,0.41951848611176357,12.34929624909677
11.570313,0.086706,11.738858517978944,11.867249371193425,-0.12839085321448174,0.4708370322201035,12.281048483554601
11.770833,0.096816,11.743777669059106,11.86010741777169,-0.11632974871258384,0.49121867432240596,12.201314122327007
12.614583,0.116892,11.87774771997309,11.915994497936751,-0.038246777963660605,0.5668243704133927,12.230508084761786
12.916667,0.084336,12.037581455361845,11.990118386978473,0.04746306838337233,0.5902985015723667,12.247011185494179
13.625,0.169032,12.281799692998485,12.111220728683772,0.17057896431471242,0.6396144426452701,12.390849510569387
14.041667,0.083454,12.552548509460255,12.254216748781271,0.2983317606789839,0.6651478720852445,12.463551908974098
13.645833,0.093468,12.720746123389446,12.357299434056731,0.36344668933271507,0.6201929480695851,12.48813660373215
13.322917,0.085146,12.813387796714146,12.42882666116364,0.38456113555050564,0.5854316177667296,12.50958250917433
12.604167,0.075066,12.781199981835048,12.44181483441078,0.3393851474242684,0.5160936572728996,12.483344952654637
12.458333,0.104892,12.73152813847581,12.443038402232204,0.28848973624360497,0.5030742097177239,12.48642314310735
12.166667,0.131262,12.644626424864146,12.4225664465113,0.22205997835284563,0.4771485767374094,12.441117977105097
11.40625,0.256794,12.454106974885047,12.347283746769723,0.1068232281153243,0.4168353513414448,12.302062905323023
11.65625,0.166314,12.331359747979654,12.296096061823818,0.03526368615583664,0.44181630105852365,12.266845040034454
10.770833,0.103986,12.091278709828938,12.183113612799831,-0.09183490297089314,0.37976815232150396,12.198415902998605
10.864583,0.133944,11.902556292932177,12.085444678518362,-0.18288838558618536,0.38954389226792935,12.127569023879994
10.4375,0.100404,11.677163017096458,11.963374702331818,-0.2862116852353598,0.36158429998068453,12.062010406791066
10.854167,0.144744,11.550548245235465,11.881211168825757,-0.3306629235902925,0.4063520158620451,11.989556979728919
10.604167,0.084804,11.404951130583855,11.786615304468294,-0.3816641738844382,0.38873817160949026,11.95304937295954
9.833333,0.115812,11.163163725878647,11.641927726359532,-0.47876400048088463,0.33982630237844397,11.861799260339348
9.677083,0.104238,10.934535921897316,11.496383672555123,-0.5618477506578063,0.3307420267444244,11.783088423370158
10.614583,0.073722,10.885312395451574,11.431065104217707,-0.5457527087661322,0.4293165189426776,11.75397359218984
11.604167,0.09684,10.995905411535947,11.443887466868247,-0.4479820553323002,0.5111631815556197,11.747032306331203
11.34375,0.045528,11.04941996360734,11.43646987672986,-0.38704991312251913,0.49119842630965826,11.693890449683332
10.979167,0.048492,11.038611815360058,11.402595589564683,-0.363983774204625,0.4638820100393823,11.631768693267
10.020833,0.096378,10.882030459150819,11.300242805152486,-0.4182123460016669,0.40078818823874635,11.402345588077685
10.447917,0.066444,10.815243773127616,11.237107560326375,-0.4218637871987596,0.4375061187557033,11.269055678480914
10.208333,0.05274,10.721872884954136,11.160902037339236,-0.43902915238509976,0.42188815691356013,11.135839642098155
9.489583,0.04803,10.532289825730421,11.037100627165959,-0.5048108014355375,0.3782628364118603,11.006456986896435
10.356771,0.074814,10.505286929464203,10.986705839968481,-0.4814189105042779,0.4519036071868514,10.924249989045851
10.354167,0.076134,10.482037709546633,10.939851111081927,-0.4578134015352937,0.45173058436247426,10.823174839313275
11.145833,0.048222,10.584160061924074,10.955109028779562,-0.3709489668554884,0.5128033490373989,10.74022417207117
11.875,0.067158,10.782750821628062,11.023249100721817,-0.24049827909375487,0.561277796749567,10.686001287238643
12.791667,0.15876,11.091814849069898,11.154243019186866,-0.06242817011696822,0.6133595016261665,10.785317930957723
11.927083,0.06456,11.220317641520683,11.211490425173023,0.008827216347659927,0.5473588798743365,10.829518187918682
11.572917,0.04677,11.274563696671347,11.238262764049097,0.036300932622250315,0.5225533820160141,10.848143329131657
10.364583,0.141132,11.134566666414216,11.173545744489903,-0.03897907807568757,0.4479630139033121,10.831822876945996
9.802083,0.201312,10.929569179273567,11.071955911564725,-0.1423867322911576,0.41804740583934746,10.708839991448048
9.84375,0.13251,10.762520074769942,10.980977695893264,-0.21845762112332245,0.42113123409205644,10.648737339248326
11.645833,0.117684,10.89841437095918,11.030226236938208,-0.13181186597902794,0.5357216397542176,10.76896422561636
11.492188,0.105966,10.989764160042382,11.064445626794638,-0.0746814667522564,0.5261582285021608,10.876979809630921
10.770833,0.058884,10.956082443112784,11.04269654332837,-0.08661410021558602,0.482599443503999,10.884469161846715
10.5625,0.044694,10.89553129801851,11.00712642900775,-0.11159513098924023,0.4704851248687,10.834896568110592
9.75,0.074688,10.71929571370797,10.914005952784953,-0.19471023907698282,0.42561296167287177,10.774506209436574
9.5625,0.095628,10.541327142368283,10.81389440072681,-0.27256725835852613,0.4157584572780505,10.703518580127142
9.0625,0.102438,10.313815274311626,10.684161482154453,-0.370346207842827,0.3898371678725887,10.645996579017503
9.583333,0.041268,10.201433385955992,10.602618631624493,-0.40118524566850056,0.4297226463699211,10.628491764902545
9.260417,0.090966,10.056661634270455,10.503196288541197,-0.44653465427074224,0.41175133267332725,10.571398614575205
8.570313,0.095586,9.827992613613462,10.360019748649258,-0.5320271350357952,0.37559980870410237,10.49564930233681
8.041667,0.159102,9.55317328844216,10.188289915415979,-0.6351166269738187,0.35023202420961325,10.298066271866041
6.75,0.245406,9.121915859451057,9.933601773533313,-0.8116859140822559,0.2973823139496611,9.879958703322067
7.416667,0.19602,8.859569881073972,9.747162160678995,-0.8875922796050233,0.35175363948467614,9.637205004638183
7.53125,0.118566,8.655212976293361,9.583020519147217,-0.9278075428538557,0.3609076285855123,9.462688875342288
8.020833,0.249306,8.557616056863614,9.467302925136313,-0.9096868682726988,0.39990043044982015,9.089980751169158
6.875,0.237732,8.298752048115366,9.275280486237326,-0.9765284381219601,0.3466001774990686,8.812269443505352
6.75,0.196296,8.060482502251464,9.088222672441969,-1.027740170190505,0.3412566034385503,8.614896278168139
8.291667,0.213348,8.09604934805893,9.02921854855738,-0.9331692004984493,0.45322103881810705,8.501157851414991
8.291667,0.189408,8.12614437143448,8.974585100516093,-0.8484407290816129,0.453221038818107,8.392110112167943
8.0625,0.102378,8.11635292967533,8.907023241218603,-0.7906703115432734,0.44031889115196376,8.309451414605151
7.4375,0.168768,8.011914017417586,8.798169667795003,-0.7862556503774165,0.40634397510307807,8.115729433489516
6.927083,0.142254,7.845016937814881,8.659570655365743,-0.8145537175508615,0.380521377334023,7.9290738205634534
6.239583,0.273606,7.598027101227976,8.480312310523836,-0.8822852092958593,0.3484052581014051,7.72179886467171
6.445313,0.164718,7.420686470269826,8.329571620855402,-0.9088851505855766,0.36565873290074696,7.614997782290445
5.958333,0.23655,7.195709013305237,8.153924315606854,-0.9582153023016176,0.3425377832356188,7.448897763766575
5.3125,0.276348,6.905984549719816,7.9434484403767165,-1.037463890656901,0.31416623619119566,7.222470817325626
4.645833,0.211314,6.558268926685998,7.699180629978441,-1.140911703292443,0.28767791318496816,7.019372801524548
5.84375,0.23727,6.448342937965076,7.561741324054112,-1.1133983860890364,0.38759428252620426,6.918254431891471
5.604167,0.085956,6.3184697167396795,7.416735818568623,-1.0982661018289432,0.3762278258511002,6.832460565194324
5.979167,0.084864,6.266269298779728,7.310249239415391,-1.043979940635663,0.40560969422651616,6.769511225371515
6.010417,0.104808,6.2269074066597705,7.213965369829066,-0.9870579631692955,0.408111747596129,6.694017780370965
5.460938,0.123792,6.109065959481344,7.084111490582468,-0.9750455311011237,0.3779828842917252,6.647970208160845
4.989583,0.072702,5.93683781186883,6.928961232020804,-0.992123420151974,0.35385024331850357,6.570248358449208
6.520833,0.227592,6.026683225427472,6.898729511130373,-0.8720462857029014,0.47182591808905394,6.535464164770312
7.270833,0.203862,6.218090883054014,6.926292732528124,-0.7082018494741096,0.5182244155495592,6.4734426344685865
6.182292,0.108192,6.212583362584166,6.87118156715567,-0.6585982045715042,0.4556589162109956,6.436362540723113
6.770833,0.143442,6.298467922186602,6.863748339958954,-0.5652804177723514,0.4914109432941573,6.4323316971213575
6.90625,0.075726,6.391972857234817,6.866896611073106,-0.4749237538382882,0.4995554847771578,6.320752308896416
7.385417,0.098232,6.54481041766023,6.905305528771395,-0.36049511111116495,0.5283380105832058,6.23523643208606
8.0,0.111912,6.768685738020195,6.986394008121662,-0.21770827010146743,0.5630502616411551,6.238544469902041
7.833333,0.16725,6.932477624478627,7.049130229742279,-0.11665260526365273,0.5512030199994187,6.258981004666088
7.21875,0.103746,6.976519528404992,7.061694657168777,-0.08517512876378497,0.5086975036187833,6.260437362248312
7.479167,0.148146,7.0538499086503785,7.092618534415534,-0.038768625765155384,0.5253982735695726,6.322804904260684
8.914063,0.237042,7.340036538088782,7.22754034668105,0.1124961914077316,0.605060718522705,6.517021002300943
8.677083,0.254676,7.545735993767431,7.334913876556528,0.2108221172109026,0.5875209589747831,6.738763602015943
