^DJI Close,^DJI Volume,EMA 12,EMA 26,MACD,RSI,VWMA
10963.799805,1.6659,11064.503279169247,11155.292539289918,-90.78926012067132,0.42184673271017387,11255.483991036492
10905.790039,1.4566,11040.085857604747,11136.810872601774,-96.72501499702776,0.40295958637745105,11228.94381102972
10957.599609,1.6889,11027.395665511709,11123.535964186827,-96.14029867511817,0.4276085329695151,11201.55227136609
10699.160156,1.6855,10976.897894817599,11092.100719135951,-115.20282431835221,0.3499873158808867,11164.552432783024
10643.629883,1.5639,10925.625892999507,11058.880657199954,-133.25476420044652,0.335879079792496,11122.647425089956
10425.209961,1.9354,10848.638826538045,11011.942087111069,-163.3032605730241,0.2868915738707851,11065.249598825414
10519.839844,1.6724,10798.054367686038,10975.490069102842,-177.43570141680357,0.3323262478957716,10992.240750309811
10718.089844,1.8332,10785.752133272801,10956.423385761891,-170.67125248908997,0.41624044216636696,10947.118578421929
10561.410156,1.6328,10751.237982923138,10927.16314652027,-175.92516359713227,0.37601837564346996,10900.624765785511
10514.570313,1.9583,10714.827572165732,10896.600714407658,-181.7731422419256,0.3646731963059829,10855.82300697574
10219.519531,2.0893,10638.626335063313,10846.446552673757,-207.82021761044416,0.3027145862011673,10796.492353121912
10304.839844,1.9434,10587.274567207418,10806.32753721644,-219.05297000902283,0.33775405275673553,10758.092097162164
10225.730469,1.8528,10531.65239825243,10763.320346978186,-231.6679487257552,0.32161622583756627,10714.677493487046
10092.629883,2.3754,10464.11047282898,10713.63957186869,-249.52909903971158,0.2959914351646637,10657.421171476115
9862.120117,1.9524,10371.496571932214,10650.564056693232,-279.06748476101893,0.257697758816015,10594.836997673498
10038.650391,2.1323,10320.289467173412,10605.237118493733,-284.9476513203208,0.32926487488389206,10555.246351417041
10128.30957,1.9136,10290.754098377502,10569.909151938642,-279.15505356114045,0.3628637917721032,10512.738348028655
10137.929688,2.1678,10267.242650627117,10537.910673128372,-270.6680225012551,0.36653044886650565,10464.565073713458
10164.919922,2.0651,10251.50069237679,10510.281728600345,-258.7810362235541,0.37735694910028666,10424.345052429226
10367.200195,2.1046,10269.300615857284,10499.683096481802,-230.38248062451748,0.4528337083206501,10393.233866852823
10170.5,1.7259,10254.100521110011,10475.299163409076,-221.1986422990649,0.4018247218409389,10357.871315271863
9796.030273,2.7818,10183.628175246933,10424.9829493047,-241.35477405776692,0.32643653290530217,10297.448029052246
9856.530273,2.2331,10133.305421055098,10382.8753436525,-249.56992259740218,0.34772862430781815,10244.454681304598
10010.730469,1.8736,10114.447736123544,10355.309056641205,-240.86132051766072,0.39980562387519725,10214.200988828306
9928.820313,1.9744,10085.889671027613,10323.717297852969,-237.82762682535576,0.38234304659797225,10183.492059057495
9947.129883,1.8621,10064.542011331057,10295.821933789786,-231.27992245872883,0.38876976610395153,10160.87487964582
9811.240234,1.8608,10025.57250712628,10259.926993064617,-234.35448593833644,0.35892052968383437,10129.859521016131
10131.410156,2.0492,10041.855222337621,10250.407227356127,-208.55200501850595,0.4634481928116006,10103.344089772094
10630.599609,2.5379,10132.43128182414,10278.569625996413,-146.13834417227372,0.5787693288211264,10117.581421676807
10595.230469,2.4783,10203.63115677427,10302.02598473742,-98.39482796314951,0.5694307254664742,10127.262086474913
10680.240234,1.7773,10276.955630193614,10330.041855053167,-53.08622485955311,0.5866922431126956,10146.225611400629
10907.339844,2.1195,10373.937816933058,10372.804669049228,1.1331478838292242,0.6294323585472105,10177.415769519483
10866.700195,1.9583,10449.747413558742,10409.38952282336,40.35789073538217,0.6171336473425644,10207.463601007175
11119.860352,2.2471,10552.841711780473,10462.016991651259,90.82472012921426,0.6615041164889522,10263.018239233807
11112.719727,2.1714,10638.976791045015,10510.217194269684,128.75959677533137,0.6591836313716904,10325.533085617686
11025.849609,1.8488,10698.495686115013,10548.412187953412,150.0834981616008,0.6302197274283379,10371.196265504024
10936.110352,1.7778,10735.051788558858,10577.130570475381,157.92121808347656,0.6008491247525833,10406.498423474002
11018.719727,1.9937,10778.693009857496,10609.840878366094,168.85213149140145,0.6184759591440288,10450.00128219985
10980.25,2.1419,10809.701777571727,10637.278591079717,172.42318649200934,0.6050754523351665,10491.537050143606
10921.919922,1.7959,10826.96610748377,10658.36313411085,168.60297337291922,0.5843994608906032,10516.643433850537
11221.929688,2.7995,10887.729735255496,10700.108804769307,187.62093048618954,0.6505418018048315,10577.469163255066
11164.839844,3.1928,10930.362059677727,10734.533326193803,195.82873348392422,0.6299947948535813,10672.312015180514
11033.919922,1.8931,10946.294038496539,10756.710111068336,189.58392742820251,0.5844097508731921,10731.487480122252
11114.269531,1.6182,10972.136421958608,10783.195994026239,188.94042793236986,0.6033779035176442,10778.278972610471
11111.480469,1.565,10993.573967657285,10807.513362542813,186.0606051144714,0.6023502000313292,10831.01836705846
11186.55957,1.5007,11023.264060325395,10835.590859391494,187.67320093390117,0.6210610392249459,10883.754807693675
11287.080078,1.7113,11063.85113996764,10869.034505214346,194.81663475329515,0.6451364748887538,10948.982968902395
11125.129883,2.3478,11073.278638895696,10888.00453319847,185.27410569722633,0.5810814252582165,10999.347344054424
10923.549805,2.0024,11050.243433680973,10890.637516294879,159.605917386094,0.5128280179731768,11018.498603545982
10305.769531,2.6758,10935.708987114669,10847.313961828593,88.3950252860759,0.3695613881385644,10997.638844283367
10582.509766,2.4752,10881.37064540472,10827.69883621166,53.671809193059744,0.44443535644557347,10986.56195526117
10767.419922,2.1838,10863.839764880917,10823.23373145524,40.60603342567629,0.4881756908539112,10979.14793615835
10674.959961,1.9386,10834.781333514622,10812.250489199296,22.53084431532625,0.4683207531997087,10970.325459101286
10844.049805,1.5839,10836.20725220468,10814.605994073423,21.601258131257055,0.5077506827835075,10957.320629456575
10906.099609,2.9533,10846.959922480883,10821.3832988828,25.576623598082733,0.5217666704561692,10945.68466616844
11124.820313,2.402,10889.707674868438,10843.860114743333,45.84756012510479,0.5684152902746468,10952.313502349982
10945.5,1.9897,10898.291109504062,10851.388995132715,46.902114371347125,0.5233429972956347,10952.67008548338
10888.099609,1.9292,10896.72318634959,10854.108299863625,42.61488648596605,0.509418214925296,10946.66886924446
10733.910156,1.7352,10871.67502783427,10845.204733651504,26.47029418276543,0.47301019962784124,10936.239195981327
10811.780273,1.7402,10862.46045016746,10842.72884767732,19.731602490141086,0.4927282536495639,10931.720308029826
10731.120117,2.0861,10842.254245064774,10834.461534293814,7.792710770960184,0.47298659716745306,10902.077105911216
10480.129883,2.0022,10786.542804747118,10808.214745309086,-21.67194056196786,0.4169988001700084,10860.331082117647
10412.490234,1.6917,10728.996255401407,10778.90181854545,-49.90556314404239,0.4031491285796866,10833.264769059537
10577.860352,1.383,10705.744577955036,10764.0098580606,-58.26528010556467,0.4511448768361921,10813.01401863995
10603.629883,1.4418,10690.034624885031,10752.129859907964,-62.095235022932684,0.4584530231204871,10793.679981958127
10536.75,1.6632,10666.452374902718,10736.175796211077,-69.72342130835932,0.44200366143426645,10768.216486406016
10367.780273,2.2597,10620.502820763837,10708.887238936182,-88.38441817234525,0.40269167894110686,10723.933274540617
10545.969727,1.8572,10609.036190954015,10696.819275089058,-87.78308413504237,0.45748969655744504,10692.117578818903
10609.370117,1.3777,10609.08756419186,10690.341559675053,-81.25399548319365,0.4759128680557245,10677.450868094791
10807.780273,1.5581,10639.655673239266,10699.040723625048,-59.38505038578296,0.5297344236578255,10708.75949063232
10934.570313,1.8192,10685.027156279379,10716.487359875046,-31.460203595666826,0.5607760646599868,10727.998032343394
10769.740234,1.6957,10698.059937467166,10720.432017217634,-22.3720797504684,0.5133366055783376,10727.585523045245
10777.280273,1.6122,10710.247681395294,10724.642999127438,-14.395317732143667,0.51535634156245,10732.537435850336
10626.849609,1.8827,10697.417208719096,10717.399044303183,-19.981835584087094,0.4731647624516258,10722.40793476735
10542.549805,1.8557,10673.591454300773,10704.447248799244,-30.85579449847137,0.45088752906030094,10698.05555922589
10422.269531,1.5708,10634.92654302373,10683.54519562893,-48.61865260520062,0.42046918546082657,10656.5693657792
10535.349609,2.2535,10619.607014712386,10672.567744767528,-52.96073005514154,0.4575223705129891,10632.623252262338
10323.919922,1.8438,10574.116692756634,10646.74198011808,-72.62528736144668,0.4053390182764659,10602.562080280803
10299.240234,1.292,10531.828006794074,10621.001110035259,-89.17310324118444,0.39960955569827467,10584.795694819873
10527.129883,1.6545,10531.105218518062,10614.047685810425,-82.94246729236329,0.47360079752240913,10570.703873694929
10522.330078,1.6288,10529.755196899898,10607.253788935579,-77.49859203568121,0.4722806260229,10558.665625887144
10652.200195,1.8399,10548.592888915298,10610.58315234776,-61.99026343246078,0.5119244299288546,10568.300703594166
10794.759766,2.009,10586.464716159098,10624.225864470147,-37.7611483110486,0.5517333622368846,10589.128879537637
10815.299805,1.5112,10621.670114442315,10638.37948969458,-16.70937525226509,0.5573355501533099,10599.449639995413
10735.570313,1.6937,10639.193221912727,10645.578809939427,-6.385588026700134,0.529664566869912,10605.886839582092
10812.860352,1.5443,10665.911241926153,10657.970035277247,7.941206648905791,0.55284163099895,10618.390330314749
10668.719727,1.7628,10666.343316552899,10658.766308738193,7.577007814705212,0.5030548943179928,10637.507979981172
10614.05957,1.3675,10658.299663237067,10655.45469846129,2.8449647757770435,0.48521008555124895,10641.592270223626
10564.209961,1.3675,10643.824324431363,10648.695829019714,-4.871504588350945,0.4688747183775754,10639.772881268083
10621.839844,1.5519,10640.442096672692,10646.706496796032,-6.264400123340238,0.4902412691437822,10631.193766674722
10687.950195,1.6634,10647.751034876894,10649.761585551882,-2.010550674987826,0.5143760812596201,10617.578239406146
10714.820313,1.762,10658.069385357372,10654.580750548037,3.4886348093350534,0.5242356059747058,10615.003610076696
10449.299805,2.331,10625.950988379314,10639.374754581517,-13.423766202202387,0.4310944678320931,10596.162279139722
10557.839844,1.6933,10615.472350782498,10633.335131575479,-17.86278079298063,0.4723636902685129,10592.575185237112
10435.160156,1.79,10587.732013123652,10618.655503755072,-30.923490631419554,0.43403870786356724,10587.039415473397
10497.740234,2.0454,10573.887124027704,10609.698817106548,-35.811693078843746,0.4581878824768794,10589.24045255551
10376.120117,1.8928,10543.461430638827,10592.39669117273,-48.93526053390269,0.42062454483162537,10581.007052004561
10404.75,1.4239,10522.121210540547,10578.496936271045,-56.37572573049874,0.4324208459686758,10587.60115380392
10542.990234,1.5739,10525.331829534309,10575.866810176894,-50.53498064258565,0.48675920256806465,10596.465930965873
10504.459961,1.5924,10522.120772836723,10570.577413941568,-48.4566411048454,0.4731622232738445,10595.532046537044
10527.790039,1.8927,10522.992967631073,10567.40797876071,-44.415011129636696,0.48258685760582604,10595.270189996343
10398.040039,1.6867,10503.769440149368,10554.8622054451,-51.092765295732534,0.4358848806902714,10582.463617334575
10447.889648,2.2406,10495.172549049465,10546.93831230102,-51.765763251554745,0.45760270725529595,10561.291971120605
10560.669922,0.7469,10505.24906796493,10547.955468575019,-42.70640061008817,0.50411675436751,10549.861561098603
10483.599609,1.5449,10501.918381970325,10543.188367865758,-41.26998589543291,0.474190126523607,10537.406991930011
10481.469727,1.4712,10498.772435051815,10538.616616690517,-39.84418163870214,0.4733538196980499,10522.207429999726
10635.980469,1.5882,10519.881363351535,10545.828753898626,-25.947390547091345,0.5371301912162297,10519.87259975697
10646.580078,1.4847,10539.373473297452,10553.291814943172,-13.91834164571992,0.5412345697117389,10521.651719796919
10727.19043,1.6092,10568.268389713228,10566.17319383627,2.0951958769583143,0.5722957377476083,10529.767059564065
10783.759766,1.5143,10601.420909141962,10582.290717700249,19.130191441712668,0.5931153825832638,10536.972764942702
10788.709961,1.7524,10630.234609427815,10597.58103201875,32.65357740906438,0.5949733549154311,10542.62164057523
10812.75,1.5097,10658.313900285073,10613.519474091434,44.79442619363908,0.6044204725362886,10545.748830186218
10804.269531,1.6278,10680.768612702755,10627.649107936513,53.119504766242244,0.5991117145679932,10565.504733447859
10739.919922,1.7062,10689.8688141331,10635.965464533809,53.90334959929169,0.558990944762623,10575.003941312621
10696.080078,2.1393,10690.824393189547,10640.418398864638,50.405994324908534,0.5328125126450295,10590.418264227015
10843.870117,1.7859,10714.369889160385,10655.488896504296,58.8809926560898,0.6007012400762696,10610.00736816872
10733.55957,1.7071,10717.322147751094,10661.27190935583,56.05023839526439,0.5378745708984871,10630.058222600228
10685.120117,1.4797,10712.367989174003,10663.038443255398,49.32954591860471,0.5125251766015513,10642.378119926228
10699.969727,1.6895,10710.460564224155,10665.774093903146,44.68647032100853,0.5199936875788229,10650.120941394138
10516.480469,2.0188,10680.617472651207,10654.715306873284,25.902165777923074,0.43193360184369284,10648.980952585622
10586.129883,1.6076,10666.080920397175,10649.634905104893,16.446015292282027,0.4687127710276369,10652.880555531705
10511.169922,1.7472,10642.248459105302,10639.378239689715,2.870219415586689,0.435995197461415,10658.407884847213
10521.980469,1.7582,10623.745691396793,10630.682108527515,-6.936417130722475,0.4420441081102227,10665.543281628174
10606.950195,1.5142,10621.161768874208,10628.924189006959,-7.762420132750776,0.48848043393095036,10665.230805436855
10687.530273,1.634,10631.372307970485,10633.265380413852,-1.893072443366691,0.5285523072254662,10674.73860162262
10706.580078,1.6158,10642.942734128872,10638.696098753566,4.246635375306141,0.5377712659150982,10684.765135847229
10767.75,1.5075,10662.1438519552,10648.255646994043,13.888204961156589,0.5670478454221509,10690.828737997454
10867.009766,1.4509,10693.66168488517,10664.4596558093,29.202029075870087,0.6101930897741925,10700.456128283897
10976.889648,2.0472,10737.235217672067,10687.602618193796,49.632599478271004,0.6515853427120474,10715.920275919332
10905.830078,1.8643,10763.172888491748,10703.767615216479,59.40527327526979,0.6067165439053148,10723.276693601167
10908.759766,1.4429,10785.570869646865,10718.95221897822,66.61865066864448,0.607915315642715,10727.795189822406
11027.799805,1.5512,10822.836859701192,10741.829817942797,81.00704175839564,0.6540568399439949,10737.7408425276
11176.139648,1.4028,10877.191134824085,10774.000916465551,103.19021835853346,0.7012397113863416,10752.78942971635
11067.0,1.5519,10906.392498697302,10795.704552282918,110.68794641438399,0.6328501350240623,10767.99355127288
11008.389648,1.6255,10922.084367820793,10811.459003817517,110.62536400327554,0.5990614530613366,10784.495734418326
11055.639648,1.7757,10942.63133400221,10829.546458942146,113.0848750600635,0.616823046336095,10795.875266956347
11046.480469,1.6487,10958.60812400187,10845.615644872358,112.9924791295125,0.611170992892694,10811.65100732131
11079.80957,1.473,10977.254500309275,10862.963343029962,114.29115727931276,0.6246492786221522,10829.33336798187
11139.150391,1.4681,11002.16156041554,10883.421642879593,118.739917535946,0.6480420368761346,10849.923245615044
11144.650391,1.4565,11024.082918966995,10902.771920518142,121.31099844885284,0.6502179199616168,10884.220526678646
11182.740234,1.4397,11048.49173666438,10923.510314109391,124.98142255498897,0.6656348174608014,10912.648386351844
11192.629883,1.2792,11070.66683610063,10943.445096990177,127.2217391104532,0.6697054066280317,10946.279179959289
11252.839844,1.6671,11098.693452700534,10966.363226398313,132.3302263022215,0.6941205186282323,10986.292589494207
11215.099609,1.493,11116.602092131221,10984.788143628068,131.81394850315337,0.6611317425580754,11015.46950090893
11103.009766,1.4649,11114.51096503411,10993.545300840804,120.9656641933052,0.5738931403923784,11036.736796094503
11215.099609,1.8332,11129.986141028863,11009.956731074819,120.02940995404424,0.6269105324994155,11064.101669810538
11238.780273,1.2514,11146.723699793652,11026.906623069277,119.81707672437551,0.6371812746673567,11085.435516589687
11260.610352,1.745,11164.244723210013,11044.218010397479,120.02671281253424,0.646833218818785,11105.212146186355
11310.639648,2.2476,11186.76701933155,11063.952946516185,122.81407281536485,0.6685923431101624,11128.07773330332
11259.870117,2.2222,11198.013649742079,11078.465329514987,119.54832022709161,0.6264142776134066,11150.150584987881
11220.650391,1.8162,11201.496225320221,11088.997556291655,112.49866902856593,0.5951780723641347,11164.84672635125
11195.490234,1.6012,11200.572226655571,11096.885902788568,103.68632386700301,0.5753569845986543,11172.906806283952
11233.230469,1.7203,11205.596571631639,11106.985500285711,98.61107134592748,0.5970352039094265,11175.934217987626
11182.179688,2.1621,11201.993974149847,11112.555440116399,89.43853403344838,0.5557086447885545,11181.401575375896
11087.469727,2.1881,11184.374859203715,11110.697239144814,73.67762005890108,0.48819376668714387,11183.631073936216
10927.0,2.9127,11144.778727018529,11097.090036245198,47.68869077333147,0.39960721523726517,11168.805995879691
10808.519531,1.9895,11093.046543015678,11075.71444326407,17.33209975160753,0.3492207451175177,11154.267545773524
10789.290039,2.1408,11046.314773167112,11054.49782072599,-8.18304755887766,0.34169032806620353,11135.661186332589
10687.919922,2.4378,10991.177103756787,11027.343902301842,-36.16679854505492,0.30442338078888614,11106.077411549088
10765.519531,1.8617,10956.460554101897,11007.949504427632,-51.48895032573455,0.36180572736531547,11087.659210229538
10847.370117,4.8737,10939.677409932376,10996.054734988547,-56.377325056171685,0.4164861014495959,11055.685153912627
10808.150391,2.5992,10919.44248394278,10982.1358946931,-62.693410750320254,0.3988518265970384,11036.300435985511
10631.320313,3.2177,10875.115996105429,10956.149555308426,-81.03355920299691,0.3308365014438276,10998.288512524994
10628.360352,2.7166,10837.153589319978,10931.868873581876,-94.71528426189798,0.3298226130418037,10968.764296704789
10824.05957,2.3319,10835.139124809213,10923.882999242478,-88.74387443326486,0.4498648125356632,10957.120391135364
10650.919922,2.3636,10806.79770899241,10903.663512039331,-96.86580304692143,0.3842824769518753,10931.329852678145
10700.129883,2.1509,10790.387274224346,10888.586946925307,-98.19967270096095,0.4105832492996623,10912.681779772038
10719.740234,2.596,10779.518498805217,10876.079783004912,-96.56128419969536,0.4211937824319245,10889.670020401032
10784.480469,2.6438,10780.281878835183,10869.294648634177,-89.01276979899376,0.45600982281573244,10864.451228513226
10724.919922,2.174,10771.764654706694,10858.600224439053,-86.83556973235864,0.4303620729235861,10840.078145314503
10596.540039,2.3786,10744.80702152105,10839.188358850975,-94.38133732992537,0.38066396849447925,10814.181898411847
10568.429688,1.6777,10717.672047133196,10819.132161010162,-101.46011387696672,0.3705729834195488,10793.365494576186
10524.400391,2.1207,10687.937946189628,10797.300178046447,-109.36223185681956,0.3547120793887624,10766.575593458536
10413.790039,3.2452,10645.761345083532,10768.892019598563,-123.13067451503048,0.3179005266057555,10726.207572507668
10034.580078,3.6713,10551.733457839913,10714.498542443114,-162.7650846032011,0.22983690093605094,10662.302918668749
10192.179688,3.0041,10496.417493249157,10675.808256928809,-179.39076367965208,0.31479171697071723,10620.473456997368
10238.799805,2.7022,10456.784002749286,10643.437260489638,-186.65325774035227,0.33805288379339987,10593.908674940843
10089.709961,2.5314,10400.311073249395,10602.420423490405,-202.10935024100945,0.30266675915877705,10562.11390085607
9975.019531,3.7241,10334.881605211027,10555.94628330593,-221.06467809490277,0.27851438680141233,10516.439897640394
10142.980469,3.4371,10305.358353486254,10525.356222986971,-219.99786950071757,0.3591649030604971,10485.32637950811
10226.589844,3.1975,10293.240121257599,10503.225380099047,-209.98525884144874,0.3953960297815892,10437.756053103441
10271.719727,3.3918,10289.929291371813,10486.07681320282,-196.1475218310079,0.4146339018098285,10410.151207366245
10393.070313,2.7499,10305.797140853072,10479.187442817427,-173.39030196435488,0.4640191940213836,10396.309778267505
10326.480469,3.1249,10308.979191337216,10467.875815127247,-158.8966237900313,0.44198349092541095,10380.941272052323
10380.120117,2.7712,10319.923949131491,10461.375393043747,-141.45144391225585,0.4640619209139854,10362.334416657306
10590.620117,3.7774,10361.569513418954,10470.949076299767,-109.37956288081295,0.540839819548686,10365.492403964894
10835.769531,2.6604,10434.523362277576,10497.97281368497,-63.44945140739401,0.6107736453918772,10374.720607765694
10971.139648,2.818,10517.07971392718,10533.022208819417,-15.942494892236937,0.6430992842636899,10388.302272982153
10899.469727,2.4972,10575.908946707614,10560.166469425385,15.74247728222872,0.6140236765551838,10392.275434780606
10880.509766,2.5044,10622.770611214133,10583.895602504987,38.87500870914664,0.6062152624381977,10400.890836735436
10817.950195,1.9528,10652.798239488882,10601.23297972684,51.56525976204284,0.580006207138146,10406.955231582362
10977.209961,1.8686,10702.707735105978,10629.083126487814,73.62460861816362,0.6245120930471525,10420.715743093278
10952.179688,1.7115,10741.08803555121,10653.016205118347,88.07183043286386,0.6135083795622046,10432.744073762296
10907.05957,2.647,10766.622117774103,10671.834232146617,94.7878856274856,0.5932174626769292,10455.954467894271
10834.25,2.5289,10777.026407347319,10683.865029765386,93.16137758193327,0.5609750423122679,10500.984060644701
10602.950195,2.7391,10750.245451601577,10677.871338301284,72.37411330029317,0.4730193246740056,10522.796040940757
10517.25,2.9802,10714.399997509026,10665.973461390076,48.426536118950025,0.4451686128532575,10536.297936482975
10681.05957,2.2708,10709.270700969177,10667.090950916738,42.179750052438976,0.5051446576927745,10562.66006303354
10707.599609,1.8985,10709.013609896996,10670.091592256238,38.922017640757986,0.514305325041929,10608.685258324222
10656.030273,1.7528,10700.862327297458,10669.050013052072,31.812314245386005,0.4951257479226177,10641.1614560892
10629.870117,2.2168,10689.940448790157,10666.147798529697,23.792650260460505,0.48524003253314024,10666.7317634916
10462.650391,2.0317,10654.972747591672,10651.073916490459,3.898831101212636,0.4266058043288357,10685.42126759104
10494.5,1.9142,10630.284632577568,10639.475848602277,-9.19121602470841,0.4404738810375419,10694.431064896926
10399.320313,2.0463,10594.751660334867,10621.686549668775,-26.93488933390836,0.40866453480515375,10705.902990170034
10470.230469,0.8798,10575.594553975658,10610.467580730347,-34.87302675468891,0.4410504408892724,10721.122237506877
10546.070313,2.0332,10571.052363056326,10605.69741275032,-34.645049693994224,0.47421713804522214,10724.24024154525
10507.580078,2.3502,10561.287396124584,10598.429462028074,-37.14206590349022,0.45932066658846243,10705.773919240373
10629.110352,2.3562,10571.721697028494,10600.702120544513,-28.980423516019073,0.5114990016230352,10684.272506074702
10414.490234,3.6229,10547.532241177956,10586.908647467142,-39.37640628918598,0.4321786869178159,10650.083274085413
10373.540039,3.0173,10520.764210073656,10571.103565358466,-50.33935528481015,0.41883270735131545,10618.589927329724
10560.950195,2.614,10526.946669293095,10570.351463850431,-43.40479455733657,0.49560119581073225,10606.716994369817
10898.719727,2.9162,10584.142524324927,10594.675038898547,-10.532514573620574,0.5985318918568765,10610.139376170104
10664.379883,3.1257,10596.48673335186,10599.838360683842,-3.3516273319819447,0.5193475524005198,10601.465057694397
10617.360352,2.494,10599.698059297727,10601.136285966519,-1.4382266687916854,0.5049135792587159,10585.367858976813
10712.910156,2.7508,10617.115304944231,10609.415831894925,7.699473049306107,0.5332994553301564,10579.5659294948
10725.799805,2.5645,10633.835997260503,10618.036866939747,15.799130320756376,0.5371547103387434,10586.06656253319
10768.269531,2.381,10654.518079374271,10629.165212425693,25.352866948578594,0.550335058499409,10599.592267809807
10794.44043,2.3943,10676.044594855153,10641.4078211349,34.63677372025268,0.558675196490136,10605.536664498146
10674.990234,1.9343,10675.882385492823,10643.895407273056,31.98697821976748,0.5119979392292223,10604.282925577107
10434.959961,4.7946,10638.817397109311,10628.418707549126,10.398689560184721,0.43360085594582914,10586.388904471509
10645.419922,2.1752,10639.833170169417,10629.678056767709,10.15511340170815,0.5051484129985714,10587.024170430876
10584.370117,2.7895,10631.300392758738,10626.321913081212,4.978479677525684,0.4859713384550784,10591.81921610893
10318.929688,3.115,10583.243361257393,10603.552118630752,-20.308757373359185,0.4126238620686956,10579.141106347044
10487.290039,3.213,10568.481311679332,10594.940112732178,-26.458801052845956,0.4675192509757563,10580.502232956253
10635.55957,2.3088,10578.801043728667,10597.948961418684,-19.147917690017493,0.5108740379464896,10584.581043193342
10692.44043,1.5396,10596.284026231948,10604.948329461744,-8.664303229796133,0.526791882347749,10589.06825107912
10803.160156,1.904,10628.11112311934,10619.630686983095,8.480436136245771,0.5570121877878548,10600.161280288778
10868.759766,1.886,10665.133991254826,10638.084692836199,27.049298418627586,0.5743563666495715,10608.348826235793
10787.990234,2.108,10684.034951677162,10649.18880699648,34.84614468068139,0.5460102385974365,10629.127255041849
10646.150391,2.533,10678.20655772683,10648.963739144889,29.24281858194081,0.4993985397278951,10644.926230825346
10945.75,4.2072,10719.367087307317,10670.947906615636,48.419180691680594,0.5808017119975442,10672.876687293887
10912.410156,3.828,10749.066020952345,10688.833999162625,60.23202178971951,0.5696996869499122,10677.656472216426
10662.009766,2.7265,10735.672750959675,10686.847018928356,48.825732031318694,0.49341417610801536,10677.634810183383
10621.349609,2.2578,10718.084575273571,10681.995358933664,36.08921633990758,0.4821246897262675,10678.069996342767
10572.549805,2.5416,10695.6946106161,10673.888280864503,21.806329751596422,0.46827632564219207,10671.227601061735
10604.269531,2.637,10681.629213752083,10668.731336430095,12.897877321987835,0.47875667216055345,10665.286307537031
10609.549805,2.7972,10670.540073944072,10664.347519287126,6.192554656945504,0.48059198459817026,10657.815554743023
10525.379883,2.4702,10648.207736875753,10654.053620302895,-5.845883427142326,0.4531987479606786,10645.646945382785
10652.660156,2.3333,10648.89272443333,10653.950400724902,-5.0576762915716245,0.499643361046594,10644.901179187715
10584.339844,3.048,10638.961512058971,10648.794063189725,-9.832551130753927,0.47625915586426926,10660.58241658626
10678.280273,3.0732,10645.010552203745,10650.978226879375,-5.9676746756304055,0.5102033632467553,10662.221118584213
10587.589844,3.631,10636.176597095477,10646.282791110532,-10.106194015055735,0.47799517182934226,10661.227352352269
10578.240234,2.3385,10627.263310465403,10641.242601694938,-13.979291229534283,0.4746683463764093,10677.566071060119
