WFC Close,WFC Volume,EMA 12,EMA 26,MACD,RSI,VWMA
19.375,0.08089,19.08413103754086,19.54457102457895,-0.4604399870380895,0.4838399875874086,19.024306097295536
20.0,0.092674,19.225033954842267,19.57830650423977,-0.3532725493975022,0.5298940160150618,19.053326654621138
20.21875,0.095288,19.377913346404995,19.62574676318497,-0.24783341677997583,0.5451896109131862,19.083566991573772
19.5,0.066376,19.396695908496532,19.61643218813423,-0.21973627963769715,0.4889026890989097,19.13310302009522
19.4375,0.108056,19.40297346103553,19.603177951976136,-0.20020449094060666,0.48422113002985184,19.177447111714063
19.28125,0.071468,19.38424677472237,19.57933143701494,-0.19508466229256882,0.47205136942108533,19.179361521260972
19.09375,0.088732,19.33955496322662,19.5433624416805,-0.2038074784538786,0.4572018563524343,19.161592925582607
19.46875,0.08445,19.359431122730218,19.53783559414861,-0.17840447141839277,0.49164514458863245,19.183654742128024
18.9375,0.090036,19.294518642310187,19.493366290878345,-0.19884764856815806,0.44825020319907816,19.189479497376404
18.375,0.142508,19.153054235800926,19.410524343405875,-0.2574701076049486,0.4072610886645544,19.137444509081224
18.9375,0.111748,19.11989204567771,19.375485503153588,-0.2555934574758787,0.4603991103699735,19.072451657660693
18.90625,0.083038,19.08702403865037,19.340727317734803,-0.2537032790844336,0.45794290061074544,18.97153354665949
18.84375,0.075746,19.049597263473387,19.30391418308778,-0.25431691961439284,0.45274060409756606,18.93869489236192
18.0,0.07861,18.888120761400558,19.2073279473035,-0.3192071859029433,0.38856551533513245,18.950051516711685
17.46875,0.09629,18.669756028877394,19.078544395651388,-0.40878836677399377,0.35449369135718184,18.935478954554842
16.75,0.206192,18.374408947511643,18.906059625603138,-0.5316506780914949,0.31433435100555035,18.75588446039268
17.5,0.10546,18.239884494048315,18.80190706074365,-0.5620225666953331,0.3917657365142237,18.729139817923716
17.0,0.087862,18.0491330334255,18.668432463651527,-0.6192994302260288,0.3623846497696373,18.64926973065468
16.4375,0.097972,17.801189489821574,18.503178207084748,-0.7019887172631734,0.3322005034676961,18.513023246823664
16.34375,0.080268,17.576968029849024,18.34322056211551,-0.7662525322664848,0.3273072450072871,18.371364147815672
17.0625,0.086636,17.497819102179943,18.248352372329176,-0.7505332701492335,0.4002465901446831,18.271549917667397
16.53125,0.111334,17.349116163383027,18.121159604008497,-0.7720434406254704,0.3684467047389782,18.09171031137104
17.34375,0.113058,17.34829059978564,18.063573707415273,-0.7152831076296344,0.4415283261938278,17.947064088748338
16.96875,0.105562,17.289899738280155,17.98247565501414,-0.6925759167339862,0.41751445031574413,17.84516393246309
17.34375,0.088314,17.29818439392936,17.935162643531612,-0.6369782496022509,0.44974392451583206,17.7372773008711
17.21875,0.075454,17.285963717940227,17.882095040307046,-0.5961313223668192,0.44098491047911903,17.662887298620895
16.53125,0.087826,17.16985391518019,17.78203244472875,-0.612178529548558,0.3953761981550667,17.55018338309191
15.5,0.093104,16.912953312844778,17.61299300437847,-0.7000396915336928,0.33877659089921813,17.375220529762252
16.40625,0.091466,16.834998957022506,17.52360463368377,-0.6886056766612647,0.4176700126941082,17.261623720303916
16.09375,0.08554,16.72096065594212,17.41768947563312,-0.6967288196909998,0.39994918221454495,17.129802368619615
16.3125,0.085424,16.65812055502795,17.335823588549186,-0.6777030335212366,0.4185464243044646,16.989336260229148
15.9375,0.079038,16.54725585425442,17.23224406347147,-0.6849882092170496,0.39589436340931533,16.86386130250482
18.0,0.152886,16.770754953599894,17.289114873584694,-0.5183599199847997,0.542538833451223,16.875677813429895
19.25,0.196216,17.15217726843068,17.434365623689533,-0.2821883552588531,0.6051044565621702,17.053248103628484
19.25,0.141954,17.474919227133654,17.56885705897179,-0.09393783183813653,0.6051044565621702,17.17842460809388
18.96875,0.108222,17.70473934603617,17.672552832381285,0.03218651365488512,0.5842530936731993,17.314463798637732
19.78125,0.124092,18.024202523569066,17.828752622575266,0.19544990099380044,0.6245081243425148,17.451419133096394
20.0,0.103338,18.328171366096903,17.989585761643763,0.3385856044531401,0.6347617340681575,17.595190667190458
20.71875,0.125932,18.69595269438969,18.191746075596075,0.5042066187936136,0.6669434162043352,17.832483304958085
20.5,0.12729,18.97349843371435,18.362727847774146,0.6107705859402053,0.6482231553255757,18.04279566552404
20.453125,0.142134,19.20113329006599,18.51757208127236,0.6835612087936305,0.6440513760551796,18.233807059093444
20.34375,0.112558,19.376920476209683,18.65284451969663,0.7240759565130546,0.6338016649279632,18.42450185216361
19.71875,0.10821,19.429509633715885,18.731800481200583,0.6977091525153014,0.5772670407042563,18.5418574993511
19.59375,0.096682,19.454777382374978,18.795648593704243,0.6591287886707349,0.566385560261163,18.6621620555291
20.375,0.100908,19.596350092778827,18.91263758676319,0.6837125060156382,0.615206252309498,18.791401502340648
21.84375,0.154088,19.94210392465901,19.12975702478073,0.8123468998782784,0.6866377029507527,19.04561665536568
21.625,0.168636,20.201011013173005,19.314589837759936,0.8864211754130693,0.666784444861572,19.31912824245804
21.21875,0.087312,20.35758624191562,19.455638738666607,0.9019475032490121,0.6303338383170329,19.53712657968934
20.25,0.135752,20.34103451239014,19.514480313580194,0.8265541988099478,0.552737495833992,19.694396451848196
19.875,0.098178,20.26933689509935,19.541185475537215,0.7281514195621348,0.5257564089678801,19.827410149151643
19.75,0.150296,20.189438911237914,19.556653218090013,0.6327856931479019,0.5167023282767168,19.942229229704
20.1875,0.110594,20.18914061720131,19.603382609342603,0.5857580078587077,0.5461610742539985,20.07724444785599
21.0,0.138938,20.313888214554954,19.706835749391296,0.6070524651636582,0.595475540258484,20.253352424911014
20.875,0.091152,20.400213104623425,19.79336643462157,0.606846670001854,0.5849448023219446,20.35784971381951
20.0,0.133112,20.338641857758283,19.808672624649603,0.5299692331086803,0.5161363139031614,20.403199477522357
19.6875,0.094012,20.23846618733393,19.799696874675558,0.4387693126583727,0.49379540550522916,20.439798237381275
20.40625,0.080636,20.26427908159025,19.8446267358107,0.41965234577955,0.542812063146932,20.473282760880565
20.375,0.061594,20.281313069037903,19.883913644269168,0.3973994247687358,0.5403621011903278,20.491770339286127
20.90625,0.075258,20.37745721226284,19.959642263212192,0.41781494905064775,0.5754436527581751,20.492920986155585
21.375,0.078802,20.530925333453172,20.064483577048325,0.46644175640484775,0.6041526316079444,20.523841706769986
21.53125,0.08943,20.68482143599884,20.173132941711412,0.5116884942874265,0.6135338088820982,20.570072976315558
21.53125,0.07376,20.81504121507594,20.273734205288346,0.5413070097875945,0.6135338088820982,20.615373880649635
21.03125,0.092948,20.84830410506426,20.3298464863781,0.5184576186861598,0.5639342937147932,20.67961292924348
20.53125,0.09847,20.799526550438987,20.344765265164906,0.4547612852740812,0.5187696895345435,20.722365721783106
20.5625,0.094754,20.76306092729453,20.36089376404158,0.40216716325294755,0.5213498847849241,20.73180912259776
20.6875,0.077868,20.751436169249214,20.38508681855702,0.3663493506921931,0.5321554100756197,20.645770807757025
20.28125,0.087116,20.679099835518564,20.37739520236761,0.30170463315095475,0.49318744120139885,20.54480121483173
19.875,0.066296,20.555392168515706,20.340180742932972,0.21521142558273354,0.45713778779312403,20.49127566919272
19.9375,0.050634,20.460331834897907,20.310352539752753,0.14997929514515462,0.4636334302689278,20.49383215834494
20.625,0.055396,20.485665398759767,20.33365975903033,0.15200563972943826,0.5302223837200777,20.531599723441563
20.75,0.056318,20.526332260489035,20.364499776879935,0.16183248360909985,0.5413710758418536,20.60761875632656
20.78125,0.072654,20.56555037425995,20.395370163777716,0.17018021048223275,0.544282809893262,20.6430126327923
21.25,0.061448,20.670850316681495,20.45867607757196,0.2121742391095367,0.5866725236079833,20.635284244479656
21.84375,0.086538,20.85129642180742,20.561274145899958,0.2900222759074609,0.6332125443001019,20.687411116200938
22.4375,0.066686,21.095327741529353,20.700253838796257,0.3950739027330954,0.6728791635085982,20.824335114078615
21.8125,0.076458,21.20566193514022,20.782642443329866,0.42301949181035425,0.5993963336071282,20.94570669479144
21.46875,0.047502,21.246137022041726,20.83346522530543,0.4126717967362943,0.5629805580967601,20.992202264733695
21.59375,0.04738,21.299615941727613,20.88978261602355,0.4098333257040636,0.5731364151143665,21.037896128090917
21.5625,0.04993,21.340059643000288,20.939613533355136,0.40044610964515215,0.5695728084727473,21.063134661714166
21.9375,0.03989,21.431973544077167,21.013531049402904,0.4184424946742631,0.601586225442033,21.070538900778743
21.90625,0.072342,21.504939152680677,21.07965837907676,0.4252807736039159,0.5975974051339369,21.08454922299962
22.25,0.143512,21.61956389842211,21.166350350997003,0.4532135474251078,0.6269026979854752,21.17755095593225
21.9375,0.073888,21.66847714481871,21.223472547219448,0.4450045975992616,0.585180503820329,21.226495223075194
22.1875,0.059378,21.748326814846603,21.294881988166157,0.45344482668044606,0.6076755576828425,21.31706118667694
22.4375,0.06055,21.854353458716357,21.37952035941311,0.4748330993032468,0.6293230757984027,21.420139977984647
22.625,0.076106,21.972914465067685,21.471778110567698,0.5011363544999874,0.6451380374268493,21.53032061699735
22.96875,0.13134,22.126119931980348,21.582664917192314,0.5434550147880337,0.6727078784169085,21.74386783250588
23.875,0.087942,22.395178403983373,21.75246751591881,0.6427108880645633,0.7318550999969848,21.96373946600447
22.5625,0.08318,22.42092018798593,21.81246992214705,0.6084502658388828,0.5709317778984695,22.06895730089931
22.46875,0.053882,22.428278620603482,21.861083261247266,0.5671953593562158,0.5614355647582614,22.139127599307223
22.75,0.048322,22.477774217433716,21.92692894559932,0.5508452718343939,0.5838007973593309,22.214010751406605
22.40625,0.039628,22.46677049167468,21.96243420888826,0.5043362827864186,0.5470789221306955,22.29347137993971
21.59375,0.04697,22.332459646801652,21.935124267489133,0.39733537931251917,0.4715739847913293,22.315932769234973
21.984375,0.03423,22.278908162678324,21.938772469897344,0.3401356927809793,0.5068156184213813,22.337971584425844
21.875,0.047212,22.2167684453432,21.934048583238283,0.2827198621049156,0.4968244221090047,22.316378632424552
22.28125,0.052418,22.226688684521168,21.959767206702114,0.2669214778190536,0.5336020823510381,22.34469302204689
21.03125,0.149712,22.04277504074868,21.89098815435381,0.15178688639486992,0.4295637292555157,22.23378459066742
19.15625,0.248452,21.59869426524888,21.68841495773501,-0.08972069248612868,0.3266750014699633,21.774530019845095
20.125,0.11854,21.371972070595206,21.57260644234723,-0.2006343717520238,0.4058569751845049,21.66361589981733
19.5625,0.094366,21.093591752042094,21.423709668840026,-0.33011791679793134,0.37805640645073463,21.542127639418805
19.15625,0.073386,20.795539174804848,21.255749693370394,-0.46021051856554607,0.3589336550837378,21.42522124384944
19.90625,0.069692,20.658725455604102,21.155786753120736,-0.49706129751663397,0.4175115385946302,21.289260409175633
19.71875,0.041744,20.514113847049625,21.049339586222906,-0.5352257391732813,0.4074868928488448,21.219097759036515
20.09375,0.043714,20.449442485965065,20.978555172428617,-0.5291126864635523,0.43662190400147244,21.152470949383844
20.5,0.076626,20.45722056504736,20.94310664113761,-0.4858860760902495,0.46718786960826325,21.073455338518
20.546875,0.069486,20.471013555040077,20.91375614920149,-0.4427425941614125,0.4707558855782512,20.97743610174058
20.375,0.0768,20.456242238880062,20.873848286297676,-0.417606047417614,0.45862842782656993,20.779655555284258
19.375,0.097392,20.289897279052358,20.76282248731266,-0.47292520826030326,0.3948873749207444,20.518430920094627
20.34375,0.03664,20.298182313044304,20.731780080845056,-0.43359776780075165,0.4715153021561838,20.402300995516097
20.71875,0.064428,20.36288503411441,20.730814889671347,-0.36792985555693747,0.49801528501630465,20.342843075506064
21.25,0.059546,20.49936425963527,20.769273045991987,-0.2699087863567158,0.5336884549587605,20.302413615149298
21.34375,0.084768,20.629269758152923,20.811826894437026,-0.1825571362841032,0.5399022699236298,20.305503651358467
21.3125,0.055024,20.73438210305247,20.848913791145392,-0.1145316880929208,0.5373319437597225,20.30230452911097
21.46875,0.053708,20.84736177950594,20.894827584393884,-0.047465804887945495,0.5488958508320204,20.305446578851477
21.5625,0.059432,20.957383044197332,20.944284800364706,0.013098243832626366,0.5560653700840688,20.305820188864576
21.40625,0.055382,21.026439498936202,20.978504444782136,0.04793505415406685,0.5406427890278009,20.27966407263952
21.84375,0.053232,21.15217957602294,21.042596708131605,0.10958286789133709,0.5760949352694775,20.260568006138254
21.6875,0.048464,21.2345365643271,21.09036732234408,0.14416924198302183,0.5594872598850811,20.51839792531354
21.03125,0.081818,21.203261708276777,21.0859882614297,0.11727344684707575,0.4949500564691919,20.586776004169348
21.09375,0.052912,21.18641375315727,21.086563205027502,0.09985054812976912,0.5008553534371366,20.6852311374875
21.65625,0.069198,21.258696252671538,21.128762226877317,0.12993402579422053,0.5516640625047635,20.828749147004093
21.1875,0.05734,21.24774298302976,21.133113173034552,0.11462980999520767,0.5054871101895216,20.89731563203448
20.90625,0.05403,21.19520560102518,21.11630849355051,0.07889710747467049,0.4795500671528029,20.93706215398339
20.90625,0.037066,21.15075089317515,21.10074860513936,0.050002288035791764,0.47955006715280296,20.96579431360453
20.46875,0.06996,21.04582767884051,21.053933893647553,-0.008106214807042988,0.438919734520479,20.966537250348935
21.0,0.050938,21.0387772667112,21.0499387904144,-0.011161523703201226,0.4948842677552332,20.991876495183394
20.9375,0.049042,21.02319614875563,21.041609991124446,-0.01841384236881538,0.4887083232435439,21.029437304674378
20.75,0.056092,20.981165972023994,21.020009251041156,-0.038843279017161336,0.46976792794365324,21.156027582200487
20.59375,0.056044,20.921563514789533,20.988434491704773,-0.06687097691524002,0.45397809136546047,21.15452946661486
20.71875,0.047606,20.890361435591142,20.968457862689604,-0.07809642709846187,0.46934481753217994,21.160895105253378
21.96875,0.111498,21.05626736857712,21.042553576564448,0.01371379201267331,0.5927682450536579,21.231326814168703
22.0625,0.116252,21.211072388796026,21.1181051634856,0.09296722531042789,0.6002773792505145,21.301847443155594
22.25,0.071512,21.37090740590433,21.201949225449628,0.1689581804547018,0.6155462530933937,21.35555638676304
22.15625,0.045398,21.49172934345751,21.272638171712618,0.21909117174489268,0.6031405468346329,21.37990491998173
22.125,0.078854,21.5891555983102,21.33577608491909,0.25337951339110987,0.5988083114021299,21.41784274273387
22.4375,0.068138,21.71967012164709,21.417385263813973,0.30228485783311854,0.6276135870037527,21.47282138891982
22.5,0.046526,21.83972087216292,21.497578947975903,0.3421419241870183,0.6332846423364182,21.494927092003707
22.625,0.031038,21.960533045676318,21.58109161849621,0.3794414271801081,0.6449311913817676,21.515500200997078
22.21875,0.088704,22.000258730956883,21.628325572681675,0.37193315827520834,0.5804141828352394,21.596572899213765
22.0625,0.045194,22.00983431080967,21.66048664137192,0.34934766943774775,0.5573213170821315,21.634689766720253
22.3125,0.049738,22.056398262992797,21.708783927196226,0.3476143357965711,0.5857224631919165,21.66086505966839
22.125,0.046594,22.06695237637852,21.739614747403913,0.3273376289746075,0.5568659491069433,21.700832029610957
22.1875,0.036306,22.085498164627978,21.7727914327814,0.3127067318465784,0.5645667693282058,21.751227234927235
22.78125,0.077364,22.192536908531366,21.847492067390185,0.3450448411411813,0.630296738981241,21.840547146438922
22.59375,0.046288,22.25426199952654,21.90277043276869,0.35149156675785065,0.5995196448167349,21.947865981449006
22.375,0.058066,22.27283707652246,21.937750400711753,0.3350866758107074,0.564865207502077,22.007465673914215
22.28125,0.031586,22.27413137244208,21.963194815473845,0.31093655696823674,0.5501869791680615,22.058029133072683
22.03125,0.047234,22.23676500745099,21.968235940253557,0.2685290671974343,0.5119806120318672,22.118119708068736
21.625,0.050462,22.142647313996992,21.94281105579033,0.19983625820666262,0.45650421164928595,22.168814700031312
21.75,0.051696,22.08224003492053,21.928528755361416,0.1537112795591149,0.47534210331296145,22.208349778213154
21.601563,0.090506,22.008289721855835,21.90430906977909,0.10398065207674634,0.4551666463029656,22.18439733491358
21.46875,0.047964,21.925283610801092,21.872045434980638,0.05323817582045365,0.43728273410646473,22.166226507957315
21.84375,0.073944,21.912739978370155,21.869949476833924,0.04279050153623132,0.4973370641576017,22.139385906241454
22.21875,0.066236,21.959818443236284,21.895786552624003,0.06403189061228076,0.5491534929886743,22.143351831074195
22.5,0.07081,22.042923298123007,21.940543104281485,0.10238019384152253,0.5838058318033149,22.167099175981015
22.945313,0.081996,22.181752483027157,22.01497050396434,0.16678197906281866,0.6320308871204815,22.206972463589782
23.125,0.089778,22.326867485638363,22.09719491107809,0.22967257456027212,0.6496705143471497,22.265190867424913
23.15625,0.05598,22.454464795540154,22.175643436183417,0.278821359356737,0.6527879028715531,22.297279940938918
23.375,0.078514,22.596085596226285,22.264484663132794,0.33160093309349037,0.674614929901733,22.373837159960743
22.71875,0.09321,22.6149570429607,22.29813394734518,0.316823095615522,0.5607314799862374,22.41098329635803
22.921875,0.126018,22.662175190197516,22.344336988282574,0.3178382019149417,0.5841326839237957,22.463446139853637
22.34375,0.057822,22.613186699397897,22.34429350766905,0.2688931917288464,0.5021398553573655,22.470090247169953
23.25,0.049336,22.711157976413606,22.411382877471343,0.29977509894226273,0.5975131899461479,22.50633131399677
22.625,0.04428,22.697902903119203,22.427206368029022,0.2706965350901811,0.5230893362654538,22.494122849875662
22.3125,0.051394,22.63861014879317,22.418709600026872,0.21990054876629728,0.4902115275185517,22.483532382548415
22.625,0.05389,22.636516279748065,22.433990370395254,0.20252590935281134,0.5225304840802413,22.494141202551166
23.125,0.063228,22.711667621325283,22.485176268884494,0.22649135244078877,0.5695516148553461,22.528815301276953
23.0625,0.071088,22.765641833429086,22.527940989707865,0.23770084372122113,0.5620999102259988,22.573723014238183
23.15625,0.061162,22.82573539751692,22.574482397877652,0.2512529996392665,0.5711632953986946,22.634282796033222
23.375,0.07742,22.910237644052778,22.633779998034864,0.27645764601791356,0.5923639585997484,22.70765740114881
22.96875,0.089378,22.919239544967734,22.658592590773022,0.26064695419471207,0.5390638938661138,22.795615141065436
23.53125,0.059856,23.01339499958808,22.72323388034539,0.29016111924268984,0.5935914221524329,22.871691504160136
23.875,0.117554,23.145949615036066,22.808549889208695,0.3373997258273711,0.6229464803402206,23.004631655298677
23.5625,0.081406,23.2100342896459,22.864398045563608,0.3456362440822929,0.5818041494840555,23.070750755364553
23.84375,0.074902,23.30752901431576,22.93694263478112,0.37058637953464313,0.60696343503559,23.137259517577995
23.28125,0.085004,23.303486089036415,22.962446884056593,0.3410392049798219,0.537336169560171,23.156148415664113
23.0625,0.04751,23.266411306107734,22.969858225978324,0.29655308012941006,0.5127044833320361,23.154999806282625
22.40625,0.070738,23.134078797475773,22.928109468498448,0.205969328977325,0.4465679326863929,23.11851725498896
21.9375,0.092786,22.94998975171027,22.854730989350415,0.09525876235985464,0.4062562329713643,23.03015148942562
21.375,0.099326,22.707683636062537,22.74512128643557,-0.03743765037303248,0.36381481494491436,22.938316452671398
21.6875,0.063784,22.550732307437528,22.66677896892182,-0.11604666148429388,0.4012392579091147,22.883275628884938
21.78125,0.049074,22.432350413985603,22.60118423048317,-0.16883381649756757,0.41240672164142056,22.86696596183067
20.84375,0.094226,22.18795035029551,22.471003917114047,-0.28305356681853766,0.34342714354283166,22.722258747546626
21.125,0.10616,22.024419527173123,22.371299923253744,-0.34688039608062127,0.3770881670910584,22.612807854367812
21.34375,0.064536,21.91970113837726,22.29518511412384,-0.37548397574657955,0.40273601528578445,22.569167228048332
21.15625,0.05206,21.802247117088452,22.210819550114667,-0.40857243302621526,0.38798973504349316,22.518834990579798
21.09375,0.043778,21.693247560613305,22.128073657513582,-0.4348260969002773,0.382956183395017,22.451770495116357
21.65625,0.049314,21.687555628211257,22.09312375695702,-0.4055681287457631,0.4518782825344595,22.39592773251422
21.25,0.11271,21.62023937771722,22.03067014533057,-0.4104307676133523,0.4157589566622795,22.28123114620619
21.5,0.070762,21.60174101191457,21.991361245676455,-0.38962023376188526,0.44515064733749454,22.189445214458466
21.84375,0.050744,21.638973163927712,21.98042707933005,-0.3414539154023366,0.4836178914304899,22.130776864953607
22.90625,0.082992,21.833938831015757,22.049006554935232,-0.21506772391947493,0.5804411674891601,22.117878301220514
23.15625,0.080566,22.037371318551795,22.131024587902992,-0.09365326935119711,0.5994711397253004,22.034408411087373
23.1875,0.06476,22.21431419262075,22.209282025836103,0.00503216678464824,0.6019018330075436,22.00025266498229
23.25,0.045018,22.373650470679095,22.286372246144538,0.08727822453455758,0.6070382620257044,21.942868910290578
23.25,0.039118,22.50847347519,22.35775207976346,0.15072139542654028,0.6070382620257044,21.897479695093057
23.40625,0.049858,22.646592940545386,22.435418592373576,0.21117434817180936,0.6212086122662884,21.91185719013824
23.25,0.03487,22.739424795846094,22.49575795590146,0.243666839944634,0.5979862600711829,21.92053835219044
23.46875,0.067028,22.851628673408232,22.567831440649503,0.2837972327587295,0.6194353983085894,21.997922288753404
23.90625,0.064996,23.013878108268504,22.666973556156947,0.3469045521115568,0.6586609942044785,22.142443973431885
23.5625,0.045484,23.098281476227196,22.73330884829347,0.364972627933728,0.6058241271679412,22.216264153577054
23.0,0.057186,23.08316124911532,22.753063748419876,0.3300975006954445,0.5307894681607697,22.2681121127659
23.3125,0.071142,23.11844413386681,22.794503470759143,0.3239406631076669,0.5631600062356658,22.434511269015115
22.375,0.102174,23.004068113271916,22.7634291395918,0.24063897368011666,0.4605161479923341,22.540938006366204
22.25,0.04731,22.888057634307007,22.72539735147389,0.16266028283311584,0.4487712404984123,22.592483581871463
22.375,0.058268,22.80912569056747,22.699441992105456,0.10968369846201398,0.46350637109880216,22.642640346569443
22.0,0.04793,22.684644815095552,22.647631474171718,0.0370133409238349,0.42665880769762804,22.672429974722874
22.5,0.053746,22.656237920465465,22.63669580941826,0.019542111047204713,0.4854004262529203,22.705193047514076
21.625,0.059914,22.497585932701547,22.561755379090982,-0.06416944638943534,0.4068437432949373,22.78836496306955
21.6875,0.022586,22.37295732767054,22.49699572138054,-0.12403839370999847,0.4141372355813909,22.846236765617224
22.15625,0.04418,22.33961773879815,22.47175529757457,-0.13213755877642086,0.4670653382965559,22.86413344529051
22.84375,0.06074,22.41717654821382,22.499310460717197,-0.08213391250337665,0.5336157049630268,22.859895341820117
23.46875,0.063816,22.578957079257847,22.57112079696037,0.007836282297478903,0.5844223654987861,22.8735106792507
23.71875,0.099174,22.7543098362951,22.656130367555896,0.09817946873920391,0.603049979745207,22.92947338476102
23.6875,0.08246,22.897877553788163,22.73252811810731,0.16534943568085225,0.5994330468834638,22.97049576357958
23.375,0.083326,22.971281007051523,22.78011862787714,0.19116237917438283,0.5630641836734669,22.98921990267952
24.03125,0.103518,23.134353159812825,22.872795025812167,0.2615581340006585,0.6157834214781054,23.05779234995055
24.25,0.23037,23.305991135226236,22.97481020908534,0.33118092614089534,0.6317340031928699,23.240647614082118
24.78125,0.073286,23.532954037499124,23.108620563967907,0.42433347353121675,0.6678028227099855,23.306980137686313
24.71875,0.082606,23.715384185576184,23.227889411081396,0.4874947744947882,0.6596176409563947,23.359135444421756
24.875,0.105104,23.893786618564462,23.349897602853144,0.5438890157113185,0.6704912016860505,23.456029883086398
24.96875,0.09119,24.059165600323777,23.469812595234394,0.5893530050893823,0.6771551938578394,23.559655942799015
25.0,0.0693,24.203909354120118,23.583159810402215,0.6207495437179027,0.6794821229486288,23.63391221083139
24.9375,0.07244,24.316769453486252,23.683481305927977,0.6332881475582752,0.6690950815720885,23.77770462506704
25.21875,0.226094,24.455535691411445,23.797204912896277,0.6583307785151682,0.6919183019163992,24.00780657530889
26.34375,0.154552,24.74603020042507,23.98583788231137,0.7601923181137025,0.7624862052146852,24.25757775694671
26.40625,0.150544,25.001448631128905,24.165127668806825,0.8363209623220804,0.7656971370651178,24.4813659895093
26.46875,0.100986,25.227187303262923,24.33576636000632,0.8914209432566018,0.7690593660413022,24.636811103560085
26.46875,0.13507,25.418196948914783,24.493765148154,0.9244318007607824,0.7690593660413022,24.845401205649765
26.96875,0.100588,25.65674357215866,24.677097359401856,0.9796462127568049,0.7961941126548493,24.97920192791771
27.46875,0.0518,25.93551379182656,24.883886443890606,1.051627347935952,0.8190860316357702,25.097910809447427
27.65625,0.059822,26.200242439237858,25.089246707306117,1.110995731931741,0.8269363502647143,25.23365821124639
27.875,0.05018,26.457897448585882,25.295598803061218,1.1622986455246647,0.8358837773867975,25.349174022691184
27.84375,0.06043,26.671105533418825,25.484350743575202,1.1867547898436221,0.8292877235595258,25.499122670092035
26.96875,0.106164,26.71689698981593,25.59430624405111,1.1225907457648177,0.6698892916542127,25.644046400252446
26.5625,0.254442,26.693143606767322,25.666024300047326,1.027119306719996,0.6111539578455957,25.829592298350747
26.0,0.172242,26.58650612880312,25.690763240784563,0.8957428880185567,0.5404900076630881,25.921408608518202
26.1875,0.14437,26.525120570525715,25.727558556282002,0.797562014243713,0.5588023501319228,26.1086791474476
25.9375,0.091236,26.434717405829453,25.74310977433519,0.6916076314942643,0.5285566328048981,26.144510011363835
24.71875,0.113268,26.17072242031723,25.667231272532582,0.5034911477846471,0.41159675401079454,26.125583594753188
24.34375,0.153626,25.889649740268425,25.569195622715355,0.3204541175530693,0.38347853770817475,26.06524692220473
24.625,0.117382,25.695088241765593,25.49925520621792,0.19583303554767184,0.4157177531015082,26.03628132475249
24.34375,0.08525,25.48719005072473,25.413662227979557,0.07352782274517367,0.39355487084526536,26.00608993866242
24.96875,0.149952,25.407430042920925,25.38070576664774,0.02672427627318541,0.4621734995858536,25.974555392094747
24.6875,0.091242,25.296671574779243,25.3293571913405,-0.032685616561256126,0.43814820315274894,25.997366414640823
24.21875,0.083466,25.13083748635167,25.247089991981944,-0.11625250563027478,0.4007563050424677,25.908465472962863
24.53125,0.091484,25.03859325768218,25.19406480739069,-0.1554715497085084,0.4353524230463339,25.8176694249887
24.8125,0.062942,25.00380967957723,25.16580074758397,-0.16199106800673846,0.4652738637870557,25.758349881560818
24.8125,0.090648,24.974377421180733,25.139630321837007,-0.16525290065627374,0.4652738637870557,25.67306931619021
25.09375,0.071028,24.992742433306773,25.136231779478713,-0.14348934617193976,0.49623402615215667,25.591451066267354
