VZ Close,VZ Volume,EMA 12,EMA 26,MACD,RSI,VWMA
49.74379,0.029054,51.92440330870393,52.72860773755936,-0.804204428855428,0.3758071093345133,52.76654355139522
48.788261,0.039957,51.441919876595634,52.43673020144385,-0.994810324848217,0.3485722642414321,52.54121907956668
49.518959,0.037472,51.146079741734766,52.2205990013369,-1.074519259602134,0.38526073429061125,52.4148853394892
48.338596,0.033584,50.71415916608326,51.933043223460096,-1.2188840573768331,0.3508822224379096,52.24413359273876
46.652367,0.042911,50.08926806360891,51.54188202172231,-1.452613958113396,0.3085266411458219,51.77077438377531
46.989613,0.035895,49.61239805382293,51.20467690900213,-1.5922788551792024,0.32604899880482263,51.40612783581915
45.190968,0.040136,48.93217804554247,50.75921698981679,-1.827038944274321,0.28462321458644335,50.98173019119635
43.167492,0.062666,48.045303269305165,50.1968669905711,-2.151563721265937,0.2466553862234658,50.263181564257636
42.77404,0.052693,47.23433968941206,49.6470279542325,-2.4126882648204386,0.23995269139270384,49.654085760175114
44.853722,0.043224,46.8680908141179,49.29196825391898,-2.423877439801082,0.3417709667403191,49.28832690702524
44.010609,0.051993,46.42847822733053,48.90075645733239,-2.472278230001862,0.32288634353099205,48.47884358305239
49.406544,0.079366,46.886642192356604,48.93822220123369,-2.051580008877089,0.5096352313599656,48.272974847806125
49.687584,0.047521,47.31755631660944,48.99373048262379,-1.6761741660143485,0.5171054762999948,48.17215376286474
49.74379,0.044113,47.69082303713107,49.04929044687388,-1.3584674097428149,0.5186847029796482,48.119175971271524
51.261398,0.044103,48.240142262187824,49.213150265623966,-0.9730080034361421,0.5604804420286023,48.100077432235956
50.02483,0.038904,48.51470960646662,49.27327469039256,-0.7585650839259444,0.5207966125354833,47.96841036869696
50.811737,0.03478,48.868098436240984,49.387234861474596,-0.5191364252336115,0.542972720354884,47.90117964666709
52.722797,0.040543,49.4611289845116,49.6343135384024,-0.173184553890799,0.5923156653227546,47.97494071785384
51.542435,0.03984,49.781329909971355,49.775655868891114,0.0056740410802404995,0.5526292058367481,48.02855245372469
51.430019,0.037377,50.03497438536037,49.89820128601029,0.13677309935007997,0.5488574265228271,48.082129325001254
50.418282,0.036942,50.09394478761262,49.93672578334286,0.15721900426976276,0.5148026964581616,48.12514222388181
50.418282,0.042397,50.1438428202876,49.972396614206346,0.1714462060812565,0.5148026964581617,48.204926997194455
52.048306,0.052231,50.43683715562797,50.12616767982069,0.31066947580728055,0.5652099699238354,48.37303721400792
53.228664,0.050385,50.86634897783905,50.35598222205619,0.5103667557828615,0.597795596887946,48.64079546474695
53.172459,0.033797,51.221135135094585,50.56461013153351,0.6565250035610717,0.5955069477144505,48.90317912857106
52.947628,0.032407,51.48674942200311,50.741129973642146,0.7456194483609622,0.5858447706032193,49.12380199089703
52.048306,0.043421,51.57314274169494,50.83795782744643,0.7351849142485065,0.5475733837567353,49.437252165088054
53.62212,0.061672,51.88837001220341,51.0441920624504,0.8441779497530106,0.5971684007081716,50.154431304680244
53.509705,0.036021,52.13780616417212,51.226822650417034,0.9109835137550846,0.5921750103686676,50.72652345438517
54.521442,0.038628,52.5045193696841,51.470868528163926,1.0336508415201706,0.6227493278796702,51.1782580691473
54.409027,0.036613,52.797520543578855,51.688509896448075,1.1090106471307806,0.6172125259930008,51.741887620829075
55.758011,0.036887,53.25298061379749,51.98995442263711,1.2630261911603782,0.6566614777449561,52.144369964034944
55.083519,0.043566,53.53460190398249,52.21910735429363,1.3154945496888644,0.6221376514539323,52.44122647333885
54.971104,0.05141,53.75560222644672,52.42295895767928,1.3326432687674412,0.6163217502196359,52.74059639029526
56.713543,0.036836,54.21067003776261,52.740779997851185,1.4698900399114265,0.6681111833677296,52.997169181070426
57.331825,0.077701,54.69084772426067,53.08085740541776,1.609990318842911,0.6843905562341434,53.52116116592084
56.825958,0.03569,55.01932622822057,53.358272264275705,1.661053963944866,0.6560369826311323,53.76663873266241
58.624603,0.030683,55.573984193109716,53.74837083729232,1.8256133558173957,0.7031306906310241,53.99060186564019
58.118732,0.049062,55.96548385570822,54.07210129378918,1.89338256191904,0.6751331686940276,54.33801445780373
56.825958,0.037339,56.097864493291574,54.276090679434425,1.821773813857149,0.6084555743946576,54.571419889103474
57.612865,0.030905,56.33094149432364,54.523259147624465,1.807682346699174,0.63226304391986,54.85990679234443
57.893902,0.045455,56.571396956735384,54.77293639594858,1.7984605607868076,0.6406664383669739,55.238922021051245
56.713543,0.032732,56.5932655787761,54.916685033285724,1.6765805454903742,0.5806503779666113,55.494406809960644
54.971104,0.043724,56.343702258964385,54.92071606785715,1.4229861911072348,0.5053863935226327,55.6037815254263
54.521442,0.039633,56.06335452681602,54.89114021097885,1.1722143158371736,0.4878136437871508,55.650516111337055
54.577648,0.033247,55.834784291921245,54.867918565721155,0.9668657262000906,0.49019979170377714,55.71223901415911
55.53318,0.024461,55.78838363162566,54.917197190482554,0.8711864411431094,0.5302651795648567,55.900392070488216
54.184196,0.022827,55.54158553445248,54.862900806002365,0.678684728450115,0.4736686000478161,56.029735190947385
55.701805,0.026718,55.56623468299825,54.925041857409596,0.6411928255886536,0.5339357488290137,56.13567830893392
56.601128,0.034114,55.72544903946006,55.049196386490365,0.6762526529696942,0.5656736384844775,56.237332110832476
55.30835,0.033871,55.6612799564662,55.06839295045405,0.5928870060121554,0.5117270974052188,56.283591057299816
53.959366,0.037542,55.39944704008679,54.98624280597597,0.41320423411082174,0.46219461703515013,56.19516425508654
53.959366,0.049469,55.17789611084267,54.91017785738516,0.26771825345750955,0.46219461703515013,56.1147773410105
52.160721,0.063937,54.713715324559175,54.70651438646774,0.007200938091436626,0.40202072208182865,55.86792290850008
49.462753,0.074766,53.90587496693469,54.318087617099756,-0.4122126501650669,0.33216351864961174,55.248851355172384
49.856205,0.068791,53.28284881817551,53.98757779361088,-0.7047289754353727,0.34990457647729606,54.59506374857846
48.394806,0.047683,52.53084223076389,53.57329840149156,-1.0424561707276752,0.3162949726470453,54.141271594361996
48.507221,0.025483,51.91182357987714,53.19803340878848,-1.2862098289113462,0.321692323436079,53.799158433672154
48.984985,0.041209,51.4615407214345,52.885955748878224,-1.4244150274437217,0.3453459413428481,53.29502872908788
48.535324,0.047032,51.0113535335215,52.5636867304428,-1.5523331969212961,0.33355640796053593,52.8631440365797
48.226181,0.039916,50.58286545144127,52.24239000966926,-1.6595245582279858,0.3253334169915999,52.464543079417744
49.223869,0.038088,50.37378907429646,52.018795860804865,-1.6450067865084037,0.37857706658392354,52.01592091107226
47.664104,0.062115,49.956914447481616,51.696226093337835,-1.739311645856219,0.33417513577213975,51.51970891465975
49.518959,0.041755,49.8895366863306,51.534947049386886,-1.6454103630562855,0.4211248115581665,51.24474475979086
49.687584,0.030515,49.85846704227974,51.39810534202489,-1.5396382997451497,0.4284323694443234,51.034461533637455
48.788261,0.028065,49.69381995885209,51.20478353891194,-1.510963580059851,0.3994690156357497,50.81875397895168
48.451012,0.027392,49.5026187344133,51.0008004619555,-1.498181727542196,0.3888527589200246,50.60458622285829
47.326859,0.055507,49.16788646758049,50.7286566499588,-1.560770182378313,0.354987043737671,50.3029177895266
47.045822,0.025418,48.841415011029646,50.45585408329518,-1.614439072265533,0.34685415687238796,50.04275432613892
45.696838,0.033635,48.3576339324097,50.10333437342146,-1.7457004410117634,0.31012605651634456,49.61864068203222
46.37133,0.043977,48.052048712038975,49.82688960501987,-1.7748408929808974,0.3473389910132634,49.2383561670201
45.528214,0.03079,47.66376644864836,49.508469189833214,-1.8447027411848538,0.32382482765228743,48.90545255352278
46.483746,0.024575,47.482224841164,49.28441562021594,-1.8021907790519407,0.37543070989763705,48.54158275195175
47.270653,0.030399,47.44967532713877,49.13524801871846,-1.6855726915796865,0.4150256479574796,48.21111132800195
47.551689,0.026862,47.46536973834819,49.01794735066524,-1.5525776123170516,0.42894941825853466,48.06642512022772
48.127819,0.0266,47.567285009371545,48.952011917282626,-1.3847269079110802,0.45745930940170604,47.89932058537913
48.226181,0.034823,47.668653623314384,48.89824666415058,-1.2295930408361926,0.46239418807487487,47.882175912776766
47.664104,0.025537,47.66795368126601,48.806828689028315,-1.1388750077623015,0.4378834792277818,47.852077025342695
48.619637,0.028142,47.81436649953278,48.79296263798918,-0.9785961384563961,0.4876090225860343,47.81629925686914
48.619637,0.039321,47.93825426883543,48.78012370184183,-0.8418694330064014,0.4876090225860343,47.813084625411
49.125507,0.040934,48.12090853516844,48.805707649853545,-0.6847991146851058,0.514005567394311,47.86670049781842
48.507221,0.028705,48.18034122206561,48.78359752764217,-0.603256305576565,0.4813651695616599,47.81808380354475
48.394806,0.02569,48.213335803286284,48.754798155224236,-0.5414623519379518,0.47545343205127183,47.85567071392695
49.856205,0.037959,48.466084910473015,48.83638384742985,-0.3702989369568357,0.5524106635126023,47.86573153244805
51.598644,0.042947,48.94801707809255,49.04099571058319,-0.09297863249064164,0.6233623300500072,48.025060710811864
50.867943,0.055635,49.24339029684754,49.176325139428876,0.0670651574186607,0.5817174367810526,48.224732083208245
49.518959,0.054475,49.28578548194792,49.20170542539711,0.08408005655081041,0.5135113647873703,48.315056499214094
51.261398,0.048193,49.58972586934055,49.35427524573806,0.23545062360248892,0.58173001550963,48.594420912131
51.65485,0.051934,49.907437274057386,49.5246881904982,0.38274908355918313,0.5955225352379537,48.865647366685664
51.092773,0.045519,50.0897966165101,49.64084262083167,0.44895399567842986,0.5667695990038674,49.145532530485845
52.329342,0.039529,50.43434206012393,49.83999072299229,0.5943513371316413,0.6112401610292322,49.48111919768092
51.598644,0.020963,50.61346543548948,49.970261336103974,0.6432040993855068,0.5737610725153955,49.70904571140952
49.912415,0.033856,50.505611522337254,49.96597642231849,0.5396351000187636,0.4978903580623775,49.825772440850756
48.226181,0.053941,50.15492990351614,49.837102687331935,0.31782721618420595,0.4358260084226154,49.81446613603303
47.312809,0.045254,49.71768053374443,49.65011796975179,0.06756256399263805,0.4062831927382214,49.747247978357784
46.315121,0.05729,49.194209836245285,49.40308115717758,-0.2088713209322961,0.3762790950857173,49.55783169264304
45.696838,0.125983,48.656152630669084,49.128544627016275,-0.4723919963471914,0.35860468555848657,49.0698697492224
49.462753,0.036783,48.78024499518153,49.15330080279284,-0.3730558076113084,0.5096770257479015,49.12501492102649
48.956882,0.064784,48.807419918999756,49.13875126184523,-0.3313313428454734,0.4928829195396645,49.128521333398616
48.394806,0.041752,48.74394085453825,49.08364420541225,-0.3397033508739966,0.47418680979185424,49.117362892471164
49.799999,0.045612,48.90641133845545,49.136707523529864,-0.2302961850744154,0.5229097655549864,49.149556557254144
49.181713,0.042812,48.94876544023153,49.14004126252765,-0.19127582229612017,0.500915729226695,49.16996514650467
47.270653,0.051502,48.69059429558053,49.00156805789597,-0.3109737623154416,0.43939730936884525,49.09180447829939
46.877197,0.049655,48.411610096260446,48.84420723879257,-0.4325971425321242,0.4277497012390321,48.95398258706352
46.315121,0.066257,48.08907331222038,48.65686751740053,-0.5677942051801494,0.41098896574281957,48.67442921028004
44.516476,0.095556,47.53944295649417,48.35017184944493,-0.8107288929507632,0.36209443284623044,48.18979941822797
44.516476,0.063759,47.07437111703353,48.06619437911568,-0.9918232620821499,0.3620944328462304,47.906143435494684
43.898193,0.077558,46.5857283297976,47.757453536218215,-1.1717252064206178,0.34569840191706264,47.48053879827236
42.268169,0.08176,45.921488432905655,47.35083986686871,-1.4293514339630562,0.3063179492607854,46.91660762172832
39.795033,0.177286,44.97895682784324,46.79115046932288,-1.812193641479638,0.2582493699721477,45.77448993387331
43.167492,0.169421,44.70026993125197,46.52273132344711,-1.8224613921951445,0.3971700821151594,45.274564878175234
43.841984,0.080151,44.56822594182859,46.32415744763621,-1.7559315058076237,0.4205446640127517,45.105229353197736
43.673363,0.056524,44.43055472000881,46.12780230336686,-1.697247583358056,0.41619985669901044,44.94098001305708
42.268169,0.064667,44.0978799938536,45.8419035401545,-1.7440235463008946,0.38088469304532396,44.70673371983437
42.268169,0.064325,43.8163859947992,45.57718246310601,-1.7607964683068147,0.3808846930453239,44.52516289373988
42.268169,0.055842,43.57819876483009,45.33207035472778,-1.7538715898976918,0.380884693045324,44.37398338587186
42.043339,0.051322,43.34206649331777,45.08846062474795,-1.7463941314301792,0.3745339791864961,44.174814842558554
43.111286,0.051662,43.30656180203811,44.94200324513699,-1.6354414430988768,0.42368880950698073,44.00304163370511
43.055077,0.042837,43.26787183249378,44.8022309306824,-1.5343590981886166,0.42180983872078065,43.750264128004
43.167492,0.050818,43.252428781340896,44.68113915803926,-1.428710376698362,0.4272802288451297,43.594959335177016
42.211964,0.082727,43.092357276519216,44.498237294480795,-1.4058800179615787,0.3932243680732645,43.32577463745791
43.055077,0.059418,43.08662184936241,44.391336531926655,-1.3047146825642457,0.4359440764988235,43.14708719801386
38.221218,0.371915,42.33809818022973,43.9342907147469,-1.5961925345171721,0.3038565882806301,42.019752418799975
36.310158,0.246684,41.410722767886696,43.36954014328417,-1.958817375397473,0.2691373704057291,41.19922467640161
37.883972,0.099898,40.86814572667336,42.96320176230016,-2.095056035626797,0.33638559818854047,40.871382976226066
37.321896,0.092341,40.322568845646686,42.54532726138904,-2.222758415742355,0.32488805236653806,40.5401228865842
38.221218,0.068815,39.999284100162576,42.22502287165652,-2.225738771493944,0.36243683262595533,40.33821203939791
37.771557,0.069607,39.656556853983716,41.89513651079307,-2.2385796568093568,0.35189802311335705,40.115072835332334
37.546726,0.092713,39.33196749183238,41.5730320285121,-2.2410645366797226,0.3464732129461457,39.912944118864424
36.647404,0.123443,38.91895772385817,41.20817069306676,-2.2892129692085916,0.3248978428119372,39.721375610409346
38.165009,0.17813,38.80296561249537,40.98275130839515,-2.179785695899781,0.3935297840971115,39.29166041415204
38.502254,0.116426,38.75670228749608,40.79901076703255,-2.042308479536466,0.4079342830418737,39.06783938410011
37.546726,0.083328,38.57055208941976,40.558100784289394,-1.9875486948696306,0.3803681762255065,38.88056831048449
36.422573,0.081762,38.24009376797057,40.25176539286055,-2.0116716248899777,0.35037101927390435,38.67901650329101
37.434311,0.073332,38.11612718828279,40.04306506746347,-1.9269378791806844,0.396500657048099,38.52510064089211
38.783295,0.071449,38.21876839008544,39.94974876616988,-1.730980376084446,0.45234102630906386,38.434723018607365
39.401577,0.098472,38.40073894545691,39.9091434501573,-1.508404504700394,0.47626048301610197,38.39297781762353
38.558464,0.060013,38.42500433846354,39.80909312051602,-1.3840887820524799,0.44755459481539833,38.28493156756116
39.795033,0.063721,38.63577797869991,39.80805163010742,-1.172273651407508,0.495576461504186,38.23545195531511
39.13459,0.04975,38.712518289669156,39.75816558343279,-1.0456472937636363,0.47197854815725754,38.14117101529664
39.626408,0.04301,38.853116706643135,39.74840576243777,-0.8952890557946347,0.4914004891817684,38.01390629540762
39.120541,0.043403,38.894258905621115,39.70189726151646,-0.8076383558953424,0.4721629472068821,37.8957296218234
38.333633,0.038981,38.80800876629479,39.60054435325598,-0.7925355869611863,0.4431032411337441,37.83780873236512
39.232956,0.039909,38.8733852637879,39.57331558634813,-0.6999303225602276,0.48231709797776606,38.11009397549454
39.851238,0.048891,39.02382414628207,39.593902431803826,-0.5700782855217597,0.5079686265776808,38.1801529581586
40.52573,0.046379,39.254886585315596,39.66292669611465,-0.4080401107990568,0.5350358543130315,38.30622304666941
40.357109,0.041258,39.42445926449781,39.71434760751357,-0.28988834301575395,0.5272273393859677,38.368017101459245
39.008125,0.039141,39.36040783919046,39.66203482177182,-0.3016269825813609,0.46833943402704975,38.414457108922775
39.120541,0.029498,39.32350524854577,39.621924168307245,-0.29841891976147394,0.47361582563478377,38.48836669993125
40.019863,0.065808,39.430637210307964,39.65140111880301,-0.22076390849504435,0.5150774862451764,38.7382702676327
39.008125,0.041411,39.36563533179905,39.60375103592871,-0.23811570412966176,0.47020608410743725,38.83461003942881
39.289162,0.037053,39.35387020382996,39.58044814437843,-0.22657794054846647,0.48366194019726416,38.88525655418673
37.771557,0.06462,39.11043740324074,39.446456207757805,-0.33601880451706734,0.4214179621268099,38.92196797507286
37.097065,0.060644,38.80068780274217,39.27242722940537,-0.47173942666320556,0.3969661187115085,39.010623509986814
39.064331,0.043038,38.84124829462799,39.25701269389387,-0.41576439926588193,0.4899272956659195,39.12549099189536
38.783295,0.046718,38.83233240314676,39.221922494346174,-0.3895900911994161,0.47857730377245544,39.13393932673168
39.008125,0.043346,38.85937741804725,39.20608564291312,-0.3467082248658713,0.48878077815255266,39.10033629103247
39.064331,0.036997,38.89090873834767,39.195585298993635,-0.3046765606459658,0.4914599244695414,39.13410426903254
42.493,0.081127,39.44507662475572,39.43983823980892,0.005238384946800068,0.6217019017231518,39.378935832548336
43.560947,0.082006,40.07828745171638,39.74510555537863,0.33318189633774864,0.6516297618625223,39.743806720211296
42.605415,0.048627,40.46707630529848,39.95698032905429,0.5100959762441875,0.6054748589916541,39.89112245622692
42.830246,0.046959,40.830640873714096,40.16981482319842,0.6608260505156736,0.6124308933954314,40.06565617931905
44.46027,0.066586,41.38904535468116,40.48762631777632,0.9014190369048407,0.6593279922963007,40.422220581681884
46.652367,0.085036,42.19878714626867,40.94427377571881,1.2545133705498586,0.7101269815160601,40.96930196403332
45.303383,0.071217,42.676417277611954,41.2671707552952,1.4092465223167565,0.6462625132699268,41.30650286206749
44.628891,0.050503,42.976797850287035,41.51618706971777,1.4606107805692616,0.6164121799107221,41.495115429548825
43.673363,0.04475,43.08396171947365,41.67597787936831,1.407983840105338,0.5758343265003909,41.62821877910025
41.762302,0.055843,42.88062945493924,41.68237225867436,1.1982571962648763,0.5043276703899251,41.728093527951415
41.312637,0.052028,42.63939984648705,41.65498446173552,0.9844153847515287,0.488942375795202,41.777280912144
41.818508,0.052054,42.51310879318135,41.66709731642178,0.8460114767595712,0.5071576786206603,41.883351610333676
41.762302,0.048874,42.397600055768834,41.67414951520535,0.7234505405634835,0.5050039603762355,41.984556618540175
43.504738,0.053775,42.56792897026593,41.80974866222717,0.7581803080387601,0.566468592560006,42.1446099612989
42.998871,0.054868,42.634227744071175,41.89783179835849,0.7363959457126867,0.5452985325477028,42.43746280435842
43.223701,0.045868,42.724915937290994,41.996044331813415,0.728871605477579,0.5532890597931119,42.76165643985876
43.560947,0.036025,42.85353610078469,42.11196304797539,0.7415730528093007,0.5656199983485979,42.93199612652657
44.685101,0.038166,43.135315316048576,42.30256585923647,0.8327494568121026,0.6047824156261907,43.17017895109693
45.134762,0.046168,43.442922498194946,42.5123581659597,0.9305643322352495,0.6195575923649386,43.417208511412085
44.853722,0.044917,43.65996857539572,42.685792524036756,0.9741760513589668,0.6043502702858358,43.62126848774332
45.865459,0.056046,43.999274794565615,42.921323374108105,1.0779514204575094,0.6387288927089367,43.822423463745785
47.720314,0.061757,44.57174236463245,43.27680416121121,1.294938203421239,0.6916312446469263,44.06973298732628
49.799999,0.102562,45.37608953930438,43.76000377889927,1.616085760405113,0.7379628089099106,44.66121570778958
51.992096,0.102535,46.393936687103704,44.36978838786969,2.024148299234014,0.7761419537164249,45.37741618118244
50.137245,0.095073,46.96983027370314,44.79700739617564,2.1728228775275014,0.6851722148364243,45.80610769701143
51.93589,0.081414,47.733839462364195,45.32581351497744,2.4080259473867542,0.7195045060112779,46.163669832941366
51.261398,0.074847,48.27654077584663,45.765486439793925,2.511054336052702,0.6891542603997484,46.53327728382411
49.96862,0.047643,48.53686065648561,46.07682966647586,2.4600309900097486,0.6339566721979084,46.75068393311485
49.406544,0.044995,48.67065809394936,46.32347517266283,2.3471829212865316,0.6110411434320294,46.96584041328094
49.518959,0.036673,48.801165925649464,46.56017767839151,2.2409882472579525,0.6140459726206748,47.29247106286981
50.362076,0.063731,49.041305937088005,46.84179977628844,2.199506160799565,0.6367139667123148,47.719029680629745
50.755527,0.051823,49.305032254459086,47.13170549656337,2.1733267578957154,0.6471294731150742,48.110107134109576
51.205189,0.0597,49.59736406146538,47.43344501533645,2.1639190461289246,0.6591567311411706,48.52310963498823
50.137245,0.044317,49.680422667393785,47.6337264956819,2.0466961717118863,0.606301624902051,48.8102078881979
48.732052,0.05301,49.53451948779474,47.715083940446206,1.819435547348533,0.5444401097821677,49.07528102973123
48.394806,0.045557,49.35917895121093,47.76543372263538,1.5937452285755498,0.5304515483367793,49.275287830197165
46.652367,0.057421,48.942746343332324,47.6829843357735,1.2597620075588267,0.4641028193350564,49.321009817044654
46.989613,0.039619,48.64226429051197,47.631623496086576,1.0106407944253917,0.47771929687653764,49.39091056610305
47.158237,0.041495,48.41395239966397,47.596557829709795,0.8173945699541747,0.4847685471878715,49.47708603804138
47.664104,0.037955,48.29859110740797,47.60156124973129,0.6970298576766822,0.5062966933611452,49.59297573781166
47.439274,0.013637,48.166388475499055,47.589539971973416,0.576848503525639,0.49636982566183524,49.74832092289171
48.282391,0.030449,48.18423501772997,47.64086227034576,0.5433727473842112,0.5333222161620534,49.820006718792015
49.462753,0.04532,48.38093009192536,47.77581713920903,0.6051129527163255,0.5798051545323851,49.80675847909416
50.193451,0.067599,48.65977946239838,47.95490112889725,0.704878333501135,0.605969714355598,49.61501405076637
50.530697,0.072059,48.947612929721714,48.14570082305301,0.801912106668702,0.6177987248193995,49.63119726408056
50.418282,0.075421,49.173869709764524,48.31404016949353,0.8598295402709937,0.6112119503983316,49.50334393578305
51.261398,0.055145,49.49502790826229,48.532362971753265,0.9626649365090216,0.642037515446067,49.468128123599875
51.93589,0.064097,49.87054515314502,48.78447608495673,1.0860690681882872,0.6649258019431037,49.60245623257766
52.835213,0.054711,50.32664789881501,49.08453067125623,1.2421172275587793,0.6931026545448925,49.78634773959805
52.048306,0.05281,50.591518375920394,49.30406958449651,1.2874487914238841,0.6422137084976698,49.91234733699492
50.530697,0.049743,50.582161241163405,49.394930874533806,1.1872303666295991,0.557239189617817,49.9144196116586
49.575169,0.046809,50.427239357907496,49.40828184679056,1.0189575111169376,0.5113611278691803,49.855356918543926
49.799999,0.038206,50.330740841306344,49.43729793221348,0.8934429090928617,0.5213468585610367,49.77142992601434
51.767265,0.055279,50.551744558028446,49.60988808538285,0.9418564726455969,0.5986367877210311,49.86589140653109
51.036568,0.044747,50.626332779870225,49.71556807905819,0.9107647008120381,0.5623170919913973,49.979737660189116
49.74379,0.103586,50.49055696758249,49.71765859172054,0.7728983758619492,0.5040499534595758,50.0253962894271
50.193451,0.046493,50.44484835718519,49.75290247381531,0.6919458833698755,0.5225805116561889,50.220044642840854
46.652367,0.118957,49.861389686849,49.52323317945862,0.33815650739038006,0.39683417911250113,49.954087737612134
45.078552,0.081733,49.12556850425685,49.19399753653576,-0.06842903227891384,0.35585042466874467,49.70946607200914
43.898193,0.070369,48.32135688821733,48.80171571901459,-0.4803588307972575,0.32845234315182775,49.43039756677308
43.279907,0.066636,47.54574921310697,48.39269285093943,-0.8469436378324602,0.3147806991547607,49.121817738275986
44.741306,0.034145,47.114296411090514,48.122219750869846,-1.0079233397793317,0.38042627261447093,49.02211811769846
45.472008,0.042146,46.86163665553813,47.92590776932393,-1.0642711137858,0.4108197381250016,48.885426134048686
44.010609,0.042785,46.42301701622457,47.6358856382629,-1.2128686220383287,0.3715614735106639,48.64116604524553
45.078552,0.045106,46.21617624449771,47.44645351691009,-1.2302772724123798,0.41551720193687686,48.39148399644047
45.190968,0.052428,46.05845189919037,47.27938051565749,-1.2209286164671198,0.4201150987324064,48.116459329553805
47.77652,0.090891,46.3227700685457,47.31620566264583,-0.9934355941001272,0.5146791858240439,47.946426060560356
49.181713,0.069091,46.76260744261559,47.45439139133873,-0.6917839487231419,0.5569645696176088,47.805239722118955
49.069298,0.053023,47.117482912982425,47.574014103091415,-0.4565311901089899,0.5528148947961045,47.6324815123035
48.788261,0.046721,47.37452569560051,47.663958317677235,-0.28943262207672404,0.5419440113968573,47.48300998458664
49.912415,0.057584,47.76497020396966,47.830510664515955,-0.06554046054629481,0.5777155168420973,47.47330923272301
50.530697,0.045067,48.19046663412817,48.0305244671444,0.15994216698376817,0.5963849643175324,47.50600763068997
50.137245,0.042979,48.48997099810845,48.18657783994852,0.3033931581599276,0.578846969279518,47.52703956301383
49.912415,0.058522,48.70880853686099,48.31441762958196,0.3943909072790319,0.568557922093563,47.448888056629414
48.900677,0.051554,48.73832676195931,48.357844249612924,0.38048251234638286,0.5234660371994169,47.37863779983702
48.507221,0.062139,48.702772029350186,48.368909194086044,0.3338628352641422,0.5066379712911518,47.23023978161764
50.137245,0.057168,48.923460178680926,48.499897031561154,0.42356314711977205,0.568523032174336,47.25414057515282
49.799999,0.04718,49.05831230503771,48.59620088107515,0.4621114239625612,0.553065707671405,47.425718881559206
48.507221,0.047958,48.973529027339595,48.58960977877329,0.38391924856630766,0.4972538770453932,47.650646863793185
